eval_abs_qs_difference,total timesteps,eval_time_elapsed,eval_ep_rewmean,eval mean 100 episode reward,eval_discount_q,eval_qs_difference,eval_qs,eval_eplenmean,qs_abs_difference,ep_rewmean,update_time,discount_q,n_updates,eplenmean,qs_difference,act_time,train_time,current_lr,fps,time_elapsed,mean 100 episode reward,qs_mean,episodes,env_time,qfs_loss,q_grad_norm
,47471,,,,,,,,103.35095831926753,258.98952761,826,1.1999933718962874,45000,226.8,103.35095831926753,12,432,0.0003,35,1330,259.0,187.59149,1308,43,43.819424,1694.0312
,48119,,,,,,,,91.02196911003696,269.41938611999996,846,0.9249467320808095,46400,232.1,91.02196911003696,12,445,0.0003,35,1365,269.4,186.60808,1312,43,28.933548,1180.2224
,48808,,,,,,,,82.93683464769943,280.91339724,867,0.8426049230894523,47800,238.07,82.93683464769943,12,459,0.0003,34,1400,280.9,186.93665,1316,44,33.006763,1302.3165
,49549,,,,,,,,82.49481313616093,291.02951921,889,0.42140348196039384,49200,238.44,82.49481313616093,12,472,0.0003,34,1436,291.0,183.78313,1320,44,36.932484,1551.0964
86.42288,50001,1,289.581307,115.1,122.37879074228621,86.07396207600546,181.08917,177.0909090909091,,,,,,,,,,,,,,,,,,
,50059,,,,,,,,155.7035603575107,292.30954700999996,905,0.5788711521640363,50200,236.53,155.64482850686142,13,482,0.0003,34,1464,292.3,161.5867,1324,45,36.40689,1498.0936
,50578,,,,,,,,76.81226871784664,294.4515157,920,2.019874081503412,51200,233.68,68.44060166643878,13,491,0.0003,33,1490,294.5,150.29153,1328,45,33.872883,1477.7662
,51076,,,,,,,,138.0121545696793,296.28832778,936,2.046926102321358,52200,231.0,138.0121545696793,13,501,0.0003,33,1517,296.3,168.19307,1332,46,33.708553,1330.2749
,51737,,,,,,,,79.21572388069492,297.0043776,958,0.95549260450377,53600,229.46,78.43481227292794,13,515,0.0003,33,1553,297.0,172.10083,1336,46,28.818867,1256.6902
,52449,,,,,,,,156.24446956283464,293.892992,981,0.3216645488272547,55000,226.99,156.24446956283464,14,528,0.0003,32,1591,293.9,172.72272,1340,47,30.498535,1266.1681
,53286,,,,,,,,67.13932904661058,305.89053845,1008,0.24244655454734598,56600,230.3,66.58508416679466,14,544,0.0003,32,1635,305.9,177.61363,1344,48,33.03868,1484.9594
,53920,,,,,,,,78.9961749505305,300.72792784,1030,1.4728742487287245,58000,220.33,78.9961749505305,14,558,0.0003,32,1672,300.7,177.8734,1348,48,35.75968,1598.2762
,54741,,,,,,,,75.98800669214893,301.59651103,1057,0.21334523506100975,59600,214.03,75.97685703508328,15,573,0.0003,31,1715,301.6,172.96413,1352,49,29.955166,1430.17
,55504,,,,,,,,55.074706637807786,290.493518,1083,0.504514178536775,61200,202.49,52.6359977064401,15,588,0.0003,31,1757,290.5,169.35843,1356,49,31.633385,1462.7781
,56178,,,,,,,,165.12991862860898,289.86381186,1104,0.06113057773012629,62400,202.0,165.12991862860898,15,600,0.0003,31,1791,289.9,177.229,1360,50,33.424393,1504.4014
,56584,,,,,,,,142.46055835466026,273.32665905,1117,2.3849181747705064,63200,185.28,142.46055835466026,16,608,0.0003,31,1812,273.3,163.29898,1364,50,33.65058,1369.0267
,57350,,,,,,,,155.1594304737657,269.19969609,1144,0.04930482032161057,64800,178.0,155.10195924123173,16,623,0.0003,30,1856,269.2,167.60509,1368,51,41.7727,1770.0765
,58166,,,,,,,,83.85201593648323,269.50651759,1172,0.14843472207639416,66400,177.5,83.72779430194063,16,639,0.0003,30,1900,269.5,169.65887,1372,52,29.517727,1267.4226
,58888,,,,,,,,102.03096901461582,262.49929276,1196,0.12492751827110929,67800,168.14,101.03674393690298,17,652,0.0003,30,1939,262.5,148.38461,1376,52,31.178307,1369.1335
,59542,,,,,,,,122.89310258659559,258.08837347,1221,0.49771124245466425,69200,166.92,122.89310258659559,17,665,0.0003,30,1978,258.1,178.68593,1380,53,32.0399,1491.3082
,59855,,,,,,,,95.34625661911045,251.55346318,1232,8.383990737382886,69800,163.11,95.29553390137706,17,671,0.0003,29,1996,251.6,157.21411,1384,53,34.984135,1542.4354
46.757435,60001,1,299.2760615454546,141.8,121.63491671536002,46.24468993234903,149.60228,172.0909090909091,,,,,,,,,,,,,,,,,,
,60449,,,,,,,,54.08902877756586,253.83752003,1253,1.5405585621511035,71000,162.96,53.37109638737616,17,684,0.0003,29,2032,253.8,155.30406,1388,53,30.96665,1329.5522
,60817,,,,,,,,79.00891044629512,248.74776175,1268,6.69049268877575,71800,160.1,79.00891044629512,17,691,0.0003,29,2054,248.7,151.38376,1392,54,27.831942,1255.334
,61186,,,,,,,,68.47130427167933,243.77103762,1278,6.040752863033103,72400,156.98,63.33316997658596,18,696,0.0003,29,2071,243.8,142.0523,1396,54,28.659931,1187.0583
,61830,,,,,,,,102.45272451826494,243.39522002,1305,0.22649493412231997,73800,156.51,102.41190207364811,18,711,0.0003,29,2113,243.4,139.01515,1400,54,28.054922,1107.2794
,62770,,,,,,,,40.81178530549636,249.41701574,1339,0.1085392886487348,75600,158.98,40.50263025233185,18,728,0.0003,28,2166,249.4,157.51599,1404,55,29.38514,1229.8561
,63093,,,,,,,,80.74468538677364,244.55534668,1350,5.856918607345525,76200,156.22,76.81933322484088,18,734,0.0003,28,2183,244.6,120.303535,1408,56,26.61392,1059.3752
,63436,,,,,,,,71.83610605355156,239.28028251000006,1365,5.375431028957366,77000,153.17,71.29486748492873,19,743,0.0003,28,2207,239.3,131.13876,1412,56,26.749077,1129.1914
,63907,,,,,,,,62.73580991565318,235.06594442000002,1384,3.6861847673635557,78000,150.99,62.4707959132891,19,752,0.0003,28,2236,235.1,142.77312,1416,56,28.854858,1182.8591
,64528,,,,,,,,52.387526072041084,232.87758643,1408,0.8322209503981917,79200,149.79,52.06109661930146,19,764,0.0003,28,2273,232.9,136.8016,1420,57,27.074587,1086.5581
,65428,,,,,,,,30.5759728096228,244.71789508,1443,0.20569047811126306,81000,153.69,30.5759728096228,19,782,0.0003,28,2328,244.7,161.97737,1424,58,25.423008,1046.512
,66124,,,,,,,,50.82900812689272,251.93047122,1471,0.8322747222376596,82400,155.46,49.90182195590174,20,797,0.0003,27,2371,251.9,162.29486,1428,58,27.58879,1124.6154
,66892,,,,,,,,42.76533246969455,259.82974412,1499,0.36485859121670583,83800,158.16,42.39859984311922,20,812,0.0003,27,2415,259.8,156.06166,1432,59,30.458881,1221.6277
,67723,,,,,,,,39.97807088921071,267.52649268,1544,0.28529370764114925,85600,159.86,38.9755011772962,21,834,0.0003,27,2484,267.5,156.31412,1436,60,25.6049,1020.3644
,68481,,,,,,,,30.135229462632154,272.2602304,1573,1.4163571238519086,87000,160.32,29.95216138458328,21,846,0.0003,27,2527,272.3,166.0821,1440,60,29.092213,1164.0833
,69232,,,,,,,,42.791864227142426,270.48016076,1605,0.5092369755224333,88600,159.46,41.87019378121078,21,862,0.0003,26,2575,270.5,148.68893,1444,61,27.607328,1110.0339
32.178955,70001,2,382.8979151818181,171.3,147.8360927757199,29.58259807938293,154.63184,188.9090909090909,,,,,,,,,,,,,,,,,,
,70037,,,,,,,,40.11559713437901,275.11200549000006,1636,0.1575762413429603,90200,161.17,39.54205783941052,22,879,0.0003,26,2627,275.1,134.64452,1448,62,27.585577,1090.3804
,70717,,,,,,,,60.70603322811254,273.53759969000004,1664,0.9784378508216421,91600,159.76,60.58858640656148,22,895,0.0003,26,2673,273.5,166.20772,1452,62,38.680862,1448.4263
,71472,,,,,,,,38.54212990425968,274.1356217,1692,0.6374970836291114,93000,159.68,37.997406301929786,22,911,0.0003,26,2717,274.1,158.10594,1456,63,25.728813,1119.856
,72174,,,,,,,,35.69050700505148,275.84075373,1720,0.7061979992388429,94400,159.96,29.752823047107782,23,925,0.0003,26,2761,275.8,138.95885,1460,64,23.67704,985.7784
,72899,,,,,,,,35.44425470377066,283.90226015,1750,1.2569312914833302,95800,163.15,34.1839134897888,23,940,0.0003,25,2807,283.9,154.52931,1464,65,22.960243,960.9623
,73606,,,,,,,,51.43538380205806,284.55488389000004,1783,0.3162511005252393,97400,162.56,51.41895012973109,24,956,0.0003,25,2859,284.6,125.47357,1468,65,28.869497,1149.1792
,74084,,,,,,,,42.927938788913956,278.13151895999994,1799,3.0601087292296687,98200,159.18,42.705072519732276,24,965,0.0003,25,2884,278.1,117.914696,1472,66,27.943388,1135.9689
,74636,,,,,,,,67.1123614671825,274.9646654,1825,0.8252782072385053,99400,157.48,67.1123614671825,25,980,0.0003,25,2926,275.0,121.94321,1476,67,20.844837,804.4217
,74985,,,,,,,,64.75196074509697,270.87935728,1837,12.757418769070318,100000,154.43,64.75196074509697,25,987,0.0003,25,2946,270.9,141.1935,1480,67,31.00312,1178.6145
,75493,,,,,,,,31.964165496802337,273.31043346,1857,4.742888485042255,101000,156.38,27.04912818617359,25,997,0.0003,25,2976,273.3,140.0577,1484,67,29.341196,1135.1522
,76325,,,,,,,,26.426036840841206,279.83116605,1892,0.2787829476446774,102800,158.76,24.861208187711394,25,1013,0.0003,25,3028,279.8,156.00359,1488,68,28.055513,936.13666
,77319,,,,,,,,20.7182477602311,295.538425,1931,0.07201017462892365,104800,165.02,15.630441502994932,26,1031,0.0003,25,3087,295.5,148.38005,1492,69,27.786928,918.5647
,78329,,,,,,,,8.904322388418441,310.99182832,1972,0.11958803435737066,106800,171.43,1.4648395289597076,26,1049,0.0003,24,3147,311.0,172.04883,1496,69,25.529001,886.99805
,79685,,,,,,,,22.19525773784575,329.5392054,2024,0.002714577061131779,109400,178.55,19.613730060007246,26,1072,0.0003,24,3224,329.5,180.2019,1500,70,32.17464,1091.0532
25.800488,80001,2,593.3934346363636,215.7,179.150085866515,16.035126032875176,174.19484,261.27272727272725,,,,,,,,,,,,,,,,,,
,80806,,,,,,,,16.42042235175053,338.19724289,2075,0.04429445011592872,111800,180.36,10.568727515107906,27,1094,0.0003,24,3301,338.2,188.63107,1504,71,34.44711,1057.4578
,82256,,,,,,,,43.71369127609949,365.2648732199999,2140,0.0013020753802848195,114600,191.63,43.123615690108934,28,1122,0.0003,24,3397,365.3,209.25517,1508,72,45.278168,1423.3654
,83314,,,,,,,,50.393564145437374,384.82563474999995,2193,0.06635757419940222,116800,198.78,45.98037962294538,28,1144,0.0003,23,3473,384.8,220.70131,1512,73,48.068558,1531.5352
,84785,,,,,,,,41.679357993657746,414.10475514999985,2261,0.0028133093872044113,119600,208.78,23.68424292867629,29,1172,0.0003,23,3572,414.1,236.41023,1516,75,47.7704,1650.8958
,85271,,,,,,,,105.78348747506472,413.94925480000006,2286,2.767075582527166,120600,207.43,104.4068288825434,29,1183,0.0003,23,3608,413.9,192.10564,1520,75,53.039608,1810.0378
,86387,,,,,,,,87.2556017682486,422.12930516,2339,0.016911534397264665,122800,209.59,86.3453360401079,29,1204,0.0003,23,3684,422.1,243.21088,1524,76,68.814545,1999.6522
,86817,,,,,,,,236.4570992201362,413.11120621000003,2363,-0.03035576154415028,123800,206.93,236.4570992201362,30,1214,0.0003,23,3718,413.1,235.14398,1528,76,78.8262,2352.801
,87305,,,,,,,,151.2504891788698,410.1773534100001,2387,1.3049993332954888,124800,204.13,151.2504891788698,30,1224,0.0003,23,3753,410.2,202.09447,1532,77,66.29424,1931.2811
,88084,,,,,,,,30.67969776139178,416.05968779999995,2421,1.3780911291270694,126200,203.61,27.090818901098256,30,1237,0.0003,23,3801,416.1,254.49538,1536,77,59.175873,1933.3866
,88782,,,,,,,,74.32382206576324,418.94217469,2457,0.918240530048845,127600,203.01,74.30771050618647,30,1251,0.0003,23,3851,418.9,233.073,1540,78,61.53134,1962.052
,89311,,,,,,,,109.80885925183948,416.70174331999993,2486,6.527958386366303,128800,200.79,109.80885925183948,31,1262,0.0003,22,3893,416.7,263.7151,1544,78,57.714664,1847.6893
,89941,,,,,,,,158.47190515659943,416.9030994799999,2516,0.3412025249575318,130000,199.04,158.47190515659943,31,1274,0.0003,22,3935,416.9,217.05043,1548,79,56.038895,1755.4291
90.88603,90001,1,396.46145845454544,258.1,155.53455310563191,72.82771251386542,214.48781,150.0909090909091,,,,,,,,,,,,,,,,,,
,90541,,,,,,,,226.3458420717486,419.44298982,2545,0.36206286176096586,131200,198.24,226.3458420717486,31,1286,0.0003,22,3980,419.4,258.5634,1552,79,71.862885,2375.9116
,91063,,,,,,,,76.36516827656123,417.8489593299999,2571,5.024996987307615,132200,195.91,71.1748069502639,32,1296,0.0003,22,4016,417.8,224.06941,1556,80,70.9465,2371.667
,91532,,,,,,,,134.97193760289178,414.83341577999994,2598,5.973980505041332,133200,193.58,134.97193760289178,32,1306,0.0003,22,4055,414.8,248.51825,1560,80,63.624733,2057.9507
,92507,,,,,,,,40.33690970242052,426.84995833,2649,0.41667744804167756,135200,196.08,29.60495717262043,32,1326,0.0003,22,4126,426.8,270.31653,1564,81,74.35735,2428.3647
,93087,,,,,,,,64.35247946119638,424.40938837,2676,5.826171570251491,136200,194.81,61.40642336206144,33,1338,0.0003,22,4167,424.4,240.59608,1568,82,77.92971,2518.8826
,93561,,,,,,,,179.02288797621577,427.36698487999996,2703,1.3027811798875988,137200,194.77,179.02288797621577,33,1348,0.0003,22,4204,427.4,232.57153,1572,82,72.60717,2269.166
,94041,,,,,,,,189.49804959491746,422.12624362999986,2731,1.0848280309113116,138200,194.05,189.49804959491746,33,1359,0.0003,22,4243,422.1,239.50204,1576,82,66.8022,2262.329
,94317,,,,,,,,180.2259941844218,421.20593018999995,2747,9.273261040483163,138800,193.32,180.2259941844218,33,1364,0.0003,22,4265,421.2,234.02547,1580,83,66.80274,2230.3188
,94659,,,,,,,,247.7270010720999,416.25343398999996,2762,2.9312263140234487,139400,191.66,247.7270010720999,33,1370,0.0003,22,4287,416.3,239.56227,1584,83,65.71077,2175.8877
,95176,,,,,,,,213.48862864117086,400.66620747,2788,1.439442947959684,140400,188.51,213.48862864117086,33,1380,0.0003,22,4324,400.7,234.9563,1588,83,80.07941,2387.8035
,95844,,,,,,,,143.1280687042359,382.16271686000005,2825,0.6633669159644192,141800,185.25,143.1280687042359,34,1394,0.0003,21,4376,382.2,215.10104,1592,84,84.43234,2328.7273
,96536,,,,,,,,218.91425471942563,363.5199776400001,2862,0.11925646900705718,143200,182.07,218.91425471942563,34,1408,0.0003,21,4427,363.5,207.22603,1596,84,96.37532,2628.7063
,97126,,,,,,,,170.24578627332392,334.29347737999996,2894,0.5639989138394539,144400,174.41,168.87263839713432,34,1419,0.0003,21,4472,334.3,202.19243,1600,85,80.352264,2175.395
,97817,,,,,,,,89.55991170236044,316.24460077000003,2931,3.6083493940159728,145800,170.11,87.6717110067736,35,1433,0.0003,21,4523,316.2,244.2402,1604,86,85.22516,2476.4822
,98790,,,,,,,,148.66301253012784,303.72225090000006,2980,0.010215915267044856,147600,165.34,148.66301253012784,35,1451,0.0003,21,4592,303.7,196.34016,1608,86,90.01956,2486.477
,99215,,,,,,,,151.31732263203347,284.3736300300001,3007,2.545331539955049,148600,159.01,151.31732263203347,35,1461,0.0003,21,4629,284.4,209.85518,1612,87,86.923515,2431.9546
,99797,,,,,,,,174.21611431335367,257.09156187,3033,0.8739604307563981,149600,150.12,174.21611431335367,36,1470,0.0003,21,4666,257.1,243.62816,1616,87,88.49734,2358.8367
139.08821,100001,1,178.64112336363638,280.8,97.48931263397435,135.15127952323755,202.80211,109.72727272727273,,,,,,,,,,,,,,,,,,
,100072,,,,,,,,160.92023522919416,251.40810209,3049,9.618801488737452,150200,148.01,160.7021946599967,36,1476,0.0003,21,4690,251.4,215.08078,1620,87,100.59587,2762.567
,100914,,,,,,,,115.72476183203598,243.95895566,3096,0.11155670886390026,152000,145.27,115.34874253775418,36,1494,0.0003,21,4756,244.0,204.98553,1624,88,102.8631,2513.1958
,101499,,,,,,,,176.52327737147016,247.60423633,3123,4.911932674462487,153000,146.82,175.78256057145563,36,1504,0.0003,21,4793,247.6,239.04955,1628,89,101.3871,2754.2488
,102287,,,,,,,,123.65820088132898,256.13238964,3164,0.4013533354488132,154600,149.82,123.43489467862425,37,1519,0.0003,21,4851,256.1,290.42648,1632,89,96.631096,2506.2688
,103028,,,,,,,,119.19422890974357,249.21129427,3207,1.482608310097607,156200,149.44,119.19422890974357,37,1535,0.0003,20,4911,249.2,285.13818,1636,90,97.22181,2431.9338
,103865,,,,,,,,166.78252203098873,243.1875896,3248,0.07866907913985023,157800,150.83,164.90916433157628,37,1551,0.0003,20,4969,243.2,246.56137,1640,91,91.754036,2399.3098
,104390,,,,,,,,207.81815229053586,237.09280841999993,3275,1.336712793987107,158800,150.79,207.81815229053586,38,1561,0.0003,20,5007,237.1,194.2039,1644,91,101.439095,2442.8809
,105248,,,,,,,,229.20352847491114,238.12112658999996,3320,0.03774638887495937,160600,153.07,229.20352847491114,38,1578,0.0003,20,5071,238.1,267.23935,1648,92,101.42697,2558.7224
,105770,,,,,,,,142.8835492444463,232.94015727,3346,4.883951191373149,161600,152.29,142.8835492444463,38,1589,0.0003,20,5108,232.9,295.77,1652,92,105.14206,2565.531
,106263,,,,,,,,156.35628276801603,230.47801266000002,3372,4.599750957004607,162600,152.0,155.95362015620654,39,1599,0.0003,20,5145,230.5,282.22803,1656,93,100.684265,2689.225
,107370,,,,,,,,72.621361689882,249.85790052000002,3428,0.043545619448009984,164800,158.38,68.19330009281977,39,1621,0.0003,20,5224,249.9,296.16608,1660,94,106.360214,2701.2915
,107973,,,,,,,,171.74704238339996,237.55247689,3458,1.0281868509217114,166000,154.66,171.69665725697823,39,1632,0.0003,20,5267,237.6,266.86002,1664,94,116.650215,2954.0068
,108871,,,,,,,,180.44164301501058,238.65457323999996,3503,0.21037669073432386,167800,157.84,180.44164301501058,40,1650,0.0003,20,5331,238.7,285.8173,1668,95,103.52051,2531.341
,109450,,,,,,,,174.0403461250731,241.4078175,3533,1.169442476345489,169000,158.89,174.0023537828755,40,1662,0.0003,20,5374,241.4,263.7659,1672,95,117.02338,2981.1309
,109929,,,,,,,,171.8926077948339,248.14346231999997,3558,1.5597345878616522,170000,158.88,171.72566032025543,40,1672,0.0003,20,5409,248.1,241.8601,1676,96,110.92658,2868.6204
150.48894,110001,1,298.12515709090906,312.0,115.64660031650534,148.40606663615802,249.78053,147.54545454545453,,,,,,,,,,,,,,,,,,
,110566,,,,,,,,162.40403389387114,260.17332568,3587,1.0185744026605017,171200,162.49,161.9472659454342,41,1684,0.0003,20,5453,260.2,279.2675,1680,96,112.0563,2907.8167
,111032,,,,,,,,164.6566377302213,262.90112866,3612,2.431493261155939,172200,163.73,164.6566377302213,41,1694,0.0003,20,5488,262.9,235.77182,1684,97,109.732605,2713.163
,111393,,,,,,,,223.0232383106635,264.93611921,3627,12.754577654812392,172800,162.17,223.0232383106635,41,1699,0.0003,20,5510,264.9,260.07495,1688,97,123.60236,3118.9463
,111998,,,,,,,,206.63209790716738,273.06318033,3657,0.38068681923978687,174000,161.54,206.63209790716738,41,1711,0.0003,20,5552,273.1,277.08633,1692,98,119.24233,2987.4312
,112448,,,,,,,,160.10039332896756,279.48082759,3682,1.8635850987881735,175000,159.12,155.86963420585096,41,1721,0.0003,20,5588,279.5,214.88603,1696,98,109.59965,2708.3557
,112743,,,,,,,,159.16333538262143,285.13428018999997,3697,9.427072225727565,175600,156.17,152.833197442485,42,1727,0.0003,20,5609,285.1,220.05084,1700,98,108.10626,2927.7861
,113048,,,,,,,,165.71040167210234,282.01312371,3712,8.552667645759607,176200,152.31,165.11523847318017,42,1733,0.0003,20,5631,282.0,230.45178,1704,99,106.47001,2721.3872
,113343,,,,,,,,195.56345158516507,267.84604332000004,3726,8.050230893037948,176800,145.53,195.56345158516507,42,1739,0.0003,20,5652,267.8,248.21365,1708,99,124.73852,3017.239
,113644,,,,,,,,197.1174462485977,267.93490535000007,3741,7.464479908224332,177400,144.29,197.1174462485977,42,1744,0.0003,20,5673,267.9,257.40024,1712,99,120.75027,2999.6318
,113943,,,,,,,,178.6933234085234,264.19652579,3756,8.319393238410981,178000,141.46,178.67910855228587,42,1750,0.0003,20,5693,264.2,242.81122,1716,99,122.23672,3211.7288
,114417,,,,,,,,156.25293347604247,269.71732972,3780,1.85526691891787,179000,143.45,156.2418392804051,42,1760,0.0003,19,5728,269.7,229.24066,1720,100,131.06584,3070.667
,114708,,,,,,,,170.2678231536027,258.63669047999997,3794,8.293580796389318,179600,137.94,170.2678231536027,43,1765,0.0003,19,5748,258.6,226.12796,1724,100,130.14493,3062.0916
,115406,,,,,,,,98.76768998051341,266.88697749,3828,10.44384465917924,181000,139.07,97.69591711797875,43,1779,0.0003,19,5796,266.9,302.30383,1728,101,130.5668,3006.7507
,115977,,,,,,,,121.96676947415486,259.7181818,3852,0.8537404478771632,182000,136.9,120.10232204930101,43,1788,0.0003,19,5830,259.7,185.3482,1732,101,127.550224,3063.636
,116452,,,,,,,,145.83446384778782,253.23437579000006,3875,2.256855535637642,183000,134.24,145.78147267993037,43,1798,0.0003,19,5864,253.2,230.58061,1736,101,132.69424,3029.2961
,116901,,,,,,,,165.90010073152058,250.38053902,3899,12.788532086144041,184000,130.36,165.90010073152058,43,1807,0.0003,19,5898,250.4,272.96286,1740,102,120.176476,2881.9512
,117549,,,,,,,,107.69859709782143,261.50210087999994,3927,2.28478088883564,185200,131.59,107.69859709782143,44,1819,0.0003,19,5939,261.5,292.77167,1744,102,128.92876,3018.1685
,118126,,,,,,,,150.34359717021175,255.46319008999996,3956,0.5904852797529772,186400,128.78,150.30934382850677,44,1831,0.0003,19,5981,255.5,217.61815,1748,103,111.614876,2761.7944
,118759,,,,,,,,113.54776563013388,260.20812309999997,3984,10.107153386326708,187600,129.89,113.54776563013388,44,1842,0.0003,19,6020,260.2,323.2171,1752,103,115.46345,2814.8313
,119046,,,,,,,,143.82040927331423,256.03671041000007,3998,14.40671373384018,188200,127.83,143.82040927331423,44,1848,0.0003,19,6041,256.0,219.02863,1756,103,116.2983,2768.7046
,119580,,,,,,,,153.6881674338978,239.26543301,4021,0.7625235693493623,189200,122.1,152.26786151612052,45,1859,0.0003,19,6075,239.3,215.04631,1760,104,124.91588,3023.6306
,119881,,,,,,,,160.0351038040015,232.47529654000004,4034,10.809859613718512,189800,119.08,160.0351038040015,45,1865,0.0003,19,6095,232.5,226.37431,1764,104,120.23989,2791.1584
140.28447,120001,0,150.43101245454542,325.9,99.96474267941734,139.49877921723672,200.7878,80.54545454545455,,,,,,,,,,,,,,,,,,
,120145,,,,,,,,171.39019913905497,225.03360174000002,4049,8.699540673850429,190400,112.74,170.69887442112082,45,1870,0.0003,19,6116,225.0,219.11317,1768,104,125.02554,2990.475
,120785,,,,,,,,152.53909272376004,222.69993686000007,4077,0.2676456256036298,191600,113.35,150.77804893824546,45,1881,0.0003,19,6156,222.7,206.60016,1772,105,136.9698,3265.268
,121068,,,,,,,,151.7834631252699,216.48484389,4091,10.730340682004766,192200,111.39,151.53956375342796,45,1887,0.0003,19,6176,216.5,199.46033,1776,105,122.76639,2945.6912
,121693,,,,,,,,151.55911903741736,214.46197645000004,4118,1.879469747494505,193400,111.27,151.55911903741736,46,1899,0.0003,19,6216,214.5,302.1056,1780,106,138.42255,3304.28
,122180,,,,,,,,165.57164551432396,220.02178366,4140,1.4250714358826773,194400,111.48,165.57164551432396,46,1910,0.0003,19,6251,220.0,212.86714,1784,106,137.47522,3378.286
,122786,,,,,,,,114.64195429161687,229.61145171999996,4165,13.991457128600297,195600,113.93,114.0199817871867,46,1923,0.0003,19,6290,229.6,321.7339,1788,107,130.64085,3212.205
,123171,,,,,,,,145.1684556290677,226.99106428000002,4182,3.886165764184185,196400,111.73,144.4523341712752,46,1932,0.0003,19,6316,227.0,199.34772,1792,107,142.26093,3465.3706
,123733,,,,,,,,132.8071541841676,229.21727253,4210,0.8139002006003256,197600,112.85,130.15887428219483,47,1943,0.0003,19,6356,229.2,196.51335,1796,107,148.18077,3511.0337
,124378,,,,,,,,184.8175331494609,239.61275166999997,4237,0.2954938702882715,198800,116.35,184.8175331494609,47,1954,0.0003,19,6395,239.6,236.4432,1800,108,130.66582,3246.4038
,125160,,,,,,,,239.33803357621588,251.79371697,4274,0.08069034686774584,200400,121.12,239.33803357621588,47,1969,0.0003,19,6448,251.8,269.52563,1804,109,134.61801,3317.3083
,125613,,,,,,,,159.34524728961824,255.42673910999997,4295,1.5094562107071483,201400,122.7,159.33228603946708,47,1981,0.0003,19,6481,255.4,208.99098,1808,109,127.875175,3072.108
,126616,,,,,,,,162.09610216657026,279.94023619999996,4338,0.008284919836321483,203400,129.72,162.09610216657026,48,2001,0.0003,19,6546,279.9,225.57274,1812,110,117.42512,3074.7432
,127665,,,,,,,,163.64056150474863,301.28032486,4385,0.009110600125262854,205400,137.22,163.64056150474863,48,2019,0.0003,19,6613,301.3,243.9627,1816,111,129.70227,3278.646
,128678,,,,,,,,139.14132998869425,318.19979904999997,4428,0.1190832964043857,207400,142.61,139.08026465758934,49,2040,0.0003,19,6679,318.2,319.621,1820,112,127.42711,3338.644
,129153,,,,,,,,132.0986843889528,322.61384639999994,4450,15.153534552896268,208400,144.45,132.0986843889528,49,2050,0.0003,19,6711,322.6,315.19852,1824,112,128.6023,3293.4485
114.86235,130001,2,565.0272312727274,347.6,193.40980659950029,113.7149458821345,293.3307,203.0,,,,,,,,,,,,,,,,,,
,130063,,,,,,,,116.26857704825889,328.92840507999995,4491,0.28536885405448165,210200,146.57,115.98588801110606,49,2067,0.0003,19,6772,328.9,312.78632,1828,113,143.2321,3631.7312
,131100,,,,,,,,133.92624649511515,343.73116075999997,4541,0.07982169251406178,212400,151.23,132.93217052980845,50,2090,0.0003,19,6847,343.7,289.04654,1832,114,136.84631,3574.0454
,132146,,,,,,,,42.201458376262124,368.25068997,4586,0.10971284751915594,214400,156.94,40.864485857677025,50,2108,0.0003,19,6912,368.3,295.52237,1836,114,121.38373,3223.4434
,133166,,,,,,,,106.7257250140248,389.46281548999997,4629,0.046235875569830415,216400,162.65,106.14703873297823,51,2128,0.0003,19,6977,389.5,289.839,1840,115,113.7635,3129.1685
,134027,,,,,,,,89.50351976616001,398.01525001000005,4669,1.3185947496371575,218200,164.78,89.50351976616001,51,2144,0.0003,19,7034,398.0,322.09857,1844,116,113.07482,3094.1375
,134820,,,,,,,,88.72869710277817,406.2596970200001,4704,1.5973972714158544,219800,166.94,88.72869710277817,51,2160,0.0003,19,7086,406.3,319.45636,1848,117,110.854485,3040.2578
,135476,,,,,,,,162.67804708277717,409.04036734,4731,0.48656436087525623,221000,167.17,162.67804708277717,52,2172,0.0003,19,7125,409.0,244.22975,1852,117,109.80312,2940.7246
,136436,,,,,,,,77.51357125901626,429.40756853999994,4775,0.2615106297862781,223000,173.9,75.27247052336573,52,2190,0.0003,18,7190,429.4,296.21707,1856,118,115.05622,3088.9875
,136904,,,,,,,,185.71550598022773,428.26301092999995,4797,1.947586573426596,224000,173.24,185.71550598022773,52,2200,0.0003,18,7222,428.3,253.59506,1860,118,109.81439,3062.576
,137630,,,,,,,,97.01629198453655,441.56617013999994,4828,0.9293513261434367,225400,177.49,95.95446814980039,53,2214,0.0003,18,7268,441.6,283.8443,1864,119,124.102585,3344.1294
,138361,,,,,,,,128.6298350008702,457.0458181399999,4859,0.9708751647976871,226800,182.16,128.4994547062628,53,2227,0.0003,18,7313,457.0,290.46292,1868,120,123.102234,3313.8584
,139340,,,,,,,,110.86055269923241,475.31336659,4904,0.13666495996337918,228800,185.55,110.80047997435081,53,2247,0.0003,18,7379,475.3,317.7037,1872,120,121.31743,3340.5383
,139934,,,,,,,,164.28849985169595,485.0209772999999,4930,0.4328932723678953,230000,188.66,164.28849985169595,54,2258,0.0003,18,7418,485.0,212.96007,1876,121,131.47678,3437.65
