eval_qs,eval_qs_difference,eval_discount_q,eval_abs_qs_difference,eval_eplenmean,eval_time_elapsed,eval_ep_rewmean,eval mean 100 episode reward,total timesteps,current_lr,update_time,fps,time_elapsed,env_time,mean 100 episode reward,qs_abs_difference,n_updates,qs_mean,eplenmean,episodes,train_time,qs_difference,act_time,ep_rewmean,discount_q,qfs_loss,q_grad_norm
-1.6756955,-21.74426412175509,31.743560886242733,21.744265,3.6363636363636362,0,32.16453463636364,32.7,1,,,,,,,,,,,,,,,,,,
,,,,,,,,9263,0.0003,172,46,198,15,55.7,35.38131652134081,0,-0.26144415,6.13,1536,0,-35.38131652134081,1,55.68205779,50.4100535069839,,
,,,,,,,,9287,0.0003,172,46,198,15,56.2,40.188586066778,0,-0.19538653,6.18,1540,0,-40.188586066778,1,56.15055409000001,60.45264672839751,,
,,,,,,,,9320,0.0003,176,46,202,15,56.8,48.97819176179786,0,-0.26220816,6.25,1544,0,-48.97819176179786,1,56.80650974,69.81716901417046,,
,,,,,,,,9348,0.0003,176,46,202,15,57.1,48.74277708769698,0,-0.26701203,6.28,1548,0,-48.74277708769698,1,57.091620500000005,73.27816641228408,,
,,,,,,,,9373,0.0003,176,46,202,15,56.9,26.721856798044087,0,-0.3426895,6.26,1552,0,-26.721856798044087,1,56.89801202999999,36.11424425681511,,
,,,,,,,,9398,0.0003,176,46,202,15,56.8,44.401699420228304,0,-0.17919138,6.25,1556,0,-44.401699420228304,1,56.79821327999999,67.46794964275378,,
,,,,,,,,9427,0.0003,180,45,206,15,57.4,44.196936634237574,0,-0.26268038,6.31,1560,0,-44.196936634237574,1,57.36210931000001,64.59387000886215,,
,,,,,,,,9455,0.0003,180,45,206,15,57.6,35.99992720663965,0,-0.4521987,6.33,1564,0,-35.99992720663965,1,57.551363769999995,50.34750564336805,,
,,,,,,,,9477,0.0003,180,45,206,15,57.9,22.474035521004552,0,-0.4455604,6.37,1568,0,-22.474035521004552,1,57.92399407999999,29.472428970289492,,
,,,,,,,,9497,0.0003,180,45,206,15,57.6,26.912683398837068,0,-0.3372509,6.33,1572,0,-26.912683398837068,1,57.55761106999999,38.20676017413367,,
,,,,,,,,9517,0.0003,184,45,210,16,57.2,22.24535405871597,0,-0.4534744,6.29,1576,0,-22.24535405871597,1,57.17658707999999,29.862299961987123,,
,,,,,,,,9539,0.0003,184,45,210,16,57.0,22.491815325625144,0,-0.3005339,6.27,1580,0,-22.491815325625144,1,56.99543301,29.68622223077948,,
,,,,,,,,9563,0.0003,184,45,211,16,56.8,22.480592166386977,0,-0.46732315,6.25,1584,0,-22.480592166386977,1,56.80317584,28.951053672027566,,
,,,,,,,,9595,0.0003,184,45,211,16,57.4,44.863585907150174,0,-0.43608394,6.31,1588,0,-44.863585907150174,1,57.35457336,63.15147778062683,,
,,,,,,,,9622,0.0003,187,44,214,16,57.8,31.048212511563474,0,-0.21824472,6.36,1592,0,-31.048212511563474,1,57.839484850000005,42.967167250754926,,
,,,,,,,,9644,0.0003,187,44,215,16,57.0,39.83090424038491,0,-0.25958565,6.27,1596,0,-39.83090424038491,1,57.001211270000006,61.22296316442109,,
,,,,,,,,9668,0.0003,187,44,215,16,57.0,40.30778683771705,0,-0.2738589,6.27,1600,0,-40.30778683771705,1,57.00257031,60.358849465064324,,
,,,,,,,,9691,0.0003,187,45,215,16,56.6,26.979187931120983,0,-0.44602624,6.23,1604,0,-26.979187931120983,1,56.61669935000002,36.98705090690046,,
,,,,,,,,9709,0.0003,191,44,219,16,56.1,26.6179817037433,0,-0.33903018,6.18,1608,0,-26.6179817037433,1,56.14642718,38.546179603855585,,
,,,,,,,,9731,0.0003,191,44,219,16,56.1,31.590382057968778,0,-0.25651976,6.18,1612,0,-31.590382057968778,1,56.14192423999999,45.57265355655059,,
,,,,,,,,9757,0.0003,191,44,219,16,56.6,35.62138087000442,0,-0.28821918,6.23,1616,0,-35.62138087000442,1,56.596705459999995,51.13821944486988,,
,,,,,,,,9782,0.0003,191,44,219,16,57.1,22.650677217430136,0,-0.44251695,6.29,1620,0,-22.650677217430136,1,57.142641319999996,28.785534588277745,,
,,,,,,,,9805,0.0003,195,43,222,16,57.1,22.445499992436535,0,-0.45695314,6.29,1624,0,-22.445499992436535,1,57.13728105999999,29.17636955205414,,
,,,,,,,,9827,0.0003,195,44,223,16,56.4,35.495566082239776,0,-0.3557836,6.21,1628,0,-35.495566082239776,1,56.394232689999996,53.03162140772342,,
,,,,,,,,9851,0.0003,195,44,223,16,55.8,31.3864120035052,0,-0.33949625,6.15,1632,0,-31.3864120035052,1,55.844921809999995,44.52868066868657,,
,,,,,,,,9872,0.0003,195,44,223,16,55.3,27.22393528920199,0,-0.46867555,6.09,1636,0,-27.22393528920199,1,55.285880989999995,38.03376551560062,,
,,,,,,,,9895,0.0003,195,44,223,16,55.2,26.965640598419082,0,-0.3010888,6.08,1640,0,-26.965640598419082,1,55.18917850999999,37.22527874698694,,
,,,,,,,,9921,0.0003,199,43,227,16,54.5,22.57338788111779,0,-0.35705557,6.01,1644,0,-22.57338788111779,1,54.54383507000001,28.54933136946666,,
,,,,,,,,9942,0.0003,199,43,227,16,53.9,26.636266288731285,0,-0.3908441,5.94,1648,0,-26.636266288731285,1,53.889707449999996,37.366756061357336,,
,,,,,,,,9967,0.0003,199,43,227,16,53.9,22.288872955223493,0,-0.32880193,5.94,1652,0,-22.288872955223493,1,53.898918569999985,28.55814265013035,,
,,,,,,,,9994,0.0003,199,43,227,16,54.1,40.253153875664964,0,-0.1704991,5.96,1656,0,-40.253153875664964,1,54.09323319000001,58.657145548578455,,
-1.6255288,-20.322772100433266,28.802895978017446,20.322771,3.272727272727273,0,29.134053909090913,30.8,10001,,,,,,,,,,,,,,,,,,
,,,,,,,,10016,0.0003,203,43,231,16,53.4,22.357660797436314,0,-0.42522544,5.89,1660,0,-22.357660797436314,1,53.44518235999999,29.489527403804733,,
,,,,,,,,10036,0.0003,203,43,231,16,52.7,35.63489101101982,0,-0.42057896,5.81,1664,0,-35.63489101101982,1,52.69533915000001,54.204303704929245,,
,,,,,,,,10064,0.0003,203,43,231,16,53.3,44.694018740854496,0,-0.29475823,5.87,1668,0,-44.694018740854496,1,53.25767571,65.77720836624357,,
,,,,,,,,10090,0.0003,203,43,232,16,53.8,22.071629644047754,0,-0.27827033,5.93,1672,0,-22.071629644047754,1,53.81441873,28.168210726541624,,
,,,,,,,,10115,0.0003,207,42,236,17,54.3,26.715056886581863,0,-0.42896366,5.98,1676,0,-26.715056886581863,1,54.28526691000001,36.03839373668817,,
,,,,,,,,10138,0.0003,207,42,236,17,54.4,26.920550341415968,0,-0.18734285,5.99,1680,0,-26.920550341415968,1,54.37274922,37.32507711284768,,
,,,,,,,,10160,0.0003,207,43,236,17,54.2,26.611543661935023,0,-0.33701873,5.97,1684,0,-26.611543661935023,1,54.177924669999996,37.070185366226234,,
,,,,,,,,10180,0.0003,207,43,236,17,53.1,22.660036301031667,0,-0.49965316,5.85,1688,0,-22.660036301031667,1,53.07053875,30.298977976560693,,
,,,,,,,,10205,0.0003,211,42,240,17,52.9,30.952276907878197,0,-0.34785077,5.83,1692,0,-30.952276907878197,1,52.87633393000001,43.53975376288993,,
,,,,,,,,10232,0.0003,211,42,240,17,53.4,26.798249060657305,0,-0.34565014,5.88,1696,0,-26.798249060657305,1,53.35176026000001,35.48691761688862,,
,,,,,,,,10251,0.0003,211,42,240,17,52.9,31.43771553782278,0,-0.22019522,5.83,1700,0,-31.43771553782278,1,52.89416593000001,46.99010855785865,,
,,,,,,,,10270,0.0003,211,42,240,17,52.5,22.55674568639808,0,-0.30744958,5.79,1704,0,-22.55674568639808,1,52.52552365,30.687540865103113,,
,,,,,,,,10288,0.0003,211,42,240,17,52.5,22.47527307011277,0,-0.3444982,5.79,1708,0,-22.47527307011277,1,52.53727512999999,30.84026269675097,,
,,,,,,,,10319,0.0003,215,42,244,17,53.4,35.4786822923438,0,-0.3099146,5.88,1712,0,-35.4786822923438,1,53.38128294,48.43416316471321,,
,,,,,,,,10345,0.0003,215,42,244,17,53.4,26.54267040433742,0,-0.24128518,5.88,1716,0,-26.54267040433742,1,53.37813114000001,35.700789062851314,,
,,,,,,,,10366,0.0003,215,42,244,17,53.0,31.069943684960474,0,-0.4355205,5.84,1720,0,-31.069943684960474,1,53.00474926000001,45.3492468641853,,
,,,,,,,,10393,0.0003,215,42,244,17,53.4,22.13308736414111,0,-0.4680306,5.88,1724,0,-22.13308736414111,1,53.37555689,27.753724467038932,,
,,,,,,,,10414,0.0003,219,41,249,17,53.3,26.999216720111406,0,-0.29281077,5.87,1728,0,-26.999216720111406,1,53.28761509,37.979728830971155,,
,,,,,,,,10443,0.0003,219,41,249,17,53.8,35.39064089041779,0,-0.22616705,5.92,1732,0,-35.39064089041779,1,53.75247010000001,49.40579909000128,,
,,,,,,,,10466,0.0003,219,41,249,17,53.9,22.529469491627747,0,-0.310641,5.94,1736,0,-22.529469491627747,1,53.94029622,29.474849254895375,,
,,,,,,,,10489,0.0003,219,42,249,17,53.9,26.71011804687068,0,-0.46672693,5.94,1740,0,-26.71011804687068,1,53.93935262000001,36.688294045769155,,
,,,,,,,,10514,0.0003,223,41,253,17,53.8,31.364438853636557,0,-0.22400616,5.93,1744,0,-31.364438853636557,1,53.842489179999994,44.03524269754685,,
,,,,,,,,10536,0.0003,223,41,253,17,53.9,31.59520305365207,0,-0.43200287,5.94,1748,0,-31.59520305365207,1,53.94822560000001,45.527512346392825,,
,,,,,,,,10556,0.0003,223,41,253,17,53.5,22.483026119883377,0,-0.44495532,5.89,1752,0,-22.483026119883377,1,53.479449990000006,30.10002860282008,,
,,,,,,,,10584,0.0003,223,41,253,17,53.6,44.631865836931865,0,-0.35294962,5.9,1756,0,-44.631865836931865,1,53.56659944000001,65.5824855625015,,
,,,,,,,,10602,0.0003,228,41,258,17,53.2,26.679733724615573,0,-0.40437555,5.86,1760,0,-26.679733724615573,1,53.18448767000001,38.56710377812308,,
,,,,,,,,10625,0.0003,228,41,258,17,53.5,26.658760663559825,0,-0.24157731,5.89,1764,0,-26.658760663559825,1,53.45649872999999,36.91780512593905,,
,,,,,,,,10651,0.0003,228,41,258,17,53.3,26.82938151409125,0,-0.46074685,5.87,1768,0,-26.82938151409125,1,53.265235090000004,35.63763851106522,,
,,,,,,,,10678,0.0003,228,41,258,18,53.4,44.42599318893105,0,-0.20196858,5.88,1772,0,-44.42599318893105,1,53.359604680000004,66.2441552915305,,
,,,,,,,,10704,0.0003,232,40,262,18,53.5,22.534407118297487,0,-0.32137024,5.89,1776,0,-22.534407118297487,1,53.462775300000004,28.540892982127218,,
,,,,,,,,10735,0.0003,232,40,262,18,54.2,31.461299452966646,0,-0.34184703,5.97,1780,0,-31.461299452966646,1,54.209226339999994,41.55756360009374,,
,,,,,,,,10756,0.0003,232,40,262,18,54.1,27.05031267200878,0,-0.44232923,5.96,1784,0,-27.05031267200878,1,54.13020336,37.845100943491126,,
,,,,,,,,10784,0.0003,232,40,263,18,54.9,22.623614119678916,0,-0.39100516,6.04,1788,0,-22.623614119678916,1,54.86587297,28.051888877503828,,
,,,,,,,,10807,0.0003,236,40,267,18,54.7,26.49847809146895,0,-0.2798092,6.02,1792,0,-26.49847809146895,1,54.677123220000006,36.72163381985165,,
,,,,,,,,10829,0.0003,236,40,267,18,54.2,35.9049275595121,0,-0.3271834,5.97,1796,0,-35.9049275595121,1,54.212252500000005,53.52225127695354,,
,,,,,,,,10853,0.0003,236,40,267,18,54.7,31.235078754304215,0,-0.2821085,6.02,1800,0,-31.235078754304215,1,54.66635093,44.39681759766784,,
,,,,,,,,10881,0.0003,236,40,267,18,55.5,31.034754736229917,0,-0.39688483,6.11,1804,0,-31.034754736229917,2,55.50723015,42.317749586899396,,
,,,,,,,,10899,0.0003,236,40,267,18,55.5,18.14928231159664,0,-0.4551207,6.11,1808,0,-18.14928231159664,2,55.50169258,22.89301311434043,,
,,,,,,,,10925,0.0003,241,40,272,18,55.0,26.811172299475846,0,-0.33483982,6.06,1812,0,-26.811172299475846,2,55.03170024999999,35.92567522060139,,
,,,,,,,,10945,0.0003,241,40,272,18,54.5,26.911096710520088,0,-0.44583735,6.0,1816,0,-26.911096710520088,2,54.47213807,38.068587731469705,,
,,,,,,,,10967,0.0003,241,40,272,18,54.6,35.61379036225126,0,-0.11954808,6.01,1820,0,-35.61379036225126,2,54.574267639999995,53.3796170719622,,
,,,,,,,,10984,0.0003,241,40,272,18,53.6,26.664561096035612,0,-0.45258123,5.91,1824,0,-26.664561096035612,2,53.64877287999999,38.95156620817708,,
,,,,,,,,11006,0.0003,245,39,276,18,53.7,31.441688742168626,0,-0.41492042,5.92,1828,0,-31.441688742168626,2,53.73815785000001,45.36019846933837,,
,,,,,,,,11033,0.0003,245,39,277,18,53.5,48.996870033899526,0,-0.29488307,5.9,1832,0,-48.996870033899526,2,53.54416984,74.21643362205015,,
,,,,,,,,11055,0.0003,245,39,277,18,53.5,22.584436443720023,0,-0.3984903,5.89,1836,0,-22.584436443720023,2,53.4605583,29.678894928412127,,
,,,,,,,,11079,0.0003,245,39,277,18,53.6,40.042751436333674,0,-0.2552604,5.9,1840,0,-40.042751436333674,2,53.55081617,60.194641834506186,,
,,,,,,,,11106,0.0003,250,39,281,18,53.7,35.74460816945345,0,-0.21590243,5.92,1844,0,-35.74460816945345,2,53.73761721999999,50.757047311794096,,
,,,,,,,,11131,0.0003,250,39,281,18,54.0,31.024659078426083,0,-0.31215164,5.95,1848,0,-31.024659078426083,2,54.00542262000001,43.6602713323587,,
,,,,,,,,11161,0.0003,250,39,281,18,54.9,48.52293467169379,0,-0.24384253,6.05,1852,0,-48.52293467169379,2,54.93391726,71.62100895144317,,
,,,,,,,,11183,0.0003,250,39,282,18,54.4,26.994401728520415,0,-0.46187058,5.99,1856,0,-26.994401728520415,2,54.37673543,37.396344706735256,,
,,,,,,,,11205,0.0003,254,39,286,18,54.8,30.938921659605743,0,-0.3444623,6.03,1860,0,-30.938921659605743,2,54.75707912000001,44.84290529529053,,
,,,,,,,,11223,0.0003,254,39,286,18,54.3,22.61264434536072,0,-0.44489568,5.98,1864,0,-22.61264434536072,2,54.30105697000001,30.881325416226222,,
,,,,,,,,11245,0.0003,254,39,286,18,53.9,35.78321565150727,0,-0.37486556,5.94,1868,0,-35.78321565150727,2,53.93479784,53.373284157382784,,
,,,,,,,,11271,0.0003,254,39,286,19,53.8,31.27758668743226,0,-0.39211288,5.93,1872,0,-31.27758668743226,2,53.84030667,43.48156366956176,,
,,,,,,,,11296,0.0003,254,39,286,19,53.7,39.622216016078305,0,-0.14484337,5.92,1876,0,-39.622216016078305,2,53.741439410000005,59.26122473147812,,
,,,,,,,,11317,0.0003,259,38,291,19,52.8,26.70631784583737,0,-0.4420362,5.82,1880,0,-26.70631784583737,2,52.804108369999994,37.41816812678208,,
,,,,,,,,11341,0.0003,259,38,291,19,53.1,22.197629749016638,0,-0.32483009,5.85,1884,0,-22.197629749016638,2,53.07771675000001,28.791355585238982,,
,,,,,,,,11362,0.0003,259,38,291,19,52.4,22.58480493574085,0,-0.43491042,5.78,1888,0,-22.58480493574085,2,52.435169269999996,29.93865822368561,,
,,,,,,,,11385,0.0003,259,39,291,19,52.4,31.16898732866858,0,-0.44213054,5.78,1892,0,-31.16898732866858,2,52.42877882,44.609049349121406,,
,,,,,,,,11406,0.0003,263,38,296,19,52.3,31.276875643349385,0,-0.4323493,5.77,1896,0,-31.276875643349385,2,52.3322962,45.6553901807755,,
,,,,,,,,11429,0.0003,263,38,296,19,52.2,22.19330709615881,0,-0.36091268,5.76,1900,0,-22.19330709615881,2,52.235037420000005,29.008176626699274,,
,,,,,,,,11450,0.0003,263,38,296,19,51.6,22.284246796658476,0,-0.3157223,5.69,1904,0,-22.284246796658476,2,51.579310509999985,29.76144201459002,,
,,,,,,,,11473,0.0003,263,38,296,19,52.1,22.741821379620944,0,-0.45798495,5.74,1908,0,-22.741821379620944,2,52.05211038999999,29.488540591913406,,
,,,,,,,,11495,0.0003,263,38,296,19,51.7,40.21797831648913,0,-0.3121701,5.7,1912,0,-40.21797831648913,2,51.687254589999995,61.54146625021254,,
,,,,,,,,11515,0.0003,268,38,301,19,51.7,22.281458074332303,0,-0.45624438,5.7,1916,0,-22.281458074332303,2,51.69278248,29.93820253455226,,
,,,,,,,,11542,0.0003,268,38,301,19,52.2,31.336506494573694,0,-0.23511086,5.75,1920,0,-31.336506494573694,2,52.15507699999999,43.15518302221591,,
,,,,,,,,11570,0.0003,268,38,301,19,53.2,35.949954050545394,0,-0.30563143,5.86,1924,0,-35.949954050545394,2,53.18346462,50.448000004340926,,
,,,,,,,,11595,0.0003,268,38,301,19,53.5,31.191128349124245,0,-0.28383446,5.89,1928,0,-31.191128349124245,2,53.46609905000001,43.96830865334793,,
,,,,,,,,11617,0.0003,273,37,306,19,53.0,27.00541062424232,0,-0.35516125,5.84,1932,0,-27.00541062424232,2,53.01140856000001,37.56529756374607,,
,,,,,,,,11643,0.0003,273,37,306,19,53.4,26.634304812406487,0,-0.3686931,5.88,1936,0,-26.634304812406487,2,53.364809160000014,35.60411741073696,,
,,,,,,,,11667,0.0003,273,38,306,19,53.4,26.718806646728087,0,-0.4387075,5.88,1940,0,-26.718806646728087,2,53.369162829999986,36.30473258831219,,
,,,,,,,,11691,0.0003,273,38,306,19,53.1,40.16590183459145,0,-0.3548915,5.85,1944,0,-40.16590183459145,2,53.08334637000001,60.21931666969588,,
,,,,,,,,11718,0.0003,278,37,311,19,53.3,44.89346738115212,0,-0.14211708,5.87,1948,0,-44.89346738115212,2,53.28452643,66.69453605937244,,
,,,,,,,,11743,0.0003,278,37,311,19,52.8,31.18286182807631,0,-0.369764,5.82,1952,0,-31.18286182807631,2,52.82616480000001,43.83629771334146,,
,,,,,,,,11767,0.0003,278,37,311,19,53.0,40.09918913938358,0,-0.17743538,5.84,1956,0,-40.09918913938358,2,53.01542483,60.31976242109638,,
,,,,,,,,11796,0.0003,278,37,311,19,53.7,22.614599185515026,0,-0.4378537,5.91,1960,0,-22.614599185515026,2,53.6640566,27.64647681393551,,
,,,,,,,,11822,0.0003,282,37,316,19,54.4,39.88422589181562,0,-0.052735753,5.99,1964,0,-39.88422589181562,2,54.41141231,59.057687413634426,,
,,,,,,,,11852,0.0003,282,37,316,19,55.2,44.65195587960423,0,-0.29942334,6.07,1968,0,-44.65195587960423,2,55.15686746,64.40845691130015,,
,,,,,,,,11878,0.0003,282,37,316,20,55.2,31.58398362336492,0,-0.48042133,6.07,1972,0,-31.58398362336492,2,55.15480734999999,43.65936440137449,,
,,,,,,,,11900,0.0003,287,37,321,20,54.9,44.18099449320236,0,-0.24079058,6.04,1976,0,-44.18099449320236,2,54.87241038,69.3160994239009,,
,,,,,,,,11926,0.0003,287,37,321,20,55.3,35.41748025733762,0,-0.34283966,6.09,1980,0,-35.41748025733762,2,55.33374579,50.91639208740107,,
,,,,,,,,11950,0.0003,287,37,321,20,55.3,26.752004565271456,0,-0.32459873,6.09,1984,0,-26.752004565271456,2,55.339533409999994,36.57713080463294,,
,,,,,,,,11973,0.0003,287,37,321,20,55.5,31.131830799189768,0,-0.23217316,6.11,1988,0,-31.131830799189768,2,55.516036799999995,44.86098476457272,,
,,,,,,,,11995,0.0003,287,37,321,20,55.4,26.626444627400197,0,-0.4102367,6.1,1992,0,-26.626444627400197,2,55.42416402999999,37.01055444729974,,
,,,,,,,,12022,0.0003,292,36,326,20,56.0,36.08121566008014,0,-0.47070327,6.16,1996,0,-36.08121566008014,2,55.99129194000001,50.9257991419265,,
,,,,,,,,12048,0.0003,292,36,326,20,56.3,35.31948794445367,0,-0.37247244,6.19,2000,0,-35.31948794445367,2,56.278430149999984,50.74267734712072,,
,,,,,,,,12075,0.0003,292,36,326,20,56.8,35.992509245399184,0,-0.22870703,6.25,2004,0,-35.992509245399184,2,56.841648760000005,51.04656233010617,,
,,,,,,,,12097,0.0003,292,37,326,20,56.7,40.23382305386036,0,-0.36346108,6.24,2008,0,-40.23382305386036,2,56.742282579999994,61.53694300352076,,
,,,,,,,,12121,0.0003,297,36,331,20,56.9,39.92805227241598,0,-0.25381002,6.26,2012,0,-39.92805227241598,2,56.92265387,60.158947920083364,,
,,,,,,,,12149,0.0003,297,36,331,20,57.7,22.47934081943358,0,-0.352734,6.34,2016,0,-22.47934081943358,2,57.674342020000005,27.89314115175514,,
,,,,,,,,12173,0.0003,297,36,331,20,57.4,30.977169456133762,0,-0.32217345,6.31,2020,0,-30.977169456133762,2,57.387033110000004,43.975812644172585,,
,,,,,,,,12194,0.0003,297,36,331,20,56.7,35.801300176426864,0,-0.16474214,6.24,2024,0,-35.801300176426864,2,56.728577279999996,53.95810695073316,,
,,,,,,,,12216,0.0003,301,36,336,20,56.4,27.024365634840127,0,-0.41304126,6.21,2028,0,-27.024365634840127,2,56.449209499999995,37.40009496891585,,
,,,,,,,,12236,0.0003,301,36,336,20,56.3,26.698745235462816,0,-0.4205068,6.19,2032,0,-26.698745235462816,2,56.261436329999995,37.92326200970777,,
,,,,,,,,12262,0.0003,301,36,336,20,56.3,35.73671758517359,0,-0.25137973,6.19,2036,0,-35.73671758517359,2,56.26459808,51.39480461286928,,
,,,,,,,,12292,0.0003,301,36,336,20,56.8,65.97717803026406,0,-0.2804063,6.25,2040,0,-65.97717803026406,2,56.829046529999985,102.95008407392675,,
,,,,,,,,12314,0.0003,307,36,341,20,56.6,39.626267515590705,0,-0.14967959,6.23,2044,0,-39.626267515590705,2,56.63971308,61.06561460833758,,
,,,,,,,,12336,0.0003,307,36,341,20,56.2,26.73754285108642,0,-0.2862895,6.18,2048,0,-26.73754285108642,2,56.165729629999994,37.294788965868705,,
,,,,,,,,12362,0.0003,307,36,341,20,56.3,31.39104391275826,0,-0.26779583,6.19,2052,0,-31.39104391275826,2,56.25920258,43.692040715744696,,
,,,,,,,,12401,0.0003,312,35,346,20,57.7,40.086851291339684,0,-0.15857908,6.34,2056,0,-40.086851291339684,2,57.661093040000004,51.85927181149629,,
,,,,,,,,12429,0.0003,312,35,347,20,57.6,40.09482493883316,0,-0.31938627,6.33,2060,0,-40.09482493883316,2,57.57128291,57.8878415476486,,
,,,,,,,,12452,0.0003,312,35,347,20,57.3,40.21842130865208,0,-0.31059006,6.3,2064,0,-40.21842130865208,2,57.28628768999999,60.886880725725916,,
,,,,,,,,12477,0.0003,312,35,347,20,56.8,27.312548601183373,0,-0.4938074,6.25,2068,0,-27.312548601183373,2,56.82667789,36.617944640687895,,
,,,,,,,,12500,0.0003,316,35,351,20,56.5,35.57524139851618,0,-0.31724516,6.22,2072,0,-35.57524139851618,2,56.545630949999996,52.576375964531096,,
,,,,,,,,12524,0.0003,316,35,352,21,56.7,22.451310663961635,0,-0.36226144,6.24,2076,0,-22.451310663961635,2,56.7305681,28.94788797417634,,
,,,,,,,,12550,0.0003,316,35,352,21,56.7,35.30185979038112,0,-0.28448913,6.24,2080,0,-35.30185979038112,2,56.72865405000002,50.720541095475056,,
,,,,,,,,12573,0.0003,316,35,352,21,56.6,44.21884032063106,0,-0.20877354,6.23,2084,0,-44.21884032063106,2,56.63726514,68.71774538577625,,
,,,,,,,,12595,0.0003,316,35,352,21,56.6,35.63699373378981,0,-0.35447434,6.22,2088,0,-35.63699373378981,2,56.55408087000001,53.212240328092285,,
,,,,,,,,12618,0.0003,321,35,357,21,56.7,44.59540123285448,0,-0.19888043,6.23,2092,0,-44.59540123285448,2,56.655752539999995,69.10569761003654,,
,,,,,,,,12645,0.0003,321,35,357,21,56.6,35.391705800388884,0,-0.36099118,6.23,2096,0,-35.391705800388884,2,56.638659980000014,50.258130741669646,,
,,,,,,,,12670,0.0003,321,35,357,21,56.6,40.32402648506803,0,-0.2259976,6.22,2100,0,-40.32402648506803,2,56.55467289000001,59.85949545700123,,
,,,,,,,,12696,0.0003,321,35,357,21,56.4,31.125890275526697,0,-0.37222877,6.21,2104,0,-31.125890275526697,2,56.44912295000001,43.26819812625161,,
,,,,,,,,12725,0.0003,326,35,362,21,57.1,49.361474281795296,0,-0.33072287,6.28,2108,0,-49.361474281795296,2,57.110256850000006,73.02355615557738,,
,,,,,,,,12749,0.0003,326,35,362,21,57.1,35.95975767622003,0,-0.37133983,6.28,2112,0,-35.95975767622003,2,57.11558001,52.479639255286955,,
,,,,,,,,12772,0.0003,326,35,362,21,56.6,27.109836862327647,0,-0.4303934,6.23,2116,0,-27.109836862327647,2,56.646899790000006,37.19314308354063,,
,,,,,,,,12789,0.0003,326,35,362,21,56.0,22.570419265200762,0,-0.35508877,6.16,2120,0,-22.570419265200762,2,55.99503869,31.23872516824165,,
,,,,,,,,12823,0.0003,332,34,368,21,57.2,49.150739873754404,0,-0.35078385,6.29,2124,0,-49.150739873754404,2,57.21055646,69.24056926041735,,
,,,,,,,,12857,0.0003,332,34,368,21,58.3,57.39551616561487,0,-0.34312344,6.41,2128,0,-57.39551616561487,2,58.32899594000001,83.71399713061703,,
,,,,,,,,12878,0.0003,332,34,368,21,58.4,35.54439980921556,0,-0.30772862,6.42,2132,0,-35.54439980921556,2,58.41751631000001,53.69180285137659,,
,,,,,,,,12900,0.0003,337,34,373,21,58.1,27.09716524889523,0,-0.45681328,6.38,2136,0,-27.09716524889523,2,58.05210271,37.467993618008855,,
,,,,,,,,12923,0.0003,337,34,373,21,57.4,22.518106756000314,0,-0.454976,6.31,2140,0,-22.518106756000314,2,57.396785550000004,29.240075861631418,,
,,,,,,,,12946,0.0003,337,34,373,21,57.5,26.983720450553413,0,-0.45171604,6.32,2144,0,-26.983720450553413,2,57.49221877000001,36.974742895370305,,
,,,,,,,,12975,0.0003,337,34,373,21,58.1,57.15112336210451,0,-0.41680527,6.39,2148,0,-57.15112336210451,2,58.13163305,87.72740894816671,,
,,,,,,,,12995,0.0003,337,34,373,21,57.6,27.038585825404965,0,-0.4302742,6.33,2152,0,-27.038585825404965,2,57.56941161999999,38.23646982834775,,
,,,,,,,,13012,0.0003,342,34,379,21,55.5,22.55383060365456,0,-0.43613285,6.11,2156,0,-22.55383060365456,2,55.51789334999999,31.14839144689704,,
,,,,,,,,13035,0.0003,342,34,379,21,55.0,30.987566089807476,0,-0.2683287,6.06,2160,0,-30.987566089807476,2,55.046176669999994,44.52297752425514,,
,,,,,,,,13060,0.0003,342,34,379,21,55.2,26.860855272672904,0,-0.44286352,6.08,2164,0,-26.860855272672904,2,55.23590623999999,36.152351917335906,,
,,,,,,,,13077,0.0003,342,34,379,21,54.5,22.46138996323997,0,-0.33958432,6.0,2168,0,-22.46138996323997,2,54.49004784999999,31.17064257241667,,
,,,,,,,,13098,0.0003,342,34,379,21,54.3,26.770849382780362,0,-0.44457334,5.98,2172,0,-26.770849382780362,2,54.30715727,37.511564091348724,,
,,,,,,,,13126,0.0003,347,34,384,22,54.7,26.79470635688232,0,-0.4302095,6.02,2176,0,-26.79470635688232,2,54.68460747,34.96510147666194,,
,,,,,,,,13158,0.0003,347,34,384,22,55.3,31.326018271765296,0,-0.18014647,6.08,2180,0,-31.326018271765296,2,55.25656497,41.18351533573462,,
,,,,,,,,13183,0.0003,347,34,384,22,55.4,26.908517008060226,0,-0.33077767,6.1,2184,0,-26.908517008060226,2,55.43629486,36.33806277250609,,
,,,,,,,,13207,0.0003,353,33,390,22,55.6,40.38011154516755,0,-0.18290636,6.12,2188,0,-40.38011154516755,2,55.616454189999985,60.643886171805825,,
,,,,,,,,13234,0.0003,353,33,390,22,56.0,44.00184276741851,0,-0.3810185,6.16,2192,0,-44.00184276741851,2,55.972317569999994,65.56061834433332,,
,,,,,,,,13257,0.0003,353,33,390,22,55.6,26.93662352467493,0,-0.44384822,6.12,2196,0,-26.93662352467493,2,55.601068909999995,36.95662601552219,,
