eval_eplenmean,eval_qs,eval mean 100 episode reward,eval_qs_difference,eval_ep_rewmean,total timesteps,eval_abs_qs_difference,eval_time_elapsed,eval_discount_q,time_elapsed,qs_mean,discount_q,act_time,episodes,train_time,qs_abs_difference,fps,mean 100 episode reward,update_time,current_lr,qs_difference,ep_rewmean,env_time,eplenmean,n_updates,q_grad_norm,qfs_loss
,,,,,13516,,,,102,0.4529368,-0.7371094947093103,1,656,0,2.2232368852512154,131,2.2,84,0.0003,2.2232368852512154,2.22949237,12,20.71,0,,
,,,,,13588,,,,102,0.43681794,-0.983926166386766,1,660,0,2.7746455914315185,132,2.0,84,0.0003,2.7746455914315185,2.04316005,12,20.64,0,,
,,,,,13666,,,,103,0.5219254,-3.572340102236185,1,664,0,5.320623238913544,131,2.0,85,0.0003,5.320623238913544,1.97798194,12,20.77,0,,
,,,,,13732,,,,104,0.3329516,1.2146034206530703,1,668,0,0.6991495906754933,130,1.9,86,0.0003,-0.6991495906754933,1.85206074,12,20.61,0,,
,,,,,13786,,,,105,0.3842274,3.871760852393452,1,672,0,1.3330229684394057,131,1.9,86,0.0003,-1.1453086992911394,1.94559274,12,20.27,0,,
,,,,,13847,,,,106,0.47869346,1.3065183408763001,1,676,0,1.8689965134477051,129,1.7,88,0.0003,1.6756152619856395,1.6782144399999999,12,19.8,0,,
,,,,,13945,,,,108,0.32383037,2.909347795296146,1,680,0,2.5931494003077686,129,1.8,89,0.0003,-1.0516576511543092,1.8071732600000001,12,19.94,0,,
,,,,,14013,,,,109,0.4298395,0.18052747746738818,1,684,0,2.0647985915629077,128,1.9,90,0.0003,2.0647985915629077,1.9332824300000002,13,20.04,0,,
,,,,,14111,,,,110,0.3879628,0.3330786306189429,1,688,0,1.2293805008228693,127,2.0,91,0.0003,1.1536389229727928,2.0098854399999997,13,20.17,0,,
,,,,,14190,,,,110,0.5627821,-1.6173591340168203,1,692,0,4.288057563580854,128,2.2,91,0.0003,4.288057563580854,2.15372638,13,20.18,0,,
,,,,,14273,,,,112,0.41858253,-0.10486711330201773,1,696,0,2.0233681241241923,126,2.3,93,0.0003,2.0233681241241923,2.31833998,13,20.31,0,,
,,,,,14378,,,,113,0.32725027,0.714707374476633,1,700,0,3.897908611145764,126,2.5,94,0.0003,3.7072730308164696,2.5229590800000006,13,20.6,0,,
,,,,,14508,,,,116,0.35073757,6.453031158854288,1,704,0,7.372143221633325,124,2.6,97,0.0003,2.5137257541896547,2.5730336400000002,13,21.11,0,,
,,,,,14637,,,,118,0.5720936,-3.466724381198668,1,708,0,7.396232772393028,123,2.5,98,0.0003,7.396232772393028,2.5444511,13,21.64,0,,
,,,,,14705,,,,119,0.49491417,-4.015921146981851,1,712,0,7.3402692189696275,123,2.3,100,0.0003,7.3402692189696275,2.2758886900000004,13,21.42,0,,
,,,,,14789,,,,119,0.3041362,9.120645268126054,1,716,0,10.73358649589466,123,2.4,100,0.0003,-10.73358649589466,2.3612201900000005,13,21.39,0,,
,,,,,14863,,,,120,0.38290015,3.2755541335496714,1,720,0,1.6195634847870546,122,2.6,101,0.0003,-0.5996492026637184,2.5501028399999996,13,21.38,0,,
,,,,,14954,,,,122,0.4651665,-1.3871824220208118,1,724,0,4.455509714405556,122,2.8,102,0.0003,4.455509714405556,2.8233295800000002,13,21.49,0,,
,,,,,15022,,,,124,0.28656444,2.123447775505669,1,728,0,1.5134031382288387,121,2.6,104,0.0003,0.5346849675566311,2.6443353199999997,13,21.06,0,,
,,,,,15112,,,,125,0.5083976,0.21707698617256024,1,732,0,3.976230211836969,120,2.5,105,0.0003,3.976230211836969,2.5419125599999997,14,21.19,0,,
,,,,,15214,,,,126,0.43710536,1.1621629399110196,1,736,0,1.1152204749078807,119,2.5,106,0.0003,-0.301628480205612,2.4686135,14,21.2,0,,
,,,,,15288,,,,127,0.49343026,-1.402250695692195,1,740,0,3.173569206563037,120,2.1,106,0.0003,3.173569206563037,2.1235162400000003,14,20.83,0,,
,,,,,15360,,,,128,0.541578,-1.7470738392526868,1,744,0,3.0199448673711,119,2.1,108,0.0003,3.0199448673711,2.09301602,14,20.82,0,,
,,,,,15456,,,,130,0.27451637,1.0300635802634779,1,748,0,1.3695014824087077,118,2.2,109,0.0003,1.0553581678313466,2.23122794,14,20.8,0,,
,,,,,15533,,,,131,0.4214438,-0.2693906298212539,1,752,0,2.6002493748352484,117,1.9,111,0.0003,2.6002493748352484,1.9404361299999997,14,20.77,0,,
,,,,,15613,,,,133,0.4449032,3.2826035449500512,1,756,0,2.952630000967973,117,2.1,112,0.0003,-2.9158268451749336,2.07454475,14,20.97,0,,
,,,,,15684,,,,133,0.499264,2.444134836677455,1,760,0,2.188842907655654,117,2.1,112,0.0003,-2.188842907655654,2.0657821300000005,14,20.96,0,,
,,,,,15759,,,,134,0.3795865,3.824915575218907,1,764,0,3.332145270239589,117,2.2,113,0.0003,1.0248514545417406,2.15577457,14,20.93,0,,
,,,,,15843,,,,136,0.4204213,-0.9897004286242269,1,768,0,3.245241242348589,116,2.1,115,0.0003,3.245241242348589,2.13645314,14,21.11,0,,
,,,,,15904,,,,137,0.44058344,-0.8590348870313047,1,772,0,4.942371911648704,115,2.1,117,0.0003,4.942371911648704,2.0753883899999996,14,21.18,0,,
,,,,,15971,,,,137,0.4567383,0.8482429007304788,1,776,0,1.8126916047915138,115,2.1,117,0.0003,1.5876117984412355,2.06393718,14,21.24,0,,
,,,,,16101,,,,140,0.48954317,-1.1349944389523228,1,780,0,3.2241550973145916,114,1.9,119,0.0003,3.2241550973145916,1.9009283600000004,14,21.56,0,,
,,,,,16151,,,,140,0.29950723,1.4374794593567584,1,784,0,1.2515214166900512,114,1.8,119,0.0003,-1.2515214166900512,1.8229412600000001,15,21.38,0,,
,,,,,16217,,,,142,0.32580742,2.2830604165157165,1,788,0,0.9279079449204846,113,1.7,121,0.0003,-0.13000136021399894,1.6958575499999997,15,21.06,0,,
,,,,,16286,,,,142,0.33339247,3.120596326455945,1,792,0,1.1829341426966031,113,1.7,121,0.0003,-0.35337235657862953,1.66103318,15,20.96,0,,
,,,,,16359,,,,144,0.5460065,0.5447570850734379,1,796,0,2.5727868890441092,113,1.6,122,0.0003,2.53687035628416,1.5754315600000002,15,20.86,0,,
,,,,,16426,,,,145,0.4331911,0.6546543628410006,1,800,0,1.1252540055158047,112,1.5,124,0.0003,1.0191141613096044,1.46832876,15,20.48,0,,
,,,,,16484,,,,145,0.3963951,1.8608867190885117,1,804,0,0.7525365989152999,113,1.4,124,0.0003,-0.32989885228750737,1.3940799500000003,15,19.76,0,,
,,,,,16561,,,,147,0.4304197,-0.3196004966518463,1,808,0,1.6414567664855408,112,1.2,125,0.0003,1.6414567664855408,1.21488163,15,19.24,0,,
,,,,,16654,,,,149,0.48113477,-0.7486319080874675,1,812,0,3.7526654930367482,111,1.5,127,0.0003,3.7526654930367482,1.4989512700000003,15,19.49,0,,
,,,,,16740,,,,150,0.5591554,-1.9889767711122641,1,816,0,3.9320102957872476,110,1.3,128,0.0003,3.9320102957872476,1.26693642,15,19.51,0,,
,,,,,16829,,,,152,0.34560302,3.371002743418318,1,820,0,2.535158478414149,110,1.2,130,0.0003,-2.451173322114084,1.1904074599999999,15,19.66,0,,
,,,,,16908,,,,154,0.32108825,-0.9357352596305821,1,824,0,3.5273691198194213,109,1.1,132,0.0003,3.5273691198194213,1.0758843800000002,15,19.54,0,,
,,,,,16993,,,,154,0.3289945,3.180447809849895,1,828,0,1.571753255606827,109,1.2,132,0.0003,-0.8153980318843264,1.2493120700000002,15,19.71,0,,
,,,,,17087,,,,155,0.38841924,2.4145950633888416,1,832,0,3.8597599765195785,109,1.3,133,0.0003,2.744665250826599,1.33343491,15,19.75,0,,
,,,,,17170,,,,157,0.46225077,-0.9273344919357109,1,836,0,3.2124058448241954,109,1.3,135,0.0003,3.2124058448241954,1.29207857,15,19.56,0,,
,,,,,17243,,,,159,0.49139813,-1.5243762389517614,1,840,0,3.0583735609658085,108,1.2,136,0.0003,3.0427866911744887,1.2451209699999999,16,19.55,0,,
,,,,,17331,,,,161,0.49262562,-0.5951922513294005,1,844,0,3.4384680977927133,107,1.3,138,0.0003,3.4384680977927133,1.30226181,16,19.71,0,,
,,,,,17419,,,,162,0.5596985,0.16102935959436102,1,848,0,1.8868583925651763,107,0.9,139,0.0003,1.8868583925651763,0.94527753,16,19.63,0,,
,,,,,17476,,,,162,0.34915927,2.637116599501323,1,852,0,2.9637213059294796,107,1.1,139,0.0003,1.9562527044245281,1.05892389,16,19.43,0,,
,,,,,17543,,,,164,0.29136583,-2.107645792476019,1,856,0,3.921399459658138,106,0.8,141,0.0003,3.921399459658138,0.80099911,16,19.3,0,,
,,,,,17640,,,,166,0.571123,1.5472802814710467,1,860,0,2.1817966696689917,106,1.0,143,0.0003,-2.076682108224469,0.95066807,16,19.56,0,,
,,,,,17740,,,,167,0.3390674,1.932677359783116,1,864,0,1.900074349072654,105,1.1,144,0.0003,-1.8460098416796618,1.1196171200000002,16,19.81,0,,
,,,,,17818,,,,169,0.47069794,2.248949894489077,1,868,0,1.5201215757894513,105,1.1,146,0.0003,-0.7747146013518067,1.11362348,16,19.75,0,,
,,,,,17905,,,,171,0.4380657,-2.051781806230222,1,872,0,3.2461220955759784,104,1.1,148,0.0003,3.2461220955759784,1.0935948899999999,16,20.01,0,,
,,,,,17971,,,,171,0.37408388,1.3891497941761193,1,876,0,1.1265666265609946,104,1.1,148,0.0003,0.1429381283017444,1.09723225,16,20.0,0,,
,,,,,18030,,,,173,0.37563503,0.801799633702602,1,880,0,1.1410110221310277,104,1.0,149,0.0003,0.9811720981021747,1.03658313,16,19.29,0,,
,,,,,18088,,,,173,0.4199217,0.44028728404104084,1,884,0,1.5375608462173882,104,1.1,149,0.0003,1.494641045118248,1.0925581300000002,16,19.37,0,,
,,,,,18157,,,,175,0.37322143,1.6770270512081935,1,888,0,1.2055139127171512,103,1.2,151,0.0003,0.43356785689191046,1.1867922600000003,16,19.4,0,,
,,,,,18234,,,,176,0.4747489,-2.0628325063606585,1,892,0,4.687680193291538,103,1.1,152,0.0003,4.687680193291538,1.1299580300000003,16,19.48,0,,
,,,,,18301,,,,178,0.31824318,-0.37178204637027745,1,896,0,1.7904482934080943,102,1.2,154,0.0003,1.7904482934080943,1.2200563699999998,17,19.42,0,,
,,,,,18404,,,,180,0.39263335,1.1291186085987988,1,900,0,1.3974498923127,101,1.3,156,0.0003,0.7482129547104998,1.3302551699999998,17,19.78,0,,
,,,,,18473,,,,180,0.5687808,-4.2649827259929305,1,904,0,6.177938201860984,102,1.1,156,0.0003,6.177938201860984,1.0870342899999998,17,19.89,0,,
,,,,,18563,,,,182,0.51810056,0.02000833535888099,1,908,0,0.7595145791368938,101,1.1,157,0.0003,0.7230132639935009,1.05090854,17,20.02,0,,
,,,,,18634,,,,184,0.4519809,-0.2336323772651952,1,912,0,1.9180251772896146,101,1.0,160,0.0003,1.9180251772896146,1.0011981900000002,17,19.8,0,,
,,,,,18696,,,,184,0.39517134,-1.1834570568992127,1,916,0,3.671782218084058,101,0.9,160,0.0003,3.671782218084058,0.9346731500000002,17,19.56,0,,
,,,,,18771,,,,186,0.5607235,-0.29610778624917783,1,920,0,1.3066773648496393,100,0.9,161,0.0003,-0.33651672535249977,0.8632984400000002,17,19.42,0,,
,,,,,18834,,,,187,0.2446358,1.0371885076595526,1,924,0,1.5528635976739014,100,0.8,163,0.0003,1.2059908715600411,0.7768098100000003,17,19.26,0,,
,,,,,18907,,,,189,0.491905,1.7989253395559055,1,928,0,1.3212192643819372,99,0.7,165,0.0003,0.6820304898299824,0.6633021900000002,17,19.14,0,,
,,,,,18977,,,,189,0.4171815,-1.4168971769924283,1,932,0,2.541546619322528,99,0.5,165,0.0003,2.541546619322528,0.5347417900000001,17,18.9,0,,
,,,,,19088,,,,191,0.32219893,2.3587455640919517,1,936,0,2.217856024521472,99,0.5,166,0.0003,0.8164780873899451,0.5097121800000001,17,19.18,0,,
,,,,,19205,,,,195,0.4710415,-0.5635888077643778,1,940,0,2.173325418147039,98,0.9,170,0.0003,2.173325418147039,0.87620197,17,19.62,0,,
,,,,,19299,,,,195,0.5221502,-2.668323049462315,1,944,0,3.6743533399095853,98,0.8,170,0.0003,3.6743533399095853,0.8086656499999999,17,19.68,0,,
,,,,,19359,,,,197,0.42535493,-1.3933058071067383,1,948,0,2.3278556277818083,98,1.0,172,0.0003,2.3278556277818083,1.02245567,17,19.4,0,,
,,,,,19436,,,,199,0.5564544,-0.5417857796447617,1,952,0,1.4972925918038655,97,1.0,173,0.0003,1.4972925918038655,0.96648744,18,19.6,0,,
,,,,,19510,,,,201,0.30795124,-0.025812054379875604,1,956,0,1.5139351622774306,97,1.1,175,0.0003,1.4455984441504661,1.0514806500000002,18,19.67,0,,
,,,,,19600,,,,203,0.2883933,0.038400942956195616,1,960,0,3.4428269074217575,96,1.0,177,0.0003,3.4428269074217575,1.0339711600000003,18,19.6,0,,
,,,,,19677,,,,203,0.30508718,-0.11697612414804781,1,964,0,0.8314981511267674,96,0.9,177,0.0003,0.8048386844822506,0.93377349,18,19.37,0,,
,,,,,19765,,,,205,0.4469568,-0.5086473858829936,1,968,0,1.1411438542349228,96,1.0,179,0.0003,0.8530248781593095,1.0103654499999999,18,19.47,0,,
,,,,,19840,,,,206,0.5398197,0.17291100813179844,1,972,0,3.5532719185481505,95,1.1,180,0.0003,3.5532719185481505,1.06215709,18,19.35,0,,
,,,,,19943,,,,209,0.347482,9.326467357272088,1,976,0,9.761259729553812,95,1.4,182,0.0003,-9.761259729553812,1.44556744,18,19.72,0,,
7.0,-0.13664597,-5.1,4.497182776541816,-5.075637727272728,20001,4.497183,0,-4.7992622891638375,,,,,,,,,,,,,,,,,,
,,,,,20018,,,,210,0.486676,-1.965452702715403,1,980,0,2.8299362696600365,94,1.3,184,0.0003,2.8299362696600365,1.32998015,18,19.88,0,,
,,,,,20074,,,,210,0.518222,-1.3435335791296463,1,984,0,2.1938910145136608,95,1.3,184,0.0003,2.1938910145136608,1.3169400000000004,18,19.86,0,,
,,,,,20128,,,,212,0.47645307,-2.264124565490434,1,988,0,3.241037077534001,94,1.2,186,0.0003,3.241037077534001,1.21849308,18,19.71,0,,
,,,,,20202,,,,215,0.36540875,1.9459731734038754,1,992,0,0.9831955107360144,93,1.2,188,0.0003,0.09498654373791911,1.16907125,18,19.68,0,,
,,,,,20266,,,,215,0.4415658,-2.6846546500370843,1,996,0,5.143097429908396,94,1.0,188,0.0003,5.143097429908396,0.9695253600000001,18,19.65,0,,
,,,,,20350,,,,216,0.5215388,-1.2789536292484707,1,1000,0,3.8439893368207363,93,0.8,190,0.0003,3.8439893368207363,0.8166902600000001,19,19.46,0,,
,,,,,20434,,,,218,0.5371548,0.6147792218743562,1,1004,0,1.416138758770394,93,1.0,191,0.0003,1.3684765092008793,0.97570616,19,19.61,0,,
,,,,,20515,,,,221,0.4342256,7.657362678533704,1,1008,0,8.556844122832658,92,1.3,193,0.0003,-8.556844122832658,1.2886420200000004,19,19.52,0,,
,,,,,20590,,,,221,0.45788833,1.209377494874386,1,1012,0,0.9420066052682516,93,1.2,193,0.0003,-0.8860094390435952,1.20981862,19,19.56,0,,
,,,,,20660,,,,222,0.36904207,4.159664779256602,1,1016,0,1.5442624467796684,92,1.2,195,0.0003,-1.5442624467796684,1.21442053,19,19.64,0,,
,,,,,20743,,,,224,0.32386023,5.9687401842347825,1,1020,0,5.000576747714819,92,1.4,197,0.0003,0.9318930260921388,1.3726366,19,19.72,0,,
,,,,,20815,,,,227,0.45644745,0.9751069135125933,1,1024,0,2.423157587025542,91,1.4,199,0.0003,2.3688929042689346,1.42805834,19,19.81,0,,
,,,,,20921,,,,229,0.46114072,-0.43616305379902043,1,1028,0,2.3528264267528436,91,1.8,201,0.0003,2.3528264267528436,1.7572625300000004,19,20.14,0,,
,,,,,20977,,,,229,0.4718608,-2.23366301009977,1,1032,0,4.1938602128128,91,1.8,201,0.0003,4.1938602128128,1.8257737900000004,19,20.0,0,,
,,,,,21044,,,,231,0.56109315,-3.9587814157192573,1,1036,0,6.413030731936897,91,1.6,203,0.0003,6.413030731936897,1.5698731199999998,19,19.56,0,,
,,,,,21172,,,,233,0.5012108,2.24357899643184,1,1040,0,3.7607610958700106,90,1.6,205,0.0003,2.1571368798454733,1.5679069,19,19.67,0,,
,,,,,21266,,,,235,0.43362316,1.8272107632478707,1,1044,0,0.8161458539755231,90,1.6,207,0.0003,-0.3899571922836227,1.59755695,19,19.67,0,,
,,,,,21336,,,,237,0.5443895,-1.2773193064139494,1,1048,0,5.38966080149914,89,1.4,209,0.0003,5.38966080149914,1.41963651,20,19.77,0,,
,,,,,21433,,,,239,0.31319717,7.724086693421803,1,1052,0,6.72855990318983,89,1.7,211,0.0003,-2.494016090619377,1.6506530899999996,20,19.97,0,,
,,,,,21512,,,,241,0.55347526,-0.22221566542895366,1,1056,0,1.6197577246312433,89,1.5,213,0.0003,1.6197577246312433,1.4827132299999997,20,20.02,0,,
,,,,,21583,,,,241,0.4753065,-2.904417519687045,1,1060,0,3.6925319535326437,89,1.2,213,0.0003,3.6925319535326437,1.24532916,20,19.83,0,,
,,,,,21664,,,,243,0.47837687,0.08348701504026856,1,1064,0,2.102201479929308,88,1.3,215,0.0003,2.102201479929308,1.28477172,20,19.87,0,,
,,,,,21775,,,,245,0.4047131,1.188691004727415,1,1068,0,3.298927178277426,88,1.4,217,0.0003,2.8825182229251993,1.3733537999999998,20,20.1,0,,
,,,,,21856,,,,247,0.5721905,-2.064787193068047,1,1072,0,5.242775173533383,88,1.3,219,0.0003,5.242775173533383,1.3199076499999995,20,20.16,0,,
,,,,,21930,,,,250,0.5392322,-2.8191642140879996,1,1076,0,5.463199736596714,87,0.8,221,0.0003,5.463199736596714,0.8220549600000001,20,19.87,0,,
,,,,,21982,,,,250,0.3608049,-0.1649762394474395,1,1080,0,0.8590147044808921,87,1.0,221,0.0003,0.0993640729766093,0.9847354200000002,20,19.64,0,,
,,,,,22065,,,,252,0.4246963,-0.11882832424019996,1,1084,0,1.548844606189135,87,1.1,223,0.0003,1.4715346768311814,1.0581938300000002,20,19.91,0,,
,,,,,22136,,,,254,0.30171138,-0.6070791160760666,1,1088,0,2.3716317554388833,87,1.2,225,0.0003,2.3716317554388833,1.22184896,20,20.08,0,,
,,,,,22221,,,,256,0.28481218,5.2097914064031325,1,1092,0,3.2253583778847603,86,1.4,227,0.0003,-2.305063031501113,1.3985411900000002,20,20.19,0,,
,,,,,22304,,,,258,0.3052216,5.154234021238057,1,1096,0,2.7740854292246477,86,1.5,229,0.0003,-1.8617431134425866,1.5067229000000004,20,20.38,0,,
,,,,,22384,,,,258,0.3364642,0.8136637702848076,1,1100,0,1.5733109834559535,86,1.5,229,0.0003,1.2931719944884217,1.5214785700000002,20,20.34,0,,
,,,,,22518,,,,263,0.19020513,3.2157428698684902,1,1104,0,4.675372685014196,85,1.9,233,0.0003,-4.659620810459224,1.9481710700000001,21,20.84,0,,
,,,,,22597,,,,263,0.50070363,1.8074549594788274,1,1108,0,0.9790271010909062,85,1.9,233,0.0003,-0.6002506068046789,1.9107605,21,20.82,0,,
,,,,,22702,,,,267,0.44430625,0.28050435364316606,1,1112,0,3.090220376067856,84,2.0,237,0.0003,3.078504386402582,2.03746361,21,21.12,0,,
,,,,,22804,,,,269,0.30958897,4.214511628966865,1,1116,0,4.374124656918148,84,2.1,239,0.0003,0.1498414929538289,2.10644425,21,21.44,0,,
,,,,,22897,,,,269,0.38625532,2.5664335846453654,1,1120,0,1.7510801803107303,84,2.1,239,0.0003,-1.6294232597274114,2.14678331,21,21.54,0,,
,,,,,22968,,,,271,0.48722398,-0.15270557981295763,1,1124,0,3.3676665193457067,84,2.1,241,0.0003,3.3676665193457067,2.0826394199999996,21,21.53,0,,
,,,,,23060,,,,274,0.47362986,1.670609472047486,1,1128,0,1.3984995235991795,84,2.0,244,0.0003,0.7851006111683626,1.9779557399999999,21,21.39,0,,
,,,,,23133,,,,276,0.43159705,-1.3091971535970213,1,1132,0,3.6885811594068896,83,2.2,246,0.0003,3.6885811594068896,2.15862664,21,21.56,0,,
,,,,,23226,,,,278,0.4210044,0.5352070482437847,1,1136,0,0.2942290696030074,83,2.3,248,0.0003,0.0334787422899995,2.3412565000000005,21,21.82,0,,
,,,,,23377,,,,281,0.3630903,2.744751015845394,1,1140,0,3.787612053979465,83,2.6,250,0.0003,-1.0595827517911847,2.57065587,21,22.05,0,,
,,,,,23455,,,,283,0.4838,-0.08417955064551282,1,1144,0,2.7677640012629015,82,2.5,252,0.0003,2.7677640012629015,2.5424386899999996,21,21.89,0,,
,,,,,23524,,,,285,0.5262442,4.061012864389893,1,1148,0,1.901091535312331,82,2.7,254,0.0003,-0.8723924410198317,2.70927319,22,21.88,0,,
,,,,,23625,,,,287,0.45163015,10.878101828609338,1,1152,0,7.081839673107361,82,2.7,256,0.0003,-7.044664293544068,2.6993250399999997,22,21.92,0,,
,,,,,23688,,,,287,0.38451803,-0.9127274380278771,1,1156,0,3.7845435033846764,82,2.9,256,0.0003,3.7845435033846764,2.9170278899999995,22,21.76,0,,
,,,,,23758,,,,290,0.31992292,3.092293026781739,1,1160,0,1.2899904048538882,81,3.2,259,0.0003,-1.2899904048538882,3.15015422,22,21.75,0,,
,,,,,23849,,,,292,0.5532058,2.7922247079369633,1,1164,0,3.5085737683615648,81,3.2,261,0.0003,-3.5085737683615648,3.2015604900000003,22,21.85,0,,
,,,,,23931,,,,294,0.48056886,-1.0659396471102724,1,1168,0,2.7382465564393628,81,3.2,263,0.0003,2.7382465564393628,3.1681627000000003,22,21.56,0,,
,,,,,24006,,,,297,0.62475,-2.0853287198223236,1,1172,0,3.91410927753694,80,3.2,266,0.0003,3.91410927753694,3.2000300799999994,22,21.5,0,,
,,,,,24138,,,,299,0.58715004,-0.7847941859287252,1,1176,0,3.1917195681394492,80,3.5,268,0.0003,3.1917195681394492,3.51590594,22,22.08,0,,
,,,,,24228,,,,301,0.42247626,9.408069023622344,1,1180,0,7.088778554835657,80,3.8,270,0.0003,-7.088778554835657,3.80489697,22,22.46,0,,
,,,,,24317,,,,304,0.30890968,4.039090568171814,1,1184,0,4.1373054752578495,79,3.8,272,0.0003,-4.1373054752578495,3.81784092,22,22.52,0,,
,,,,,24378,,,,304,0.4827312,-1.7924745442117769,1,1188,0,4.358990228108307,80,3.7,272,0.0003,4.358990228108307,3.68897506,22,22.42,0,,
,,,,,24436,,,,306,0.36559486,-0.7135441836719567,1,1192,0,2.1729134156729235,79,3.5,274,0.0003,2.1729134156729235,3.5290926899999993,22,22.15,0,,
,,,,,24508,,,,309,0.43639153,-1.0650794718804557,1,1196,0,4.787758767728691,79,3.5,277,0.0003,4.787758767728691,3.47994241,22,22.04,0,,
,,,,,24585,,,,309,0.41282177,1.6451786769996581,1,1200,0,1.2489791398693142,79,3.6,277,0.0003,0.6000506106696583,3.5665565399999997,23,22.01,0,,
,,,,,24648,,,,311,0.31608978,0.5517424554524306,1,1204,0,0.8637245879386221,79,3.1,279,0.0003,0.7863212464188689,3.1461758000000004,23,21.3,0,,
,,,,,24739,,,,313,0.4588179,1.2083478174878342,1,1208,0,1.847670258746923,78,3.0,281,0.0003,1.6111899093979034,3.02971969,23,21.42,0,,
,,,,,24885,,,,316,0.36779973,6.832859816863753,1,1212,0,6.756694730763724,78,3.2,283,0.0003,-6.756694730763724,3.1578981600000002,23,21.83,0,,
,,,,,24984,,,,318,0.5223138,-2.361155609272784,1,1216,0,4.935730615383298,78,3.2,285,0.0003,4.935730615383298,3.1575402399999994,23,21.8,0,,
,,,,,25685,,,,353,14.169953,0.2476431797732036,2,1220,17,19.118241187318887,72,5.3,302,0.0003,8.138747259037945,5.2953904,24,27.88,1400,24.452263,9.350326
,,,,,26431,,,,390,36.01556,0.15744421121645288,2,1224,34,29.31637281231811,67,8.2,321,0.0003,28.455672427355722,8.24131851,24,34.63,3000,152.35333,12.446042
,,,,,27109,,,,423,54.608864,0.4004885122235942,2,1228,49,36.41627022886262,64,11.1,337,0.0003,36.41627022886262,11.05975578,25,40.49,4400,264.7379,12.793558
,,,,,27822,,,,456,77.77845,0.8047952819105557,3,1232,64,37.01511251922282,60,16.8,354,0.0003,-27.831695195157813,16.77382568,25,46.89,5800,361.67148,14.251391
,,,,,28498,,,,484,72.61424,0.2796273717189766,3,1236,77,66.00794018015274,58,19.8,369,0.0003,65.7940710580557,19.831116910000002,26,52.72,7000,473.21048,25.064714
,,,,,29289,,,,523,88.0499,0.15246407900878262,3,1240,94,65.16221141386704,55,23.7,388,0.0003,65.11606890797289,23.657513249999997,27,59.12,8600,708.0513,30.23221
228.0,127.25721,77.3,22.995734782511416,347.8865539090909,30001,23.596111,3,111.6449689517045,,,,,,,,,,,,,,,,,,
,,,,,30066,,,,564,104.09946,0.16102069563613408,4,1244,111,74.88075111792244,53,28.9,408,0.0003,74.88075111792244,28.890927069999996,27,66.11,10200,921.55396,30.035507
,,,,,30793,,,,598,142.3928,0.37741537324666047,4,1248,126,41.69280215869034,51,40.9,426,0.0003,41.3992400252867,40.8615563,28,72.69,11600,847.5259,31.999418
,,,,,31332,,,,627,151.892,1.9248940716691114,4,1252,139,55.72406052491587,49,50.6,441,0.0003,55.72406052491587,50.59828342,29,77.07,12800,1010.7372,33.887432
,,,,,32198,,,,666,160.71104,0.18574833541468921,5,1256,156,37.674461670101,48,65.9,462,0.0003,37.674461670101,65.89024185,29,85.1,14400,1260.0251,35.250893
,,,,,32939,,,,705,174.84831,0.6076461247157032,5,1260,173,54.72211399128579,46,77.7,482,0.0003,54.72211399128579,77.68904708,30,91.81,16000,1311.3009,35.019634
,,,,,33631,,,,740,170.22922,0.6314432590596872,6,1264,189,59.360032449427386,45,90.6,501,0.0003,59.360032449427386,90.58639020999999,31,97.82,17400,1328.7954,36.531094
,,,,,34296,,,,770,173.27786,0.675425858235049,6,1268,201,71.43170903344516,44,102.5,518,0.0003,71.43170903344516,102.53463085000001,31,103.65,18600,1468.774,33.283127
,,,,,34928,,,,806,113.56983,0.21077703318498772,6,1272,216,113.60466397316685,43,112.1,537,0.0003,113.60466397316685,112.08395628999999,32,109.22,20000,1836.1711,38.184555
,,,,,35617,,,,841,171.91187,0.7267686625311782,7,1276,231,61.78786583825338,42,124.9,557,0.0003,60.82036566538927,124.89725046000001,32,114.79,21400,1764.5029,38.918327
,,,,,36362,,,,877,182.31241,0.5060939096401583,7,1280,246,50.271505962935926,41,139.9,576,0.0003,50.271505962935926,139.86268972000002,33,121.34,22800,1744.866,41.548023
,,,,,37077,,,,913,188.53244,0.62760916649933,7,1284,261,63.91450861394833,40,154.6,596,0.0003,63.91450861394833,154.57502934000001,34,127.6,24200,2184.7832,70.27537
,,,,,37834,,,,955,198.59087,0.47419378564022047,8,1288,278,71.33502690333073,39,169.5,619,0.0003,71.33502690333073,169.5444302,35,134.56,25800,1831.0553,60.451584
,,,,,38796,,,,1002,208.4036,0.057488433289191204,8,1292,298,81.0683747961311,38,186.8,646,0.0003,81.0683747961311,186.75374739999998,35,143.6,27600,1707.528,57.150337
,,,,,39594,,,,1044,209.37564,0.35998415384058174,9,1296,315,65.80458255695758,37,203.1,669,0.0003,65.80458255695758,203.05385424,36,150.86,29200,2604.7585,76.0348
204.8181818181818,208.88457,148.2,69.79696481241177,433.52537709090905,40001,69.84765,3,150.05745449115014,,,,,,,,,,,,,,,,,,
,,,,,40387,,,,1089,214.19804,0.33769665731145676,9,1300,332,78.07356544633477,37,219.6,693,0.0003,78.07356544633477,219.64909498,37,158.02,30800,2660.2275,89.12698
