eval_qs_difference,eval_eplenmean,eval_ep_rewmean,total timesteps,eval mean 100 episode reward,eval_abs_qs_difference,eval_qs,eval_discount_q,eval_time_elapsed,time_elapsed,qs_mean,discount_q,fps,qs_abs_difference,mean 100 episode reward,episodes,n_updates,env_time,qs_difference,current_lr,update_time,train_time,eplenmean,act_time,ep_rewmean,qfs_loss,q_grad_norm
-1.1685492693394517,23.545454545454547,3.8380606363636365,1,3.8,2.4192817,-0.7634764,3.8341776903913556,0,,,,,,,,,,,,,,,,,,
,,,39445,,,,,,988,167.71344,0.07791278914664451,39,173.05492387111175,237.5,1300,29000,35,172.68530314910666,0.0003,637,293,149.32,8,237.45196098999998,50.830997,2130.084
80.91632102221612,166.8181818181818,356.2983535454545,40001,146.4,80.92507,205.84264,149.37452924512291,1,,,,,,,,,,,,,,,,,,
,,,40115,,,,,,1024,208.94339,0.9932400113558537,39,81.63806760664953,249.1,1304,30400,36,81.63806760664953,0.0003,657,307,155.07,9,249.12028438,65.5782,2453.0288
,,,40865,,,,,,1059,213.48322,0.39760471187519475,38,95.3751889015584,265.1,1308,31800,37,95.3751889015584,0.0003,676,320,161.87,9,265.06952881,59.67162,2254.6812
,,,41563,,,,,,1094,192.00992,0.6959981100221724,37,67.16326811234936,281.2,1312,33200,37,64.49095485123593,0.0003,697,334,167.89,9,281.22166822,66.280716,2545.1917
,,,42271,,,,,,1129,180.15237,0.17712931891485387,37,168.95316529640576,293.8,1316,34600,38,167.64757498226172,0.0003,717,348,173.82,9,293.84694877000004,60.56524,2286.6738
,,,43159,,,,,,1174,216.707,0.5258703027350516,36,85.00548024113124,306.9,1320,36400,39,85.00548024113124,0.0003,743,366,182.0,10,306.86975245,69.39526,2622.3457
,,,43835,,,,,,1209,240.95355,0.6814555490561901,36,125.01006712177917,316.4,1324,37800,39,125.01006712177917,0.0003,763,379,184.79,10,316.4407218,65.6453,2469.4548
,,,44659,,,,,,1251,240.99214,0.18604293064753397,35,120.28642151713417,322.4,1328,39400,40,120.28642151713417,0.0003,788,395,185.04,11,322.39715301999996,75.30802,2794.49
,,,45305,,,,,,1286,216.49559,0.7431381786255751,35,111.2648832565267,330.1,1332,40800,40,111.2648832565267,0.0003,809,408,182.94,11,330.08613681,57.94052,1991.7319
,,,46032,,,,,,1320,204.96928,0.05968366040589872,34,189.55896886187824,329.3,1336,42200,41,189.55896886187824,0.0003,829,422,185.06,11,329.25742533,66.29342,2325.0237
,,,46829,,,,,,1363,216.67604,0.294489909480564,34,91.16277910347408,330.1,1340,43800,42,91.13035909721637,0.0003,853,438,187.62,12,330.09636854999997,63.992764,2294.805
,,,47528,,,,,,1401,144.46878,0.12355290989503849,33,149.52615463405195,328.8,1344,45200,42,149.11773962385493,0.0003,875,453,189.18,12,328.75321039000005,62.70544,2387.4333
,,,48143,,,,,,1434,219.99274,1.7102245314261733,33,94.28652735261473,335.6,1348,46400,43,94.28652735261473,0.0003,895,466,189.85,12,335.55005002999997,75.6323,2556.6167
,,,48963,,,,,,1477,222.8971,0.20062814788100605,33,111.895459916535,331.9,1352,48000,44,111.895459916535,0.0003,921,482,191.44,13,331.90530318,57.425255,2109.2322
,,,49625,,,,,,1515,214.91052,1.2425385775732996,32,95.20417859024924,331.1,1356,49400,44,95.20417859024924,0.0003,944,495,191.48,13,331.06556517999996,73.884026,2558.4656
106.80422326704429,187.72727272727272,343.78421199999997,50001,179.7,106.80422,221.68333,129.01852964072035,2,,,,,,,,,,,,,,,,,,
,,,50473,,,,,,1562,218.22836,0.37486619462252985,32,84.81783634663303,331.1,1360,51000,45,84.79141658847786,0.0003,969,513,192.4,13,331.06642229,63.125824,2193.6877
,,,51188,,,,,,1601,218.81888,0.719052212392349,31,96.78550241704313,328.9,1364,52400,46,96.78550241704313,0.0003,994,527,191.24,14,328.9441103,56.940556,2013.3442
,,,51931,,,,,,1647,217.443,0.4400184641309781,31,100.68599614444014,326.0,1368,54000,46,100.68599614444014,0.0003,1021,543,189.13,14,326.00517741999994,53.165947,1829.4962
,,,52623,,,,,,1687,232.58641,0.21197666114884844,31,187.2931632764902,326.4,1372,55400,47,187.2931632764902,0.0003,1046,558,189.6,14,326.35584300000005,59.975266,2124.762
,,,53071,,,,,,1708,220.5018,0.6647507333273345,31,204.7608957675942,315.0,1376,56200,47,204.7608957675942,0.0003,1059,566,186.03,15,315.02591376,67.35629,2245.964
,,,54149,,,,,,1769,226.16812,0.006402494692616354,30,175.45924553967123,316.0,1380,58400,48,175.45924553967123,0.0003,1096,588,187.85,15,316.02812016,65.76182,2076.815
,,,54711,,,,,,1801,196.08687,0.6852814138327847,30,202.75694318348658,303.9,1384,59600,49,202.75694318348658,0.0003,1117,598,183.93,15,303.90783823000004,63.023605,1931.0396
,,,55618,,,,,,1850,201.86697,0.10285997045151354,30,134.57888540039508,302.7,1388,61400,49,134.57888540039508,0.0003,1146,615,184.95,16,302.66826306,58.96988,2036.8824
,,,56366,,,,,,1888,232.82274,0.014500527262134116,29,220.5491812093529,296.8,1392,62800,50,220.5491812093529,0.0003,1170,629,186.42,16,296.81722018999994,70.764275,2742.6748
,,,56710,,,,,,1909,234.03366,2.379852285782626,29,202.40489117653382,284.4,1396,63600,50,202.40489117653382,0.0003,1184,636,180.19,16,284.38652343999996,63.18251,2067.017
,,,57372,,,,,,1939,209.36568,1.1858782845189015,29,88.7735538802117,285.5,1400,64800,51,88.64272580887011,0.0003,1203,646,179.27,16,285.52109883,53.80626,1897.5702
,,,58288,,,,,,1983,207.33397,0.0446955211233795,29,174.46908261977796,283.3,1404,66600,51,174.46908261977796,0.0003,1231,661,181.73,17,283.25740309,61.39253,1941.985
,,,59039,,,,,,2022,209.6733,0.04820512560030341,29,191.76591781806192,275.4,1408,68200,52,191.76591781806192,0.0003,1255,674,181.74,17,275.39080684000004,56.20065,1716.6891
43.36397527477215,237.72727272727272,547.7364925454547,60001,229.9,44.111088,206.89893,158.02424369329916,2,,,,,,,,,,,,,,,,,,
,,,60260,,,,,,2084,213.62538,0.009508296076002343,28,53.9338007228337,287.9,1412,70600,53,53.272217206965195,0.0003,1293,695,186.97,18,287.86418123000004,55.099194,1652.6698
,,,61128,,,,,,2129,216.61353,0.17159011752151998,28,71.42885769330434,295.9,1416,72400,53,71.42885769330434,0.0003,1322,710,188.57,18,295.89736019,63.31693,1782.5192
,,,61804,,,,,,2164,214.77351,1.265637604115141,28,59.39754765674394,292.6,1420,73800,54,59.39754765674394,0.0003,1344,721,186.45,18,292.57533527,63.553604,1877.7819
,,,63268,,,,,,2238,175.76707,0.0005539184471498527,28,216.93278890279217,296.8,1424,76600,55,216.83901974749853,0.0003,1392,746,194.33,19,296.82876429,63.78686,1721.9907
,,,63615,,,,,,2261,234.7069,0.7140623790316354,28,222.9929172847074,291.3,1428,77400,55,222.9929172847074,0.0003,1407,753,189.56,19,291.29515839000004,65.26779,1720.7434
,,,63979,,,,,,2278,216.85378,17.838713460173047,28,91.01424588984126,281.5,1432,78000,56,90.24858082031187,0.0003,1418,759,186.74,19,281.51859136,75.761795,2185.7654
,,,64496,,,,,,2307,217.34854,0.10377645187921967,27,213.26804454299722,278.4,1436,79000,56,213.26804454299722,0.0003,1437,768,184.64,19,278.41916806999996,85.33751,2415.4724
,,,65171,,,,,,2347,178.26,0.824731678298683,27,61.81247540269004,274.5,1440,80400,57,58.03669608066144,0.0003,1463,781,183.42,20,274.52439921,74.10358,2049.3706
,,,66498,,,,,,2423,212.42818,0.0009435249924510218,27,110.46735713267938,288.4,1444,83000,58,110.46735713267938,0.0003,1513,805,189.7,20,288.44524685,67.85909,1824.9008
,,,67486,,,,,,2482,215.99265,0.004119505270099902,27,201.69459123082783,303.7,1448,85000,59,201.69459123082783,0.0003,1552,824,193.43,21,303.70947843,67.41761,1824.448
,,,68366,,,,,,2535,231.70604,0.20276762625705083,26,60.88600371017329,316.0,1452,86800,59,53.49146085680978,0.0003,1587,840,194.03,21,315.97307352,71.58621,2070.978
,,,69297,,,,,,2588,253.67741,0.14421241673122903,26,60.30184686776725,325.8,1456,88600,60,59.61591283475196,0.0003,1622,857,196.72,21,325.80284860999996,75.16591,2126.3271
85.60857866451738,226.63636363636363,454.8425907272727,70001,259.3,88.144196,217.5789,123.76657791023536,2,,,,,,,,,,,,,,,,,,
,,,70342,,,,,,2656,296.6184,0.18031553852062776,26,65.89509420270876,338.3,1460,90800,61,65.85765614742078,0.0003,1666,877,198.69,22,338.26447678999995,73.91491,2228.7258
,,,71207,,,,,,2710,208.40146,0.006870194364336008,26,205.8361080830791,346.7,1464,92600,62,205.8361080830791,0.0003,1702,894,200.19,22,346.68383231,74.36771,2111.6213
,,,71915,,,,,,2752,223.34451,0.02718600396368786,26,214.9002154822146,343.4,1468,94000,62,214.9002154822146,0.0003,1730,906,199.84,23,343.40647199000006,69.878845,2021.1053
,,,72814,,,,,,2807,235.83128,0.17524997406836385,25,58.75086223421016,354.8,1472,95800,63,58.30101112883427,0.0003,1766,923,201.91,23,354.77493102000005,72.222885,2106.9941
,,,73640,,,,,,2855,288.9208,0.6028310426887394,25,95.23719705520425,370.1,1476,97400,64,95.21890283435529,0.0003,1799,938,205.69,23,370.1100763399999,77.747894,2238.1255
,,,74415,,,,,,2904,249.70732,0.6874602596608338,25,72.26288328731077,373.2,1480,99000,64,72.24055465515856,0.0003,1832,953,202.66,24,373.19734667000006,74.74549,2123.8994
,,,75252,,,,,,2953,221.27823,0.10960730595578973,25,125.54539255848293,385.7,1484,100600,65,125.54539255848293,0.0003,1865,967,205.41,24,385.7060941099999,77.76332,2300.0215
,,,76621,,,,,,3040,212.6199,0.001602351496052549,25,190.69718186057372,397.4,1488,103400,66,190.69718186057372,0.0003,1924,993,210.03,25,397.39119196000007,87.25321,2387.2156
,,,77358,,,,,,3083,259.45172,0.4028636554871228,25,140.6212882486408,399.7,1492,104800,67,139.68400189506082,0.0003,1953,1006,209.92,25,399.72918021000004,81.04363,2241.8333
,,,77850,,,,,,3114,273.66812,0.24652932581561043,24,255.35779708507818,402.6,1496,105800,67,255.35779708507818,0.0003,1974,1015,211.4,25,402.60305476,75.278366,1992.3595
,,,78000,,,,,,3127,263.00797,4.534388083535184,24,250.9540672785142,392.6,1500,106200,67,250.9540672785142,0.0003,1983,1019,206.28,25,392.60691589999993,90.32702,2533.0774
,,,78282,,,,,,3139,285.3651,55.48525607187291,24,149.82465112953972,387.7,1504,106600,67,149.82465112953972,0.0003,1992,1023,199.94,25,387.69138612,94.18843,2621.9375
,,,78487,,,,,,3152,259.1966,1.5024014437865754,24,252.03239351236797,381.3,1508,107000,68,252.03239351236797,0.0003,2000,1026,194.48,26,381.33592256,89.986786,2191.623
,,,78716,,,,,,3171,246.35231,37.06567881324312,24,154.31232188814985,355.3,1512,107600,68,154.22471120125468,0.0003,2013,1032,184.56,26,355.34791272,88.82564,2377.6836
,,,79427,,,,,,3215,251.7292,0.7855436054818428,24,109.4480583310099,344.9,1516,109000,68,108.92279877884025,0.0003,2043,1045,182.99,26,344.85617046000004,84.04796,2355.357
,,,79879,,,,,,3240,249.51944,5.431144170440309,24,130.81150282801124,342.4,1520,109800,69,130.81150282801124,0.0003,2061,1052,180.75,26,342.35283348999997,84.70789,2249.4568
204.88301102770566,106.63636363636364,31.806719545454545,80001,238.7,205.23737,214.16425,24.547475154389687,1,,,,,,,,,,,,,,,,,,
,,,80547,,,,,,3286,244.69061,1.858858248718504,24,108.70332583307045,335.5,1524,111200,69,108.70332583307045,0.0003,2091,1065,172.79,26,335.47917370000005,77.97041,2275.2644
,,,81097,,,,,,3318,256.6671,0.22434719394283817,24,233.30086093916933,336.4,1528,112200,70,233.30086093916933,0.0003,2113,1074,174.82,27,336.3882964499999,109.006,2835.9312
,,,81743,,,,,,3362,177.8027,-0.01925910846568743,24,202.84836248388714,343.2,1532,113600,70,202.17994080128616,0.0003,2144,1087,177.64,27,343.23679229000004,79.51256,2075.7805
,,,82357,,,,,,3401,262.7931,1.5821050705149977,24,136.90829997698944,346.5,1536,114800,71,136.90829997698944,0.0003,2170,1098,178.61,27,346.53303468999997,91.66759,2504.568
,,,83539,,,,,,3478,277.4528,0.0382401132317142,24,51.36446069125189,368.5,1540,117200,72,35.50964054623546,0.0003,2224,1120,183.68,28,368.54262425,80.12513,2227.3518
,,,83979,,,,,,3504,244.90616,4.597677788171841,23,162.20301454199964,352.8,1544,118000,72,162.20301454199964,0.0003,2242,1127,174.81,28,352.77428482999983,109.824005,2693.46
,,,84493,,,,,,3536,300.25583,1.5142636929997515,23,226.9708710137845,335.0,1548,119000,72,226.9708710137845,0.0003,2264,1136,170.07,28,335.03835824999993,92.79757,2424.274
,,,85175,,,,,,3582,229.10503,1.1972303169604197,23,208.9023783200211,324.5,1552,120400,73,208.5758860072647,0.0003,2296,1149,168.09,28,324.4762536,96.42969,2337.6929
,,,85889,,,,,,3627,287.1951,0.14049606673683204,23,236.7429812147366,319.3,1556,121800,74,236.7429812147366,0.0003,2328,1162,165.92,29,319.28115129,98.39676,2399.7993
,,,86451,,,,,,3667,273.14618,1.9066437209865321,23,139.84348489307789,304.1,1560,123000,74,139.77571218399308,0.0003,2356,1172,161.09,29,304.05572079999996,80.68981,2260.3325
,,,87379,,,,,,3726,252.18217,0.16796728997392898,23,82.35530973821764,304.8,1564,124800,75,81.9489606931993,0.0003,2397,1189,161.72,29,304.78792615000003,94.3466,2537.532
,,,88687,,,,,,3812,315.05997,0.010740304218061878,23,119.51184651049715,327.3,1568,127400,76,119.25055646699795,0.0003,2458,1213,167.72,30,327.25875303,94.64975,2568.983
,,,89544,,,,,,3872,263.38022,0.1935125743510743,23,97.87319697961595,326.8,1572,129200,77,97.87319697961595,0.0003,2500,1229,167.3,30,326.84549088,87.106094,2374.313
62.94697722973263,183.9090909090909,510.8154723636364,90001,278.6,92.26933,223.86002,187.60161050656097,2,,,,,,,,,,,,,,,,,,
,,,90700,,,,,,3954,256.798,0.005585454953636511,22,120.03484127082241,341.4,1576,131600,77,119.99519783974253,0.0003,2556,1251,170.6,31,341.36237674000006,90.37998,2676.6584
,,,91219,,,,,,3988,231.04756,3.9525608485403563,22,94.12318956968947,332.5,1580,132600,78,93.4185484348782,0.0003,2580,1260,168.04,31,332.52131151000003,85.17199,2191.0308
,,,91793,,,,,,4022,276.9283,1.957494738841883,22,140.58366212330355,330.5,1584,133600,78,140.58366212330355,0.0003,2604,1269,165.41,31,330.46625580000006,92.57051,2500.9346
,,,92360,,,,,,4066,253.38089,1.8174729953572055,22,125.14714361894814,320.0,1588,134800,79,123.35266111925034,0.0003,2636,1281,157.39,32,320.02435226000006,94.93812,2401.046
,,,93222,,,,,,4131,273.24152,0.09188017968300084,22,138.87111168218303,336.9,1592,136600,80,137.91241361145927,0.0003,2682,1299,158.64,32,336.89431103000004,85.29213,2386.8262
,,,93965,,,,,,4181,281.9433,0.5159397315124786,22,121.32150407535853,346.1,1596,138000,80,121.32150407535853,0.0003,2717,1312,161.15,32,346.14785881999995,92.23016,2475.777
,,,94447,,,,,,4217,261.6445,4.469027423963833,22,120.046770903328,355.3,1600,139000,81,119.68460103702766,0.0003,2743,1322,164.47,33,355.2891375800001,82.469925,2272.8813
,,,95156,,,,,,4268,290.56122,4.469037913873109,22,66.81588890846398,370.2,1604,140400,81,65.07523118530636,0.0003,2780,1335,168.74,33,370.1983554100001,93.27194,2562.7087
,,,96182,,,,,,4344,265.30853,0.029031542702435426,22,143.22050026512028,398.5,1608,142400,82,143.22050026512028,0.0003,2833,1356,176.95,33,398.47794805000007,97.84704,2432.23
,,,96762,,,,,,4390,275.49774,2.012618157994699,22,133.71865151252848,409.2,1612,143600,83,131.46249218572103,0.0003,2866,1368,180.46,34,409.2402775500001,81.86087,2140.9377
,,,97519,,,,,,4451,276.19232,0.3831448170922846,21,146.81342202298205,420.3,1616,145200,83,146.7824713958719,0.0003,2910,1385,180.92,34,420.33002249000003,94.64949,2467.0671
,,,98110,,,,,,4497,263.0772,1.530016172743202,21,131.70176471056328,424.2,1620,146400,84,131.5310586161531,0.0003,2942,1397,182.31,34,424.15129985,95.90174,2522.345
,,,98660,,,,,,4535,263.31888,3.9144775519064074,21,82.5507375149442,430.1,1624,147400,84,82.52515152419197,0.0003,2969,1407,181.13,35,430.11668217,90.87326,2283.9548
,,,99268,,,,,,4582,231.42567,3.0349939204417686,21,100.93090355799282,437.7,1628,148600,85,95.75925372365603,0.0003,3002,1419,181.71,35,437.7494790100001,87.18097,2188.0132
97.06296467838007,182.27272727272728,497.60854336363633,100001,340.3,99.81692,264.6496,182.7140654740602,2,,,,,,,,,,,,,,,,,,
,,,100452,,,,,,4680,212.08527,0.007213996272406102,21,89.79119659926943,460.4,1632,151000,86,47.94437908322628,0.0003,3070,1445,187.09,36,460.39919054,85.68606,2131.864
,,,101106,,,,,,4730,279.5638,1.244137141919524,21,134.87904660477813,468.2,1636,152400,87,134.75581656383324,0.0003,3106,1458,187.49,36,468.24684142999996,82.23563,2048.9111
,,,101995,,,,,,4787,232.7018,0.6699398833612035,21,203.17406988763915,450.8,1640,154000,87,202.9414817041204,0.0003,3147,1474,184.56,36,450.75158022999995,85.98148,2214.6946
,,,102928,,,,,,4857,262.37738,0.20349876883734114,21,43.71160434044343,473.9,1644,156000,88,34.62719922673816,0.0003,3197,1492,189.49,37,473.94570238000006,105.07067,2395.7104
,,,103952,,,,,,4926,268.19604,0.03676586132170532,21,147.4131599784429,493.6,1648,158000,89,147.07488593628258,0.0003,3246,1510,194.59,37,493.63396043,102.30849,2313.0852
,,,104571,,,,,,4967,299.70728,1.9814017215555486,21,141.5066846854466,498.9,1652,159200,89,141.4856562916434,0.0003,3276,1521,193.96,37,498.9434379499999,102.89359,2412.4607
,,,105603,,,,,,5043,325.92706,0.2624188125444778,20,78.96383496435524,511.6,1656,161400,90,78.96383496435524,0.0003,3330,1541,197.14,38,511.55871652,105.16067,2605.1147
,,,106862,,,,,,5125,257.04922,0.0016194406673304314,20,137.01093971847217,536.0,1660,163800,91,137.00266102945506,0.0003,3389,1562,204.11,38,535.98232791,106.427704,2343.3494
,,,107985,,,,,,5199,244.97975,0.02048737956416878,20,84.21234678075167,541.3,1664,166000,92,65.83582095180756,0.0003,3441,1583,206.06,39,541.25753662,108.51829,2666.9836
,,,109123,,,,,,5279,290.8331,0.008633792285651603,20,144.74065593189962,542.4,1668,168400,93,144.64893470870516,0.0003,3498,1604,204.36,39,542.41375394,101.3483,2426.0852
,,,109752,,,,,,5319,283.54395,1.4892217049763277,20,130.39799659578227,534.8,1672,169600,94,130.39799659578227,0.0003,3526,1615,202.08,40,534.84281387,99.10499,2188.6204
92.64299708683289,193.63636363636363,628.3568882727274,110001,407.7,96.712524,279.86093,211.45143419413645,2,,,,,,,,,,,,,,,,,,
,,,110514,,,,,,5375,270.0039,0.22563177686799193,20,149.4321014224862,524.0,1676,171200,94,149.3745932178331,0.0003,3563,1630,198.14,40,523.9738014000001,103.70814,2675.5537
,,,111585,,,,,,5441,295.26343,0.03579249944955806,20,131.6227638327692,543.8,1680,173200,95,131.5478988574178,0.0003,3611,1648,203.66,40,543.80986233,106.57869,2378.8
,,,112780,,,,,,5521,292.1575,0.0031180104967413074,20,147.51499401077712,563.7,1684,175600,96,147.47831532307458,0.0003,3664,1671,209.87,41,563.73204251,105.34186,2268.1997
,,,114330,,,,,,5626,260.30417,0.00011333755280157249,20,149.68693915982956,593.8,1688,178800,98,149.68693915982956,0.0003,3735,1704,219.7,42,593.78557397,93.00273,1983.4476
,,,115088,,,,,,5671,267.5297,0.2545171747754158,20,135.4565980293236,587.9,1692,180200,99,135.4565980293236,0.0003,3766,1716,218.66,42,587.8507055499999,96.104095,2215.2197
,,,115859,,,,,,5723,350.10275,3.9637680803584106,20,76.9570585352587,594.7,1696,181800,99,75.6065159971629,0.0003,3803,1730,218.94,43,594.65553007,96.03265,2116.4211
,,,116409,,,,,,5761,271.77786,1.6062166879922446,20,156.29652222299845,600.0,1700,183000,99,156.29652222299845,0.0003,3830,1740,219.62,43,600.00270829,100.096146,2211.782
,,,117157,,,,,,5806,324.80627,8.587903878680171,20,57.880180233619384,603.7,1704,184400,100,54.34005535441919,0.0003,3860,1754,220.01,43,603.70343098,102.68268,2241.4365
,,,118497,,,,,,5888,357.89154,0.447493503444622,20,45.59360189050789,617.5,1708,187000,101,40.554614652459904,0.0003,3917,1777,223.15,44,617.50246298,85.63309,1833.9181
,,,119890,,,,,,5977,316.57138,0.006062964603773734,20,67.95246270430685,650.1,1712,189800,102,66.43697745640446,0.0003,3978,1802,231.28,44,650.0791022,96.3996,2015.9614
82.67668184951889,232.36363636363637,787.1336515454545,120001,462.0,86.65146,289.83496,224.1740065948047,2,,,,,,,,,,,,,,,,,,
,,,121871,,,,,,6104,304.73105,4.761436980862519e-06,19,77.80162269695963,700.4,1716,193800,104,73.10781301166406,0.0003,4065,1838,243.52,45,700.42251171,92.991905,2062.9856
,,,123358,,,,,,6196,375.96628,0.03604794493665649,19,69.71969880373864,742.1,1720,196800,105,69.36639791870992,0.0003,4128,1865,252.48,46,742.1058782299999,92.54718,2078.9094
,,,124617,,,,,,6276,372.23718,0.05636095948449543,19,78.39152213489429,771.7,1724,199400,106,77.97418500998916,0.0003,4182,1889,259.57,46,771.7230094500001,93.07614,2090.9888
,,,125592,,,,,,6330,300.50476,0.046243927415259345,19,161.21136794806003,788.4,1728,201200,107,161.21136794806003,0.0003,4219,1905,263.24,47,788.38969543,98.4835,2168.5178
,,,126398,,,,,,6379,337.04373,1.0484521012349872,19,97.34042361989005,778.2,1732,202800,107,97.34042361989005,0.0003,4252,1920,259.46,47,778.2421477900002,97.227005,2270.2397
,,,127426,,,,,,6446,308.79617,0.02998752127333705,19,142.9044920149097,797.7,1736,205000,108,141.98681772021683,0.0003,4298,1939,263.2,48,797.6855675999999,83.32017,1918.774
,,,128705,,,,,,6525,372.16974,0.022860049232519615,19,100.8318046585634,830.4,1740,207600,109,99.91144357755373,0.0003,4352,1963,267.1,48,830.3644051900001,86.30369,1959.8583
,,,129771,,,,,,6586,324.15994,0.07206231106111984,19,87.0299571857857,838.4,1744,209600,110,87.02214189595733,0.0003,4393,1981,268.43,49,838.3913708399999,84.580734,2062.965
79.95244681764706,277.27272727272725,1012.5773296363636,130001,522.6,82.14359,332.31824,279.9662575843995,3,,,,,,,,,,,,,,,,,,
,,,130553,,,,,,6637,354.02945,0.6645764757313768,19,142.34897894783086,835.7,1748,211200,111,142.34897894783086,0.0003,4426,1995,266.01,49,835.6611865599999,77.79717,1812.7446
,,,131991,,,,,,6722,364.27472,0.07290225742055453,19,43.57211907408639,871.2,1752,214000,112,40.41895723569954,0.0003,4483,2021,274.2,50,871.1726153700001,81.83118,1975.7961
,,,132271,,,,,,6740,324.70615,-0.1378089231121773,19,326.3001856697072,850.1,1756,214600,112,326.3001856697072,0.0003,4496,2026,266.68,50,850.1157455,78.21873,1911.0736
,,,132304,,,,,,6746,323.28424,-1.862287934170809,19,324.80334333865807,812.3,1760,214800,112,324.80334333865807,0.0003,4500,2028,254.42,50,812.2557562300001,87.17926,2074.7927
,,,133172,,,,,,6795,325.77612,0.4144768902518254,19,79.01255620198032,814.9,1764,216400,113,78.88167112382668,0.0003,4533,2042,251.87,50,814.9439755799999,80.15,2065.817
,,,134109,,,,,,6856,319.03238,0.15213212682720573,19,94.72619445833682,813.0,1768,218400,113,93.8817673081745,0.0003,4574,2060,249.86,50,812.9615978399999,81.665245,2072.3389
,,,135120,,,,,,6917,288.27237,0.058638245780409555,19,76.3088122476863,833.6,1772,220400,114,76.23903368876685,0.0003,4615,2079,253.68,51,833.5894152399998,78.637985,1977.3989
,,,135836,,,,,,6959,319.05988,1.3162309392704348,19,119.85255113655009,834.3,1776,221800,115,119.38630786239518,0.0003,4644,2091,253.22,51,834.29046569,88.417786,2241.2788
,,,136384,,,,,,6990,303.17026,3.0814155396176814,19,138.68846725987825,821.8,1780,222800,115,138.68846725987825,0.0003,4665,2100,247.99,51,821.7739685300002,103.338615,2231.26
,,,137158,,,,,,7038,312.83072,1.0155761967075183,19,77.50178321108558,813.5,1784,224400,116,77.03664156345988,0.0003,4698,2115,243.78,52,813.51329003,81.67368,2077.9563
,,,137892,,,,,,7081,300.1868,0.5969012599764865,19,126.13403548209361,796.9,1788,225800,117,126.13403548209361,0.0003,4727,2127,235.62,52,796.9160552200001,81.509026,2045.5337
,,,138650,,,,,,7130,340.16452,0.007158587116172503,19,327.94082795900647,802.1,1792,227400,117,327.94082795900647,0.0003,4760,2142,235.62,52,802.0643220000001,88.121544,2125.8745
,,,139235,,,,,,7167,309.63855,5.646154597632191,19,88.318501915414,796.4,1796,228600,118,85.32446428288716,0.0003,4785,2153,233.76,53,796.377334,80.35728,1946.7823
75.99812128695108,403.54545454545456,1474.2651698181817,140001,649.0,77.20691,349.79547,288.48506513291045,4,,,,,,,,,,,,,,,,,,
,,,140139,,,,,,7226,291.36038,0.24151778281347724,19,53.95986680836634,813.5,1800,230400,118,51.44789730712454,0.0003,4822,2170,237.3,53,813.5314501899999,90.02122,2151.725
,,,140904,,,,,,7275,288.7524,0.17339517124590698,19,181.08840159761414,816.9,1804,232000,119,181.08840159761414,0.0003,4855,2185,237.47,53,816.8567344400002,87.57806,1959.8085
,,,142249,,,,,,7355,324.2395,0.007757624747253993,19,37.3924520011406,823.6,1808,234600,120,32.66874696576727,0.0003,4909,2208,237.52,54,823.5774838899998,83.67577,1843.8666
,,,142945,,,,,,7398,276.28583,0.484201187060498,19,143.00451492180127,800.9,1812,236000,121,141.79516954070843,0.0003,4938,2221,230.55,54,800.9332671200001,74.4103,1919.2773
,,,144287,,,,,,7477,287.0203,0.0013466467360093717,19,116.2875101627502,777.3,1816,238600,122,116.2875101627502,0.0003,4991,2245,224.16,55,777.3400304600001,72.24869,1804.8293
,,,145450,,,,,,7550,347.25308,0.03642441001689776,19,79.61385462732332,766.7,1820,241000,123,79.0308315350458,0.0003,5041,2267,220.92,55,766.7224760299998,95.04695,2273.735
,,,146576,,,,,,7617,350.51984,0.06805128068746771,19,74.28489471293247,762.8,1824,243200,123,73.008627126351,0.0003,5087,2287,219.59,56,762.8174488099999,89.79059,2162.744
,,,147450,,,,,,7672,315.3484,0.6169874795776502,19,44.92789784691586,761.5,1828,245000,124,43.52673224362919,0.0003,5124,2303,218.58,56,761.5037303900001,85.46787,2099.1055
,,,148118,,,,,,7715,347.76614,12.683344070690275,19,56.01766675283829,761.8,1832,246400,125,55.81797959104853,0.0003,5152,2316,217.2,57,761.8353933199999,78.162865,1948.5475
,,,149244,,,,,,7782,303.84192,0.008289573706608279,19,138.58103513848815,765.7,1836,248600,126,138.58103513848815,0.0003,5199,2335,218.18,57,765.6651229399998,81.31257,2092.3887
74.90135580868815,203.0,762.2725578181818,150001,682.4,77.49212,310.21344,276.28437798322443,2,,,,,,,,,,,,,,,,,,
,,,150001,,,,,,7833,284.47937,0.3158932518082672,19,137.61482309617188,748.0,1840,250200,126,137.61482309617188,0.0003,5231,2351,212.96,57,747.9703756000001,87.31243,2026.7515
,,,151030,,,,,,7894,338.25943,0.1649357015619894,19,62.30005561909984,747.3,1844,252200,127,61.58426847432727,0.0003,5273,2369,212.59,58,747.31539437,74.64537,1868.4917
,,,151652,,,,,,7931,277.1748,2.627398570204196,19,78.26761752843852,744.0,1848,253400,127,69.05609958225027,0.0003,5297,2380,210.99,58,743.9927352499998,77.04692,1926.6887
,,,152382,,,,,,7974,359.79654,8.893750494793693,19,57.15037939909413,718.3,1852,254800,128,56.67875650688134,0.0003,5326,2393,203.91,58,718.29557661,93.82708,2377.3777
