eval_qs,eval mean 100 episode reward,eval_ep_rewmean,eval_discount_q,eval_qs_difference,total timesteps,eval_abs_qs_difference,eval_time_elapsed,eval_eplenmean,discount_q,mean 100 episode reward,train_time,n_updates,update_time,qs_difference,qs_abs_difference,time_elapsed,fps,eplenmean,env_time,episodes,current_lr,ep_rewmean,qs_mean,act_time,qfs_loss,q_grad_norm
-1.3183887,8.7,8.748868636363637,8.342477316641954,-4.0531281387506235,1,4.0531282,0,17.90909090909091,,,,,,,,,,,,,,,,,,
,,,,,71850,,,,0.5367459602187522,403.3,1022,93800,1889,70.85804085458955,70.85804085458955,3033,23,158.28,66,1496,0.0003,403.25300402999994,263.69846,25,102.219,5851.06
,,,,,72649,,,,0.5467447844097024,417.0,1040,95400,1925,35.20734548787022,36.39278335085536,3089,23,159.86,67,1500,0.0003,416.98969074000007,243.56456,25,112.704796,6015.595
,,,,,73531,,,,0.6791499043430818,432.7,1059,97200,1967,91.95892552901567,91.97099163280583,3151,23,160.54,68,1504,0.0003,432.74671459999996,304.10123,26,133.7431,6967.241
,,,,,74734,,,,0.04192932243708953,462.9,1086,99600,2021,79.64843876512812,80.71808836678187,3234,23,168.65,69,1508,0.0003,462.91654308,299.3084,26,117.89405,5865.0405
,,,,,76022,,,,0.17889048379358166,494.1,1112,102200,2084,77.90601408354546,78.12912408533278,3326,22,176.81,70,1512,0.0003,494.0549510199999,322.37436,27,123.46059,6716.969
,,,,,76805,,,,0.6375773102393321,507.8,1132,103800,2121,85.63764822781955,85.68963286186342,3383,22,179.53,71,1516,0.0003,507.7573359299999,278.8221,27,111.344795,5980.399
,,,,,77945,,,,0.03906118852623672,537.8,1155,106000,2174,59.65432232461767,61.38392918747534,3462,22,189.09,72,1520,0.0003,537.8384183899999,284.76733,28,122.23623,5895.781
,,,,,79150,,,,0.026259486661720177,571.1,1180,108400,2233,93.44349408705372,94.06301559422937,3549,22,200.24,74,1524,0.0003,571.11966597,304.97064,29,94.282265,5423.953
313.0407,299.7,191.7436147272727,119.24451602433342,230.41291996261225,80001,230.41293,1,89.18181818181819,,,,,,,,,,,,,,,,,,
,,,,,80003,,,,0.05527138909251716,594.0,1202,110200,2275,241.77253772597646,241.77253772597646,3616,22,207.05,75,1528,0.0003,593.98125096,325.17953,30,94.99412,4910.8394
,,,,,80838,,,,0.5686521022060137,607.2,1220,111800,2314,97.18666582786403,97.69663034205449,3674,22,208.31,75,1532,0.0003,607.16477999,294.82254,30,117.786766,5970.455
,,,,,81918,,,,0.06417475566657349,620.3,1246,114000,2367,57.88004701439235,60.4022866559928,3754,21,212.0,76,1536,0.0003,620.30019168,278.44022,30,111.049736,5274.1543
,,,,,82597,,,,0.8714541593177962,623.1,1259,115200,2397,107.83545392756443,107.83545392756443,3798,21,212.62,77,1540,0.0003,623.10590449,255.26642,31,113.66714,5694.429
,,,,,83484,,,,0.3016999459471614,632.8,1277,117000,2444,58.46328934699897,58.46328934699897,3864,21,215.16,77,1544,0.0003,632.79370195,272.65707,31,119.988525,5433.9624
,,,,,84453,,,,0.05300937790426997,647.4,1299,119000,2495,115.55769594259007,115.56880467490856,3939,21,218.87,78,1548,0.0003,647.44913139,253.57011,32,111.80395,5319.2324
,,,,,85517,,,,0.05620607208961848,647.2,1323,121200,2551,68.60716837931781,68.60716837931781,4021,21,218.34,79,1552,0.0003,647.16466583,274.03107,32,107.72166,5134.506
,,,,,85868,,,,1.7183659291059519,627.5,1330,121800,2567,278.41325034684894,278.41325034684894,4044,21,212.88,80,1556,0.0003,627.54580687,302.92157,32,96.65872,5241.4224
,,,,,86502,,,,2.8996173961637215,623.7,1345,123200,2603,58.42446610214344,58.49675367408916,4097,21,211.99,80,1560,0.0003,623.67834047,262.78525,33,116.93289,5479.076
,,,,,87804,,,,0.03109351627561795,650.2,1374,125800,2672,66.84590136171335,67.59462116663825,4197,20,220.07,81,1564,0.0003,650.2235322399999,315.14832,33,123.568825,5818.5454
,,,,,88820,,,,0.2242279352456346,668.5,1396,127800,2725,60.981811530875426,61.1155388705886,4274,20,225.8,82,1568,0.0003,668.47149906,300.77606,34,92.54502,4990.6367
,,,,,89702,,,,0.29715832862343095,677.9,1415,129600,2774,76.34951181794291,76.62923727287995,4343,20,228.65,83,1572,0.0003,677.9323973,284.5546,34,97.09423,4891.298
312.41785,301.6,67.36889418181816,52.780821281028246,278.1363352880064,90001,278.13635,0,44.09090909090909,,,,,,,,,,,,,,,,,,
,,,,,90704,,,,0.310988531191596,684.1,1437,131600,2829,52.02525413623419,54.2286351090312,4422,20,230.67,84,1576,0.0003,684.1358807,298.20145,35,127.9331,6015.111
,,,,,91803,,,,0.2254127659753005,688.2,1461,133800,2889,72.45556416529952,72.59070974475377,4507,20,232.67,85,1580,0.0003,688.1571311700001,313.1709,35,92.67138,5063.1113
,,,,,92600,,,,1.795202036777555,688.2,1478,135400,2934,46.427693149095774,46.68705751379247,4571,20,232.2,85,1584,0.0003,688.1972373,303.41507,36,126.38148,5416.0117
,,,,,94039,,,,0.13068794979881038,711.5,1509,138200,3010,44.95618250939901,45.248329395522106,4681,20,239.18,87,1588,0.0003,711.5298157000001,326.77374,36,88.31705,4587.5723
,,,,,95136,,,,0.03697777427425716,718.2,1534,140400,3072,77.28466596964418,77.35366760221872,4768,19,240.8,88,1592,0.0003,718.19979434,287.41544,37,102.84836,4986.1445
,,,,,96022,,,,0.36814115724403484,722.0,1553,142200,3123,90.17675690012649,90.95590078821233,4841,19,241.72,88,1596,0.0003,721.97321175,300.45395,37,113.49659,5150.843
,,,,,97203,,,,0.0660509220093679,735.4,1579,144600,3192,53.7340184672653,54.37334320973841,4937,19,245.54,89,1600,0.0003,735.4189987799999,301.68158,38,81.837135,4038.6606
,,,,,98452,,,,0.02160408742826773,748.7,1605,147000,3261,58.04989571298616,58.412820174582976,5034,19,249.21,91,1604,0.0003,748.6693726699997,298.96304,38,89.80328,4194.0986
,,,,,99321,,,,0.1735567215630787,739.4,1625,148800,3313,172.37219416542007,172.37219416542007,5107,19,245.87,91,1608,0.0003,739.4401712999997,331.67688,39,115.80594,5004.876
270.48267,330.6,292.0981576363636,151.89777179539078,163.51011058775867,100001,168.0526,1,132.45454545454547,,,,,,,,,,,,,,,,,,
,,,,,100410,,,,0.4942696587051217,733.2,1649,151000,3376,48.94326903881493,49.77075060557149,5198,19,243.88,92,1612,0.0003,733.2162088599999,304.79575,39,110.85602,5032.0386
,,,,,101487,,,,0.04192021795410251,744.9,1671,153000,3433,67.51213307621403,67.77370696272209,5278,19,246.82,93,1616,0.0003,744.8937733300002,278.09064,40,87.92176,4279.503
,,,,,102464,,,,0.4474354585675287,741.0,1692,155000,3490,39.24836557992186,39.536695574893244,5359,19,245.19,94,1620,0.0003,741.0185270200001,294.1456,40,94.68808,4580.669
,,,,,103546,,,,0.0477324495542282,738.5,1716,157200,3552,71.27699625340009,72.6204539171924,5446,19,243.96,95,1624,0.0003,738.5399950599999,286.62677,41,99.92436,4781.2114
,,,,,104011,,,,5.80076969718819,725.8,1727,158200,3580,180.16909446271654,180.16909446271654,5486,18,240.08,95,1628,0.0003,725.77130718,291.24777,41,110.03833,5059.4526
,,,,,105018,,,,0.017180884463428393,733.0,1750,160200,3636,130.480121663522,130.480121663522,5566,18,241.8,96,1632,0.0003,733.0400616900001,225.66312,42,87.554596,4328.783
,,,,,106109,,,,0.08708506065207738,736.1,1774,162400,3697,51.17187262269275,51.76169126607508,5653,18,241.91,97,1636,0.0003,736.1212146699999,290.24695,42,102.8156,4551.411
,,,,,107346,,,,0.011433252551499268,756.3,1799,164800,3763,69.9859024338566,71.38952345142668,5747,18,247.49,98,1640,0.0003,756.3455882700001,285.34402,43,84.12693,4035.209
,,,,,108540,,,,0.17452785793660414,766.2,1826,167200,3829,35.714278143505815,38.7172363759233,5841,18,250.56,99,1644,0.0003,766.1716892500001,302.40088,43,86.64299,3991.2578
,,,,,109576,,,,0.08484676541723139,771.0,1847,169200,3883,60.0212027843424,61.84449495584643,5919,18,251.23,100,1648,0.0003,771.00528032,285.4673,44,83.46445,3867.05
273.3405,420.8,881.8500192727272,244.10010880001548,38.25747685802133,110001,52.302673,2,272.27272727272725,,,,,,,,,,,,,,,,,,
,,,,,110574,,,,0.021144046906147768,770.2,1869,171200,3938,184.87110289323567,185.5452932946219,5999,18,250.57,101,1652,0.0003,770.15317549,282.05502,44,107.68613,4461.23
,,,,,111979,,,,0.008978168567883884,806.9,1900,174000,4012,32.097344324963174,34.00007791259266,6106,18,261.11,102,1656,0.0003,806.8528132399999,302.1478,45,76.28828,3571.199
,,,,,113995,,,,0.009063137267716076,852.3,1943,178000,4118,45.15676967784041,46.161318884213614,6259,18,274.93,104,1660,0.0003,852.30116792,334.34018,46,80.889786,3620.7288
,,,,,115256,,,,0.03619171093358271,851.7,1971,180600,4186,35.31984572530975,36.11464081771885,6357,18,274.52,105,1664,0.0003,851.7342538200003,300.7703,47,73.39622,3254.0894
,,,,,116530,,,,0.1069406913410703,863.7,2000,183200,4253,25.151250640557258,26.29250205917073,6455,18,277.1,106,1668,0.0003,863.7113725099999,307.55972,47,84.937454,3294.3083
,,,,,117736,,,,0.026461804691979094,877.2,2026,185600,4314,40.50524718300488,41.24075660512313,6544,17,280.34,107,1672,0.0003,877.16910007,285.31766,48,74.4903,3581.0576
,,,,,118925,,,,0.04294807706029407,883.8,2053,188000,4374,102.11444023020985,102.11444023020985,6633,17,282.21,109,1676,0.0003,883.82318957,331.5304,48,86.215225,2876.412
300.82928,495.2,745.6484162727273,188.59252716589398,126.8239079874983,120001,138.79858,3,243.63636363636363,,,,,,,,,,,,,,,,,,
,,,,,120703,,,,0.00018552163332043842,911.0,2092,191600,4463,41.54933892396281,41.54933892396281,6767,17,289.0,110,1680,0.0003,910.9752303900001,298.11926,49,70.9194,3033.9858
,,,,,122054,,,,0.005183285035619497,927.5,2119,194200,4528,40.79214393036335,41.081559635552445,6861,17,294.54,111,1684,0.0003,927.54185114,281.98837,50,110.88326,4046.6553
,,,,,123430,,,,0.010013866129878278,928.0,2151,197000,4595,16.95397162500875,17.071755591545003,6962,17,293.91,112,1688,0.0003,927.97309855,289.4697,51,75.695854,3419.7488
,,,,,124720,,,,0.011126603102312433,934.7,2178,199600,4659,30.96245222945505,31.430718910335315,7054,17,295.84,113,1692,0.0003,934.66414104,283.73624,51,53.411816,2710.6753
,,,,,126528,,,,0.0001955086275434469,968.1,2220,203200,4743,24.46906531930887,24.519693317503446,7184,17,305.06,115,1696,0.0003,968.11085534,298.5974,52,49.50698,1834.578
,,,,,127300,,,,1.5213561850401596,951.0,2238,204800,4781,123.97799115129948,123.97799115129948,7241,17,300.97,116,1700,0.0003,950.9568411999998,322.05933,52,83.27085,3686.055
,,,,,128823,,,,0.00033472834932319766,959.1,2268,207800,4854,150.47733953358153,150.47733953358153,7346,17,303.71,117,1704,0.0003,959.1002075500002,320.95633,53,54.77185,2319.5771
,,,,,129339,,,,4.061229290097943,945.0,2279,208800,4877,175.79029334622982,175.79029334622982,7381,17,300.18,117,1708,0.0003,945.0467483699999,299.1992,53,80.57311,2946.4033
284.9504,480.9,146.09918027272727,99.54843724136586,219.73795163454298,130001,219.73795,1,72.9090909090909,,,,,,,,,,,,,,,,,,
,,,,,132148,,,,7.277282582879651e-08,1004.7,2345,214400,5005,55.7324633791719,56.122573764989035,7581,17,317.38,120,1712,0.0003,1004.6929374800001,343.19107,55,75.80673,3274.6826
,,,,,134385,,,,0.0010008883182476625,1045.0,2397,218800,5106,36.48310287200337,40.00440045512472,7737,17,328.98,122,1716,0.0003,1044.96001634,350.0725,56,70.0356,2578.9873
,,,,,134717,,,,16.951151726561378,1024.1,2407,219600,5124,204.90809201756454,205.04213093395788,7765,17,322.53,122,1720,0.0003,1024.05263001,307.0041,56,95.81542,2805.2195
,,,,,138112,,,,6.0500808257204835e-09,1103.2,2495,226400,5271,51.60487501776735,51.8135604341453,8007,17,345.66,126,1724,0.0003,1103.1798304600002,351.57663,58,78.47447,3227.5862
230.90392,480.1,638.6914250909091,238.9157101519858,10.809497929417388,140001,15.980538,2,182.63636363636363,,,,,,,,,,,,,,,,,,
,,,,,140815,,,,9.59737367873156e-06,1182.8,2557,231800,5393,27.67114374672235,28.43944295138542,8198,17,368.04,129,1728,0.0003,1182.8197568899998,348.00098,60,87.4888,3386.9822
,,,,,142502,,,,2.5747717872280676e-05,1205.8,2595,235200,5469,168.7510855106354,169.19533348470196,8316,17,374.84,131,1732,0.0003,1205.7652585199999,277.69748,61,60.643044,2921.789
,,,,,143935,,,,0.2544783533193736,1216.7,2623,238000,5534,54.94604042369591,55.10551656778277,8412,17,378.26,132,1736,0.0003,1216.65520982,354.22037,61,60.491207,1985.1879
,,,,,145084,,,,0.08544308079618504,1215.5,2648,240200,5583,24.75549385874697,25.134973356067217,8488,17,377.38,133,1740,0.0003,1215.4543674400002,292.07324,62,49.12715,2181.1965
,,,,,146501,,,,0.0005323766748435715,1227.8,2682,243200,5649,182.84457538111403,182.84457538111403,8590,17,379.61,134,1744,0.0003,1227.7559783999998,325.1038,63,71.76276,2629.4387
,,,,,147614,,,,0.09137279505021634,1233.2,2704,245400,5701,8.083989310122156,12.485534118507175,8665,17,380.38,135,1748,0.0003,1233.1585836099998,287.65024,63,97.25625,3884.6492
,,,,,148168,,,,0.09834515532385382,1219.5,2715,246400,5723,275.54514067113604,275.54514067113604,8700,17,375.94,136,1752,0.0003,1219.5169796799998,288.49686,63,60.123043,2328.0452
,,,,,148755,,,,0.6703988996181738,1191.0,2729,247600,5749,163.1652703154954,163.17438275326623,8741,17,367.76,136,1756,0.0003,1190.9516728499998,236.08965,64,53.324024,2065.843
,,,,,149607,,,,0.4524889289659611,1156.5,2749,249400,5789,25.773462581865058,28.718143930991094,8802,16,356.12,137,1760,0.0003,1156.5028701099998,264.50003,64,63.224804,2552.3108
251.60825,502.9,755.6419713636365,232.02516681756723,27.102308101495684,150001,40.061295,2,220.45454545454547,,,,,,,,,,,,,,,,,,
,,,,,150471,,,,0.1166736716173203,1144.7,2766,251000,5826,71.75557824559709,75.79026687296498,8859,16,352.15,138,1764,0.0003,1144.72360956,227.32623,65,72.385765,2742.47
,,,,,151542,,,,0.0003094502169025916,1138.3,2788,253200,5877,269.3478927737925,269.3478927737925,8934,16,350.12,138,1768,0.0003,1138.32872678,276.94424,65,69.89584,3028.1755
,,,,,151851,,,,146.94904026707914,1108.4,2794,253800,5890,33.05612794950724,33.701930498472535,8954,16,341.15,139,1772,0.0003,1108.37500429,278.75153,65,59.14035,2532.565
,,,,,152655,,,,0.11468325502279075,1095.7,2813,255400,5925,108.05951289911016,108.05951289911016,9009,16,337.3,139,1776,0.0003,1095.72554807,204.13702,66,70.73575,2919.0806
,,,,,153301,,,,1.7808091109848234,1056.7,2830,256800,5955,101.46174503944975,101.71164584999424,9057,16,325.98,140,1780,0.0003,1056.66380805,274.0549,66,63.332455,2976.4836
,,,,,153705,,,,1.7261631655701113,1025.1,2839,257600,5973,262.0513265445177,262.0513265445177,9084,16,316.51,141,1784,0.0003,1025.0953054099998,307.73553,66,59.651188,2910.672
,,,,,154537,,,,0.10296485468809169,1005.9,2855,259200,6009,126.60584852503052,126.63980868069866,9139,16,311.07,141,1788,0.0003,1005.90319462,241.13208,67,90.318886,3794.085
,,,,,155690,,,,0.026943582367798296,1002.3,2878,261400,6060,52.167768122109706,54.487764464211814,9213,16,309.7,142,1792,0.0003,1002.3181362000003,282.61084,67,72.760475,3391.068
,,,,,156818,,,,0.3410054494548062,977.9,2906,263800,6112,29.207822086759837,29.48637144510053,9296,16,302.9,143,1796,0.0003,977.91360432,318.75293,68,60.727074,2335.0044
,,,,,157408,,,,8.789049601417922,973.6,2920,265000,6137,29.058324919769944,30.072763409149044,9337,16,301.08,144,1800,0.0003,973.6217121800001,268.45178,68,60.885258,3042.5
,,,,,158411,,,,0.018694785042826147,958.8,2941,267000,6183,110.95148665976514,110.95148665976514,9405,16,295.88,145,1804,0.0003,958.84864516,229.14046,69,67.7022,3131.508
,,,,,159173,,,,1.4822316795906911,971.7,2955,268400,6215,40.51699026205974,40.51699026205974,9452,16,298.34,146,1808,0.0003,971.7312991600002,287.11523,69,63.353683,3141.304
319.12335,639.1,2142.406219090909,253.8223213040368,37.08280583025033,160001,38.20313,8,642.0909090909091,,,,,,,,,,,,,,,,,,
,,,,,160108,,,,0.27422143322287096,912.3,2976,270400,6260,47.30579622879297,48.41296880980819,9528,16,279.6,146,1812,0.0003,912.2859040100002,283.2206,69,51.861378,2311.483
,,,,,160901,,,,0.5968366895370937,862.7,2994,272000,6295,62.05722004689709,62.101504355174384,9583,16,265.16,147,1816,0.0003,862.7489016999998,266.86234,70,67.49807,3166.9111
,,,,,161822,,,,0.09677864512773128,885.0,3012,273800,6336,91.74391673747498,91.77072541720429,9644,16,271.05,148,1820,0.0003,884.9628575900001,256.49014,70,62.062855,2476.9873
,,,,,162629,,,,0.17332152736471004,798.7,3028,275400,6373,123.87903490643485,123.89443792037399,9698,16,245.17,149,1824,0.0003,798.65118771,250.37436,71,83.33579,3317.6038
,,,,,163514,,,,0.4244226790997428,734.9,3050,277200,6411,63.52394358195816,63.52394358195816,9759,16,226.99,149,1828,0.0003,734.9260664799999,286.7898,71,66.31319,2859.3374
,,,,,164756,,,,0.03274713627983188,725.9,3076,279600,6465,46.03382535869811,46.03382535869811,9841,16,222.54,151,1832,0.0003,725.9042710800001,314.41452,72,80.539925,3627.1638
,,,,,165484,,,,0.5464495227390703,702.0,3090,281000,6497,87.66186247067132,87.66186247067132,9888,16,215.49,151,1836,0.0003,702.01993935,237.68977,72,89.813934,3546.3538
,,,,,166097,,,,5.68960632317836,680.5,3102,282200,6524,135.0667192322115,135.0667192322115,9929,16,210.13,152,1840,0.0003,680.50022988,341.3079,73,71.20689,3098.2915
,,,,,167140,,,,0.09690710839727701,667.3,3130,284400,6570,21.285123465752527,25.435116982509328,10004,16,206.39,153,1844,0.0003,667.25159282,276.4715,73,64.97045,2897.4495
,,,,,167597,,,,8.739418534252886,640.2,3140,285200,6588,96.60812168911482,97.13838560344546,10032,16,199.83,153,1848,0.0003,640.2463879799999,249.90578,73,71.896805,2657.3013
,,,,,168150,,,,0.03735815134301227,639.8,3152,286400,6615,274.686770396552,274.686770396552,10072,16,199.82,154,1852,0.0003,639.79559805,279.81744,74,68.54097,3067.0557
,,,,,168191,,,,7.82255646963084,623.0,3152,286400,6615,276.1806635471135,276.1806635471135,10072,16,194.36,154,1856,0.0003,622.96985652,282.70886,74,,
,,,,,168624,,,,3.5376556595119832,606.2,3162,287400,6638,167.15372321251533,168.12124045575365,10106,16,190.17,154,1860,0.0003,606.23532253,248.57071,74,57.428402,2782.5813
,,,,,169286,,,,5.504240033164589,599.2,3174,288600,6665,22.73722147466951,23.34231212791839,10147,16,188.15,155,1864,0.0003,599.2175045500001,299.05756,74,80.50588,3290.9373
281.57614,701.9,738.564772909091,230.1361251112081,59.170035062775746,170001,60.67798,3,229.0909090909091,,,,,,,,,,,,,,,,,,
,,,,,170265,,,,0.09430042306482597,597.4,3195,290600,6710,22.8362420314851,26.83337361329765,10217,16,187.23,156,1868,0.0003,597.3853482,260.49133,75,66.87607,3472.4355
,,,,,171119,,,,0.8839935502595906,615.9,3217,292400,6748,21.433972504779412,22.186018267697694,10279,16,192.68,156,1872,0.0003,615.88228475,296.1645,75,92.21799,4306.9907
,,,,,171853,,,,5.51451802137048,613.1,3234,293800,6778,42.82193374785011,42.97497384734766,10327,16,191.98,157,1876,0.0003,613.1207194300001,316.7044,76,76.07175,3761.8936
,,,,,172996,,,,0.028664357473119503,632.6,3257,296000,6828,71.12405530200066,71.2095280088303,10401,16,196.95,158,1880,0.0003,632.5722544500001,306.69742,76,66.20861,3809.8337
,,,,,173993,,,,0.20832414279326653,655.3,3277,298000,6873,59.3491131939086,59.3491131939086,10469,16,202.88,159,1884,0.0003,655.2563933700001,309.63574,77,71.18657,3414.983
,,,,,175060,,,,0.11569920384918125,666.5,3301,300200,6923,33.76498342526902,33.914923602540306,10544,16,205.23,160,1888,0.0003,666.51693732,305.27145,77,76.87077,3750.0488
,,,,,175770,,,,1.7114021130928707,652.5,3319,301600,6952,53.47296650065864,53.93777816537463,10593,16,200.8,161,1892,0.0003,652.48725997,294.14203,78,71.26701,3611.9758
,,,,,176593,,,,0.07057132549714047,645.9,3336,303200,6987,161.14045381340497,164.04527175461888,10647,16,197.75,162,1896,0.0003,645.92358561,242.91628,78,71.92684,3445.344
,,,,,177259,,,,5.4665370934348845,649.6,3351,304600,7019,66.66300767510599,67.73729401513921,10694,16,198.51,162,1900,0.0003,649.61964495,325.6102,78,74.37735,3614.526
,,,,,177869,,,,1.0749189298129838,631.9,3363,305800,7046,210.73067619081627,210.73067619081627,10735,16,194.58,163,1904,0.0003,631.91931982,326.73453,79,47.08019,2390.9333
,,,,,178418,,,,1.0390590014703356,623.7,3375,307000,7074,172.22675447973904,173.10030129700178,10775,16,192.45,163,1908,0.0003,623.7239885800001,246.29808,79,91.961716,4543.5283
,,,,,178827,,,,20.09693132726913,602.9,3383,307800,7092,36.17772760486839,37.696478236419516,10802,16,187.19,164,1912,0.0003,602.9093893499999,250.1356,79,65.6614,3244.9656
,,,,,179420,,,,4.255003601788919,596.4,3396,309000,7120,80.1344721115108,80.1344721115108,10843,16,185.19,164,1916,0.0003,596.35194879,285.17944,79,79.01023,4472.0015
247.60902,734.2,337.92080799999997,153.65149388723253,123.71366333167019,180001,128.10266,1,118.81818181818181,,,,,,,,,,,,,,,,,,
,,,,,180066,,,,2.3626770415000564,588.4,3409,310200,7146,14.761497130820766,20.104375758301376,10885,16,182.44,165,1920,0.0003,588.4181941500001,261.39496,80,81.52802,3822.191
,,,,,180781,,,,3.7823965055211684,588.3,3424,311600,7177,7.534203956227279,10.331349999851305,10933,16,181.52,166,1924,0.0003,588.2826375,295.74762,80,71.650055,3372.1372
,,,,,181569,,,,0.6625921848929339,585.1,3440,313200,7214,51.18424553775945,53.6582503287607,10987,16,180.55,166,1928,0.0003,585.11417015,280.97272,81,86.24746,4114.2285
,,,,,182357,,,,0.26693644562685526,564.6,3457,314800,7251,117.25136205945186,117.27507420950307,11042,16,176.01,167,1932,0.0003,564.5702251700001,264.7036,81,88.50491,4235.923
,,,,,183247,,,,0.21412113332162835,573.3,3475,316600,7292,68.98313143627279,69.08676926106872,11103,16,177.63,168,1936,0.0003,573.33708924,277.50412,81,68.26419,3316.0068
,,,,,183935,,,,0.7756151295544118,580.0,3489,318000,7324,96.01358001510282,96.01358001510282,11150,16,178.38,168,1940,0.0003,580.0093354300001,264.69427,82,79.645195,4444.353
,,,,,184877,,,,0.14827293053312857,578.1,3508,319800,7365,62.92814216066426,63.35840345795234,11211,16,177.37,169,1944,0.0003,578.05832947,292.2212,82,75.999016,4681.5938
,,,,,185796,,,,0.07762389300792774,597.7,3531,321600,7403,120.53670289360281,120.53670289360281,11274,16,181.99,170,1948,0.0003,597.65009886,269.08218,83,78.08745,3936.3728
,,,,,186727,,,,0.20361917580450684,613.4,3555,323600,7446,71.94049162876847,73.35285516387553,11342,16,185.77,171,1952,0.0003,613.3942046999999,306.96692,83,70.4626,3934.6855
,,,,,187295,,,,0.12107423992169242,631.6,3565,324600,7469,285.33067660881966,285.33067660881966,11377,16,191.04,172,1956,0.0003,631.5932972300001,302.6033,84,81.70768,4166.7197
,,,,,188110,,,,0.4781082838751762,648.8,3583,326400,7511,32.76907195631764,36.784921085635254,11438,16,194.86,172,1960,0.0003,648.7574113100001,262.44705,84,75.23897,3906.1152
,,,,,188968,,,,0.6603317378117738,657.6,3600,328000,7547,40.22714824373787,40.22714824373787,11492,16,196.82,173,1964,0.0003,657.60511838,305.19635,84,72.463394,3192.3206
,,,,,189959,,,,0.16812919221511777,660.4,3620,330000,7594,37.02566925425726,37.60192758822405,11560,16,196.94,174,1968,0.0003,660.3695273600001,303.07144,85,65.9474,3733.0237
299.71808,798.4,896.9329175454545,266.57783511863494,41.54701492009602,190001,43.580883,2,245.0909090909091,,,,,,,,,,,,,,,,,,
,,,,,190998,,,,0.07582209531885392,672.2,3640,332000,7640,29.322708722100252,31.198375614217113,11631,16,198.79,174,1972,0.0003,672.2059207200001,286.64194,85,80.3811,3564.9421
,,,,,191219,,,,4.42473807891036,654.8,3646,332600,7654,288.18909227477195,288.18909227477195,11651,16,193.66,175,1976,0.0003,654.8136406100001,307.16214,85,61.662663,3225.3367
,,,,,191457,,,,88.08977215477981,621.6,3651,333000,7663,70.29802606627862,70.80154454857181,11665,16,184.61,175,1980,0.0003,621.6004987,255.53218,85,69.41791,3932.9646
,,,,,192502,,,,0.024560853673302005,626.1,3677,335200,7711,203.85959712021668,203.85959712021668,11740,16,185.09,176,1984,0.0003,626.0752763300001,357.7951,86,87.29782,4303.265
,,,,,193441,,,,0.34363931520148006,621.6,3700,337000,7748,21.837892975835405,22.352731423006013,11803,16,183.81,177,1988,0.0003,621.63345497,304.86026,86,65.7487,3837.2954
,,,,,194276,,,,0.35489183053219214,627.2,3718,338600,7783,59.77986666917801,61.04914744755487,11858,16,185.06,178,1992,0.0003,627.15694866,277.3749,87,80.67506,3274.5862
,,,,,195461,,,,0.024294215094661183,640.3,3745,341000,7836,42.77574674983855,43.000201476917354,11940,16,188.68,179,1996,0.0003,640.27956281,301.59717,88,79.38659,4199.2305
,,,,,196284,,,,0.43377867439810763,648.9,3761,342600,7873,162.76475600249992,162.76475600249992,11995,16,190.25,180,2000,0.0003,648.94321105,366.00204,88,96.30964,4347.6724
,,,,,197091,,,,0.4706124248945648,662.4,3778,344200,7909,60.24846360555413,60.39445106258235,12050,16,192.22,181,2004,0.0003,662.3867680899999,278.439,89,61.190033,3571.8518
,,,,,198018,,,,0.2558264670298806,680.2,3798,346200,7956,40.10270331560341,40.77182600270946,12118,16,196.0,182,2008,0.0003,680.1756874499999,291.52362,89,68.905876,3532.8428
,,,,,199189,,,,0.06024073984008765,713.2,3821,348400,8007,5.1683038898228055,11.165581639462976,12193,16,203.62,183,2012,0.0003,713.24990774,317.78265,90,82.34568,4005.6685
323.047,844.4,1226.0623235454548,269.3787097474256,42.84859042908422,200001,45.563053,4,337.27272727272725,,,,,,,,,,,,,,,,,,
,,,,,200129,,,,0.2607893587402879,729.4,3841,350400,8053,38.16215722912344,39.07159606868776,12265,16,207.09,183,2016,0.0003,729.4118093399999,309.04205,90,60.91167,3592.4368
,,,,,201214,,,,0.083999389429233,747.7,3864,352600,8103,21.760333438722846,21.93889348617786,12340,16,211.48,184,2020,0.0003,747.7027012000002,314.6575,91,61.880272,3092.9932
,,,,,202110,,,,0.28427402331553486,756.3,3882,354400,8145,29.203397607464428,30.051457069330638,12401,16,213.29,185,2024,0.0003,756.31927816,283.4058,91,87.79713,5061.695
,,,,,203235,,,,0.027940592214576954,775.4,3904,356600,8196,31.157576471948918,37.71362686235451,12476,16,216.66,186,2028,0.0003,775.3578260100002,276.90997,91,69.58305,4212.3755
,,,,,204333,,,,0.04352149699181738,793.3,3927,358800,8247,33.463415076490065,35.96144869833078,12551,16,219.76,187,2032,0.0003,793.2602420300001,285.17145,92,57.689537,3469.5483
,,,,,205464,,,,0.046570881811255044,807.9,3949,361000,8298,26.604383175834716,27.242855749034444,12626,16,222.17,187,2036,0.0003,807.9243356000001,310.48022,92,61.876884,3412.882
,,,,,206241,,,,0.10059926274346352,812.0,3966,362600,8335,261.55353116093113,261.55353116093113,12681,16,223.06,188,2040,0.0003,811.9571392700001,341.4694,93,64.18279,4463.226
,,,,,207128,,,,0.40025569136518335,811.3,3984,364400,8377,26.13471631608938,26.339638869398797,12742,16,222.51,189,2044,0.0003,811.2539289800001,302.55896,93,63.00016,3867.2559
