eval_abs_qs_difference,eval_qs,total timesteps,eval_time_elapsed,eval_eplenmean,eval_discount_q,eval mean 100 episode reward,eval_qs_difference,eval_ep_rewmean,qs_abs_difference,time_elapsed,current_lr,train_time,fps,qs_mean,mean 100 episode reward,discount_q,update_time,ep_rewmean,env_time,eplenmean,act_time,n_updates,qs_difference,episodes,q_grad_norm,qfs_loss
22.930744,-1.4285103,1,0,3.909090909090909,34.399839285017066,35.7,-22.930744825163483,34.89980581818182,,,,,,,,,,,,,,,,,,
,,16255,,,,,,,44.257794011277404,585,0.0003,0,27,-0.21019346,55.2,64.65544245812177,539,55.155898130000004,26,6.07,3,0,-44.257794011277404,2692,,
,,16276,,,,,,,26.80399090882193,585,0.0003,0,27,-0.19084892,55.1,37.86577595503416,539,55.07147936999999,26,6.06,3,0,-26.80399090882193,2696,,
,,16300,,,,,,,26.459365108885123,592,0.0003,0,27,0.1259901,55.5,36.73285100393589,546,55.53635509000001,26,6.11,3,0,-26.459365108885123,2700,,
,,16327,,,,,,,31.294523946873223,592,0.0003,0,27,-0.074942365,55.6,43.34173214564144,546,55.625924790000006,26,6.12,3,0,-31.294523946873223,2704,,
,,16348,,,,,,,22.206360637067743,592,0.0003,0,27,0.04712285,55.6,30.12470764918277,546,55.63187632000001,26,6.12,3,0,-22.206360637067743,2708,,
,,16372,,,,,,,22.292344496163505,592,0.0003,0,27,-0.2100849,54.9,28.998836241952766,546,54.881711550000006,26,6.04,3,0,-22.292344496163505,2712,,
,,16390,,,,,,,21.951768072485784,592,0.0003,0,27,0.029321264,54.3,30.665945030270723,546,54.33458196999999,26,5.98,3,0,-21.951768072485784,2716,,
,,16409,,,,,,,26.524579285292987,599,0.0003,0,27,-0.16060619,54.1,38.42686904979725,553,54.14375435,27,5.96,3,0,-26.524579285292987,2720,,
,,16433,,,,,,,21.98720181274283,599,0.0003,0,27,0.007936768,53.9,28.90864772822443,553,53.87235567,27,5.93,3,0,-21.98720181274283,2724,,
,,16461,,,,,,,26.18821086500742,599,0.0003,0,27,0.017562225,54.7,34.82068068018034,553,54.70049418000001,27,6.02,3,0,-26.18821086500742,2728,,
,,16487,,,,,,,35.15224608895356,599,0.0003,0,27,-0.17626658,55.2,50.90412295232095,553,55.15260749000001,27,6.07,3,0,-35.15224608895356,2732,,
,,16508,,,,,,,26.411621655647803,606,0.0003,0,27,0.030630287,55.1,37.64779387542333,560,55.05557002000001,27,6.06,3,0,-26.411621655647803,2736,,
,,16528,,,,,,,22.123064689938165,606,0.0003,0,27,-0.17704703,55.0,30.011341658137,560,54.960117,27,6.05,3,0,-22.123064689938165,2740,,
,,16555,,,,,,,22.040591931850997,606,0.0003,0,27,-0.18034121,54.8,27.957196898889336,560,54.77302386000001,27,6.03,3,0,-22.040591931850997,2744,,
,,16579,,,,,,,40.0183179072241,606,0.0003,0,27,-0.04729655,54.2,60.37892710470167,560,54.223416019999995,27,5.97,3,0,-40.0183179072241,2748,,
,,16606,,,,,,,52.64490037597042,613,0.0003,0,27,-0.094072655,54.8,81.69270441593576,567,54.77365209,27,6.03,3,0,-52.64490037597042,2752,,
,,16627,,,,,,,35.523032521931945,613,0.0003,0,27,0.005448567,54.0,54.01543338850222,567,54.02183689999999,27,5.95,3,0,-35.523032521931945,2756,,
,,16647,,,,,,,26.761873645187517,613,0.0003,0,27,-0.12105447,53.4,38.335630296441444,567,53.37248079999999,27,5.88,3,0,-26.761873645187517,2760,,
,,16669,,,,,,,39.43932438119948,613,0.0003,0,27,0.10301728,53.4,61.22387804626359,567,53.36662781000001,27,5.88,3,0,-39.43932438119948,2764,,
,,16688,,,,,,,31.191797817774418,613,0.0003,0,27,-0.13021767,53.3,46.765207096170904,567,53.27682892,27,5.87,3,0,-31.191797817774418,2768,,
,,16705,,,,,,,22.1444079126501,620,0.0003,0,26,0.029544745,52.7,31.20861300326593,574,52.71351082,27,5.81,3,0,-22.1444079126501,2772,,
,,16736,,,,,,,39.683127349898186,620,0.0003,0,26,-0.091147386,52.8,55.962795175880295,574,52.806544759999994,27,5.82,3,0,-39.683127349898186,2776,,
,,16763,,,,,,,26.871507914048163,620,0.0003,0,26,-0.15786564,53.4,35.739891745076065,574,53.36883519999999,27,5.88,3,0,-26.871507914048163,2780,,
,,16790,,,,,,,35.32398968246068,620,0.0003,0,27,-0.18690562,53.4,50.371560866917676,574,53.369167770000004,27,5.88,3,0,-35.32398968246068,2784,,
,,16816,,,,,,,39.99834487565626,627,0.0003,0,26,-0.1589444,53.6,59.03143572284986,581,53.559609390000006,27,5.9,3,0,-39.99834487565626,2788,,
,,16838,,,,,,,26.548923038297374,627,0.0003,0,26,-0.15259738,52.9,37.207203345071946,581,52.91052878999999,27,5.83,3,0,-26.548923038297374,2792,,
,,16869,,,,,,,35.4684851047724,628,0.0003,0,26,0.0119996155,53.8,48.84800227530329,581,53.83962603,27,5.93,3,0,-35.4684851047724,2796,,
,,16890,,,,,,,26.16964198958393,628,0.0003,0,26,0.024264958,53.6,37.496870190828076,581,53.55679781999999,27,5.9,3,0,-26.16964198958393,2800,,
,,16915,,,,,,,26.588030272057257,635,0.0003,0,26,0.032475874,53.4,36.38201887033248,587,53.372157290000004,27,5.88,3,0,-26.588030272057257,2804,,
,,16939,,,,,,,21.983903985511198,635,0.0003,0,26,0.020812262,53.6,28.92616984651183,587,53.64950387000002,27,5.91,3,0,-21.983903985511198,2808,,
,,16963,,,,,,,43.894671512096004,635,0.0003,0,26,-0.00024853647,53.7,67.95508458018097,587,53.65635937000001,27,5.91,3,0,-43.894671512096004,2812,,
,,16990,,,,,,,35.259675697214945,635,0.0003,0,26,-0.07562689,54.5,50.49545658326774,587,54.495150280000004,27,6.0,3,0,-35.259675697214945,2816,,
,,17012,,,,,,,26.851638650724187,642,0.0003,0,26,-0.16574499,54.8,37.634801940874034,594,54.77352376000001,27,6.03,3,0,-26.851638650724187,2820,,
,,17044,,,,,,,26.430597958790713,642,0.0003,0,26,-0.16130963,55.5,33.4689299839728,594,55.509255040000006,27,6.11,3,0,-26.430597958790713,2824,,
,,17068,,,,,,,43.964116659463016,642,0.0003,0,26,-0.16559066,55.1,67.79569443701334,594,55.138010529999995,27,6.07,3,0,-43.964116659463016,2828,,
,,17094,,,,,,,22.208490823058092,642,0.0003,0,26,-0.17599723,55.1,28.380400756547765,594,55.14713848,28,6.07,3,0,-22.208490823058092,2832,,
,,17114,,,,,,,30.871795497614958,649,0.0003,0,26,-0.071493946,55.1,45.945193981929094,602,55.059421300000004,28,6.06,3,0,-30.871795497614958,2836,,
,,17136,,,,,,,26.36700997479456,649,0.0003,0,26,-0.13816793,55.3,36.988411821989224,602,55.25043186999999,28,6.08,3,0,-26.36700997479456,2840,,
,,17168,,,,,,,26.856699428466335,649,0.0003,0,26,-0.16539586,55.7,33.89252987652359,602,55.71407776,28,6.13,3,0,-26.856699428466335,2844,,
,,17198,,,,,,,22.124122123086934,649,0.0003,0,26,0.04674345,56.3,27.39201982492848,602,56.26703968999999,28,6.19,3,0,-22.124122123086934,2848,,
,,17222,,,,,,,35.37752340957461,657,0.0003,0,26,0.014719774,56.0,52.31224709152361,609,55.99237359999999,28,6.16,3,0,-35.37752340957461,2852,,
,,17253,,,,,,,39.98428652780135,657,0.0003,0,26,-0.13800547,56.9,56.092435589958406,609,56.933588390000004,28,6.26,3,0,-39.98428652780135,2856,,
,,17274,,,,,,,21.790030890209728,657,0.0003,0,26,0.012229532,57.0,29.638583245482753,609,57.01635648000001,28,6.27,3,0,-21.790030890209728,2860,,
,,17307,,,,,,,44.64868758413503,664,0.0003,0,26,-0.075043574,58.1,62.676496065809964,616,58.05091523,28,6.38,3,0,-44.64868758413503,2864,,
,,17331,,,,,,,26.924370881269386,664,0.0003,0,26,-0.16106102,58.5,36.834905009033584,616,58.51400324000001,28,6.43,3,0,-26.924370881269386,2868,,
,,17368,,,,,,,78.25592179041598,664,0.0003,0,26,-0.17481576,60.4,118.40443612809841,616,60.37663737999999,28,6.63,3,0,-78.25592179041598,2872,,
,,17391,,,,,,,30.820324359277688,664,0.0003,0,26,0.021320319,59.6,44.690768842401,616,59.63355834,28,6.55,3,0,-30.820324359277688,2876,,
,,17413,,,,,,,22.264507074369003,671,0.0003,0,25,0.02523578,59.2,29.80478902598465,623,59.15623315,28,6.5,3,0,-22.264507074369003,2880,,
,,17446,,,,,,,35.27185513864869,671,0.0003,0,25,-0.16942124,59.7,47.34358662975117,623,59.72280833000001,28,6.56,3,0,-35.27185513864869,2884,,
,,17474,,,,,,,30.97005699814356,671,0.0003,0,26,-0.13329007,59.9,42.48092364540605,623,59.89536951000001,28,6.58,3,0,-30.97005699814356,2888,,
,,17492,,,,,,,22.046880346910804,671,0.0003,0,26,-0.17547442,59.5,30.539567856371235,623,59.52170712,28,6.54,3,0,-22.046880346910804,2892,,
,,17514,,,,,,,26.69828944536929,679,0.0003,0,25,-0.1474717,58.7,37.34518413150916,630,58.677642549999995,28,6.45,3,0,-26.69828944536929,2896,,
,,17535,,,,,,,22.345948906243766,679,0.0003,0,25,-0.19186488,58.7,29.907165823561975,630,58.67821478,28,6.45,3,0,-22.345948906243766,2900,,
,,17559,,,,,,,35.28388207204752,679,0.0003,0,25,-0.060011826,58.6,51.99564714198829,630,58.57249052,28,6.44,3,0,-35.28388207204752,2904,,
,,17579,,,,,,,26.525913944671554,679,0.0003,0,25,-0.14413598,58.2,38.02952286317169,630,58.1995368,28,6.4,3,0,-26.525913944671554,2908,,
,,17604,,,,,,,40.13385255373563,686,0.0003,0,25,-0.12910199,58.3,59.76386736953721,637,58.294854670000014,28,6.41,3,0,-40.13385255373563,2912,,
,,17626,,,,,,,35.22040235995879,686,0.0003,0,25,0.10231237,57.8,53.27124101375195,637,57.82778444,28,6.36,3,0,-35.22040235995879,2916,,
,,17648,,,,,,,26.49087945561802,686,0.0003,0,25,-0.12824562,57.8,37.18309325205324,637,57.821016699999994,28,6.36,3,0,-26.49087945561802,2920,,
,,17672,,,,,,,30.88992570518046,686,0.0003,0,25,0.03439467,57.1,44.29839210598856,637,57.0764613,28,6.28,3,0,-30.88992570518046,2924,,
,,17698,,,,,,,26.707175232219914,686,0.0003,0,25,0.05092628,57.3,36.17272122648626,637,57.25784711999999,28,6.3,3,0,-26.707175232219914,2928,,
,,17722,,,,,,,31.023486341424377,694,0.0003,0,25,0.0017910624,57.1,44.44927170438548,645,57.06114688999999,28,6.28,3,0,-31.023486341424377,2932,,
,,17744,,,,,,,22.285434087123484,694,0.0003,0,25,-0.1696341,57.2,29.60074265105651,645,57.24905388000001,28,6.3,3,0,-22.285434087123484,2936,,
,,17766,,,,,,,35.323638062634124,694,0.0003,0,25,-0.21455555,57.2,52.922986857104725,645,57.24284804,29,6.3,3,0,-35.323638062634124,2940,,
,,17787,,,,,,,26.1284623457438,694,0.0003,0,25,0.022261292,56.2,37.41745224073748,645,56.212258229999996,29,6.19,3,0,-26.1284623457438,2944,,
,,17810,,,,,,,26.31198913841289,701,0.0003,0,25,-0.22076276,55.6,36.59128510848713,652,55.55834178,29,6.12,3,0,-26.31198913841289,2948,,
,,17831,,,,,,,26.518287995788068,701,0.0003,0,25,-0.1260046,55.3,37.57244334790932,652,55.27103363000001,29,6.09,3,0,-26.518287995788068,2952,,
,,17854,,,,,,,21.661870968766166,701,0.0003,0,25,0.0070466734,54.5,28.89270645031385,652,54.51152998000001,29,6.01,3,0,-21.661870968766166,2956,,
,,17883,,,,,,,35.25638579597735,702,0.0003,0,25,-0.055768516,55.2,49.44982492607538,652,55.243487240000015,29,6.09,3,0,-35.25638579597735,2960,,
,,17911,,,,,,,43.88376796524513,709,0.0003,0,25,-0.012071871,54.8,65.19530792756561,659,54.76601582999999,29,6.04,3,0,-43.88376796524513,2964,,
,,17942,,,,,,,35.0202899602617,709,0.0003,0,25,0.08071048,55.4,48.45251352582091,659,55.420711069999996,29,6.11,3,0,-35.0202899602617,2968,,
,,17967,,,,,,,26.35832353590817,709,0.0003,0,25,-0.13800737,54.3,35.93847624484883,659,54.29904320000001,29,5.99,3,0,-26.35832353590817,2972,,
,,17996,,,,,,,30.803397461566075,709,0.0003,0,25,-0.11496725,54.9,41.89312855779227,659,54.851273979999995,29,6.05,3,0,-30.803397461566075,2976,,
,,18017,,,,,,,30.799126087583712,717,0.0003,0,25,0.074577205,54.8,45.680725665347005,667,54.777785910000006,29,6.04,3,0,-30.799126087583712,2980,,
,,18044,,,,,,,30.983421830725778,717,0.0003,0,25,-0.093186356,54.2,43.09329803240297,667,54.21570482,29,5.98,3,0,-30.983421830725778,2984,,
,,18066,,,,,,,26.384235031013183,717,0.0003,0,25,0.04916839,53.7,37.24051979763462,667,53.665869429999994,29,5.92,3,0,-26.384235031013183,2988,,
,,18087,,,,,,,26.46318571710525,717,0.0003,0,25,-0.1486698,53.9,37.5910212913422,667,53.94753030999999,29,5.95,3,0,-26.46318571710525,2992,,
,,18108,,,,,,,30.895339172060357,724,0.0003,0,24,-0.09918376,53.9,45.58671072860379,674,53.851436109999995,29,5.94,3,0,-30.895339172060357,2996,,
,,18136,,,,,,,30.521254515072926,724,0.0003,0,25,0.08224072,54.5,42.259444083464565,674,54.500707760000004,29,6.01,3,0,-30.521254515072926,3000,,
,,18158,,,,,,,21.680314868599226,724,0.0003,0,25,0.027458973,54.3,29.138665139503004,674,54.31403847000001,29,5.99,3,0,-21.680314868599226,3004,,
,,18182,,,,,,,35.16439878020122,725,0.0003,0,25,0.09717093,54.7,52.11118941958253,674,54.685079509999994,29,6.03,3,0,-35.16439878020122,3008,,
,,18208,,,,,,,43.94106313335968,732,0.0003,0,24,-0.017641187,54.8,66.61427796076492,682,54.781518250000005,29,6.04,3,0,-43.94106313335968,3012,,
,,18233,,,,,,,44.17335304060313,732,0.0003,0,24,-0.06682095,55.1,67.46005849895697,682,55.059398099999996,29,6.07,3,0,-44.17335304060313,3016,,
,,18255,,,,,,,22.415588578229578,732,0.0003,0,24,-0.1743674,55.1,29.812202773909963,682,55.06719961999999,29,6.07,3,0,-22.415588578229578,3020,,
,,18289,,,,,,,35.740134096461595,732,0.0003,0,24,-0.007727655,56.0,47.561446251282476,682,55.997889679999986,29,6.17,3,0,-35.740134096461595,3024,,
,,18310,,,,,,,39.45460174267984,740,0.0003,0,24,-0.005716484,55.5,61.65329860032794,689,55.53159519999999,29,6.12,3,0,-39.45460174267984,3028,,
,,18339,,,,,,,44.15965150617141,740,0.0003,0,24,0.00075047545,56.0,64.7747221941018,689,56.01064744,29,6.17,3,0,-44.15965150617141,3032,,
,,18368,,,,,,,44.29948590768759,740,0.0003,0,24,-0.013341778,56.7,65.00634691784137,689,56.66203291,29,6.24,3,0,-44.29948590768759,3036,,
,,18391,,,,,,,39.98752169698347,740,0.0003,0,24,-0.12597008,56.8,60.91506120402167,689,56.758463979999995,29,6.25,3,0,-39.98752169698347,3040,,
,,18416,,,,,,,31.01144987451575,748,0.0003,0,24,0.045114595,57.1,44.024088120472186,697,57.139079169999995,30,6.29,3,0,-31.01144987451575,3044,,
,,18437,,,,,,,22.14343472431291,748,0.0003,0,24,0.019158382,57.0,29.951623913791405,697,56.9576184,30,6.27,3,0,-22.14343472431291,3048,,
,,18462,,,,,,,26.489618879643245,748,0.0003,0,24,-0.12989727,57.3,36.06920552176438,697,57.338413499999994,30,6.31,3,0,-26.489618879643245,3052,,
,,18494,,,,,,,43.62630140635565,748,0.0003,0,24,0.06668874,58.2,62.50292731171459,697,58.17823209000001,30,6.4,3,0,-43.62630140635565,3056,,
,,18516,,,,,,,22.07805591367834,756,0.0003,0,24,0.042817667,57.6,29.642651011124144,704,57.55520275,30,6.33,3,0,-22.07805591367834,3060,,
,,18549,,,,,,,22.017096699183714,756,0.0003,0,24,-0.20582512,58.0,26.183888662625584,704,58.011484169999996,30,6.38,3,0,-22.017096699183714,3064,,
,,18578,,,,,,,30.78090153925633,756,0.0003,0,24,-0.0010177866,57.8,42.03324455107659,704,57.81173905000001,30,6.36,3,0,-30.78090153925633,3068,,
,,18601,,,,,,,31.200135957696656,763,0.0003,0,24,-0.08940094,57.6,44.97714491448042,712,57.63453362,30,6.34,3,0,-31.200135957696656,3072,,
,,18621,,,,,,,21.793257675252338,764,0.0003,0,24,0.0146676935,56.8,29.89545968637226,712,56.79653443,30,6.25,3,0,-21.793257675252338,3076,,
,,18642,,,,,,,21.930679135976717,764,0.0003,0,24,0.020102475,56.8,29.709875194445416,712,56.79125543000001,30,6.25,3,0,-21.930679135976717,3080,,
,,18668,,,,,,,30.586334779056823,764,0.0003,0,24,-0.07878165,56.7,43.16183706328868,712,56.694049959999994,30,6.24,3,0,-30.586334779056823,3084,,
,,18694,,,,,,,39.92229177093014,764,0.0003,0,24,-0.045791212,57.1,59.02210058058563,712,57.06378941,30,6.28,3,0,-39.92229177093014,3088,,
,,18719,,,,,,,26.588865364609802,771,0.0003,0,24,-0.14810088,57.4,36.17498582617225,720,57.44029807999999,30,6.32,3,0,-26.588865364609802,3092,,
,,18746,,,,,,,26.488096254824363,772,0.0003,0,24,-0.11729006,58.0,35.44061139370079,720,58.007913039999984,30,6.38,3,0,-26.488096254824363,3096,,
,,18769,,,,,,,30.8633695236687,772,0.0003,0,24,-0.15223251,57.6,44.61953417483942,720,57.5501029,30,6.33,3,0,-30.8633695236687,3100,,
,,18794,,,,,,,34.99777582817775,772,0.0003,0,24,0.08580803,57.8,51.450265026049145,720,57.83864236,30,6.36,3,0,-34.99777582817775,3104,,
,,18818,,,,,,,35.55122733007054,780,0.0003,0,24,-0.032019842,57.8,52.28825330979769,727,57.837313990000006,30,6.36,3,0,-35.55122733007054,3108,,
,,18843,,,,,,,26.292697948597258,780,0.0003,0,24,0.08010326,57.7,36.19316515867334,727,57.73829401,30,6.35,3,0,-26.292697948597258,3112,,
,,18869,,,,,,,31.011594386978103,780,0.0003,0,24,-0.106035136,57.8,43.41255217281877,727,57.83679583,30,6.36,3,0,-31.011594386978103,3116,,
,,18891,,,,,,,26.228519146225203,780,0.0003,0,24,-0.012664327,57.8,36.899645316929956,727,57.82371619,30,6.36,3,0,-26.228519146225203,3120,,
,,18919,,,,,,,35.21953852565159,788,0.0003,0,24,-0.11884134,57.3,49.90299679570119,735,57.268986510000005,30,6.3,3,0,-35.21953852565159,3124,,
,,18942,,,,,,,21.92783871954141,788,0.0003,0,24,0.0035553314,57.5,29.116239702120833,735,57.45711791000001,30,6.32,3,0,-21.92783871954141,3128,,
,,18967,,,,,,,35.160188551943975,788,0.0003,0,24,0.005623777,57.1,51.51809481005255,735,57.08279952,30,6.28,3,0,-35.160188551943975,3132,,
,,18987,,,,,,,22.08689440567077,788,0.0003,0,24,0.057310738,56.2,30.26583865042475,735,56.24166205,31,6.19,3,0,-22.08689440567077,3136,,
,,19012,,,,,,,26.47341938114904,796,0.0003,0,23,-0.15485695,56.4,36.04648657635796,743,56.41735103,31,6.21,3,0,-26.47341938114904,3140,,
,,19041,,,,,,,30.988224800448332,796,0.0003,0,23,-0.15790565,56.8,42.082472524068834,743,56.786109979999985,31,6.25,3,0,-30.988224800448332,3144,,
,,19064,,,,,,,31.318584212593606,796,0.0003,0,23,-0.13206963,57.0,45.130466641971026,743,56.97734785000001,31,6.27,3,0,-31.318584212593606,3148,,
,,19096,,,,,,,48.77315749847066,796,0.0003,0,23,-0.09824581,57.6,70.57385021805824,743,57.62965474999999,31,6.34,3,0,-48.77315749847066,3152,,
,,19123,,,,,,,44.29007581115276,804,0.0003,0,23,0.052921433,57.2,66.3398195689016,751,57.16813247,31,6.29,3,0,-44.29007581115276,3156,,
,,19144,,,,,,,22.358387415937468,804,0.0003,0,23,-0.15516871,57.1,29.978036604364096,751,57.063020589999994,31,6.28,3,0,-22.358387415937468,3160,,
,,19164,,,,,,,22.128812268997674,804,0.0003,0,23,0.063166834,55.9,30.364089382248295,751,55.87589914,31,6.15,3,0,-22.128812268997674,3164,,
,,19185,,,,,,,30.96000682258892,804,0.0003,0,23,-0.13572921,55.1,45.52012065940839,751,55.14146956,31,6.07,3,0,-30.96000682258892,3168,,
,,19210,,,,,,,30.930006028900497,812,0.0003,0,23,0.025760291,55.3,43.94499141683891,759,55.32853164,31,6.09,3,0,-30.930006028900497,3172,,
,,19231,,,,,,,21.96431214500928,812,0.0003,0,23,0.047945816,55.4,29.857857522260467,759,55.42880686,31,6.1,3,0,-21.96431214500928,3176,,
,,19251,,,,,,,30.816642093023656,812,0.0003,0,23,0.012512614,55.3,46.160727529273856,759,55.333978140000006,31,6.09,3,0,-30.816642093023656,3180,,
,,19270,,,,,,,30.59433567676462,812,0.0003,0,23,-0.0019141982,54.7,46.17367481486176,759,54.68387661999999,31,6.02,3,0,-30.59433567676462,3184,,
,,19298,,,,,,,39.67688790741745,812,0.0003,0,23,-0.12402441,54.9,57.56683016418223,759,54.87014112000001,31,6.04,3,0,-39.67688790741745,3188,,
,,19321,,,,,,,31.113707414307537,820,0.0003,0,23,-0.09108683,54.7,44.96617019415696,767,54.68247197999999,31,6.02,3,0,-31.113707414307537,3192,,
,,19346,,,,,,,26.409196498873705,820,0.0003,0,23,0.028962785,54.5,36.165042151536,767,54.4945109,31,6.0,3,0,-26.409196498873705,3196,,
,,19372,,,,,,,44.1279682372538,820,0.0003,0,23,-0.07011206,54.8,66.71418011346903,767,54.772623970000005,31,6.03,3,0,-44.1279682372538,3200,,
,,19402,,,,,,,44.265110362961465,829,0.0003,0,23,0.056760564,55.2,64.33503853970522,775,55.24585981,31,6.08,3,0,-44.265110362961465,3204,,
,,19422,,,,,,,26.284190045968764,829,0.0003,0,23,0.02172606,54.9,37.85608872822212,775,54.875398090000004,31,6.04,3,0,-26.284190045968764,3208,,
,,19440,,,,,,,22.155548546202354,829,0.0003,0,23,-0.19390073,54.2,30.620998706398552,775,54.2254457,31,5.97,3,0,-22.155548546202354,3212,,
,,19468,,,,,,,44.15410866939618,829,0.0003,0,23,-0.09368566,54.4,65.4009035517853,775,54.40457576000001,31,5.99,3,0,-44.15410866939618,3216,,
,,19498,,,,,,,22.3681708633749,829,0.0003,0,23,-0.20192412,55.2,27.361803139655645,775,55.166865630000004,31,6.07,3,0,-22.3681708633749,3220,,
,,19527,,,,,,,30.77178062082993,837,0.0003,0,23,-0.08484501,55.3,41.967585797383734,783,55.25092001000001,31,6.08,3,0,-30.77178062082993,3224,,
,,19552,,,,,,,40.13279126488352,837,0.0003,0,23,-0.16248429,55.4,59.680613458420474,783,55.44389819,31,6.1,3,0,-40.13279126488352,3228,,
,,19570,,,,,,,22.178941907489374,837,0.0003,0,23,0.035753716,54.8,30.910371966109913,783,54.79724389000001,31,6.03,3,0,-22.178941907489374,3232,,
,,19589,,,,,,,31.003710607955323,837,0.0003,0,23,0.043121446,54.7,46.771589996299284,783,54.70532115000001,32,6.02,3,0,-31.003710607955323,3236,,
,,19612,,,,,,,26.27524542291463,845,0.0003,0,23,-0.11681728,54.5,36.61491933856585,791,54.52603023999999,32,6.0,3,0,-26.27524542291463,3240,,
,,19638,,,,,,,39.276543969606074,845,0.0003,0,23,0.045798704,54.3,58.51526265620439,791,54.250845009999985,32,5.97,3,0,-39.276543969606074,3244,,
,,19666,,,,,,,30.821143955826567,845,0.0003,0,23,0.045242917,54.7,42.525729363040625,791,54.70691511999999,32,6.02,3,0,-30.821143955826567,3248,,
,,19692,,,,,,,30.91219547359363,846,0.0003,0,23,-0.14434548,54.1,43.27285035143144,791,54.14255554,32,5.96,3,0,-30.91219547359363,3252,,
,,19719,,,,,,,48.61303797252402,854,0.0003,0,23,-0.10216472,54.1,74.02752896988048,799,54.146783019999994,32,5.96,3,0,-48.61303797252402,3256,,
,,19743,,,,,,,26.55850819941869,854,0.0003,0,23,-0.15697166,54.4,36.444700783197895,799,54.43019706,32,5.99,3,0,-26.55850819941869,3260,,
,,19764,,,,,,,31.21034416281384,854,0.0003,0,23,-0.0052601546,54.5,46.09741564911415,799,54.524999529999995,32,6.0,3,0,-31.21034416281384,3264,,
,,19787,,,,,,,26.63541253050048,854,0.0003,0,23,-0.13396496,54.7,36.95583661761458,799,54.711022019999994,32,6.02,3,0,-26.63541253050048,3268,,
,,19815,,,,,,,21.6574621405005,862,0.0003,0,22,0.017185152,55.0,27.468867958570474,807,54.98215046,32,6.05,3,0,-21.6574621405005,3272,,
,,19846,,,,,,,39.53335462432709,862,0.0003,0,23,0.04059246,55.9,55.94503748256329,807,55.91131701000001,32,6.15,3,0,-39.53335462432709,3276,,
,,19868,,,,,,,40.29566631976473,862,0.0003,0,23,-0.11304806,56.1,61.67322448443188,807,56.09561525,32,6.17,3,0,-40.29566631976473,3280,,
,,19886,,,,,,,22.168118071199984,862,0.0003,0,23,-0.16369812,56.0,30.67932046953281,807,56.00476347,32,6.16,3,0,-22.168118071199984,3284,,
,,19910,,,,,,,22.165993347708298,871,0.0003,0,22,0.049031947,55.6,29.180353604499633,815,55.632177320000004,32,6.12,3,0,-22.165993347708298,3288,,
,,19939,,,,,,,31.090027867350358,871,0.0003,0,22,0.06194623,56.2,42.450126041355205,815,56.18754387,32,6.18,3,0,-31.090027867350358,3292,,
,,19962,,,,,,,26.329944283427825,871,0.0003,0,22,-0.13955966,56.0,36.68961282254071,815,55.992190480000005,32,6.16,3,0,-26.329944283427825,3296,,
,,19982,,,,,,,21.807473084496124,871,0.0003,0,22,-0.0021089725,55.4,29.82258007521783,815,55.428577080000004,32,6.1,3,0,-21.807473084496124,3300,,
23.334406,-1.4453937,20001,0,4.0,35.19148294619056,35.4,-23.33440718615352,35.71512854545455,,,,,,,,,,,,,,,,,,
,,20004,,,,,,,40.22366198568137,879,0.0003,0,22,-0.16855755,54.7,61.61312469287452,824,54.68521140000001,32,6.02,3,0,-40.22366198568137,3304,,
,,20034,,,,,,,48.985698059943964,879,0.0003,0,22,-0.07661817,55.6,72.18568681424661,824,55.61761014,32,6.12,3,0,-48.985698059943964,3308,,
,,20059,,,,,,,39.73876317135891,879,0.0003,0,22,-0.10360496,56.3,59.46238864374288,824,56.27086647,32,6.19,3,0,-39.73876317135891,3312,,
,,20084,,,,,,,30.93714599754888,879,0.0003,0,22,-0.108788274,56.0,43.808665801903956,824,55.99335018,32,6.16,3,0,-30.93714599754888,3316,,
,,20107,,,,,,,39.55328050698336,888,0.0003,0,22,-0.042919017,55.3,60.58127069337469,832,55.3318335,32,6.09,3,0,-39.55328050698336,3320,,
,,20128,,,,,,,26.499136036354372,888,0.0003,0,22,0.02171376,54.6,37.85830346439804,832,54.59198189000001,32,6.01,3,0,-26.499136036354372,3324,,
,,20148,,,,,,,31.320125853624727,888,0.0003,0,22,-0.13882326,54.1,46.53206919219602,832,54.127955439999994,32,5.96,3,0,-31.320125853624727,3328,,
,,20173,,,,,,,22.05542578582953,888,0.0003,0,22,0.03770745,54.8,28.689073013290397,832,54.771960369999995,32,6.03,3,0,-22.05542578582953,3332,,
,,20198,,,,,,,31.005631200584588,888,0.0003,0,22,-0.11705675,55.3,43.85236222536938,832,55.32101363999999,32,6.09,3,0,-31.005631200584588,3336,,
,,20221,,,,,,,22.27037993396753,896,0.0003,0,22,-0.19088176,55.3,29.32241907729044,840,55.317671439999984,32,6.09,3,0,-22.27037993396753,3340,,
,,20239,,,,,,,22.195599871500182,896,0.0003,0,22,-0.1927222,54.6,30.766964358724344,840,54.57518580000001,33,6.01,3,0,-22.195599871500182,3344,,
,,20258,,,,,,,30.816766576233082,896,0.0003,0,22,0.02418302,53.7,46.536683764764994,840,53.7406211,33,5.92,3,0,-30.816766576233082,3348,,
,,20286,,,,,,,39.757680715470144,896,0.0003,0,22,-0.11300246,53.9,57.74372353280154,840,53.93083577999999,33,5.94,3,0,-39.757680715470144,3352,,
