eval_qs,eval mean 100 episode reward,eval_ep_rewmean,total timesteps,eval_eplenmean,eval_time_elapsed,eval_qs_difference,eval_discount_q,eval_abs_qs_difference,eplenmean,act_time,env_time,ep_rewmean,current_lr,qs_mean,train_time,episodes,mean 100 episode reward,time_elapsed,discount_q,update_time,qs_difference,qs_abs_difference,n_updates,fps,q_grad_norm,qfs_loss
-1.9404699,8.6,8.594963272727272,1,31.636363636363637,0,-1.2633048674975214,8.90006472823898,3.328585,,,,,,,,,,,,,,,,,,
,,,186711,,,,,,249.43,76,158,953.09843839,0.0003,328.08823,3241,1848,953.1,10423,0.4339601859040958,6851,6.128528118499736,14.597497613542954,323600,17,3800.354,77.7092
,,,187001,,,,,,242.77,76,158,926.4396033200002,0.0003,303.908,3247,1852,926.4,10441,0.8111837033392033,6863,295.5340972988674,295.5340972988674,324200,17,3697.3694,67.047424
,,,187056,,,,,,231.84,76,158,883.9762386500001,0.0003,307.40457,3247,1856,884.0,10441,9.702927421670728,6863,298.0463430238697,298.0463430238697,324200,17,,
,,,187379,,,,,,224.09,76,158,857.97373805,0.0003,315.8648,3253,1860,858.0,10460,171.80259479573914,6874,36.655329828892405,36.712637788771715,324800,17,3968.155,67.82416
,,,188313,,,,,,223.18,76,159,856.02590165,0.0003,318.59213,3272,1864,856.0,10521,0.35679148743599176,6914,15.724577449034202,16.147579683373642,326800,17,3838.3425,68.79636
,,,189316,,,,,,224.43,77,160,867.1241979599998,0.0003,301.6447,3290,1868,867.1,10581,0.12103803862617768,6955,18.91151249943314,19.13712812241304,328800,17,3004.9373,53.87128
344.07178,1100.7,759.2653887272728,190001,205.1818181818182,2,122.03224056755276,226.44489750824005,122.78574,,,,,,,,,,,,,,,,,,
,,,190182,,,,,,220.94,77,160,855.8959080000001,0.0003,358.05002,3306,1872,855.9,10631,0.03710134688332206,6987,280.31768907363863,280.31768907363863,330400,17,3646.9734,63.778282
,,,191456,,,,,,219.18,78,161,848.88555108,0.0003,307.2633,3332,1876,848.9,10710,0.009101925084891506,7038,14.120252798721971,14.956472667841616,333000,17,3705.9685,69.102554
,,,192598,,,,,,221.11,78,162,860.7962109100001,0.0003,387.74808,3351,1880,860.8,10776,0.025050172673615968,7083,161.66242509827194,161.66242509827194,335200,17,5092.797,94.470184
,,,193524,,,,,,221.88,78,163,867.3732189400001,0.0003,335.3515,3370,1884,867.4,10837,0.7769679164792404,7124,4.120617424160877,5.885488000038594,337200,17,2646.9893,36.361908
,,,194676,,,,,,226.71,79,164,885.89783867,0.0003,378.7733,3392,1888,885.9,10904,0.021841091813909436,7167,143.32466974159462,143.32466974159462,339400,17,4107.373,67.17375
,,,195647,,,,,,224.34,79,165,874.4855695299998,0.0003,334.49045,3409,1892,874.5,10965,0.4441960543141866,7208,3.920342601569214,6.770939071772681,341400,17,5858.6934,96.33588
,,,197199,,,,,,230.11,80,166,897.2270657499998,0.0003,352.98386,3439,1896,897.2,11056,0.0023196762439511107,7267,17.636089552866913,18.322118879818838,344400,17,4707.0454,77.1313
,,,198511,,,,,,235.17,81,167,918.8751819099999,0.0003,345.8801,3466,1900,918.9,11140,0.018299461791949426,7323,9.748759854660719,11.5605799773168,347200,17,4148.686,60.248383
,,,199659,,,,,,237.17,81,168,927.63977056,0.0003,337.41464,3486,1904,927.6,11207,0.05389341815650373,7369,22.093691809891823,22.10662247947929,349400,17,5553.5664,96.13812
337.3999,1204.8,1714.7583806363634,200001,418.54545454545456,4,2.117294268541379,287.9153447794229,15.035471,,,,,,,,,,,,,,,,,,
,,,201525,,,,,,244.84,82,169,958.98188183,0.0003,336.8183,3522,1908,959.0,11328,5.820708501819017e-05,7446,1.5903225436317263,3.850016417120934,353200,17,4663.482,69.23058
,,,202730,,,,,,252.9,82,170,995.86486854,0.0003,329.42493,3545,1912,995.9,11401,0.030983560384571018,7494,0.839881223339239,7.5885416923683575,355600,17,4869.4746,78.513
,,,203941,,,,,,254.37,83,171,1002.6300530200001,0.0003,327.95996,3568,1916,1002.6,11474,0.019121159100491912,7542,43.92208547722221,43.92208547722221,358000,17,4772.486,74.57212
,,,205130,,,,,,255.67,84,172,1007.5619570099999,0.0003,317.00836,3589,1920,1007.6,11546,0.02218311978979848,7592,29.791340773725228,30.083960328033697,360400,17,4923.137,75.9295
,,,206400,,,,,,258.27,84,173,1017.0628676800001,0.0003,346.2459,3615,1924,1017.1,11626,0.034177142736250686,7643,23.79139127931384,24.59817937531133,363000,17,3635.7578,60.403343
,,,207687,,,,,,261.65,85,174,1032.58208823,0.0003,321.55624,3639,1928,1032.6,11699,0.011890397457205918,7691,5.844723322198752,8.177714224510893,365400,17,5888.7427,107.22144
,,,209037,,,,,,262.14,85,176,1035.87070353,0.0003,364.0852,3667,1932,1035.9,11786,0.023006059773076168,7747,18.823673479984333,21.299685076279793,368200,17,5911.024,93.343544
335.30698,1218.9,1233.70444,210001,314.1818181818182,3,32.02308799097565,283.2318757412132,33.372116,,,,,,,,,,,,,,,,,,
,,,210051,,,,,,263.05,86,176,1039.97306395,0.0003,299.93195,3685,1936,1040.0,11851,0.07570093104553766,7789,52.02728038086763,52.36771613989899,370200,17,4407.013,62.452797
,,,211709,,,,,,269.52,87,178,1067.37125328,0.0003,356.0255,3719,1940,1067.4,11955,0.000898876972780849,7856,8.768630166163744,13.320501199543259,373600,17,3739.434,56.364956
,,,212908,,,,,,271.68,87,179,1078.15399054,0.0003,336.02463,3740,1944,1078.2,12028,0.032240269338480086,7906,20.621660010787043,20.621660010787043,376000,17,3323.685,43.854748
,,,213900,,,,,,271.89,88,180,1077.5886567599998,0.0003,320.43225,3758,1948,1077.6,12089,0.20347295990748876,7948,45.43318536176746,45.884541485816214,378000,17,3589.5713,49.417736
,,,215203,,,,,,282.02,88,181,1118.1257003500002,0.0003,352.08636,3786,1952,1118.1,12168,0.012261000000412038,7998,44.35358113508347,44.35358113508347,380600,17,4460.687,63.17122
,,,216507,,,,,,294.51,89,182,1167.5111072099999,0.0003,335.76636,3809,1956,1167.5,12248,0.01739332743759654,8052,42.46613039385904,42.65318640785566,383200,17,4920.186,65.977684
,,,217488,,,,,,301.09,89,183,1194.09737165,0.0003,352.46713,3825,1960,1194.1,12302,0.7726933340659786,8089,-4.5443015501168995,5.277589660897211,385000,17,4245.67,69.1994
,,,218619,,,,,,303.06,90,183,1206.2615406399998,0.0003,337.66592,3847,1964,1206.3,12375,0.07555236234227576,8138,13.035083739776647,13.154708261387984,387400,17,4036.3809,62.667423
354.01443,1183.0,1740.8759446363636,220001,442.27272727272725,5,29.621038768876396,285.88921606932644,36.39631,,,,,,,,,,,,,,,,,,
,,,220068,,,,,,307.52,90,185,1225.3210347000002,0.0003,339.05978,3875,1968,1225.3,12465,0.004062777924439147,8193,0.9426585241403265,10.420285435950648,390200,17,4300.784,66.15943
,,,221315,,,,,,311.33,91,186,1240.29318968,0.0003,373.85272,3899,1972,1240.3,12544,0.11320765502667668,8247,33.499677428061794,33.73103022715654,392800,17,4144.055,67.3211
,,,222125,,,,,,306.69,91,186,1220.7512576000001,0.0003,325.9476,3913,1976,1220.8,12593,1.2343106709039673,8280,21.47820863603035,24.771382868638018,394400,17,4980.151,86.3269
,,,222893,,,,,,302.95,91,187,1206.4576635500002,0.0003,375.88406,3928,1980,1206.5,12636,0.24864450056292722,8307,240.86901197643584,240.86901197643584,395800,17,4738.3037,74.44786
,,,223778,,,,,,302.54,92,188,1202.81347214,0.0003,307.76062,3945,1984,1202.8,12691,0.18742408237539004,8343,108.47804247707647,108.74064761246723,397600,17,5473.6064,87.86758
,,,224804,,,,,,301.28,92,188,1197.8795964400001,0.0003,328.17963,3965,1988,1197.9,12758,0.16097921537323562,8389,18.4080041307809,18.92889714021282,399800,17,3381.522,59.755405
,,,225865,,,,,,302.18,93,189,1203.2801956500002,0.0003,343.3572,3983,1992,1203.3,12818,0.1588487034098768,8430,18.68484994140056,19.814421876748373,401800,17,6066.5996,88.905594
,,,226934,,,,,,297.35,93,190,1185.7209225,0.0003,341.19992,4006,1996,1185.7,12886,0.18754274958419784,8473,0.9490872860314341,7.412246040968948,404000,17,3774.884,54.115623
,,,228401,,,,,,298.9,94,191,1192.0694673799999,0.0003,342.772,4034,2000,1192.1,12977,0.003514395733279209,8534,11.010542338520525,13.076694463875778,407000,17,5116.113,71.89371
,,,229331,,,,,,296.72,94,192,1182.3289631799998,0.0003,375.33435,4050,2004,1182.3,13032,0.045014896347231256,8571,241.76413690846536,241.76413690846536,408800,17,5028.3257,74.7158
324.40692,1181.6,1195.2454315454545,230001,287.90909090909093,3,9.584157743677592,291.6809156100549,16.574545,,,,,,,,,,,,,,,,,,
,,,230458,,,,,,289.33,95,193,1153.33084523,0.0003,323.79297,4070,2008,1153.3,13102,0.04947011811518108,8617,15.086977827070381,15.812078517201185,411000,17,4373.03,70.16725
,,,231195,,,,,,284.65,95,194,1132.2205821799998,0.0003,298.01624,4082,2012,1132.2,13145,1.6072261033519928,8646,22.10244997830089,24.585649209636646,412400,17,3950.3267,59.47267
,,,232231,,,,,,282.9,96,194,1126.2426955399999,0.0003,329.55182,4102,2016,1126.2,13211,0.1426865221080577,8692,12.241158491502883,13.527500554238218,414600,17,2855.7734,44.7481
,,,233581,,,,,,284.51,96,195,1131.17693422,0.0003,372.78394,4129,2020,1131.2,13291,0.12372996327196736,8743,30.108008220181027,30.153488151423087,417200,17,4049.6494,63.18216
,,,233758,,,,,,273.58,96,196,1083.8272095799998,0.0003,341.94394,4133,2024,1083.8,13303,20.01004691543967,8751,299.68156513903153,299.68156513903153,417600,17,5838.003,87.22217
,,,234060,,,,,,263.73,96,196,1039.47101175,0.0003,344.69034,4139,2028,1039.5,13322,6.176796425031398,8762,300.6706439036132,300.6706439036132,418200,17,6030.118,98.2109
,,,234751,,,,,,257.14,97,197,1005.7775333200001,0.0003,346.26782,4151,2032,1005.8,13364,0.32609399178376364,8791,263.3129678437558,263.3129678437558,419600,17,3465.686,50.28103
,,,235704,,,,,,256.53,97,197,1002.0941585500003,0.0003,335.74457,4169,2036,1002.1,13425,0.4010628073914822,8833,11.776726479182281,12.64766210074674,421600,17,4250.58,61.238174
,,,236805,,,,,,250.96,98,198,977.6795513100001,0.0003,327.085,4189,2040,977.7,13492,0.07393199097161833,8879,12.001422523616235,19.542083901414642,423800,17,5296.81,75.09014
,,,238095,,,,,,251.87,98,199,979.3719762400001,0.0003,338.82257,4213,2044,979.4,13565,0.00988045621371146,8927,62.78953427279033,62.78953427279033,426200,17,4485.4814,77.53316
,,,239335,,,,,,254.35,99,200,991.6570087900001,0.0003,327.30676,4238,2048,991.7,13645,0.013230609197767551,8980,35.625186684163445,36.45357179328854,428800,17,4465.4126,63.68023
363.75964,1229.1,1495.6688096363637,240001,374.0,4,55.06897579932661,281.45445384463187,60.83987,,,,,,,,,,,,,,,,,,
,,,240938,,,,,,257.35,99,201,1003.2324031400001,0.0003,360.84164,4269,2052,1003.2,13748,0.00277368065247863,9044,21.8638222858601,23.163019304577933,432000,17,4899.196,71.31785
,,,241841,,,,,,253.34,100,202,985.1222177499999,0.0003,346.96268,4285,2056,985.1,13802,0.013591436172636646,9082,300.74006061756756,300.74006061756756,433800,17,3898.406,56.761093
,,,243378,,,,,,258.9,100,203,1008.08411941,0.0003,401.3179,4315,2060,1008.1,13894,0.000601697034023427,9141,159.20375650542834,159.20375650542834,436800,17,4617.192,64.23293
,,,244485,,,,,,258.66,101,204,1007.29590452,0.0003,329.3432,4336,2064,1007.3,13961,0.07244490418453436,9186,9.587196164056039,12.601276622759348,439000,17,3917.9294,59.6642
,,,245621,,,,,,255.53,101,205,993.0063175900001,0.0003,345.54523,4357,2068,993.0,14034,0.10087349429995303,9236,2.1745280268386016,5.4646503255243495,441400,17,3905.4517,51.767982
,,,246481,,,,,,251.66,102,206,976.6727898500001,0.0003,332.5262,4372,2072,976.7,14084,1.0782833738955626,9270,2.721601061205306,7.287694114687113,443000,17,4457.4927,63.4168
,,,247772,,,,,,256.47,102,207,1000.23472755,0.0003,362.45468,4399,2076,1000.2,14164,0.031579557165239476,9321,28.402565491793613,28.43517360939812,445600,17,2182.0898,43.662487
,,,248748,,,,,,258.55,103,207,1011.67907891,0.0003,406.75577,4419,2080,1011.7,14224,0.16899695309978363,9359,157.4701280087024,157.4701280087024,447600,17,4727.2344,54.41914
324.5216,1258.3,1004.9252088181819,250001,253.36363636363637,3,36.58436396322907,274.1818678077661,38.629673,,,,,,,,,,,,,,,,,,
,,,250038,,,,,,262.6,103,209,1033.7455121399998,0.0003,317.66318,4446,2084,1033.7,14309,0.00788571869793928,9411,32.51320837979148,33.56720251710536,450200,17,3875.3,69.931854
,,,250990,,,,,,261.86,104,209,1030.19773858,0.0003,400.65338,4463,2088,1030.2,14363,0.13059451597906563,9449,181.81107192515495,181.81107192515495,452000,17,5025.236,84.0947
,,,252204,,,,,,263.39,104,210,1032.6730939599997,0.0003,371.869,4490,2092,1032.7,14443,0.18318816782776015,9499,58.37577994385128,58.37577994385128,454600,17,5376.648,86.66046
,,,253453,,,,,,265.19,105,212,1036.6376629200001,0.0003,364.45874,4513,2096,1036.6,14517,0.2712824158400832,9547,26.202728898320334,27.216647522775972,457000,17,5526.9546,82.191414
,,,254902,,,,,,265.01,106,213,1034.41091092,0.0003,340.38162,4540,2100,1034.4,14608,0.004965513904957911,9610,12.180564144857755,21.72591944867857,460000,17,5951.0,95.2239
,,,256576,,,,,,272.45,106,214,1064.25660597,0.0003,410.31357,4569,2104,1064.3,14706,0.0007104303894733233,9676,113.12051091779962,113.12051091779962,463200,17,5404.1924,78.19595
,,,258100,,,,,,276.42,107,215,1078.4185051499999,0.0003,346.25595,4602,2108,1078.4,14803,0.0020871925115065275,9739,10.613619239975753,15.069583767327828,466400,17,6658.6787,82.764366
,,,259458,,,,,,282.63,108,216,1103.6334403699998,0.0003,349.486,4629,2112,1103.6,14883,0.019098962579101333,9789,5.801956727581348,12.008091364767331,469000,17,5571.3525,73.31469
341.58694,1291.2,1221.2468631818183,260001,289.8181818181818,3,27.555479187935678,283.6147800523677,36.22999,,,,,,,,,,,,,,,,,,
,,,260754,,,,,,285.23,108,217,1114.9058303900001,0.0003,326.5966,4654,2116,1114.9,14966,0.010230706272836461,9842,7.314121477045161,9.023466438095152,471600,17,5436.5273,71.02365
,,,261839,,,,,,282.58,109,218,1104.5821766599997,0.0003,335.10217,4674,2120,1104.6,15033,0.0938401773342528,9887,16.281322587624512,16.9294045299312,473800,17,3298.739,45.167023
,,,262521,,,,,,287.63,109,219,1128.98020745,0.0003,317.15656,4690,2124,1129.0,15076,0.041440004024846995,9914,297.09582567189653,297.09582567189653,475200,17,4108.131,61.100536
,,,262623,,,,,,285.63,109,219,1120.93795037,0.0003,313.40762,4692,2128,1120.9,15083,10.843491777819455,9918,297.6289166374679,297.6289166374679,475400,17,5177.678,89.56296
,,,262721,,,,,,279.7,109,219,1100.11772499,0.0003,308.25735,4694,2132,1100.1,15089,12.128372800191116,9922,291.51373893241055,291.51373893241055,475600,17,5506.861,91.52222
,,,263715,,,,,,280.11,110,220,1103.13800076,0.0003,338.17078,4714,2136,1103.1,15150,0.0023687515649308296,9961,314.26299415830675,314.26299415830675,477600,17,4101.9336,56.731236
,,,264082,,,,,,272.77,110,220,1071.65804492,0.0003,332.1123,4720,2140,1071.7,15169,120.11663262748547,9973,26.81266357043693,27.56592050810462,478200,17,4448.1494,59.06794
,,,265181,,,,,,270.86,110,221,1063.52284261,0.0003,273.275,4740,2144,1063.5,15236,0.02439876003259619,10019,64.03830611432231,65.51458162363637,480400,17,3244.2847,46.32736
,,,266460,,,,,,271.25,111,222,1067.4989858,0.0003,345.19727,4763,2148,1067.5,15315,0.019549419883075524,10073,15.561572745612398,15.732336967292722,483000,17,4630.611,62.396275
,,,266819,,,,,,258.81,111,222,1014.01617439,0.0003,299.03455,4771,2152,1014.0,15340,3.2405742605346055,10090,254.72311903319917,254.72311903319917,483800,17,3421.2444,44.692345
,,,267280,,,,,,254.39,111,223,996.6062273800001,0.0003,230.70282,4778,2156,996.6,15364,2.065766098543049,10107,165.04886935800604,165.04886935800604,484600,17,5381.765,82.53192
,,,267951,,,,,,245.73,111,223,958.5715127799999,0.0003,199.36761,4790,2160,958.6,15408,0.20297918437062776,10136,151.48722169082666,154.2828586650813,486000,17,4405.3706,64.15143
,,,268548,,,,,,240.63,112,224,931.5125116000002,0.0003,276.63437,4801,2164,931.5,15444,4.8038339360710145,10161,30.36335508086925,34.87435049575117,487200,17,3748.1975,55.757046
,,,269649,,,,,,240.28,112,224,930.85843629,0.0003,332.7592,4821,2168,930.9,15511,0.08180552891831219,10207,13.779222127577766,13.944500973405662,489400,17,3743.757,51.92784
342.4259,1314.4,1527.935114090909,270001,352.54545454545456,4,-6.016842736149996,301.9425375658585,7.722063,,,,,,,,,,,,,,,,,,
,,,270381,,,,,,239.0,112,225,927.87640222,0.0003,303.92453,4835,2172,927.9,15558,0.010175300233160791,10235,295.8254115180394,295.8254115180394,490800,17,3014.693,45.838573
,,,271377,,,,,,236.05,113,226,914.5968663799999,0.0003,301.7824,4856,2176,914.6,15620,0.12546826603680455,10275,13.087765810435856,16.844554679378387,492800,17,4731.0737,64.757416
,,,271941,,,,,,231.93,113,227,896.9569624999999,0.0003,323.32553,4868,2180,897.0,15657,0.11509697998675779,10298,306.9104237249081,306.9104237249081,494000,17,4156.447,57.698624
,,,272519,,,,,,224.81,114,227,864.5965330900002,0.0003,326.9785,4880,2184,864.6,15694,11.599421797602721,10322,24.550412683922765,24.790911404090078,495200,17,3556.1995,62.340122
,,,273627,,,,,,226.37,114,228,873.91516703,0.0003,347.4296,4902,2188,873.9,15762,0.08556385083020468,10367,20.94322995915789,21.11078181933812,497400,17,4608.888,56.047142
,,,274887,,,,,,226.83,115,230,881.45172365,0.0003,344.9439,4925,2192,881.5,15836,0.019228645036216557,10415,27.851012522557607,27.93880596700168,499800,17,4632.1235,76.15159
,,,275760,,,,,,223.07,115,231,869.2393155599999,0.0003,305.99704,4942,2196,869.2,15892,0.4253104381170731,10452,22.384662437565495,24.665755049046577,501600,17,3502.4546,47.610123
,,,276615,,,,,,217.13,116,231,845.7189968900001,0.0003,324.22742,4958,2200,845.7,15947,0.7814131545854888,10489,11.063732484865733,11.896354108393117,503400,17,3236.0398,46.72892
,,,277703,,,,,,211.27,117,233,823.8576189500002,0.0003,322.3865,4978,2204,823.9,16014,0.0857364169918736,10534,17.09999941218409,22.226030855328485,505600,17,3726.7095,58.41359
,,,278935,,,,,,208.35,117,234,813.3054562000001,0.0003,366.16837,5001,2208,813.3,16087,0.050872869916602975,10582,34.58168664214371,34.94376767484717,508000,17,4562.979,58.60184
,,,278999,,,,,,195.41,117,234,759.41144348,0.0003,320.58997,5001,2212,759.4,16087,9.553289016188218,10582,310.38834813682564,310.38834813682564,508000,17,,
345.90936,1367.9,1299.0322820909091,280001,311.45454545454544,3,31.929496533177655,285.3857877325254,40.162354,,,,,,,,,,,,,,,,,,
,,,280505,,,,,,197.51,118,235,769.62536663,0.0003,342.87683,5033,2216,769.6,16189,0.0019452830627425368,10647,11.594072979964777,15.991886206189022,511200,17,4213.2437,59.021915
,,,281402,,,,,,195.63,118,236,760.72860024,0.0003,392.0433,5049,2220,760.7,16244,0.22820988526999114,10684,171.7184757865351,171.7184757865351,513000,17,6362.9487,81.35554
,,,282263,,,,,,197.42,119,236,766.7273928599998,0.0003,319.58344,5063,2224,766.7,16293,0.7730855084291659,10718,23.478843124901303,30.405455376079793,514600,17,6518.053,83.11671
,,,283634,,,,,,210.11,119,237,821.53296132,0.0003,353.53064,5088,2228,821.5,16379,0.018234458178053903,10777,3.3184364737535184,10.221382712196206,517400,17,5877.4775,80.25241
,,,284943,,,,,,222.22,120,238,874.8082541900002,0.0003,378.58786,5111,2232,874.8,16458,0.01410479195684682,10831,65.96059107042112,66.46869660966887,520000,17,5422.2524,88.26482
,,,286225,,,,,,225.1,120,239,888.9991923700001,0.0003,358.01797,5135,2236,889.0,16537,0.024186930007074833,10885,32.847722654877984,33.15868615204958,522600,17,6803.813,92.459076
,,,287407,,,,,,233.25,121,240,926.4789707099999,0.0003,357.61774,5156,2240,926.5,16610,0.05899811187046034,10935,28.480182212756432,29.4128977853707,525000,17,4555.786,65.87433
,,,288475,,,,,,232.94,121,241,922.5688411699999,0.0003,396.7496,5174,2244,922.6,16670,0.046682876108933645,10976,165.99000890740177,165.99000890740177,527000,17,4494.2754,53.767227
,,,289569,,,,,,231.09,121,242,910.4035747000001,0.0003,351.03305,5193,2248,910.4,16737,0.19567201962014932,11022,15.351098154412748,16.193388191040707,529200,17,5749.0527,78.6184
337.33224,1372.0,1505.9794430909094,290001,389.0,4,21.564298047964407,263.18192894164065,29.231043,,,,,,,,,,,,,,,,,,
,,,290663,,,,,,238.44,122,242,943.5729623300001,0.0003,357.24216,5215,2252,943.6,16809,0.19110920442734922,11067,6.028977939433542,7.873797649156185,531400,17,5346.098,84.52838
,,,291573,,,,,,242.93,122,243,962.0349992,0.0003,360.09683,5234,2256,962.0,16865,0.9747031285358324,11102,33.879034511319965,33.89024852735401,533200,17,3562.9321,46.977184
,,,292227,,,,,,242.76,122,244,965.1894935800001,0.0003,318.54047,5250,2260,965.2,16908,0.018827742356823343,11129,311.09220648845377,311.09220648845377,534600,17,4440.2095,54.443897
,,,293132,,,,,,245.84,123,244,983.27984731,0.0003,349.26978,5269,2264,983.3,16964,1.0380517778020122,11164,12.227870462353604,12.591332427803499,536400,17,4194.7983,56.69415
,,,293958,,,,,,243.09,123,245,971.59136481,0.0003,361.76248,5287,2268,971.6,17014,0.04931490827676719,11195,288.6595163985593,288.6595163985593,538000,17,6981.0894,112.14104
,,,294566,,,,,,241.85,124,246,964.1709623500001,0.0003,301.76486,5300,2272,964.2,17051,5.86007972590652,11218,12.21396522808316,13.883811076104164,539200,17,3912.683,51.103104
,,,295211,,,,,,238.34,124,246,946.60489684,0.0003,316.2361,5315,2276,946.6,17095,4.569575844763194,11245,23.36871215985025,23.590789663441313,540600,17,3608.6577,44.660885
,,,296338,,,,,,243.97,124,247,972.91477831,0.0003,299.36563,5340,2280,972.9,17163,0.02946911049831204,11287,20.344017886468414,22.19508123398777,542800,17,5212.891,76.86526
,,,297367,,,,,,248.48,125,248,993.4816337200001,0.0003,348.05377,5362,2284,993.5,17226,0.2873409193764023,11326,3.0512400731094345,7.709897273694878,544800,17,4927.7183,65.07329
,,,298372,,,,,,247.45,125,249,989.7349493699999,0.0003,312.7242,5384,2288,989.7,17288,0.13114930075703285,11365,26.903093052200152,27.002159975228818,546800,17,4402.477,49.06306
,,,299614,,,,,,247.27,126,250,986.5994740499998,0.0003,320.68347,5408,2292,986.6,17366,0.011491881750658161,11417,35.756481196900744,35.77724795653579,549400,17,6018.4443,73.648285
368.55322,1346.3,1153.9688025454545,300001,279.09090909090907,3,69.85567384228825,283.9037509378998,79.123276,,,,,,,,,,,,,,,,,,
,,,300612,,,,,,248.52,126,251,991.53338476,0.0003,397.07205,5426,2296,991.5,17431,0.12650217264534316,11459,141.75578841972182,141.75578841972182,551400,17,6819.0796,90.59289
,,,301647,,,,,,250.32,127,251,1001.0578994299998,0.0003,295.67813,5444,2300,1001.1,17493,0.07532063653500089,11501,14.460160933624538,15.797688974734212,553400,17,7837.947,114.185524
,,,302621,,,,,,249.18,127,252,996.66757225,0.0003,294.0923,5462,2304,996.7,17554,0.12820073601245846,11543,17.117331925031053,19.987514703753433,555400,17,6085.352,66.47085
,,,303775,,,,,,248.4,128,253,995.0631368500002,0.0003,334.46957,5482,2308,995.1,17621,0.0455063630585007,11589,16.90341704006561,17.429110431982956,557600,17,6098.84,81.70943
,,,305227,,,,,,262.28,128,254,1056.9732228199998,0.0003,360.2596,5509,2312,1057.0,17713,0.007166217118943902,11652,-5.895864810809871,8.14350081389293,560600,17,6153.977,104.43869
,,,306167,,,,,,256.62,129,255,1030.32575112,0.0003,378.4055,5525,2316,1030.3,17768,0.033065219138815966,11690,258.77308083928125,258.77308083928125,562400,17,4561.9507,55.41101
,,,307257,,,,,,258.55,129,255,1043.47099224,0.0003,302.75168,5544,2320,1043.5,17835,0.04709783388811646,11736,19.709394377773368,22.86021578228784,564600,17,3973.5227,54.27446
,,,308292,,,,,,260.29,129,256,1053.57872425,0.0003,312.2157,5562,2324,1053.6,17896,0.08806097338466508,11778,26.316199323834255,29.879453945583016,566600,17,5110.4893,67.03876
,,,309292,,,,,,256.58,130,257,1039.2572079200002,0.0003,302.86237,5581,2328,1039.3,17957,0.11111175129040597,11819,20.35875619713827,24.2422855376345,568600,17,3772.3635,46.553436
334.9281,1306.4,1162.8945555454545,310001,280.72727272727275,3,30.9313144977913,282.41722757257656,40.65775,,,,,,,,,,,,,,,,,,
,,,310258,,,,,,253.15,130,258,1024.0744931899999,0.0003,309.80896,5600,2332,1024.1,18022,0.16652474652296403,11860,24.523293292131243,25.087948279997523,570600,17,7186.4214,90.70494
,,,311244,,,,,,250.19,131,259,1010.1650597500001,0.0003,303.38666,5618,2336,1010.2,18083,0.11762557906494826,11901,35.939592684156054,36.39637704762378,572600,17,6004.096,70.87448
,,,312090,,,,,,246.83,131,260,992.7505141599999,0.0003,394.18286,5633,2340,992.8,18133,0.22187992814639512,11934,205.26135793161234,205.26135793161234,574200,17,4801.186,64.011505
,,,313148,,,,,,246.73,132,261,997.05600364,0.0003,387.02344,5655,2344,997.1,18201,0.02989599394234682,11978,183.5817026157443,183.5817026157443,576400,17,4507.7964,60.571365
,,,314021,,,,,,244.52,132,262,989.4746029299998,0.0003,297.28958,5673,2348,989.5,18256,0.29690527639457215,12014,46.80037001929747,50.318960065599086,578200,17,6072.245,86.835304
,,,315043,,,,,,243.8,133,263,989.5706039400002,0.0003,329.8173,5694,2352,989.6,18318,0.15990129684086407,12053,8.430337866784827,10.455891341326403,580200,17,6487.3477,74.6767
,,,316337,,,,,,247.64,133,264,1012.5324430799999,0.0003,364.90277,5723,2356,1012.5,18399,0.03878530352689712,12104,-1.5829799616660951,4.858281972320875,582800,17,4618.9966,51.11881
,,,317572,,,,,,253.45,134,264,1040.7987034500002,0.0003,319.20508,5749,2360,1040.8,18474,0.011754933068787915,12151,32.42722872896703,32.484727544990875,585200,17,5771.0176,72.17508
,,,318421,,,,,,252.89,134,265,1036.15405966,0.0003,395.82742,5769,2364,1036.2,18530,0.3622318816257659,12186,174.88796792239478,174.88796792239478,587000,17,5186.464,62.32117
,,,319316,,,,,,253.58,135,266,1038.0634969599998,0.0003,409.45435,5785,2368,1038.1,18585,0.23621213794622875,12224,183.41245552108958,183.41245552108958,588800,17,6867.598,83.139404
388.05057,1240.0,736.9507018181818,320001,198.0909090909091,2,152.4129874820479,250.32191260467826,153.10733,,,,,,,,,,,,,,,,,,
,,,320432,,,,,,258.66,135,267,1062.06864679,0.0003,357.86496,5806,2372,1062.1,18655,0.12918236021085652,12269,16.389634370511164,16.453428889217772,591000,17,7476.578,95.16118
,,,321553,,,,,,263.42,136,268,1086.14327752,0.0003,310.9526,5830,2376,1086.1,18724,0.03873827771403966,12312,20.160486487968715,25.360375301276218,593200,17,4962.1914,58.88062
,,,322682,,,,,,263.44,136,269,1087.5298944699998,0.0003,351.77258,5854,2380,1087.5,18793,0.08482775597608129,12355,15.089177137781851,15.38351634122228,595400,17,5864.6255,71.65058
,,,323816,,,,,,264.49,137,269,1092.53515245,0.0003,409.5288,5880,2384,1092.5,18867,0.026346441473972852,12402,165.25907163655307,165.25907163655307,597800,17,4868.525,52.747856
,,,324689,,,,,,263.17,137,270,1085.76362871,0.0003,335.86957,5898,2388,1085.8,18917,0.006760001164846258,12433,315.51552733851855,315.51552733851855,599400,17,4682.624,64.2853
