eval_qs_difference,eval_eplenmean,eval mean 100 episode reward,eval_qs,eval_time_elapsed,total timesteps,eval_abs_qs_difference,eval_discount_q,eval_ep_rewmean,act_time,qs_abs_difference,env_time,qs_mean,episodes,update_time,mean 100 episode reward,discount_q,qs_difference,current_lr,n_updates,ep_rewmean,fps,time_elapsed,eplenmean,train_time,qfs_loss,q_grad_norm
-3.2946269191051827,3.8181818181818183,3.8,-0.90830666,0,1,3.2946272,3.763981,3.8181818181818183,,,,,,,,,,,,,,,,,,
,,,,,24895,,,,4,1.6280126159009933,35,0.84711206,4352,1298,5.3,3.4927100621253633,-1.6280126159009933,0.0003,0,5.27,18,1363,5.27,0,,
,,,,,24917,,,,4,4.011949639469373,35,0.3846097,4356,1308,5.3,6.711522322993232,-4.011949639469373,0.0003,0,5.3,18,1372,5.3,0,,
,,,,,24952,,,,4,2.753511031540149,35,0.6887355,4360,1308,5.5,4.372439933202694,-2.753511031540149,0.0003,0,5.47,18,1373,5.47,0,,
,,,,,24973,,,,4,1.143148443730672,36,0.8435516,4364,1308,5.5,2.478589322882905,-1.143148443730672,0.0003,0,5.47,18,1373,5.47,0,,
,,,,,24996,,,,4,2.299653144222214,36,0.6606456,4368,1308,5.4,4.089947780643209,-2.299653144222214,0.0003,0,5.42,18,1373,5.42,0,,
,,,,,25006,,,,4,0.6807063472270966,36,0.8142936,4372,1318,5.3,1.836261941911561,-0.6807063472270966,0.0003,200,5.31,18,1388,5.31,4,5.1381907,8.13112
,,,,,25017,,,,4,1.1908135032971698,36,0.7958865,4376,1318,5.1,2.740644016920365,-1.1908135032971698,0.0003,200,5.13,18,1388,5.13,4,,
,,,,,25027,,,,4,1.1880526757558185,36,0.79864734,4380,1318,5.1,2.7683272898185507,-1.1880526757558185,0.0003,200,5.08,18,1388,5.08,4,,
,,,,,25038,,,,4,0.6841500353813171,36,0.81084996,4384,1318,5.0,1.8178993224924453,-0.6841500353813171,0.0003,200,4.97,18,1388,4.97,4,,
,,,,,25049,,,,4,1.192406199010213,36,0.7942938,4388,1318,4.9,2.740644016920365,-1.192406199010213,0.0003,200,4.91,18,1388,4.91,4,,
,,,,,25060,,,,4,1.1895361956278483,36,0.7971638,4392,1318,4.8,2.740644016920365,-1.1895361956278483,0.0003,200,4.81,18,1388,4.81,4,,
,,,,,25070,,,,4,1.1895692166010539,36,0.79713076,4396,1318,4.6,2.7683272898185507,-1.1895692166010539,0.0003,200,4.62,18,1388,4.62,4,,
,,,,,25080,,,,4,0.6796809685230255,36,0.81531906,4400,1318,4.4,1.836261941911561,-0.6796809685230255,0.0003,200,4.44,18,1388,4.44,4,,
,,,,,25092,,,,4,1.1903918799082438,36,0.7963081,4404,1318,4.4,2.713237576751162,-1.1903918799082438,0.0003,200,4.38,18,1388,4.38,4,,
,,,,,25103,,,,4,0.5999944027582804,36,1.3867055,4408,1328,4.3,2.740644016920365,-0.5999944027582804,0.0003,400,4.27,17,1401,4.27,7,4.637872,10.098658
,,,,,25112,,,,4,0.2632892179489136,36,1.7582892,4412,1328,4.2,1.8548100423349099,0.2632892179489136,0.0003,400,4.15,17,1401,4.15,7,,
,,,,,25123,,,,4,0.5117683228174845,36,1.4749317,4416,1328,4.1,2.740644016920365,-0.5117683228174845,0.0003,400,4.1,17,1401,4.1,7,,
,,,,,25134,,,,4,0.6098274207433064,36,1.3768727,4420,1328,4.0,2.740644016920365,-0.6098274207433064,0.0003,400,4.04,17,1401,4.04,7,,
,,,,,25144,,,,4,0.5804747955322266,36,1.4062252,4424,1328,3.9,2.7683272898185507,-0.5804747955322266,0.0003,400,3.85,17,1401,3.85,7,,
,,,,,25154,,,,4,0.23967952013015748,36,1.7346795,4428,1328,3.8,1.836261941911561,0.23967952013015748,0.0003,400,3.8,17,1401,3.8,7,,
,,,,,25164,,,,4,0.24769014596939087,36,1.7426901,4432,1328,3.7,1.836261941911561,0.24769014596939087,0.0003,400,3.73,17,1401,3.73,7,,
,,,,,25174,,,,4,0.5943592604319254,36,1.3923407,4436,1328,3.6,2.7683272898185507,-0.5943592604319254,0.0003,400,3.63,17,1401,3.63,7,,
,,,,,25185,,,,4,0.25384504079818726,36,1.7488451,4440,1328,3.5,1.8178993224924453,0.25384504079818726,0.0003,400,3.55,17,1401,3.55,7,,
,,,,,25196,,,,5,0.5952704366366068,36,1.3914295,4444,1328,3.5,2.740644016920365,-0.5952704366366068,0.0003,400,3.46,17,1401,3.46,7,,
,,,,,25219,,,,5,1.40620429383068,36,3.4048529,4448,1339,3.4,6.644407099763299,-0.9917063980176917,0.0003,600,3.4,17,1414,3.4,9,4.6104164,10.051873
,,,,,25256,,,,5,0.7263344341334838,36,2.7780707,4452,1339,3.6,3.553125008877563,-0.18222808991046135,0.0003,600,3.61,17,1415,3.61,9,,
,,,,,25292,,,,5,0.9834421449718016,36,2.6864636,4456,1339,3.8,3.589015160482387,-0.2738353029307861,0.0003,600,3.75,17,1415,3.75,9,,
,,,,,25317,,,,5,1.4839390044141425,36,4.5735364,4460,1350,3.6,5.669240205094083,0.6525443561407542,0.0003,800,3.65,17,1427,3.65,11,5.352659,10.890988
,,,,,25345,,,,5,1.5805653542720177,36,4.776535,4464,1350,3.7,5.500858101762584,0.8555432667722066,0.0003,800,3.72,17,1427,3.72,11,,
,,,,,25374,,,,5,1.6343397816051024,36,4.495374,4468,1350,3.8,3.8506046475622564,1.535075543779419,0.0003,800,3.78,17,1427,3.78,11,,
,,,,,25460,,,,5,21.415985711748597,36,5.3061132,4472,1360,4.5,38.029636738427726,-21.309593454535005,0.0003,1000,4.54,17,1440,4.54,13,4.64532,13.139963
,,,,,25757,,,,5,18.317977964036896,37,11.411051,4476,1392,7.4,5.1596385699242076,-17.14470255111387,0.0003,1600,7.4,17,1480,7.4,21,7.987475,29.415325
,,,,,26040,,,,5,13.91378114381838,37,15.213817,4480,1423,10.1,5.362971044686904,-11.73035542998421,0.0003,2200,10.13,17,1519,10.13,27,9.671314,68.059715
,,,,,26324,,,,6,14.287545716763294,37,19.539415,4484,1455,12.9,7.110395083271409,-12.091582650738445,0.0003,2800,12.86,16,1559,12.86,34,9.752129,137.81924
,,,,,26565,,,,6,7.18594996131535,38,21.584576,4488,1476,15.2,8.008982406538907,-5.031132055978176,0.0003,3200,15.16,16,1585,15.16,39,11.202947,216.0576
,,,,,26842,,,,6,12.751220587067337,38,25.62898,4492,1508,17.8,10.037552077898066,-10.541503799156406,0.0003,3800,17.82,16,1625,17.82,46,10.9873295,274.83786
,,,,,27111,,,,6,5.063322235561357,38,26.62388,4496,1540,20.4,5.1789554163679075,2.3666661423189623,0.0003,4400,20.41,16,1664,20.41,53,11.526546,372.51074
,,,,,27438,,,,7,9.69412825302686,39,31.208385,4500,1572,23.6,7.110110820740188,-7.580866843407899,0.0003,5000,23.58,16,1704,23.58,60,11.500921,444.0663
,,,,,27685,,,,7,7.049438101940401,39,31.571642,4504,1594,25.9,6.6101675930410435,6.971043554005897,0.0003,5400,25.93,15,1731,25.93,64,13.285583,520.1867
,,,,,28014,,,,7,4.7921434839119765,39,34.059734,4508,1637,29.1,6.147177983254936,-2.6473721901445786,0.0003,6200,29.11,15,1784,29.11,74,12.0725355,601.918
,,,,,28310,,,,7,4.7622967446250515,40,30.413475,4512,1669,32.0,4.4147121370006115,4.460971107836534,0.0003,6800,31.98,15,1825,31.98,81,13.338501,656.12134
,,,,,28643,,,,8,6.086329360090633,40,40.330994,4516,1702,35.2,6.291562034280639,2.5701287059048243,0.0003,7400,35.2,15,1865,35.2,88,15.167929,750.931
,,,,,28985,,,,8,7.053452086939757,41,35.290943,4520,1735,38.5,3.2175081854228793,7.053452086939757,0.0003,8000,38.51,15,1905,38.51,95,16.56181,775.85065
,,,,,29318,,,,8,4.88479514647725,41,39.87718,4524,1779,41.7,5.3534185494421855,4.799893822741109,0.0003,8800,41.74,14,1960,41.74,105,16.692661,839.4956
,,,,,29829,,,,9,5.909889895299171,42,46.439632,4528,1834,46.8,2.3787233634145113,-4.261705247997957,0.0003,9800,46.75,14,2029,46.75,116,17.541834,862.7241
-15.526901776059178,218.8181818181818,53.9,44.187374,4,30001,15.651016,88.81820817239809,218.8181818181818,,,,,,,,,,,,,,,,,,
,,,,,33166,,,,12,14.938510119815469,46,95.32237,4532,2198,80.0,6.301312601387182e-09,5.221946460241526,0.0003,16400,80.02,13,2481,80.02,191,34.369434,1858.621
,,,,,37166,,,,15,14.210158758154511,51,103.65965,4536,2650,119.9,8.045722383234983e-12,13.55922736691877,0.0003,24400,119.92,12,3033,119.92,281,38.361103,2172.5598
18.129258994920598,1000.0,231.9,108.22969,22,40001,18.381353,99.99568287525881,1000.0,,,,,,,,,,,,,,,,,,
,,,,,41166,,,,19,16.80968841885969,56,106.91011,4540,3106,159.8,8.045722383234983e-12,16.80968841885969,0.0003,32400,159.81,11,3611,159.81,371,39.944225,2036.4631
,,,,,45166,,,,22,15.747804011816232,61,105.848236,4544,3571,199.7,8.045722383234983e-12,15.747804011816232,0.0003,40400,199.7,10,4174,199.7,460,29.94254,1742.3252
,,,,,49166,,,,26,14.062450145239083,66,104.16288,4548,4045,239.5,8.045722383234983e-12,14.062450145239083,0.0003,48400,239.47,10,4749,239.47,552,31.321806,1557.972
13.887306618988429,1000.0,361.9,103.98774,22,50001,14.611337,99.99568287525881,1000.0,,,,,,,,,,,,,,,,,,
,,,,,51599,,,,28,22.956352756170624,69,93.73506,4552,4336,263.4,6.118384931650235e-08,22.956352756170624,0.0003,53200,263.43,10,5120,263.43,604,32.918514,1513.1127
,,,,,53485,,,,29,14.335944072241036,72,104.43638,4556,4571,281.9,0.01357574475536284,14.335944072241036,0.0003,57000,281.93,9,5401,281.93,645,26.814709,1335.0825
,,,,,56774,,,,32,13.755893267712315,76,103.852455,4560,4983,314.6,1.0208024044849136e-08,13.75202003049299,0.0003,63600,314.57,9,5894,314.57,718,26.256153,1310.8665
-7.466657753126274,1000.0,454.3,82.63377,22,60001,25.41169,99.99568287525881,1000.0,,,,,,,,,,,,,,,,,,
,,,,,60774,,,,36,11.610058445302938,81,101.69461,4564,5476,354.3,8.045722383234983e-12,11.594186740392892,0.0003,71600,354.29,9,6512,354.29,811,29.155352,1144.8396
,,,,,62080,,,,37,31.273305870440197,82,66.90054,4568,5642,367.1,0.00031336509863629745,31.273305870440197,0.0003,74200,367.06,9,6708,367.06,839,24.903145,1056.7184
,,,,,65417,,,,40,12.513556125287325,86,102.51437,4572,6073,399.6,6.301312601387182e-09,12.41394391202375,0.0003,81000,399.57,9,7226,399.57,917,21.882902,885.53674
,,,,,69274,,,,43,7.8811318046844905,91,94.8439,4576,6558,435.2,8.044607748195196e-12,6.393732605697573,0.0003,88600,435.17,8,7809,435.17,1006,22.34406,914.16046
7.389519836983811,1000.0,523.3,97.489944,21,70001,16.503595,99.99568287525881,1000.0,,,,,,,,,,,,,,,,,,
,,,,,72732,,,,46,10.77954708161436,96,88.914856,4580,7012,466.9,7.965438580151815e-12,10.313962027363834,0.0003,95600,466.92,8,8375,466.92,1087,19.634302,1027.234
,,,,,76267,,,,49,10.357291051098125,100,100.457016,4584,7469,499.4,8.613894638427012e-10,10.356588420385567,0.0003,102600,499.43,8,8923,499.43,1170,16.63711,817.78345
7.641515270444393,1000.0,576.8,97.74194,22,80001,14.728815,99.99568287525881,1000.0,,,,,,,,,,,,,,,,,,
,,,,,80267,,,,53,12.001622070953282,105,102.060074,4588,8002,537.0,8.045722383234983e-12,11.959643611425607,0.0003,110600,537.02,8,9577,537.02,1259,17.807852,798.1358
,,,,,82704,,,,55,11.837503957323472,108,101.71952,4592,8337,558.6,5.342639703319857e-05,11.6190985598509,0.0003,115600,558.62,8,9976,558.62,1317,16.561214,775.49084
,,,,,86704,,,,58,11.184643873658644,113,101.19053,4596,8875,595.9,8.045722383234983e-12,11.090109614843575,0.0003,123600,595.93,8,10617,595.93,1410,18.024982,723.56775
,,,,,89593,,,,61,31.54650485145559,117,93.20018,4600,9257,621.5,2.359477881911442e-10,31.357406098536416,0.0003,129200,621.55,8,11069,621.55,1474,14.86641,726.7558
13.879411582811228,1000.0,674.9,103.97985,21,90001,13.87941,99.99568287525881,1000.0,,,,,,,,,,,,,,,,,,
,,,,,91023,,,,62,17.859921098143097,118,99.99036,4604,9467,633.4,0.014954397503598164,17.792149214472378,0.0003,132200,633.38,8,11338,633.38,1507,16.822495,804.81146
,,,,,93349,,,,64,21.435800993260592,121,102.09217,4608,9793,653.4,1.1655582568241333e-06,21.42533133192532,0.0003,136800,653.35,7,11721,653.35,1559,14.757583,806.9614
,,,,,95104,,,,65,32.44059083918261,124,94.76762,4612,10044,667.9,2.1965520435727158e-05,32.4400691583303,0.0003,140400,667.94,7,12017,667.94,1600,17.477436,890.1562
,,,,,96424,,,,66,47.22847216224234,125,91.29832,4616,10227,677.8,0.000472856909663533,46.613866405053905,0.0003,143000,677.81,7,12232,677.81,1629,15.899269,958.66974
,,,,,98618,,,,68,13.9057320967056,128,102.64725,4620,10530,696.3,0.00019337938168866072,13.832150890898856,0.0003,147400,696.33,7,12593,696.33,1681,18.899986,1208.4893
13.401263555911369,1000.0,784.5,103.501686,22,100001,13.563092,99.99568287525881,1000.0,,,,,,,,,,,,,,,,,,
