eval_ep_rewmean,eval_discount_q,eval_eplenmean,total timesteps,eval mean 100 episode reward,eval_qs_difference,eval_abs_qs_difference,eval_time_elapsed,eval_qs,discount_q,mean 100 episode reward,n_updates,eplenmean,fps,env_time,act_time,train_time,update_time,qs_mean,episodes,qs_abs_difference,time_elapsed,current_lr,qs_difference,ep_rewmean,q_grad_norm,qfs_loss
3.8181818181818183,3.7329557116715524,3.8181818181818183,1,3.9,-3.820038931482911,3.8200388,0,-1.4441735,,,,,,,,,,,,,,,,,,
,,,24690,,,,,,4.344167833220239,5.6,0,5.61,18,36,4,0,1303,-0.40776148,4312,3.3680602625426785,1367,0.0003,-3.3680602625426785,5.61,,
,,,24709,,,,,,5.135239916338124,5.6,0,5.61,17,36,4,0,1313,-0.38173875,4316,3.8239852488755326,1377,0.0003,-3.8239852488755326,5.61,,
,,,24734,,,,,,2.38092301398992,5.6,0,5.61,17,36,4,0,1313,-0.55457205,4320,2.5412720557371777,1377,0.0003,-2.5412720557371777,5.61,,
,,,24758,,,,,,4.049048302836777,5.6,0,5.57,17,36,4,0,1313,-0.07401214,4324,3.0343109444198153,1378,0.0003,-3.0343109444198153,5.57,,
,,,24774,,,,,,6.205947638876525,5.3,0,5.35,17,36,4,0,1313,-0.16259713,4328,4.083589168209003,1378,0.0003,-4.083589168209003,5.35,,
,,,24803,,,,,,2.2871051473558914,5.4,0,5.44,17,36,4,0,1323,-0.5334422,4332,2.5201421743949255,1388,0.0003,-2.5201421743949255,5.44,,
,,,24829,,,,,,3.1587443733890668,5.4,0,5.44,17,36,4,0,1323,-0.1863744,4336,2.661499142360449,1388,0.0003,-2.661499142360449,5.44,,
,,,24844,,,,,,4.432372036751596,5.4,0,5.38,17,36,4,0,1323,-0.6939211,4340,3.6542198941525954,1388,0.0003,-3.6542198941525954,5.38,,
,,,24864,,,,,,8.647513741157361,5.4,0,5.36,17,36,4,0,1323,-0.4851741,4344,5.8234283126238395,1388,0.0003,-5.8234283126238395,5.36,,
,,,24888,,,,,,7.438021383406954,5.4,0,5.41,17,36,4,0,1323,-0.35899696,4348,5.227969186234132,1388,0.0003,-5.227969186234132,5.41,,
,,,24902,,,,,,3.563626223982618,5.3,0,5.3,17,36,4,0,1334,-0.41919422,4352,2.8943189640460014,1399,0.0003,-2.8943189640460014,5.3,,
,,,24918,,,,,,3.4927100621253633,5.2,0,5.23,17,36,4,0,1334,-0.558475,4356,3.0335997675476074,1399,0.0003,-3.0335997675476074,5.23,,
,,,24935,,,,,,2.580261938505142,5.2,0,5.25,17,36,4,0,1334,-0.12423009,4360,2.11093009177049,1399,0.0003,-2.11093009177049,5.25,,
,,,24956,,,,,,2.478589322882905,5.2,0,5.2,17,36,4,0,1334,-0.71375704,4364,2.700456988445918,1399,0.0003,-2.700456988445918,5.2,,
,,,24972,,,,,,2.6063251904092346,5.1,0,5.14,17,36,4,0,1334,-0.5923537,4368,2.5790537115255994,1399,0.0003,-2.5790537115255994,5.14,,
,,,24992,,,,,,5.083887517174743,5.1,0,5.1,17,36,4,0,1334,-0.07820761,4372,3.5204541361052932,1399,0.0003,-3.5204541361052932,5.1,,
,,,25009,,,,,,2.580261938505142,5.1,200,5.07,17,36,4,5,1345,-0.512199,4376,2.498899014425278,1416,0.0003,-2.498899014425278,5.07,8.412861,4.705327
,,,25018,,,,,,1.8548100423349099,4.9,200,4.93,17,36,4,5,1345,-0.41017509,4380,1.9051750850677491,1416,0.0003,-1.9051750850677491,4.93,,
,,,25027,,,,,,1.8548100423349099,4.8,200,4.81,17,36,4,5,1345,-0.42867,4384,1.9236700040102006,1416,0.0003,-1.9236700040102006,4.81,,
,,,25038,,,,,,2.740644016920365,4.7,200,4.67,17,36,4,5,1345,-0.5138169,4388,2.500516873232524,1416,0.0003,-2.500516873232524,4.67,,
,,,25049,,,,,,2.740644016920365,4.4,200,4.42,17,36,4,5,1345,-0.5317426,4392,2.518442592652639,1416,0.0003,-2.518442592652639,4.42,,
,,,25060,,,,,,2.740644016920365,4.4,200,4.4,17,36,4,5,1345,-0.5197839,4396,2.5064839041550955,1416,0.0003,-2.5064839041550955,4.4,,
,,,25070,,,,,,2.7683272898185507,4.3,200,4.32,17,36,4,5,1345,-0.522629,4400,2.509329022598267,1416,0.0003,-2.509329022598267,4.32,,
,,,25081,,,,,,2.740644016920365,4.3,200,4.26,17,36,4,5,1345,-0.53320843,4404,2.5199084198792776,1416,0.0003,-2.5199084198792776,4.26,,
,,,25091,,,,,,1.836261941911561,4.2,200,4.18,17,36,4,5,1345,-0.41632926,4408,1.9113292720913888,1416,0.0003,-1.9113292720913888,4.18,,
,,,25102,,,,,,2.740644016920365,4.1,400,4.12,17,36,4,7,1355,0.118593045,4412,1.8681069554209708,1428,0.0003,-1.8681069554209708,4.12,8.89751,4.0009
,,,25113,,,,,,2.740644016920365,4.0,400,4.04,17,36,4,7,1355,1.1116418,4416,0.8750582682659228,1428,0.0003,-0.8750582682659228,4.04,,
,,,25124,,,,,,2.740644016920365,3.9,400,3.9,17,36,4,7,1355,0.9708653,4420,1.0158345939040183,1428,0.0003,-1.0158345939040183,3.9,,
,,,25134,,,,,,1.836261941911561,3.8,400,3.76,17,36,4,7,1355,1.4649336,4424,0.41649207949638367,1429,0.0003,-0.03006633639335632,3.76,,
,,,25146,,,,,,2.713237576751162,3.7,400,3.72,17,36,4,7,1355,1.0401121,4428,0.946587904425462,1429,0.0003,-0.946587904425462,3.72,,
,,,25156,,,,,,1.836261941911561,3.5,400,3.53,17,36,4,7,1355,1.4627762,4432,0.4311627495288849,1429,0.0003,-0.03222384572029113,3.53,,
,,,25168,,,,,,2.713237576751162,3.4,400,3.39,17,36,4,7,1355,0.9922363,4436,0.9944636266748109,1429,0.0003,-0.9944636266748109,3.39,,
,,,25178,,,,,,1.836261941911561,3.3,400,3.34,17,36,4,7,1355,1.4412155,4440,0.42334622621536255,1429,0.0003,-0.05378454446792602,3.34,,
,,,25189,,,,,,2.740644016920365,3.2,400,3.25,17,36,4,7,1355,0.97792083,4444,1.0087791945854823,1429,0.0003,-1.0087791945854823,3.25,,
,,,25199,,,,,,1.836261941911561,3.1,400,3.11,17,36,5,7,1355,1.493531,4448,0.4049745845794678,1429,0.0003,-0.0014690113067626909,3.11,,
,,,25239,,,,,,7.07286148185999,3.4,600,3.37,17,36,5,9,1365,4.1480775,4452,2.2388751593283227,1441,0.0003,-1.190176651561599,3.37,9.724367,4.521356
,,,25271,,,,,,6.069780484936531,3.5,600,3.53,17,36,5,9,1365,4.0303383,4456,1.3835700296237936,1442,0.0003,-0.3662213801219931,3.53,,
,,,25408,,,,,,32.8805751028763,4.7,1000,4.73,17,37,5,14,1387,5.3391604,4460,27.29555617665046,1469,0.0003,-27.177588781084552,4.73,14.259014,4.1721916
,,,25694,,,,,,4.365565217066147,7.4,1400,7.38,17,37,5,20,1409,10.479112,4464,15.011717494962806,1497,0.0003,-13.778105868618109,7.38,24.059675,7.784718
,,,25859,,,,,,9.139923577543602,8.9,1800,8.87,16,37,5,24,1430,14.050464,4468,7.111477135993828,1523,0.0003,-3.6346032470217233,8.87,40.254993,8.1442795
,,,26045,,,,,,8.337060299444838,10.5,2200,10.53,16,37,5,29,1452,15.116606,4472,5.065742003205394,1550,0.0003,-4.095394468326497,10.53,61.9534,8.426532
,,,26273,,,,,,7.640548205018807,12.6,2600,12.64,16,38,6,34,1473,16.730455,4476,7.192676242161818,1577,0.0003,-7.181185361432692,12.64,85.78542,7.7605376
,,,26467,,,,,,7.4737408890718955,14.5,3000,14.49,16,38,6,39,1495,16.078844,4480,3.1936439642268675,1604,0.0003,-2.755114054458694,14.49,117.16335,7.8890824
,,,26678,,,,,,9.276857503554075,16.5,3400,16.51,16,38,6,44,1517,19.19481,4484,5.130997823159124,1632,0.0003,-5.062404608553331,16.51,153.95564,7.571391
,,,26901,,,,,,7.298749990949934,18.6,4000,18.63,16,39,6,50,1549,21.416637,4488,2.517685700328605,1671,0.0003,-1.0904333741628038,18.63,207.64493,7.710998
,,,27127,,,,,,10.742831589515175,20.8,4400,20.78,15,39,6,55,1571,25.310146,4492,4.5484657137088265,1698,0.0003,-3.561876686741043,20.78,255.55011,7.626295
,,,27384,,,,,,8.02279152191838,23.2,4800,23.24,15,39,7,60,1593,25.586586,4496,3.785545014052163,1725,0.0003,-3.5997270068638634,23.24,296.64923,8.358371
,,,27651,,,,,,6.43121536446703,25.8,5400,25.81,15,40,7,67,1625,24.901276,4500,2.5654323919195785,1766,0.0003,-2.36929409928531,25.81,341.2444,8.518892
,,,27991,,,,,,3.832357887671823,29.1,6000,29.1,15,40,7,74,1658,28.916136,4504,2.6130115181448215,1807,0.0003,-1.8124038709074721,29.1,381.9231,8.822292
,,,28526,,,,,,2.141409134269981,34.4,7200,34.35,15,41,8,88,1726,37.514637,4508,15.413760867151453,1890,0.0003,-15.145088200425606,34.35,500.77563,10.812462
1000.0,99.99568287525881,1000.0,30001,235.3,-23.745173655558805,29.622206,22,66.355255,,,,,,,,,,,,,,,,,,
,,,32526,,,,,,8.045722383234983e-12,74.2,15200,74.24,13,46,11,181,2174,103.94081,4512,14.463272445351572,2464,0.0003,13.840389636511055,74.24,1778.6644,35.50061
,,,36526,,,,,,8.045722383234983e-12,114.1,23200,114.13,12,51,15,275,2629,105.12967,4516,15.029250613683907,3023,0.0003,15.029250613683907,114.13,2121.1528,44.501236
,,,39562,,,,,,6.962231138574863e-09,144.4,29200,144.38,11,55,18,345,2974,105.48333,4520,19.435429431342563,3446,0.0003,19.435429431342563,144.38,1895.5598,32.251965
,,,39839,,,,,,6.434483506994528,147.1,29800,147.05,11,56,18,353,3010,94.56732,4524,65.69528667334427,3489,0.0003,65.69528667334427,147.05,1867.0767,31.53845
133.63636363636363,71.81071344704588,133.63636363636363,40001,230.7,34.40758331980911,47.425316,2,78.55154,,,,,,,,,,,,,,,,,,
,,,40129,,,,,,8.951907904956146,149.8,30400,149.83,11,56,18,360,3044,93.068306,4528,56.91813952867804,3535,0.0003,56.62870104862333,149.83,1755.158,31.451963
,,,40898,,,,,,0.09860776865920963,157.4,31800,157.42,11,57,19,376,3124,80.893616,4532,39.96787161854204,3634,0.0003,39.40138304399747,157.42,1568.0074,28.17054
,,,41352,,,,,,2.5121425181180146,161.8,32800,161.84,11,58,19,386,3180,76.979095,4536,34.391992749604334,3700,0.0003,34.31610091371108,161.84,1901.3899,32.510338
,,,44540,,,,,,2.8170011871001962e-08,193.6,39200,193.62,10,62,22,458,3555,105.42128,4540,15.32085480832502,4155,0.0003,15.32085480832502,193.62,1647.559,34.7304
,,,48540,,,,,,8.045722383234983e-12,233.5,47200,233.51,10,67,26,554,4035,106.20881,4544,16.10838031339094,4741,0.0003,16.10838031339094,233.51,1358.6357,29.728107
116.27272727272727,68.34017078103085,116.27272727272727,50001,211.8,50.48185948847757,57.183605,2,91.53282,,,,,,,,,,,,,,,,,,
,,,52540,,,,,,8.045722383234983e-12,273.4,55200,273.41,9,72,29,649,4525,105.21252,4548,15.112095195287912,5338,0.0003,15.112095195287912,273.41,1171.4973,23.768335
,,,56087,,,,,,2.3555788027074064e-10,308.5,62200,308.48,9,77,32,732,4956,104.59152,4552,15.801992790548391,5860,0.0003,15.801730545902343,308.48,1236.7715,23.119474
1000.0,99.99568287525881,1000.0,60001,314.0,-10.355665321485649,31.986464,22,79.74477,,,,,,,,,,,,,,,,,,
,,,60087,,,,,,8.045722383234983e-12,348.2,70200,348.16,9,82,36,828,5456,104.34621,4556,14.401594155584872,6490,0.0003,14.245774867529123,348.16,1210.4047,23.193005
,,,62873,,,,,,1.6011750043153243e-06,374.6,75800,374.65,9,86,38,895,5814,105.10901,4560,15.008576663488595,6921,0.0003,15.008576663488595,374.65,972.91815,23.524748
,,,65591,,,,,,3.171360182321521e-06,399.0,81200,398.97,8,89,41,959,6157,100.34296,4564,16.12852337684013,7335,0.0003,10.242530971044747,398.97,1053.8163,23.639057
,,,66889,,,,,,0.00012013636161418147,410.3,83800,410.3,8,91,42,989,6324,41.863976,4568,22.276365906561548,7535,0.0003,22.276365906561548,410.3,906.64844,32.219734
,,,68276,,,,,,5.332077426654933e-05,422.3,86600,422.31,8,92,43,1021,6506,87.14302,4572,66.8087365571335,7752,0.0003,66.44299263511299,422.31,1011.64935,20.967869
,,,68568,,,,,,21.760749598420148,422.9,87200,422.95,8,93,43,1029,6545,98.53617,4576,47.70100310395525,7800,0.0003,47.65168461375027,422.95,810.5065,14.754862
,,,68742,,,,,,9.67644310357299,422.8,87600,422.75,8,93,43,1033,6570,87.42128,4580,67.93010843669073,7829,0.0003,67.83366763376978,422.75,924.19275,18.996971
,,,69519,,,,,,22.554213667883122,428.4,89200,428.41,8,94,44,1053,6675,100.75813,4584,16.510060256160262,7956,0.0003,16.469124695998925,428.41,891.7087,21.685553
1000.0,99.99568287525881,1000.0,70001,400.8,-23.642837812385867,39.53435,22,66.45759,,,,,,,,,,,,,,,,,,
,,,72274,,,,,,2.186491378663168e-06,453.7,94600,453.73,8,98,47,1116,7030,104.0994,4588,13.998976047033517,8404,0.0003,13.998976047033517,453.73,1056.2468,22.297312
,,,76274,,,,,,8.045722383234983e-12,491.5,102600,491.47,8,103,50,1209,7558,104.55281,4592,14.452388896459786,9035,0.0003,14.452388896459786,491.47,796.0251,24.745735
1000.0,99.99568287525881,1000.0,80001,468.0,0.7877922646294077,22.06595,22,90.88822,,,,,,,,,,,,,,,,,,
,,,80091,,,,,,5.062026703673241e-11,527.1,110200,527.07,8,108,53,1297,8065,104.268906,4596,14.168482425207346,9662,0.0003,14.168482425207346,527.07,662.15936,16.46839
,,,83972,,,,,,2.6605834552112574e-11,563.2,118000,563.21,8,112,57,1385,8596,103.78067,4600,13.680240466589181,10290,0.0003,13.680240466589181,563.21,789.90906,19.054811
,,,87405,,,,,,2.401097007034473e-09,594.1,125000,594.14,8,117,59,1466,9076,102.56245,4604,12.531826661592932,10858,0.0003,12.462017688268869,594.14,638.28217,17.186972
1000.0,99.99568287525881,1000.0,90001,568.3,12.125577465268613,13.080737,21,102.226006,,,,,,,,,,,,,,,,,,
,,,91405,,,,,,8.045722383234983e-12,628.8,133000,628.79,7,122,63,1559,9633,102.00558,4608,11.905150157446114,11540,0.0003,11.905150157446114,628.79,580.19904,12.479204
,,,95405,,,,,,8.045722383234983e-12,628.8,141000,628.79,7,127,66,1650,10195,101.89164,4612,11.828571359529004,12203,0.0003,11.791213870519845,628.79,509.32242,14.603476
,,,99405,,,,,,8.045722383234983e-12,628.8,149000,628.79,7,132,70,1744,10751,101.739174,4616,11.638748523229806,12862,0.0003,11.638748523229806,628.79,569.5906,11.725223
1000.0,99.99568287525881,1000.0,100001,677.9,2.532094494077206,17.037167,22,92.632515,,,,,,,,,,,,,,,,,,
