#{"t_start": 1651870988.6232073, "env_id": "InvertedDoublePendulum-v2"}
r,l,t
36.240578,4,21.415939
73.238765,8,21.436498
26.805529,3,21.44894
72.999654,8,21.467506
54.555318,6,21.485514
63.995045,7,21.504836
73.084863,8,21.527519
82.435358,9,21.552503
35.94428,4,21.567306
82.960339,9,22.478097
54.260524,6,22.497258
35.93606,4,22.510495
35.898871,4,22.521114
35.406365,4,22.533561
35.568748,4,22.543386
44.885536,5,22.557662
45.339827,5,22.571831
35.778833,4,22.583846
82.427954,9,22.603353
54.16687,6,22.622725
64.092788,7,22.640371
26.881107,3,22.651607
44.953837,5,22.663603
45.027117,5,22.679043
64.20798,7,22.698493
63.664849,7,22.716693
45.403708,5,22.729298
45.125242,5,23.661542
44.744457,5,23.673346
35.996401,4,23.682967
45.225563,5,23.698199
45.398958,5,23.712599
35.859271,4,23.727242
45.0334,5,23.741516
45.151816,5,23.757494
82.638234,9,23.778359
45.17348,5,23.790315
91.507245,10,23.811607
82.754439,9,23.837852
36.071248,4,23.85144
54.332871,6,23.865438
45.161192,5,23.879637
54.262404,6,23.895494
44.985476,5,23.909665
54.3812,6,24.869309
63.51076,7,24.885564
45.30454,5,24.900742
45.363373,5,24.912077
36.064668,4,24.921775
54.387344,6,24.939114
45.331471,5,24.951154
35.839712,4,24.965014
63.825998,7,24.980922
45.235602,5,24.992781
44.939035,5,25.003359
45.439694,5,25.014652
44.909476,5,25.028129
64.07402,7,25.04633
54.978053,6,25.059501
45.308898,5,25.069461
36.045812,4,25.083173
36.04244,4,25.097044
54.357884,6,25.113977
35.992378,4,26.128107
45.316871,5,26.141334
35.495174,4,26.153432
54.473801,6,26.172181
63.567265,7,26.187739
128.491573,14,26.212233
91.73628,10,26.241228
36.066176,4,26.254523
35.95805,4,26.266022
35.802689,4,26.27852
54.745364,6,26.295408
73.340676,8,26.317103
54.346349,6,26.336557
73.452675,8,26.349705
45.319026,5,26.360791
54.339669,6,26.379811
35.781226,4,27.396391
63.685409,7,27.416006
54.748134,6,27.433754
64.189386,7,27.455114
45.062439,5,27.466766
72.889326,8,27.486903
63.891837,7,27.509937
63.826618,7,27.531898
54.461962,6,27.552807
36.038992,4,27.565303
45.155701,5,27.582675
36.085975,4,27.598986
92.033778,10,27.627766
54.530837,6,27.645052
36.100993,4,27.659296
54.742247,6,27.673858
64.014625,7,28.880697
73.010914,8,28.904194
54.528293,6,28.924587
54.753636,6,28.946788
138.331443,15,28.984267
72.652285,8,29.010763
45.035034,5,29.023142
54.29439,6,29.042338
35.831826,4,29.051917
36.248573,4,29.064617
63.915956,7,29.083315
54.547508,6,29.098055
73.318163,8,29.118804
138.663017,15,29.152084
63.968578,7,30.376777
44.988752,5,30.392892
44.886744,5,30.408275
54.345329,6,30.424262
36.193685,4,30.438279
82.355711,9,30.460437
45.093113,5,30.476962
54.164111,6,30.489302
54.424965,6,30.505782
44.782585,5,30.521438
36.377366,4,30.532857
81.906859,9,30.547292
45.4295,5,30.565822
45.103277,5,30.584114
45.147252,5,30.597612
36.010472,4,30.610577
