eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_discount_q,eval_time_elapsed,eval_qs_difference,eval_qs,eval mean 100 episode reward,total timesteps,discount_q,update_time,act_time,n_updates,current_lr,eplenmean,train_time,ep_rewmean,qs_abs_difference,time_elapsed,qs_difference,mean 100 episode reward,episodes,fps,env_time,qs_mean,qfs_loss,q_grad_norm
5.181818181818182,3.4654665,5.181818181818182,5.06612976104872,0,-3.4654668410409997,-0.42015904,5.2,1,,,,,,,,,,,,,,,,,,
,,,,,,,,19,5.135239916338124,0,0,0,0.0003,4.75,0,4.75,2.748653392068459,0,-2.739810605915302,4.8,4,29,0,0.7024359,,
,,,,,,,,45,3.1587443733890668,0,0,0,0.0003,5.625,0,5.625,1.7664668221888542,0,-1.7664668221888542,5.6,8,64,0,0.708658,,
,,,,,,,,59,3.563626223982618,0,0,0,0.0003,4.916666666666667,0,4.916666666666667,1.5921236087498665,0,-1.5921236087498665,4.9,12,81,0,0.88300115,,
,,,,,,,,76,2.580261938505142,0,0,0,0.0003,4.75,0,4.75,1.1496350185394286,0,-1.1317147628784179,4.8,16,98,0,0.85498524,,
,,,,,,,,96,4.215141704405765,0,0,0,0.0003,4.8,0,4.8,2.1517903700885315,0,-2.1517903700885315,4.8,20,118,0,0.8085084,,
,,,,,,,,117,5.901794454771974,0,0,0,0.0003,4.875,0,4.875,3.0945071170340213,1,-3.0527940495705552,4.9,24,96,0,0.868198,,
,,,,,,,,133,4.38804831638408,0,0,0,0.0003,4.75,0,4.75,2.3235656276759644,1,-2.3235656276759644,4.8,28,106,0,0.6367332,,
,,,,,,,,147,2.6592441489738134,0,0,0,0.0003,4.59375,0,4.59375,1.1770336644172668,1,-1.1770336644172668,4.6,32,114,0,0.80966634,,
,,,,,,,,182,9.818289453947651,0,0,0,0.0003,5.055555555555555,0,5.055555555555555,5.958901110553153,1,-5.958901110553153,5.1,36,133,0,0.7686472,,
,,,,,,,,199,2.580261938505142,0,0,0,0.0003,4.975,0,4.975,1.4612987256368,1,-1.4612987256368,5.0,40,141,0,0.5254013,,
,,,,,,,,227,5.500858101762584,0,0,0,0.0003,5.159090909090909,0,5.159090909090909,3.116264149224072,1,-3.0709185703492112,5.2,44,144,0,0.85007346,,
,,,,,,,,244,2.580261938505142,0,0,0,0.0003,5.083333333333333,0,5.083333333333333,1.4564696169217426,1,-1.4564696169217426,5.1,48,151,0,0.53023034,,
,,,,,,,,262,2.554459319120091,0,0,0,0.0003,5.038461538461538,0,5.038461538461538,1.3278698242028553,1,-1.3102910634199778,5.0,52,157,0,0.67640895,,
,,,,,,,,277,2.632651707484075,0,0,0,0.0003,4.946428571428571,0,4.946428571428571,1.4551388240178424,1,-1.4551388240178424,4.9,56,162,0,0.53156114,,
,,,,,,,,301,8.306767196175933,0,0,0,0.0003,5.016666666666667,0,5.016666666666667,4.539891458237511,1,-4.508943486893516,5.0,60,158,0,0.8293108,,
,,,,,,,,324,2.429265395357535,0,0,0,0.0003,5.0625,0,5.0625,1.461488188934326,1,-1.461488188934326,5.1,64,165,0,0.5252118,,
,,,,,,,,346,4.13126038448809,0,0,0,0.0003,5.088235294117647,0,5.088235294117647,2.4830681637343903,2,-2.4830681637343903,5.1,68,172,0,0.47723064,,
,,,,,,,,363,4.344167833220239,0,0,0,0.0003,5.041666666666667,0,5.041666666666667,2.1648256555614016,2,-2.1648256555614016,5.0,72,176,0,0.7954731,,
,,,,,,,,384,5.901794454771974,0,0,0,0.0003,5.052631578947368,0,5.052631578947368,3.223694909573618,2,-3.190989943164752,5.1,76,182,0,0.7300021,,
,,,,,,,,407,2.429265395357535,0,0,0,0.0003,5.0875,0,5.0875,1.4104283964951831,2,-1.4104283964951831,5.1,80,173,0,0.5762716,,
,,,,,,,,430,3.255434019193122,0,0,0,0.0003,5.119047619047619,0,5.119047619047619,1.720976467889309,2,-1.7159178216872215,5.1,84,178,0,0.75920695,,
,,,,,,,,450,5.083887517174743,0,0,0,0.0003,5.113636363636363,0,5.113636363636363,2.5759892613410096,2,-2.5759892613410096,5.1,88,183,0,0.86625725,,
,,,,,,,,490,3.44759364298889,0,0,0,0.0003,5.326086956521739,0,5.326086956521739,2.145853538852646,2,-2.145853538852646,5.3,92,191,0,0.8144453,,
,,,,,,,,509,8.734862364805416,0,0,0,0.0003,5.302083333333333,0,5.302083333333333,4.672843754971367,2,-4.672843754971367,5.3,96,180,0,0.6654105,,
,,,,,,,,525,2.6063251904092346,0,0,0,0.0003,5.25,0,5.25,1.1355975087801615,2,-1.1355975087801615,5.2,100,182,0,0.85110253,,
,,,,,,,,544,5.135239916338124,0,0,0,0.0003,5.25,0,5.25,2.6251987765947122,2,-2.582088922532314,5.2,104,187,0,0.86015767,,
,,,,,,,,571,3.127156929655176,0,0,0,0.0003,5.26,0,5.26,1.7318286334095,2,-1.728459778886795,5.3,108,192,0,0.746665,,
,,,,,,,,586,3.527989961742792,0,0,0,0.0003,5.27,0,5.27,1.7059664611635208,3,-1.698031056385994,5.3,112,194,1,0.7770937,,
,,,,,,,,602,4.38804831638408,1,0,0,0.0003,5.26,0,5.26,2.2318059996184845,3,-2.176906211715653,5.3,116,182,1,0.7833926,,
,,,,,,,,624,4.982718155582965,1,0,0,0.0003,5.28,0,5.28,2.9301057458638287,3,-2.9301057458638287,5.3,120,185,1,0.51214075,,
,,,,,,,,655,11.063982372952925,1,0,0,0.0003,5.38,0,5.38,6.44445227390954,3,-6.420777870991405,5.4,124,190,1,0.76376116,,
,,,,,,,,678,4.932890974027137,1,0,0,0.0003,5.45,0,5.45,2.8616582602976894,3,-2.8616582602976894,5.5,128,194,1,0.5805882,,
,,,,,,,,712,2.1750142382105255,1,0,0,0.0003,5.65,0,5.65,1.495316805076599,3,-1.495316805076599,5.7,132,184,1,0.49138317,,
,,,,,,,,730,3.423205131889069,1,0,0,0.0003,5.48,0,5.48,1.9831165631232262,3,-1.9831165631232262,5.5,136,187,1,0.4920082,,
,,,,,,,,754,7.438021383406954,1,0,0,0.0003,5.55,0,5.55,4.19150301820138,3,-4.19150301820138,5.5,140,190,1,0.67746925,,
,,,,,,,,780,8.141462528972033,1,0,0,0.0003,5.53,0,5.53,4.5505405164602815,4,-4.523623201930862,5.5,144,193,1,0.814631,,
,,,,,,,,802,2.453803429654076,1,0,0,0.0003,5.58,0,5.58,1.2065686798413593,4,-1.1513721561749775,5.6,148,178,1,0.8353278,,
,,,,,,,,820,5.187111026604166,1,0,0,0.0003,5.58,0,5.58,2.6162867298443255,4,-2.6162867298443255,5.6,152,180,1,0.82595986,,
,,,,,,,,859,6.397132432799706,1,0,0,0.0003,5.82,0,5.82,4.090218570557888,4,-4.090218570557888,5.8,156,184,1,0.77875364,,
,,,,,,,,874,2.632651707484075,1,0,0,0.0003,5.73,0,5.73,1.4622806227525074,4,-1.4622806227525074,5.7,160,186,1,0.52441937,,
,,,,,,,,890,2.6063251904092346,1,0,0,0.0003,5.66,0,5.66,1.1721843894640604,4,-1.0742228842099506,5.7,164,187,1,0.9124772,,
,,,,,,,,912,2.453803429654076,2,0,0,0.0003,5.66,0,5.66,1.4732729411443073,5,-1.4732729411443073,5.7,168,174,1,0.5134271,,
,,,,,,,,935,10.172397061506093,2,0,0,0.0003,5.72,0,5.72,5.478545511496748,5,-5.457668229672,5.7,172,176,1,0.809851,,
,,,,,,,,951,2.6063251904092346,2,0,0,0.0003,5.67,0,5.67,1.4685533360958098,5,-1.4685533360958098,5.7,176,177,1,0.5181467,,
,,,,,,,,979,7.144933663195401,2,0,0,0.0003,5.72,0,5.72,4.315382176035963,5,-4.315382176035963,5.7,180,180,1,0.55359006,,
,,,,,,,,993,2.6592441489738134,2,0,0,0.0003,5.63,0,5.63,1.456997376314799,5,-1.456997376314799,5.6,184,181,1,0.5297026,,
,,,,,,,,1009,3.4927100621253633,2,0,0,0.0003,5.59,0,5.59,1.595301825266838,5,-1.541432458621025,5.6,188,168,1,0.9336923,,
,,,,,,,,1041,10.118828787773307,2,0,0,0.0003,5.51,0,5.51,5.971663771716777,6,-5.971663771716777,5.5,192,171,1,0.7558845,,
,,,,,,,,1059,6.986831355871687,2,0,0,0.0003,5.5,0,5.5,3.693030089773225,6,-3.693030089773225,5.5,196,173,1,0.70352924,,
,,,,,,,,1074,3.527989961742792,2,0,0,0.0003,5.49,0,5.49,1.7045469467458725,6,-1.6382906620321274,5.5,200,174,1,0.8368341,,
,,,,,,,,1092,2.554459319120091,2,0,0,0.0003,5.48,0,5.48,1.1849707182566325,6,-1.0919079995473224,5.5,204,176,1,0.894792,,
,,,,,,,,1124,2.973895124577907,3,0,0,0.0003,5.53,0,5.53,1.9949801077065468,6,-1.9949801077065468,5.5,208,165,1,0.48014462,,
,,,,,,,,1141,3.45778296150411,3,0,0,0.0003,5.55,0,5.55,1.6849585284409523,6,-1.6186716069397926,5.5,212,166,1,0.8564531,,
,,,,,,,,1154,2.68610520098365,3,0,0,0.0003,5.52,0,5.52,1.1765078620433806,6,-1.0836584484895069,5.5,216,167,1,0.90304154,,
,,,,,,,,1180,4.786379179207556,3,0,0,0.0003,5.56,0,5.56,2.78867070384017,6,-2.78867070384017,5.6,220,169,1,0.65357584,,
,,,,,,,,1196,2.6063251904092346,3,0,0,0.0003,5.41,0,5.41,1.177524955701828,6,-1.1414933121522266,5.4,224,171,1,0.84520674,,
,,,,,,,,1221,5.669240205094083,3,0,0,0.0003,5.43,0,5.43,3.3048079244760054,7,-3.3048079244760054,5.4,228,161,1,0.6161841,,
,,,,,,,,1243,4.13126038448809,3,0,0,0.0003,5.31,0,5.31,2.414949704748108,7,-2.414949704748108,5.3,232,163,1,0.5453491,,
,,,,,,,,1289,4.590541785705082,3,0,0,0.0003,5.59,0,5.59,3.06077762341601,7,-3.0553301676011033,5.6,236,166,2,0.8656619,,
,,,,,,,,1309,5.961408540173711,4,0,0,0.0003,5.55,0,5.55,3.3809553573141726,8,-3.3809553573141726,5.5,240,156,2,0.54003674,,
,,,,,,,,1334,4.008557819808409,4,0,0,0.0003,5.54,0,5.54,2.3441684142169494,8,-2.3441684142169494,5.5,244,158,2,0.6161305,,
,,,,,,,,1361,7.2171047102983845,4,0,0,0.0003,5.59,0,5.59,4.0341174139522735,8,-4.024573730158464,5.6,248,160,2,0.8443985,,
,,,,,,,,1388,6.382590948848297,4,0,0,0.0003,5.68,0,5.68,3.7062377787008756,8,-3.7062377787008756,5.7,252,162,2,0.69032156,,
,,,,,,,,1427,8.66136652868204,5,0,0,0.0003,5.68,0,5.68,5.638821896520938,9,-5.638821896520938,5.7,256,154,2,0.6286972,,
,,,,,,,,1449,3.2883171911041633,5,0,0,0.0003,5.75,0,5.75,1.9468084310112,9,-1.9468084310112,5.8,260,155,2,0.5283163,,
,,,,,,,,1475,3.1587443733890668,5,0,0,0.0003,5.85,0,5.85,1.9599535872159004,9,-1.9599535872159004,5.8,264,157,2,0.5151712,,
,,,,,,,,1498,2.429265395357535,5,0,0,0.0003,5.86,0,5.86,1.166104616355896,9,-1.166104616355896,5.9,268,159,2,0.82059544,,
,,,,,,,,1528,3.0342772416874877,5,0,0,0.0003,5.93,0,5.93,1.7359565232810974,10,-1.7286490534362793,5.9,272,151,2,0.7464757,,
,,,,,,,,1548,2.503625578669601,5,0,0,0.0003,5.97,0,5.97,1.1365321096102396,10,-1.1365321096102396,6.0,276,152,2,0.85016793,,
,,,,,,,,1571,2.429265395357535,5,0,0,0.0003,5.92,0,5.92,1.169212988646825,10,-1.0954799767653147,5.9,280,153,2,0.89122003,,
,,,,,,,,1590,4.257718893339156,5,0,0,0.0003,5.97,0,5.97,2.4170517996367953,10,-2.4170517996367953,6.0,284,154,2,0.543247,,
,,,,,,,,1617,3.127156929655176,6,0,0,0.0003,6.08,0,6.08,1.963871139746666,11,-1.963871139746666,6.1,288,146,2,0.5112536,,
,,,,,,,,1642,2.38092301398992,6,0,0,0.0003,6.01,0,6.01,1.4571287548859913,11,-1.4571287548859913,6.0,292,148,2,0.52957124,,
,,,,,,,,1662,5.083887517174743,6,0,0,0.0003,6.03,0,6.03,2.64900977916709,11,-2.6432579309462647,6.0,296,149,2,0.7989885,,
,,,,,,,,1679,3.45778296150411,6,0,0,0.0003,6.05,0,6.05,1.6295560856280327,11,-1.6295560856280327,6.0,300,150,2,0.84556866,,
,,,,,,,,1699,2.503625578669601,6,0,0,0.0003,6.07,0,6.07,1.4132100558598835,11,-1.4132100558598835,6.1,304,151,2,0.57348996,,
,,,,,,,,1722,5.784348745122012,7,0,0,0.0003,5.98,0,5.98,3.3228661393448236,12,-3.3228661393448236,6.0,308,142,2,0.5981259,,
,,,,,,,,1736,3.563626223982618,7,0,0,0.0003,5.95,0,5.95,1.959191392820835,12,-1.959191392820835,6.0,312,143,2,0.5159334,,
,,,,,,,,1755,6.021624788054253,7,0,0,0.0003,6.01,0,6.01,3.08444460555587,12,-3.054316705568513,6.0,316,144,2,0.8666753,,
,,,,,,,,1774,3.388973080570178,7,0,0,0.0003,5.94,0,5.94,1.996627647143364,12,-1.996627647143364,5.9,320,145,2,0.4784971,,
,,,,,,,,1796,2.453803429654076,7,0,0,0.0003,6.0,0,6.0,1.2018279648145038,12,-1.117715400091807,6.0,324,146,2,0.8689845,,
,,,,,,,,1815,2.5289147259288898,7,0,0,0.0003,5.94,0,5.94,1.1682730134646098,13,-1.0803412215232848,5.9,328,137,2,0.9063588,,
,,,,,,,,1836,5.033048642002996,7,0,0,0.0003,5.93,0,5.93,2.6893511564253902,13,-2.647354717127396,5.9,332,138,2,0.7948918,,
,,,,,,,,1873,3.553125008877563,7,0,0,0.0003,5.84,0,5.84,2.197030319314911,13,-2.1840674058017275,5.8,336,140,2,0.7762314,,
,,,,,,,,1886,2.68610520098365,7,0,0,0.0003,5.77,0,5.77,1.2004862145900725,13,-1.1395016825517017,5.8,340,140,2,0.8471983,,
,,,,,,,,1917,2.241591754923509,8,0,0,0.0003,5.83,0,5.83,1.384834668668111,14,-1.384834668668111,5.8,344,133,2,0.60186535,,
,,,,,,,,1931,2.6592441489738134,8,0,0,0.0003,5.7,0,5.7,1.1567061857700347,14,-1.1137574629306792,5.7,348,134,2,0.8729425,,
,,,,,,,,1948,3.45778296150411,8,0,0,0.0003,5.6,0,5.6,1.9618020464596748,14,-1.9618020464596748,5.6,352,135,3,0.5133227,,
,,,,,,,,1974,6.44706156449323,8,0,0,0.0003,5.47,0,5.47,3.5669660723581784,14,-3.5669660723581784,5.5,356,136,3,0.8295933,,
,,,,,,,,1990,2.6063251904092346,8,0,0,0.0003,5.41,0,5.41,1.4223885751088459,14,-1.4223885751088459,5.4,360,137,3,0.56431144,,
,,,,,,,,2014,3.2228796790011907,9,0,0,0.0003,5.39,0,5.39,1.6522806172189712,15,-1.5964372639474869,5.4,364,130,3,0.8786875,,
,,,,,,,,2042,4.691130233541325,9,0,0,0.0003,5.44,0,5.44,2.842332581750466,15,-2.842332581750466,5.4,368,131,3,0.59991395,,
,,,,,,,,2058,4.38804831638408,9,0,0,0.0003,5.3,0,5.3,2.4028011277732393,15,-2.4028011277732393,5.3,372,132,3,0.5574977,,
,,,,,,,,2089,3.0039344692706127,9,0,0,0.0003,5.41,0,5.41,1.6879822273669243,15,-1.6409428377566337,5.4,376,133,3,0.8341819,,
,,,,,,,,2119,3.0342772416874877,10,0,0,0.0003,5.48,0,5.48,1.932565483909607,16,-1.932565483909607,5.5,380,128,3,0.54255927,,
,,,,,,,,2136,3.45778296150411,10,0,0,0.0003,5.46,0,5.46,1.9440405701217651,16,-1.9440405701217651,5.5,384,128,3,0.5310842,,
,,,,,,,,2163,2.3335426460115203,10,0,0,0.0003,5.46,0,5.46,1.2079177316347758,16,-1.1144953187624613,5.5,388,129,3,0.8722047,,
,,,,,,,,2184,6.7793154777709415,10,0,0,0.0003,5.42,0,5.42,3.64782694045453,16,-3.64782694045453,5.4,392,130,3,0.74873245,,
,,,,,,,,2223,7.899023814334935,11,0,0,0.0003,5.61,0,5.61,5.087283468451914,17,-5.087283468451914,5.6,396,125,3,0.7171454,,
,,,,,,,,2253,11.17573977065952,11,0,0,0.0003,5.74,0,5.74,6.493152055208177,17,-6.493152055208177,5.7,400,126,3,0.6913869,,
,,,,,,,,2318,4.926067982685271,12,0,0,0.0003,6.19,0,6.19,3.998155643603195,18,-3.966857456559263,6.2,404,122,3,0.90211475,,
,,,,,,,,2336,5.187111026604166,12,0,0,0.0003,6.14,0,6.14,2.698569064410442,18,-2.6709307085195317,6.1,408,123,3,0.7713158,,
,,,,,,,,2357,2.478589322882905,12,0,0,0.0003,6.21,0,6.21,1.156319510571162,19,-1.1385984933694202,6.2,412,123,3,0.84810144,,
,,,,,,,,2370,2.68610520098365,12,0,0,0.0003,6.15,0,6.15,1.39193229042689,19,-1.39193229042689,6.2,416,124,3,0.59476775,,
,,,,,,,,2386,3.4927100621253633,12,0,0,0.0003,6.12,0,6.12,1.9510483701643944,19,-1.9510483701643944,6.1,420,124,3,0.52407634,,
,,,,,,,,2407,5.033048642002996,13,0,0,0.0003,6.11,0,6.11,2.6658582837103943,20,-2.6649641345659036,6.1,424,118,3,0.7772824,,
,,,,,,,,2427,4.215141704405765,13,0,0,0.0003,6.12,0,6.12,2.163336201053574,20,-2.163336201053574,6.1,428,119,3,0.7969626,,
,,,,,,,,2451,3.2228796790011907,13,0,0,0.0003,6.15,0,6.15,1.8430054147658348,20,-1.8430054147658348,6.2,432,119,3,0.6321193,,
,,,,,,,,2475,4.883562064286864,13,0,0,0.0003,6.02,0,6.02,2.6973967354217305,20,-2.66270766662748,6.0,436,120,3,0.77953887,,
,,,,,,,,2495,5.961408540173711,13,0,0,0.0003,6.09,0,6.09,3.1865223962249023,20,-3.178333399228704,6.1,440,121,3,0.7426586,,
,,,,,,,,2512,4.344167833220239,14,0,0,0.0003,5.95,0,5.95,2.419037683349564,21,-2.419037683349564,6.0,444,115,3,0.54126114,,
,,,,,,,,2538,2.357113783850021,14,0,0,0.0003,6.07,0,6.07,1.4444454527219135,21,-1.4444454527219135,6.1,448,116,3,0.54225457,,
,,,,,,,,2558,2.503625578669601,14,0,0,0.0003,6.1,0,6.1,1.245552481842041,21,-1.231348774464925,6.1,452,117,3,0.75535125,,
,,,,,,,,2583,4.008557819808409,14,0,0,0.0003,6.09,0,6.09,2.370110084157898,21,-2.370110084157898,6.1,456,118,3,0.5901887,,
,,,,,,,,2603,4.215141704405765,15,0,0,0.0003,6.13,0,6.13,2.2815516964015505,23,-2.222402907949402,6.1,460,112,3,0.7378959,,
,,,,,,,,2619,2.6063251904092346,15,0,0,0.0003,6.05,0,6.05,1.331929576031367,23,-1.2597051974455515,6.0,464,113,3,0.7269948,,
,,,,,,,,2649,2.2642340958823324,15,0,0,0.0003,6.07,0,6.07,1.1423873420874278,23,-1.1423873420874278,6.1,468,114,4,0.84431267,,
,,,,,,,,2667,5.187111026604166,15,0,0,0.0003,6.09,0,6.09,2.8247226527054248,23,-2.8247226527054248,6.1,472,114,4,0.6175239,,
,,,,,,,,2690,3.255434019193122,15,0,0,0.0003,6.01,0,6.01,1.948432702284813,23,-1.948432702284813,6.0,476,115,4,0.52669203,,
,,,,,,,,2715,4.834726443643996,16,0,0,0.0003,5.96,0,5.96,2.6063824942429004,24,-2.5705564867177744,6.0,480,110,4,0.87169003,,
,,,,,,,,2740,2.38092301398992,16,0,0,0.0003,6.04,0,6.04,1.4097269789695739,24,-1.4097269789695739,6.0,484,111,4,0.576973,,
,,,,,,,,2756,4.38804831638408,16,0,0,0.0003,5.93,0,5.93,2.1645533696231385,24,-2.1126603261050723,5.9,488,112,4,0.8476385,,
,,,,,,,,2779,3.255434019193122,16,0,0,0.0003,5.95,0,5.95,1.9358102788147926,24,-1.9358102788147926,6.0,492,112,4,0.5393145,,
,,,,,,,,2804,4.008557819808409,18,0,0,0.0003,5.81,0,5.81,2.2573293283996128,25,-2.232315118652298,5.8,496,108,4,0.72798365,,
,,,,,,,,2818,2.6592441489738134,18,0,0,0.0003,5.65,0,5.65,1.224564077091217,25,-1.1338604307492572,5.7,500,108,4,0.8528395,,
,,,,,,,,2838,3.3550833497644765,18,0,0,0.0003,5.2,0,5.2,1.9791668538866043,25,-1.9791668538866043,5.2,504,109,4,0.4959579,,
,,,,,,,,2856,3.423205131889069,18,0,0,0.0003,5.2,0,5.2,1.9223425050196647,25,-1.9223425050196647,5.2,508,109,4,0.55278224,,
,,,,,,,,2881,2.38092301398992,18,0,0,0.0003,5.24,0,5.24,1.4680019732634226,26,-1.4680019732634226,5.2,512,110,4,0.51869804,,
,,,,,,,,2911,4.597776741893853,19,0,0,0.0003,5.41,0,5.41,2.8069578707932568,27,-2.8069578707932568,5.4,516,105,4,0.63528866,,
,,,,,,,,2923,2.713237576751162,19,0,0,0.0003,5.37,0,5.37,1.1992154534975688,27,-1.1157610829989115,5.4,520,106,4,0.87093896,,
,,,,,,,,2941,4.300726154888037,19,0,0,0.0003,5.34,0,5.34,2.1893870249804994,27,-2.144991196733429,5.3,524,106,4,0.8153076,,
,,,,,,,,2969,4.691130233541325,19,0,0,0.0003,5.42,0,5.42,2.6271046152431903,27,-2.6271046152431903,5.4,528,107,4,0.8151419,,
,,,,,,,,2990,3.321532516266832,19,0,0,0.0003,5.39,0,5.39,1.7178845737991333,27,-1.6477565501747131,5.4,532,107,4,0.82736814,,
,,,,,,,,3016,5.612547803043142,20,0,0,0.0003,5.41,0,5.41,3.3855146060000094,29,-3.3855146060000094,5.4,536,103,4,0.53547746,,
,,,,,,,,3039,3.255434019193122,20,0,0,0.0003,5.44,0,5.44,1.8847820197162628,29,-1.8847820197162628,5.4,540,104,4,0.59034276,,
,,,,,,,,3059,3.3550833497644765,20,0,0,0.0003,5.47,0,5.47,1.9231987331924438,29,-1.9231987331924438,5.5,544,104,4,0.551926,,
,,,,,,,,3086,2.3335426460115203,20,0,0,0.0003,5.48,0,5.48,1.1929869071960448,29,-1.1929869071960448,5.5,548,105,4,0.7937131,,
,,,,,,,,3116,3.0342772416874877,22,0,0,0.0003,5.58,0,5.58,1.6648085375247001,30,-1.6648085375247001,5.6,552,101,4,0.8103162,,
,,,,,,,,3145,11.28862603096921,22,0,0,0.0003,5.62,0,5.62,6.514693519217632,30,-6.504582800354281,5.6,556,102,4,0.67995626,,
,,,,,,,,3172,7.2171047102983845,22,0,0,0.0003,5.69,0,5.69,4.062458604634791,30,-4.062458604634791,5.7,560,102,4,0.8065136,,
,,,,,,,,3203,3.773977615075768,23,0,0,0.0003,5.84,0,5.84,2.134624744993164,32,-2.12253720913501,5.8,564,99,4,0.8377617,,
,,,,,,,,3218,3.527989961742792,23,0,0,0.0003,5.69,0,5.69,1.7116589878616333,32,-1.6679495905456543,5.7,568,99,4,0.80717516,,
,,,,,,,,3234,2.6063251904092346,23,0,0,0.0003,5.67,0,5.67,1.4187075114568073,32,-1.4187075114568073,5.7,572,100,4,0.5679925,,
,,,,,,,,3275,10.006067336312004,23,0,0,0.0003,5.85,0,5.85,6.3935247881710575,32,-6.3935247881710575,5.8,576,101,4,0.79101425,,
,,,,,,,,3314,2.068416898929038,24,0,0,0.0003,5.99,0,5.99,1.147451422246297,33,-1.1421004351298014,6.0,580,97,4,0.84459955,,
,,,,,,,,3332,2.554459319120091,24,0,0,0.0003,5.92,0,5.92,1.4414078410784403,33,-1.4414078410784403,5.9,584,98,5,0.54529214,,
,,,,,,,,3350,2.554459319120091,24,0,0,0.0003,5.94,0,5.94,1.1974122739156086,34,-1.1974122739156086,5.9,588,98,5,0.78928775,,
,,,,,,,,3374,2.40497274140396,24,0,0,0.0003,5.95,0,5.95,1.1765984213670093,34,-1.0801222638607024,6.0,592,98,5,0.90657777,,
,,,,,,,,3405,6.9327219884648335,26,0,0,0.0003,6.01,0,6.01,4.134157631192925,35,-4.134157631192925,6.0,596,95,5,0.7348146,,
,,,,,,,,3442,5.772300846251837,26,0,0,0.0003,6.24,0,6.24,3.6806931278481954,35,-3.6806931278481954,6.2,600,96,5,0.71586627,,
,,,,,,,,3463,3.321532516266832,26,0,0,0.0003,6.25,0,6.25,1.9980989430961609,35,-1.9980989430961609,6.2,604,96,5,0.4770258,,
,,,,,,,,3484,10.378937926238233,26,0,0,0.0003,6.28,0,6.28,5.520898634923185,35,-5.500427201124713,6.3,608,96,5,0.767092,,
,,,,,,,,3504,4.215141704405765,27,0,0,0.0003,6.23,0,6.23,2.226494838338806,37,-2.1695370212611698,6.2,612,93,5,0.79076177,,
,,,,,,,,3539,12.272092883601728,27,0,0,0.0003,6.28,0,6.28,7.313024784695814,37,-7.313024784695814,6.3,616,94,5,0.7764711,,
,,,,,,,,3568,7.073484326563447,27,0,0,0.0003,6.45,0,6.45,4.185646832049875,37,-4.185646832049875,6.5,620,95,5,0.6833254,,
,,,,,,,,3588,2.503625578669601,27,0,0,0.0003,6.47,0,6.47,1.405920874706904,37,-1.405920874706904,6.5,624,95,5,0.58077914,,
,,,,,,,,3614,6.44706156449323,29,0,0,0.0003,6.45,0,6.45,3.6999298489466184,39,-3.6999298489466184,6.5,628,92,5,0.6966295,,
,,,,,,,,3638,3.2228796790011907,29,0,0,0.0003,6.48,0,6.48,1.734385292690754,39,-1.7019667436299324,6.5,632,92,5,0.77315795,,
,,,,,,,,3663,3.1906508822111785,29,0,0,0.0003,6.47,0,6.47,1.9418593604979515,39,-1.9418593604979515,6.5,636,93,5,0.5332654,,
,,,,,,,,3685,7.5890433459921995,29,0,0,0.0003,6.46,0,6.46,4.151701907377431,39,-4.151701907377431,6.5,640,93,5,0.7172703,,
,,,,,,,,3704,2.5289147259288898,30,0,0,0.0003,6.45,0,6.45,1.3129793123722076,40,-1.3091215408166248,6.5,644,90,5,0.67757845,,
,,,,,,,,3730,9.001520883613319,30,0,0,0.0003,6.44,0,6.44,5.113982575253553,41,-5.087290791695315,6.4,648,90,5,0.71713805,,
,,,,,,,,3750,5.961408540173711,30,0,0,0.0003,6.34,0,6.34,3.284597181525566,41,-3.284597181525566,6.3,652,91,5,0.6363949,,
,,,,,,,,3779,7.899652950399034,30,0,0,0.0003,6.34,0,6.34,4.7104108042362745,41,-4.7104108042362745,6.3,656,91,5,0.6278435,,
,,,,,,,,3797,3.423205131889069,30,0,0,0.0003,6.25,0,6.25,1.6918741424498558,41,-1.6918741424498558,6.2,660,92,5,0.78325063,,
,,,,,,,,3828,2.241591754923509,32,0,0,0.0003,6.25,0,6.25,1.194281917444865,43,-1.0974018788655597,6.2,664,88,5,0.88929814,,
,,,,,,,,3842,2.6592441489738134,32,0,0,0.0003,6.24,0,6.24,1.2271148181279499,43,-1.1266790048599242,6.2,668,89,5,0.86002094,,
,,,,,,,,3872,3.0342772416874877,32,0,0,0.0003,6.38,0,6.38,1.9725165848550796,43,-1.9725165848550796,6.4,672,89,5,0.5026082,,
,,,,,,,,3913,2.716704488509428,34,0,0,0.0003,6.38,0,6.38,1.7430972342309952,44,-1.6670729999361038,6.4,676,87,5,0.8080517,,
,,,,,,,,3948,8.22304458076495,34,0,0,0.0003,6.34,0,6.34,5.171446034246771,44,-5.171446034246771,6.3,680,87,5,0.6329828,,
,,,,,,,,3972,4.883562064286864,34,0,0,0.0003,6.4,0,6.4,2.6209737410862384,44,-2.604402815373653,6.4,684,88,5,0.83784366,,
,,,,,,,,3989,2.580261938505142,34,0,0,0.0003,6.39,0,6.39,1.4642111377239226,44,-1.4642111377239226,6.4,688,88,5,0.5224889,,
,,,,,,,,4009,3.3550833497644765,35,0,0,0.0003,6.35,0,6.35,1.6813771535573006,46,-1.6150547672924995,6.3,692,85,6,0.86007,,
,,,,,,,,4031,2.453803429654076,35,0,0,0.0003,6.26,0,6.26,1.195171228679021,46,-1.175866635274887,6.3,696,86,6,0.8108334,,
