#{"t_start": 1651858231.376429, "env_id": "InvertedPendulum-v2"}
r,l,t
4.0,4,110.156542
3.0,3,110.167651
8.0,8,110.186478
5.0,5,113.019656
7.0,7,113.037908
11.0,11,113.067168
3.0,3,113.08266
3.0,3,113.09011
7.0,7,113.106622
8.0,8,113.123892
3.0,3,113.138462
6.0,6,113.153558
15.0,15,113.191104
10.0,10,113.217724
5.0,5,113.229981
6.0,6,113.245411
4.0,4,113.25843
4.0,4,113.27373
7.0,7,116.07117
11.0,11,116.098737
5.0,5,116.116539
4.0,4,116.131229
4.0,4,116.141014
4.0,4,116.149942
16.0,16,116.177817
4.0,4,116.195574
7.0,7,116.210882
7.0,7,116.2281
3.0,3,116.240442
9.0,9,116.258428
6.0,6,116.270328
10.0,10,116.294075
5.0,5,116.309647
4.0,4,119.035444
7.0,7,119.049382
8.0,8,119.072011
3.0,3,119.085769
6.0,6,119.102854
6.0,6,119.122554
5.0,5,119.137353
4.0,4,119.149629
3.0,3,119.160207
3.0,3,119.173923
23.0,23,119.222281
3.0,3,119.237945
5.0,5,119.251661
3.0,3,119.265382
4.0,4,119.276733
4.0,4,119.289307
10.0,10,119.310337
4.0,4,122.305184
11.0,11,122.327344
3.0,3,122.340715
4.0,4,122.352248
4.0,4,122.363995
3.0,3,122.375741
9.0,9,122.393153
4.0,4,122.409553
3.0,3,122.417556
3.0,3,122.424591
11.0,11,122.445623
16.0,16,122.480799
5.0,5,122.496479
6.0,6,122.511317
4.0,4,122.525967
3.0,3,122.541801
5.0,5,122.553331
3.0,3,122.560905
5.0,5,125.383001
7.0,7,125.399157
4.0,4,125.412688
5.0,5,125.42241
5.0,5,125.434973
3.0,3,125.445164
3.0,3,125.452614
4.0,4,125.461776
7.0,7,125.472584
4.0,4,125.480705
4.0,4,125.487052
5.0,5,125.499841
5.0,5,125.506732
4.0,4,125.515193
3.0,3,125.524764
3.0,3,125.535143
5.0,5,125.546489
10.0,10,125.563001
5.0,5,125.57447
4.0,4,125.585586
3.0,3,125.593116
6.0,6,128.739678
3.0,3,128.751662
10.0,10,128.772346
3.0,3,128.788038
3.0,3,128.798285
3.0,3,128.805335
3.0,3,128.814277
3.0,3,128.822339
3.0,3,128.830507
3.0,3,128.837052
4.0,4,128.848311
7.0,7,128.863659
5.0,5,128.879798
8.0,8,128.894351
3.0,3,128.904442
5.0,5,128.915161
4.0,4,128.927404
4.0,4,128.939539
3.0,3,128.948935
10.0,10,128.969832
9.0,9,128.994836
8.0,8,131.894427
5.0,5,131.909548
18.0,18,131.946411
15.0,15,131.975937
5.0,5,131.994619
6.0,6,132.010289
6.0,6,132.023458
3.0,3,132.033412
