eval mean 100 episode reward,eval_qs_difference,eval_ep_rewmean,eval_discount_q,total timesteps,eval_eplenmean,eval_qs,eval_abs_qs_difference,eval_time_elapsed,eplenmean,ep_rewmean,qs_difference,current_lr,time_elapsed,qs_abs_difference,update_time,fps,act_time,mean 100 episode reward,env_time,episodes,discount_q,train_time,qs_mean,n_updates,q_grad_norm,qfs_loss
3.7,-2.766193295875007,3.727272727272727,3.66615677883709,1,3.727272727272727,-0.42750394,2.7661932,0,,,,,,,,,,,,,,,,,,
,,,,23726,,,,,5.6,5.6,-2.057254057091236,0.0003,1269,2.057254057091236,1208,18,4,5.6,33,4184,3.2883171911041633,0,0.4178707,0,,
,,,,23750,,,,,5.57,5.57,-3.4492175400224703,0.0003,1269,3.4492175400224703,1208,18,4,5.6,33,4188,5.726505257670792,0,0.47177452,0,,
,,,,23781,,,,,5.7,5.7,-2.403910005178809,0.0003,1269,2.403910005178809,1208,18,4,5.7,33,4192,3.0039344692706127,0,0.07121475,0,,
,,,,23806,,,,,5.66,5.66,-4.456498559624939,0.0003,1279,4.456498559624939,1218,18,4,5.7,33,4196,7.363641169572886,0,0.41247368,0,,
,,,,23830,,,,,5.67,5.67,-4.433579690815001,0.0003,1279,4.433579690815001,1218,18,4,5.7,33,4200,7.438021383406954,0,0.43539253,0,,
,,,,23844,,,,,5.55,5.55,-1.402951281897227,0.0003,1279,1.402951281897227,1218,18,4,5.5,33,4204,2.6592441489738134,0,0.58374876,0,,
,,,,23863,,,,,5.52,5.52,-1.4131868199825286,0.0003,1280,1.4131868199825286,1218,18,4,5.5,33,4208,2.5289147259288898,0,0.5735132,0,,
,,,,23878,,,,,5.42,5.42,-1.4216270860354105,0.0003,1280,1.4216270860354105,1218,18,4,5.4,33,4212,2.632651707484075,0,0.56507295,0,,
,,,,23905,,,,,5.49,5.49,-4.213680623266834,0.0003,1290,4.213680623266834,1228,18,4,5.5,34,4216,6.382590948848297,0,0.18287873,0,,
,,,,23926,,,,,5.45,5.45,-2.9302451611279583,0.0003,1290,2.9302451611279583,1228,18,4,5.5,34,4220,5.033048642002996,0,0.51200134,0,,
,,,,23945,,,,,5.48,5.48,-2.410671450239136,0.0003,1290,2.410671450239136,1228,18,4,5.5,34,4224,4.257718893339156,0,0.5496274,0,,
,,,,23959,,,,,5.49,5.49,-1.8828996603307724,0.0003,1290,1.8828996603307724,1228,18,4,5.5,34,4228,3.563626223982618,0,0.5922251,0,,
,,,,23978,,,,,5.45,5.45,-1.426143250497182,0.0003,1290,1.426143250497182,1228,18,4,5.5,34,4232,2.5289147259288898,0,0.56055677,0,,
,,,,23998,,,,,5.47,5.47,-3.5777729831603544,0.0003,1290,3.5777729831603544,1228,18,4,5.5,34,4236,5.961408540173711,0,0.34321907,0,,
,,,,24023,,,,,5.5,5.5,-3.0521271068075433,0.0003,1300,3.0521271068075433,1238,18,4,5.5,34,4240,4.834726443643996,0,0.3901194,0,,
,,,,24046,,,,,5.55,5.55,-2.2731117081758976,0.0003,1301,2.2731117081758976,1238,18,4,5.5,34,4244,3.255434019193122,0,0.20201305,0,,
,,,,24084,,,,,5.69,5.69,-9.919035136988187,0.0003,1301,9.919035136988187,1238,18,4,5.7,34,4248,16.038859837353964,0,0.3812456,0,,
,,,,24101,,,,,5.64,5.64,-1.9186285321531296,0.0003,1311,1.9186285321531296,1249,18,4,5.6,34,4252,3.45778296150411,0,0.55649626,0,,
,,,,24119,,,,,5.55,5.55,-1.9070683454093933,0.0003,1311,1.9070683454093933,1249,18,4,5.5,34,4256,3.423205131889069,0,0.5680564,0,,
,,,,24140,,,,,5.5,5.5,-3.034717243857099,0.0003,1311,3.034717243857099,1249,18,4,5.5,34,4260,5.033048642002996,0,0.40752926,0,,
,,,,24161,,,,,5.45,5.45,-4.360600286120497,0.0003,1311,4.360600286120497,1249,18,4,5.5,34,4264,7.665700349487071,0,0.50837195,0,,
,,,,24185,,,,,5.48,5.48,-1.389633160463969,0.0003,1311,1.389633160463969,1249,18,4,5.5,34,4268,2.40497274140396,0,0.5970668,0,,
,,,,24204,,,,,5.46,5.46,-1.4285575068314869,0.0003,1322,1.4285575068314869,1259,18,4,5.5,34,4272,2.5289147259288898,0,0.5581425,0,,
,,,,24233,,,,,5.59,5.59,-4.1626985586993275,0.0003,1322,4.1626985586993275,1259,18,4,5.6,34,4276,6.255577388966216,0,0.23386079,0,,
,,,,24252,,,,,5.48,5.48,-2.338648712907493,0.0003,1322,2.338648712907493,1259,18,4,5.5,34,4280,3.388973080570178,0,0.13647604,0,,
,,,,24270,,,,,5.44,5.44,-3.4049556060528703,0.0003,1322,3.4049556060528703,1259,18,4,5.4,34,4284,6.082449280862883,0,0.51603645,0,,
,,,,24309,,,,,5.59,5.59,-3.4609692620347174,0.0003,1332,3.4609692620347174,1269,18,4,5.6,34,4288,4.925128689757028,0,0.46002278,0,,
,,,,24325,,,,,5.44,5.44,-1.411196571222941,0.0003,1332,1.411196571222941,1269,18,4,5.4,34,4292,2.6063251904092346,0,0.5755034,0,,
,,,,24357,,,,,5.51,5.51,-1.41420612894694,0.0003,1332,1.41420612894694,1269,18,4,5.5,34,4296,2.219175837374274,0,0.57249385,0,,
,,,,24378,,,,,5.48,5.48,-2.4032636002120515,0.0003,1332,2.4032636002120515,1269,18,4,5.5,34,4300,4.172990287361707,0,0.55703527,0,,
,,,,24409,,,,,5.65,5.65,-3.9762406485900157,0.0003,1343,3.9762406485900157,1280,18,4,5.7,34,4304,6.131091398925789,0,0.4203187,0,,
,,,,24431,,,,,5.68,5.68,-2.443383906681597,0.0003,1343,2.443383906681597,1280,18,4,5.7,34,4308,3.2883171911041633,0,0.031740844,0,,
,,,,24478,,,,,6.0,6.0,-1.885338014992078,0.0003,1343,1.885338014992078,1280,18,4,6.0,34,4312,1.9086207193518212,0,0.10136199,0,,
,,,,24495,,,,,5.9,5.9,-2.432343280587852,0.0003,1343,2.432343280587852,1280,18,4,5.9,34,4316,3.45778296150411,0,0.04278147,0,,
,,,,24516,,,,,5.9,5.9,-2.4304996604961753,0.0003,1354,2.4304996604961753,1291,18,4,5.9,34,4320,3.321532516266832,0,0.04462509,0,,
,,,,24545,,,,,6.0,6.0,-1.9846422874748708,0.0003,1354,1.9846422874748708,1291,18,4,6.0,34,4324,2.2871051473558914,0,0.0020577125,0,,
,,,,24572,,,,,6.13,6.13,-1.8929400180397034,0.0003,1354,1.8929400180397034,1291,18,4,6.1,34,4328,3.127156929655176,0,0.58218473,0,,
,,,,24585,,,,,6.07,6.07,-1.4278183098951975,0.0003,1354,1.4278183098951975,1291,18,4,6.1,34,4332,2.68610520098365,0,0.5588817,0,,
,,,,24601,,,,,6.03,6.03,-1.9183490310726166,0.0003,1364,1.9183490310726166,1301,18,4,6.0,35,4336,3.4927100621253633,0,0.5567757,0,,
,,,,24622,,,,,5.99,5.99,-2.4228953376826783,0.0003,1364,2.4228953376826783,1301,18,4,6.0,35,4340,4.172990287361707,0,0.53740346,0,,
,,,,24641,,,,,5.95,5.95,-2.9113296519437566,0.0003,1364,2.9113296519437566,1301,18,4,6.0,35,4344,5.135239916338124,0,0.53091687,0,,
,,,,24661,,,,,5.77,5.77,-4.64169627972211,0.0003,1364,4.64169627972211,1301,18,4,5.8,35,4348,7.743131666148557,0,0.22727595,0,,
,,,,24684,,,,,5.83,5.83,-5.113868960486692,0.0003,1364,5.113868960486692,1301,18,4,5.8,35,4352,8.390673935531245,0,0.2243853,0,,
,,,,24718,,,,,5.99,5.99,-2.9293935254630585,0.0003,1375,2.9293935254630585,1311,17,4,6.0,35,4356,3.661886705930402,0,0.030905277,0,,
,,,,24747,,,,,6.07,6.07,-6.871190207728323,0.0003,1375,6.871190207728323,1311,17,4,6.1,35,4360,11.28862603096921,0,0.31334883,0,,
,,,,24781,,,,,6.2,6.2,-3.5616285345351644,0.0003,1375,3.5616285345351644,1311,18,4,6.2,35,4364,5.178948707481139,0,0.3593635,0,,
,,,,24802,,,,,6.17,6.17,-2.866240104329302,0.0003,1385,2.866240104329302,1321,17,4,6.2,35,4368,4.172990287361707,0,0.09405869,0,,
,,,,24830,,,,,6.26,6.26,-3.2361062144954142,0.0003,1385,3.2361062144954142,1321,17,4,6.3,35,4372,4.691130233541325,0,0.2061403,0,,
,,,,24862,,,,,6.29,6.29,-4.607353276323268,0.0003,1386,4.607353276323268,1321,17,4,6.3,35,4376,6.863394768580187,0,0.26161897,0,,
,,,,24900,,,,,6.48,6.48,-4.978957749837976,0.0003,1396,4.978957749837976,1332,17,4,6.5,35,4380,7.216469219324548,0,0.3592965,0,,
,,,,24927,,,,,6.57,6.57,-6.098137089717077,0.0003,1396,6.098137089717077,1332,17,4,6.6,35,4384,9.771564029418474,0,0.16938208,0,,
,,,,24950,,,,,6.41,6.41,-1.4058576441129047,0.0003,1396,1.4058576441129047,1332,17,4,6.4,35,4388,2.429265395357535,0,0.5808423,0,,
,,,,24973,,,,,6.48,6.48,-2.8578285687086127,0.0003,1397,2.8578285687086127,1332,17,4,6.5,35,4392,4.089947780643209,0,0.102470234,0,,
,,,,24990,,,,,6.33,6.33,-2.377391804796173,0.0003,1397,2.377391804796173,1332,17,4,6.3,35,4396,4.344167833220239,0,0.582907,0,,
,,,,25018,,,,,6.4,6.4,-2.3621312633571168,0.0003,1413,2.3621312633571168,1343,17,4,6.4,35,4400,3.8894996440022798,5,0.59816754,200,8.218469,4.717272
,,,,25064,,,,,6.55,6.55,-2.8576144328434405,0.0003,1413,2.8576144328434405,1343,17,4,6.5,35,4404,3.914812736644799,5,0.5846321,200,,
,,,,25095,,,,,6.64,6.64,-3.401949760846746,0.0003,1413,3.401949760846746,1343,17,4,6.6,35,4408,5.337477115282133,5,0.5190423,200,,
,,,,25276,,,,,7.98,7.98,-12.065252433685282,0.0003,1438,12.213133090266737,1363,17,4,8.0,35,4412,7.069457293699942,9,4.4483824,600,13.125476,4.5312824
,,,,25561,,,,,10.66,10.66,-15.438778120919485,0.0003,1478,17.095660963402445,1395,17,5,10.7,36,4416,5.038177938826572,17,10.846379,1200,25.169418,10.588214
,,,,25796,,,,,12.8,12.8,-5.9818142811585995,0.0003,1504,8.86950389460917,1416,17,5,12.8,36,4420,5.389729809195453,21,13.9789915,1600,41.74106,10.279732
,,,,25993,,,,,14.48,14.48,-6.015563280346205,0.0003,1531,6.907766194692203,1438,16,5,14.5,36,4424,9.014964704786786,26,15.775638,2000,68.27011,9.508217
,,,,26202,,,,,16.3,16.3,-5.418343859338744,0.0003,1571,5.5374231089095876,1470,16,5,16.3,37,4428,8.401479332241523,33,17.088728,2600,114.35791,8.819689
,,,,26422,,,,,18.37,18.37,-3.7243747344779825,0.0003,1597,4.816914005848147,1491,16,6,18.4,37,4432,8.087855420167918,38,19.83948,3000,170.98578,9.434488
,,,,26660,,,,,20.59,20.59,-1.8583590772978031,0.0003,1624,4.884154225654615,1512,16,6,20.6,37,4436,7.568549230258417,42,23.422485,3400,207.37578,9.99817
,,,,26871,,,,,22.49,22.49,-1.6017548878774934,0.0003,1651,3.0116421707243957,1534,16,6,22.5,38,4440,9.708776847932961,47,23.34005,3800,240.86035,9.780611
,,,,27101,,,,,24.6,24.6,-0.3326565916437827,0.0003,1691,2.2017323684471974,1566,16,6,24.6,38,4444,7.664248597230109,54,23.92456,4400,319.58878,9.567923
,,,,27340,,,,,26.79,26.79,1.1978244415323482,0.0003,1718,2.7653515198750473,1588,15,6,26.8,38,4448,7.327401142291097,59,26.139627,4800,387.97238,10.300139
,,,,27605,,,,,29.21,29.21,9.12756125457699,0.0003,1759,13.574950317789042,1621,15,7,29.2,38,4452,7.992635156350564,66,39.55151,5400,479.87686,11.078854
,,,,27978,,,,,32.6,32.6,6.334812720621643,0.0003,1800,14.3622337856062,1654,15,7,32.6,39,4456,3.887198846887214,72,42.77443,6000,526.8396,12.110387
,,,,28372,,,,,36.25,36.25,1.3480701052435815,0.0003,1853,16.292041508297572,1698,15,7,36.2,39,4460,5.35084794105517,81,46.467278,6800,487.3459,11.424671
,,,,28583,,,,,38.02,38.02,21.337036469234743,0.0003,1881,21.337036469234743,1719,15,7,38.0,40,4464,6.85997169738992,87,41.297844,7200,584.97156,12.771875
,,,,28852,,,,,40.5,40.5,15.18923182780496,0.0003,1922,15.248561233869516,1752,15,8,40.5,40,4468,5.790980951108746,94,41.141735,7800,636.56915,13.750184
,,,,29106,,,,,42.76,42.76,12.60022257813822,0.0003,1962,14.373723714873119,1785,14,8,42.8,40,4472,6.021632588556082,101,36.857437,8400,683.2266,15.77156
,,,,29342,,,,,44.8,44.8,13.376607159731893,0.0003,1989,14.679721930040763,1807,14,8,44.8,41,4476,7.894471367043268,106,38.99435,8800,722.72925,16.750603
,,,,29592,,,,,46.92,46.92,13.741388569195783,0.0003,2017,15.311427536827562,1829,14,8,46.9,41,4480,6.560502546992233,111,38.683193,9200,624.12384,13.314954
,,,,29852,,,,,49.25,49.25,11.262678380523923,0.0003,2058,12.881913347704351,1863,14,9,49.2,41,4484,6.616769973133669,117,37.878387,9800,759.7649,15.042019
20.9,9.624418558803928,75.9090909090909,53.3635931057237,30001,75.9090909090909,40.01824,11.090096,1,,,,,,,,,,,,,,,,,,
,,,,30233,,,,,52.83,52.83,12.486849467392148,0.0003,2115,13.203452163965816,1908,14,9,52.8,42,4488,2.130694639879259,127,40.40406,10600,871.90405,17.991978
,,,,30465,,,,,54.92,54.92,12.502548485463508,0.0003,2143,12.82931532437793,1931,14,9,54.9,42,4492,8.39943234359211,131,38.45505,11000,925.51,17.795658
,,,,30742,,,,,57.52,57.52,9.763408486378134,0.0003,2183,10.094570011023764,1964,14,9,57.5,42,4496,7.490563572457209,138,41.095455,11600,909.5736,17.908089
,,,,31051,,,,,60.33,60.33,6.533396078662061,0.0003,2225,6.918698261867376,1997,13,10,60.3,43,4500,5.733872643242313,145,38.756725,12200,906.99133,15.833477
,,,,35051,,,,,99.87,99.87,5.582752879614084,0.0003,2778,12.841955885022024,2449,12,13,99.9,48,4504,8.045722383234983e-12,237,95.68318,20200,1767.3676,30.900599
,,,,39051,,,,,139.56,139.56,12.650556041235177,0.0003,3337,12.756523236766439,2907,11,17,139.6,53,4508,8.045722383234983e-12,329,102.75098,28200,1696.068,29.183693
203.2,9.781918324421666,1000.0,99.99568287525881,40001,1000.0,99.88235,11.511794,21,,,,,,,,,,,,,,,,,,
,,,,43051,,,,,177.75,177.75,13.334837779516427,0.0003,3929,13.334837779516427,3374,10,20,177.8,58,4512,8.045722383234983e-12,422,103.435265,36200,1763.1748,32.95268
,,,,44541,,,,,189.8,189.8,10.550778239721506,0.0003,4142,14.027671015602307,3549,10,21,189.8,60,4516,0.7264849191533996,456,100.6512,39200,1745.1095,30.12427
,,,,46520,,,,,207.24,207.24,37.094865205964965,0.0003,4427,37.094865205964965,3785,10,23,207.2,62,4520,6.285256116777102e-07,500,81.77931,43200,1398.6536,26.276165
338.0,14.39022659634993,1000.0,99.99568287525881,50001,1000.0,104.490654,15.190469,21,,,,,,,,,,,,,,,,,,
,,,,50161,,,,,241.68,241.68,13.380389445776192,0.0003,4974,14.00889674716623,4219,10,26,241.7,67,4524,2.9684530384738114e-10,584,103.48081,50400,1381.9806,37.46815
,,,,53045,,,,,268.43,268.43,12.589564242834298,0.0003,5405,12.603913823179742,4572,9,29,268.4,70,4528,5.979816708679837e-07,654,102.68999,56200,1384.6483,25.73114
,,,,55759,,,,,293.37,293.37,12.236430280274288,0.0003,5810,12.257888695416138,4905,9,31,293.4,74,4532,2.3695115963398055e-06,720,101.99919,61600,1293.0376,31.163052
,,,,58084,,,,,314.24,314.24,13.251082575622,0.0003,6153,13.778431465080011,5190,9,33,314.2,76,4536,3.7933038724854268e-06,772,97.44071,66200,1206.363,32.296303
433.9,0.8702459056539105,1000.0,99.99568287525881,60001,1000.0,90.97067,22.29652,21,,,,,,,,,,,,,,,,,,
,,,,61773,,,,,349.02,349.02,13.405450786108224,0.0003,6741,13.409282723869723,5660,9,36,349.0,81,4540,1.8323967945000637e-10,860,103.505875,73600,1293.6013,30.72439
,,,,63691,,,,,365.9,365.9,23.91053313526697,0.0003,7037,24.26058672863917,5905,9,38,365.9,83,4544,6.107604630813666e-05,906,104.04871,77400,1023.43335,20.503347
,,,,65901,,,,,385.61,385.61,22.382286257509513,0.0003,7390,22.382286257509513,6202,8,40,385.6,86,4548,5.404292606096932e-07,957,92.685715,82000,926.74774,37.216675
,,,,67550,,,,,399.45,399.45,19.499666258757994,0.0003,7639,19.499666258757994,6411,8,41,399.4,88,4552,0.0006142197622783571,993,98.011116,85200,926.46716,35.097958
505.4,12.831986572823656,1000.0,99.99568287525881,70001,1000.0,102.93242,13.042987,20,,,,,,,,,,,,,,,,,,
,,,,70606,,,,,426.28,426.28,13.152686976904123,0.0003,8147,13.156163661155627,6820,8,44,426.3,92,4556,1.0615521716791171e-07,1063,103.25312,91400,756.08154,16.817015
,,,,74161,,,,,457.89,457.89,15.641666219977235,0.0003,8697,16.017612745299207,7282,8,47,457.9,96,4560,8.015652712930678e-12,1143,97.871254,98400,946.55664,31.773626
,,,,77798,,,,,492.15,492.15,12.55799215650007,0.0003,9268,12.828806381811463,7766,8,49,492.1,100,4564,3.090220037946869e-10,1223,102.658424,105600,756.9338,22.353952
560.9,8.325939237285658,1000.0,99.99568287525881,80001,1000.0,98.42636,16.339148,20,,,,,,,,,,,,,,,,,,
,,,,81798,,,,,529.46,529.46,12.671280292028634,0.0003,9931,12.914982306115247,8308,8,53,529.5,105,4568,8.045722383234983e-12,1313,102.77171,113600,806.27826,20.15113
,,,,84783,,,,,556.77,556.77,12.270402965063301,0.0003,10416,12.336807934038633,8719,8,55,556.8,109,4572,2.1669182471602285e-07,1381,102.37083,119600,735.18976,15.08745
,,,,88783,,,,,594.41,594.41,12.405181254858224,0.0003,11069,12.44570704007808,9273,8,58,594.4,113,4576,8.045722383234983e-12,1471,102.50561,127600,668.71545,16.7901
659.4,-4.732707918476061,1000.0,99.99568287525881,90001,1000.0,85.36773,25.020771,21,,,,,,,,,,,,,,,,,,
,,,,92775,,,,,631.83,631.83,12.245427439593836,0.0003,11750,12.480549582195081,9832,7,62,631.8,118,4580,8.045693301176189e-12,1562,102.26605,135600,596.1051,14.158265
,,,,94963,,,,,651.11,651.11,11.239886821264474,0.0003,12117,11.302975486870483,10140,7,63,651.1,121,4584,0.0006525179039428812,1616,101.34032,140000,631.95447,14.639734
,,,,96215,,,,,659.82,659.82,28.12172378950038,0.0003,12337,28.22578952169789,10328,7,64,659.8,122,4588,0.009599016913094371,1645,99.58897,142600,532.58154,12.690325
,,,,97827,,,,,673.62,673.62,26.634335636953725,0.0003,12605,26.79373758979872,10556,7,66,673.6,124,4592,0.0003976759587374147,1680,100.96835,145800,441.6337,10.076618
,,,,99136,,,,,683.94,683.94,57.098112009468714,0.0003,12814,57.098112009468714,10733,7,67,683.9,126,4596,0.00045261471007856767,1709,99.297,148400,583.45166,13.55284
768.9,2.0720967967671915,1000.0,99.99568287525881,100001,1000.0,92.172516,16.837524,22,,,,,,,,,,,,,,,,,,
