eval_time_elapsed,eval mean 100 episode reward,eval_discount_q,eval_qs,eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_qs_difference,total timesteps,fps,ep_rewmean,mean 100 episode reward,eplenmean,qs_difference,current_lr,time_elapsed,qs_abs_difference,update_time,discount_q,episodes,env_time,act_time,qs_mean,n_updates,train_time,qfs_loss,q_grad_norm
1,155.9,104.50581393674223,-1.4063522,80.9090909090909,66.833015,156.41753018181817,-66.83300745162934,1,,,,,,,,,,,,,,,,,,
,,,,,,,,13526,148,17.70400572,17.7,22.29,-11.508346571593792,0.0003,91,11.508346571593792,73,11.893599456317133,616,11,0,0.34063295,0,0,,
,,,,,,,,13589,148,17.61294757,17.6,22.12,-5.771623698997851,0.0003,91,5.771623698997851,73,7.50504087837225,620,11,0,0.4056451,0,0,,
,,,,,,,,13682,147,17.42768882,17.4,21.96,-9.49027883929102,0.0003,92,9.49027883929102,74,9.295386397756335,624,11,0,0.3304857,0,0,,
,,,,,,,,13769,146,17.49891309,17.5,21.98,-0.13516576840098182,0.0003,94,1.093426170634824,75,1.9440110706236242,628,11,0,0.80180633,0,0,,
,,,,,,,,13830,145,17.230396470000002,17.2,21.35,-6.881543696889577,0.0003,95,6.881543696889577,76,8.859295460405885,632,11,0,0.5175691,0,0,,
,,,,,,,,13896,146,17.09922036,17.1,21.21,-6.896537098099618,0.0003,95,6.896537098099618,76,7.705970152387342,636,11,0,0.4180153,0,0,,
,,,,,,,,14053,144,18.65148464,18.7,21.92,-16.634771122811312,0.0003,97,16.634771122811312,78,9.257021153284569,640,12,0,0.4355414,0,0,,
,,,,,,,,14179,144,19.13330401,19.1,22.56,-14.989579626124396,0.0003,98,14.989579626124396,79,9.76401126637274,644,12,0,0.35032672,0,0,,
,,,,,,,,14237,142,18.77303043,18.8,22.33,-3.8639469744097776,0.0003,99,3.878750557304263,80,7.773367763615076,648,12,0,0.63432664,0,0,,
,,,,,,,,14320,141,18.215807440000003,18.2,22.06,-7.756102120274905,0.0003,101,7.756102120274905,82,8.035511623953832,652,12,0,0.41089645,0,0,,
,,,,,,,,14385,142,17.859462340000004,17.9,21.55,-7.821297805124903,0.0003,101,7.821297805124903,82,9.710361078675126,656,12,0,0.33931324,0,0,,
,,,,,,,,14443,141,17.81912101,17.8,21.43,-3.6815861612058,0.0003,102,3.6815861612058,83,4.702732450513622,660,12,0,0.36788794,0,0,,
,,,,,,,,14523,140,17.26726973,17.3,20.98,-3.7678799647929644,0.0003,103,3.787969813387779,84,6.11089395917048,664,12,1,0.5091102,0,0,,
,,,,,,,,14582,140,17.18359751,17.2,20.78,-6.58271063258919,0.0003,103,6.58271063258919,84,8.611123314694327,668,12,1,0.42083904,0,0,,
,,,,,,,,14643,139,16.68188555,16.7,20.42,-3.1562479489523554,0.0003,104,3.2323265214425194,85,5.5430844820367255,672,12,1,0.6043433,0,0,,
,,,,,,,,14721,138,16.41459566,16.4,20.23,-6.667834297949499,0.0003,106,6.667834297949499,86,6.459970436755237,676,12,1,0.37521607,0,0,,
,,,,,,,,14816,137,16.56017285,16.6,20.27,-0.2917735090857817,0.0003,107,2.0848452280304794,87,5.1189943739686905,680,12,1,0.6514154,0,0,,
,,,,,,,,14868,138,16.619048629999998,16.6,20.14,-2.956951938909453,0.0003,107,2.956951938909453,87,4.424928393413743,684,12,1,0.5456316,0,0,,
,,,,,,,,14950,137,16.41010131,16.4,20.06,-2.0156115087635356,0.0003,108,3.5156892650072793,88,7.0560582792214435,688,12,1,0.5196197,0,0,,
,,,,,,,,15075,137,16.233330249999998,16.2,20.04,-12.295903800831326,0.0003,109,12.297527431463248,89,12.820161270850498,692,12,1,0.45277426,0,0,,
,,,,,,,,15161,136,16.19839849,16.2,20.05,-12.531742457798474,0.0003,111,12.531742457798474,91,12.032018988702111,696,12,1,0.36440423,0,0,,
,,,,,,,,15235,135,16.01022005,16.0,19.99,-3.602319124322377,0.0003,112,3.7482276424572247,92,6.572240482346546,700,13,1,0.6454532,0,0,,
,,,,,,,,15348,134,16.592853010000002,16.6,20.44,-6.30830891271382,0.0003,113,6.386539517062339,93,6.1263211869201815,704,13,1,0.4438625,0,0,,
,,,,,,,,15453,134,16.94031994,16.9,20.72,-6.572244325997484,0.0003,115,6.572244325997484,94,5.642184649550476,708,13,1,0.3496142,0,0,,
,,,,,,,,15544,133,17.401218760000003,17.4,20.93,-4.721303083511835,0.0003,116,4.871781214257039,96,6.274309576715511,712,13,1,0.4729065,0,0,,
,,,,,,,,15619,132,17.331974119999998,17.3,20.93,-6.0689133486728295,0.0003,117,6.0689133486728295,97,7.535141457755983,716,13,1,0.38308427,0,0,,
,,,,,,,,15739,132,17.98967149,18.0,21.5,-4.266890050625432,0.0003,119,4.266890050625432,98,2.938232138931837,720,13,1,0.24326159,0,0,,
,,,,,,,,15821,131,17.740907050000004,17.7,21.39,-0.8520926132296325,0.0003,120,2.3829110851693147,99,3.8428737175961416,724,13,1,0.7073252,0,0,,
,,,,,,,,15888,131,17.59089894,17.6,21.19,-11.440027751770984,0.0003,120,11.440027751770984,99,14.937507936450336,728,13,1,0.45007527,0,0,,
,,,,,,,,15970,130,17.67091041,17.7,21.4,-2.3474592980073377,0.0003,122,2.438449056206221,101,4.091155309589869,732,13,1,0.6257922,0,0,,
,,,,,,,,16048,129,17.970465490000002,18.0,21.52,-3.9689428681159598,0.0003,123,3.9748373090021145,102,4.3766651465251085,736,13,1,0.4736762,0,0,,
,,,,,,,,16125,129,16.64745309,16.6,20.72,-14.660231276459692,0.0003,124,14.660231276459692,103,16.60717537647912,740,13,1,0.29687554,0,0,,
,,,,,,,,16238,128,16.72016609,16.7,20.59,-4.268320967849709,0.0003,125,4.268320967849709,104,3.4738682943992205,744,13,1,0.4816231,0,0,,
,,,,,,,,16312,127,17.036397370000003,17.0,20.75,-22.435694084964542,0.0003,127,22.435694084964542,106,25.805870449180766,748,13,1,0.26833603,0,0,,
,,,,,,,,16456,127,17.84722564,17.8,21.36,-11.696988510943891,0.0003,129,11.696988510943891,107,7.239884068651109,752,14,1,0.44076988,0,0,,
,,,,,,,,16550,126,17.788201830000002,17.8,21.65,-9.367466112544122,0.0003,130,9.367466112544122,108,7.892900435318281,756,14,1,0.313755,0,0,,
,,,,,,,,16618,126,17.841391530000003,17.8,21.75,-9.146498969296486,0.0003,131,9.146498969296486,109,10.702736243138414,760,14,1,0.3918033,0,0,,
,,,,,,,,16689,126,17.91319468,17.9,21.66,-7.474759245902035,0.0003,131,7.474759245902035,109,7.934676887163606,764,14,1,0.36609256,0,0,,
,,,,,,,,16817,124,18.11429303,18.1,22.35,-2.955494900359109,0.0003,134,3.1667514835011836,112,5.120993209753286,768,14,1,0.5972598,0,0,,
,,,,,,,,16905,124,18.06324061,18.1,22.62,-1.6085391464248227,0.0003,135,1.987429319337433,113,3.9386385700678095,772,14,1,0.79235095,0,0,,
,,,,,,,,16980,124,17.915218340000003,17.9,22.59,-4.364011119665022,0.0003,136,4.721465024276387,113,9.096049156997429,776,14,1,0.5379031,0,0,,
,,,,,,,,17111,122,19.05384974,19.1,22.95,-10.944094847237121,0.0003,139,10.944094847237121,116,6.817455280126588,780,14,1,0.28803217,0,0,,
,,,,,,,,17189,123,19.35162986,19.4,23.21,-15.252462501093337,0.0003,139,15.252462501093337,116,15.716515733023138,784,14,1,0.24156238,0,0,,
,,,,,,,,17315,122,20.014185129999998,20.0,23.65,-3.692799491100729,0.0003,141,3.692799491100729,119,2.45422489193665,788,14,1,0.33140746,0,0,,
,,,,,,,,17436,121,19.988816239999995,20.0,23.61,-11.694390049502903,0.0003,143,11.694390049502903,120,8.189136490768005,792,14,1,0.22361778,0,0,,
,,,,,,,,17524,120,19.833495519999996,19.8,23.63,-6.57358423971814,0.0003,145,6.57358423971814,122,6.199320884156156,796,14,1,0.3460386,0,0,,
,,,,,,,,17576,121,19.72961848,19.7,23.41,-5.258324941521278,0.0003,145,5.258324941521278,122,7.552606503010717,800,14,1,0.45638296,0,0,,
,,,,,,,,17672,120,18.97153356,19.0,23.24,-6.612762416003148,0.0003,146,6.612762416003148,123,6.622369801225384,804,15,1,0.45701632,0,0,,
,,,,,,,,17766,120,18.709062080000002,18.7,23.13,-2.86661688392646,0.0003,147,4.1518897451795835,124,6.481991701481217,808,15,1,0.43363085,0,0,,
,,,,,,,,17847,119,18.401492219999998,18.4,23.03,-2.752251208264779,0.0003,149,3.0771159460496813,126,5.761303211009324,812,15,1,0.72130454,0,0,,
,,,,,,,,17945,118,18.445269229999997,18.4,23.26,-5.5548022394241885,0.0003,151,5.5548022394241885,127,5.2135388486388035,816,15,1,0.40662208,0,0,,
,,,,,,,,17997,119,17.75944516,17.8,22.58,-9.808836754083467,0.0003,151,9.808836754083467,127,12.982593412106175,820,15,1,0.27456084,0,0,,
,,,,,,,,18057,118,17.860729669999998,17.9,22.36,-7.041423976494935,0.0003,152,7.041423976494935,129,8.586518097137468,824,15,1,0.34389254,0,0,,
,,,,,,,,18169,117,18.73241133,18.7,22.81,-5.744010427610837,0.0003,154,5.744010427610837,130,4.631282055225124,828,15,1,0.4205497,0,0,,
,,,,,,,,18265,117,19.149552110000002,19.1,22.95,-12.886976437216608,0.0003,155,12.886976437216608,132,11.29560967731868,832,15,1,0.51793236,0,0,,
,,,,,,,,18313,116,18.689129110000003,18.7,22.65,-2.5162529004475775,0.0003,157,2.5162529004475775,133,5.068107241007614,836,15,1,0.44493145,0,0,,
,,,,,,,,18373,116,18.330835130000004,18.3,22.48,-6.599553813877736,0.0003,157,6.599553813877736,133,7.9890477032470795,840,15,1,0.4029115,0,0,,
,,,,,,,,18470,116,18.08333967,18.1,22.32,-9.141203241992622,0.0003,158,9.141203241992622,134,7.716096412536099,844,15,1,0.26637146,0,0,,
,,,,,,,,18541,115,17.9725484,18.0,22.29,-10.371108224908784,0.0003,160,10.371108224908784,136,10.192747230895943,848,15,1,0.357266,0,0,,
,,,,,,,,18602,114,16.848687850000005,16.8,21.46,-1.9752149464947424,0.0003,161,2.1661068080882786,137,3.885825125694299,852,15,1,0.595297,0,0,,
,,,,,,,,18725,114,17.49440954,17.5,21.75,-4.382646763495193,0.0003,163,5.318766448876885,139,6.514358989700316,856,15,1,0.6950399,0,0,,
,,,,,,,,18845,114,18.25888122,18.3,22.27,-10.96821615475667,0.0003,165,10.96821615475667,140,7.779958219010499,860,16,1,0.26347554,0,0,,
,,,,,,,,18924,113,18.326735439999997,18.3,22.35,-10.317463242692323,0.0003,166,10.317463242692323,142,10.636461825238342,864,16,1,0.48154664,0,0,,
,,,,,,,,19006,112,18.109457589999998,18.1,21.89,-4.613471904621403,0.0003,168,4.6634898146376225,143,7.039054579601689,868,16,1,0.68393487,0,0,,
,,,,,,,,19090,113,18.26970938,18.3,21.85,-6.293786145093135,0.0003,168,6.3211187872879995,143,8.722619382882908,872,16,1,0.5457065,0,0,,
,,,,,,,,19217,111,18.68098317,18.7,22.37,-16.807762829531303,0.0003,171,16.919162845713494,147,20.52435875266236,876,16,1,0.5837557,0,0,,
,,,,,,,,19303,111,17.49833289,17.5,21.92,-4.336281465446672,0.0003,173,4.3842625476926065,148,8.271524159366555,880,16,1,0.46891093,0,0,,
,,,,,,,,19398,111,17.315844129999995,17.3,22.09,-7.152012063707913,0.0003,173,7.152012063707913,148,6.491407287042927,884,16,1,0.37776363,0,0,,
,,,,,,,,19520,110,17.192598929999996,17.2,22.05,-8.591754446416164,0.0003,176,8.591754446416164,151,7.338123911058485,888,16,1,0.44452405,0,0,,
,,,,,,,,19617,110,16.58382854,16.6,21.81,-0.4998539830157032,0.0003,178,2.2789093817998243,153,3.3080196953139147,892,16,1,0.82324994,0,0,,
,,,,,,,,19700,109,16.65792071,16.7,21.76,-17.251410551741465,0.0003,179,17.251410551741465,154,19.38158404316279,896,16,1,0.27185023,0,0,,
,,,,,,,,19796,110,16.805995489999997,16.8,22.2,-13.760469837662727,0.0003,179,13.760469837662727,154,13.761469989880965,900,16,1,0.37322032,0,0,,
,,,,,,,,19933,108,18.02912617,18.0,22.61,-2.3667027603693045,0.0003,183,2.5978888446983226,157,2.1507197489743692,904,16,1,0.49518707,0,0,,
0,156.9,105.31076203032954,-1.4032853,81.72727272727273,67.50936,158.30271018181818,-67.50935759926416,20001,,,,,,,,,,,,,,,,,,
,,,,,,,,20061,107,18.71963638,18.7,22.95,-7.223383493682069,0.0003,185,7.223383493682069,159,4.276027244222096,908,17,1,0.3335344,0,0,,
,,,,,,,,20171,107,18.99332246,19.0,23.24,-2.9479149193042278,0.0003,187,3.316733911734198,161,5.416378632346457,912,17,1,0.58934563,0,0,,
,,,,,,,,20271,107,19.00611058,19.0,23.26,-8.919949978041872,0.0003,189,9.116587152818514,162,13.485148129205635,916,17,1,0.5417012,0,0,,
,,,,,,,,20352,106,19.059013059999998,19.1,23.55,-4.663777779865725,0.0003,190,5.2590709950677095,163,11.129523932624698,920,17,1,0.47018844,0,0,,
,,,,,,,,20482,106,19.33372832,19.3,24.25,-12.750713240726167,0.0003,192,12.750713240726167,165,7.692349233384998,924,17,1,0.22794446,0,0,,
,,,,,,,,20629,105,20.39402423,20.4,24.6,-91.16039515190535,0.0003,196,91.16039515190535,168,83.05765356747958,928,17,1,0.1722618,0,0,,
,,,,,,,,20732,104,20.412090210000002,20.4,24.67,-10.336997434856235,0.0003,197,10.336997434856235,170,8.830539801469195,932,17,1,0.463762,0,0,,
,,,,,,,,20809,104,20.485035229999998,20.5,24.96,0.38333620098178783,0.0003,199,2.4346310772728335,172,4.202796519152261,936,17,1,0.89829487,0,0,,
,,,,,,,,20926,103,21.127611239999997,21.1,25.53,-25.685115833529807,0.0003,201,25.685115833529807,173,19.31858779621791,940,17,1,0.25399157,0,0,,
,,,,,,,,21006,103,20.94729511,20.9,25.36,-7.628797936065977,0.0003,203,7.628797936065977,175,8.673291873073982,944,17,1,0.44461256,0,0,,
,,,,,,,,21095,103,21.113437450000003,21.1,25.54,-11.475502574655282,0.0003,203,11.475502574655282,175,10.952436003324836,948,18,1,0.27484006,0,0,,
,,,,,,,,21287,102,22.900528949999998,22.9,26.85,-34.48443175704578,0.0003,206,34.48443175704578,178,13.588970784754563,952,18,1,0.1957779,0,0,,
,,,,,,,,21347,102,22.11660003,22.1,26.22,-4.998211933013215,0.0003,208,5.012923338636281,180,9.019173450157565,956,18,1,0.52490693,0,0,,
,,,,,,,,21457,101,21.73394029,21.7,26.12,-2.984030074453982,0.0003,210,3.0306861396119715,182,3.8925038435856,960,18,1,0.6790954,0,0,,
,,,,,,,,21556,101,21.933481139999998,21.9,26.32,-3.355751530533095,0.0003,212,3.407413483236741,183,4.512855988079965,964,18,1,0.7146732,0,0,,
,,,,,,,,21673,101,22.70311291,22.7,26.67,-4.096945486634601,0.0003,213,4.096945486634601,185,3.0972771286484253,968,18,1,0.4423817,0,0,,
,,,,,,,,21810,100,23.496243890000006,23.5,27.2,-5.651704163311522,0.0003,217,5.651704163311522,188,3.425910664006996,972,18,1,0.41682914,0,0,,
,,,,,,,,21932,100,24.183094199999996,24.2,27.15,-6.714538210759528,0.0003,219,6.714538210759528,190,3.991568010648202,976,18,1,0.19165193,0,0,,
,,,,,,,,21991,100,24.110695689999996,24.1,26.88,-2.163491464239415,0.0003,219,2.524347750153363,190,4.838517007621152,980,18,1,0.7289641,0,0,,
,,,,,,,,22064,99,24.16961238,24.2,26.66,-12.76025077697716,0.0003,221,12.76025077697716,192,16.263476656652735,984,18,1,0.44891438,0,0,,
,,,,,,,,22137,99,23.803422170000005,23.8,26.17,-6.786137585997761,0.0003,223,6.786137585997761,194,7.682469432254101,988,18,1,0.37888342,0,0,,
,,,,,,,,22254,98,24.816587289999998,24.8,26.37,-3.9098293267198017,0.0003,224,4.048771157769328,195,6.079581911928925,992,18,1,0.6128375,0,0,,
,,,,,,,,22341,98,25.09324157,25.1,26.41,-2.7796856010929014,0.0003,226,2.78317571522693,197,3.759291703925882,996,19,1,0.6671618,0,0,,
,,,,,,,,22474,98,25.619299669999997,25.6,26.78,-9.10297370716478,0.0003,228,10.200483922304013,199,13.218675428063179,1000,19,1,0.47173622,0,0,,
,,,,,,,,22569,97,24.748127280000002,24.7,26.36,-1.6769163797507685,0.0003,230,2.5208438352407687,200,5.175240392047204,1004,19,1,0.7796644,0,0,,
,,,,,,,,22690,97,24.323053050000002,24.3,26.29,-15.069163243643397,0.0003,232,15.069163243643397,202,14.693634621553239,1008,19,1,0.53727317,0,0,,
,,,,,,,,22777,97,24.170401899999998,24.2,26.06,-11.189819941592978,0.0003,234,11.189819941592978,204,13.061810674493849,1012,19,1,0.40244222,0,0,,
,,,,,,,,22859,96,24.056283899999993,24.1,25.88,-5.0427774248743304,0.0003,236,5.92894245279711,206,9.872881089239462,1016,19,1,0.6926961,0,0,,
,,,,,,,,22936,96,24.03509418,24.0,25.84,-5.675040719780074,0.0003,238,5.688240344994647,208,8.504846604781777,1020,19,1,0.56671125,0,0,,
,,,,,,,,23032,95,23.916624510000002,23.9,25.5,-7.15782570883252,0.0003,239,7.178766377950597,209,8.260678295602926,1024,19,1,0.56994134,0,0,,
,,,,,,,,23122,95,22.088840010000002,22.1,24.93,-3.8529684292336874,0.0003,241,3.8529684292336874,211,4.56531649219483,1028,19,1,0.55802184,0,0,,
,,,,,,,,23204,95,22.018791979999996,22.0,24.72,-7.8603535424387845,0.0003,243,7.8603535424387845,213,8.520574564986571,1032,19,1,0.34091872,0,0,,
,,,,,,,,23296,95,22.16029501,22.2,24.87,-6.954848276581322,0.0003,244,6.990321384302755,213,8.548143732551654,1036,19,1,0.5745504,0,0,,
,,,,,,,,23384,95,21.764816269999997,21.8,24.58,-3.3678302012497268,0.0003,245,3.5969385196558776,215,5.412173928268566,1040,19,1,0.53559643,0,0,,
,,,,,,,,23514,94,22.124442240000004,22.1,25.08,-7.29957395073014,0.0003,249,7.29957395073014,219,4.304497965467368,1044,20,1,0.33267376,0,0,,
,,,,,,,,23647,93,22.924005790000002,22.9,25.52,-2.7592743740954866,0.0003,251,2.9047009837774183,220,2.4975928999758654,1048,20,1,0.57525265,0,0,,
,,,,,,,,23731,93,21.57768589,21.6,24.44,-4.378610903900086,0.0003,253,4.378610903900086,222,4.3502785719291674,1052,20,1,0.3359121,0,0,,
,,,,,,,,23810,93,21.757820820000003,21.8,24.63,-5.82597434904342,0.0003,255,5.84763276969146,224,9.106289623901448,1056,20,1,0.6272796,0,0,,
,,,,,,,,23927,92,21.75996858,21.8,24.7,-18.762549531445437,0.0003,257,18.762549531445437,226,14.853251635004673,1060,20,1,0.3648764,0,0,,
,,,,,,,,24017,92,21.49880116,21.5,24.61,-9.559206460475247,0.0003,259,9.559206460475247,228,8.685776062288323,1064,20,1,0.3370748,0,0,,
,,,,,,,,24108,92,21.148911639999998,21.1,24.35,-6.014036308816921,0.0003,261,6.014036308816921,230,5.156790103141292,1068,20,1,0.306576,0,0,,
,,,,,,,,24202,91,20.392831460000004,20.4,23.92,-4.918461879874814,0.0003,263,4.918461879874814,231,4.333309695412904,1072,20,1,0.2892104,0,0,,
,,,,,,,,24363,91,20.9874099,21.0,24.31,-67.20863337433961,0.0003,265,67.20863337433961,234,46.12875109738894,1076,20,1,0.3145723,0,0,,
,,,,,,,,24469,91,21.271026839999994,21.3,24.78,-13.534990578604758,0.0003,267,13.546610961572956,235,13.960085879101547,1080,20,1,0.5163921,0,0,,
,,,,,,,,24550,91,21.472860379999997,21.5,24.86,-2.8576430142695877,0.0003,269,3.0226063062226425,237,5.8261957051381446,1084,20,1,0.6185834,0,0,,
,,,,,,,,24636,90,21.50112614,21.5,24.99,-9.390009340914027,0.0003,271,9.390009340914027,239,9.724979541881728,1088,20,1,0.45397073,0,0,,
,,,,,,,,24715,90,20.7563595,20.8,24.61,-3.316803225354265,0.0003,273,3.4954739080665616,241,5.436220002048389,1092,21,1,0.58341706,0,0,,
,,,,,,,,24766,90,20.21627318,20.2,24.25,-3.6192655982061934,0.0003,273,3.6192655982061934,241,5.0469917323717866,1096,21,1,0.3548825,0,0,,
,,,,,,,,24841,90,19.808607489999996,19.8,23.67,-13.169314163960907,0.0003,275,13.169314163960907,243,13.637707329166894,1100,21,1,0.35959283,0,0,,
,,,,,,,,24912,89,19.426183309999995,19.4,23.43,-2.748447217538549,0.0003,277,2.748447217538549,245,3.3131455717549176,1104,21,1,0.3740906,0,0,,
,,,,,,,,25000,87,19.18499044,19.2,23.1,-3.0522509937855435,0.0003,284,3.0522509937855435,247,3.0204206666489646,1108,21,1,0.5257909,200,4,114.21165,29.770824
,,,,,,,,25090,88,20.10713263,20.1,23.13,-21.718290159700153,0.0003,284,21.718290159700153,247,18.125535672199533,1112,21,1,0.061866086,200,4,,
,,,,,,,,25180,87,21.122175470000002,21.1,23.21,-7.953767876328851,0.0003,288,12.1122667883017,249,18.153488823990326,1116,21,1,13.839159,400,6,99.77852,34.64784
,,,,,,,,25274,86,22.30022125,22.3,23.38,-0.7671498260439434,0.0003,292,10.557894610098913,251,18.40086563004436,1120,21,1,21.866442,600,8,92.66918,49.218662
,,,,,,,,25454,84,24.863334690000002,24.9,24.22,-11.345882204809111,0.0003,300,22.813124589509904,255,23.323276615252524,1124,21,1,36.119858,1000,12,87.43004,91.13195
,,,,,,,,25724,82,29.26253817,29.3,26.02,2.209023419553516,0.0003,313,24.87924791415712,261,10.736617255909744,1128,21,2,53.279594,1600,18,77.05614,231.90211
,,,,,,,,26071,80,35.226147280000006,35.2,28.67,2.199815738264722,0.0003,325,23.794077010158862,267,8.161368306024473,1132,22,2,74.31644,2200,24,80.30947,383.25214
,,,,,,,,26419,77,41.58707102,41.6,31.23,13.34976940573484,0.0003,341,17.758732095526582,275,7.963065799324583,1136,22,2,85.96077,3000,31,60.35866,613.76544
,,,,,,,,26765,75,47.89157974,47.9,33.81,22.9086525419506,0.0003,354,23.016619277027566,281,8.152181526303547,1140,22,2,94.11004,3600,37,61.326828,902.6989
,,,,,,,,27111,73,53.94916569,53.9,35.97,16.214364854523975,0.0003,370,17.14432311205817,289,8.179762653978262,1144,23,2,90.63167,4400,45,50.230873,1161.05
,,,,,,,,27456,71,59.34721823999998,59.3,38.09,22.46808644134159,0.0003,383,22.46808644134159,296,8.238883219313433,1148,23,2,96.88402,5000,51,44.97051,1218.8694
,,,,,,,,27749,70,64.25529966,64.3,40.18,92.22199557660254,0.0003,395,92.22199557660254,302,6.492745263858533,1152,23,2,134.50311,5600,57,58.310898,1395.2236
,,,,,,,,27977,69,67.79582123,67.8,41.67,70.60716052018205,0.0003,404,70.60716052018205,306,27.281315352772964,1156,23,3,139.30759,6000,60,60.363457,1563.4464
,,,,,,,,28334,67,74.35949454,74.4,44.07,25.8630463693725,0.0003,420,28.56227015756695,314,15.370429156409061,1160,24,3,135.24606,6800,68,65.69811,1856.354
,,,,,,,,28833,65,84.67201432000002,84.7,48.16,36.43309525219425,0.0003,441,36.43309525219425,325,3.2171332811306135,1164,24,3,138.78842,7800,78,63.553375,2067.5593
,,,,,,,,29313,63,94.32989273000001,94.3,52.05,35.72034567358599,0.0003,463,37.15163951440871,336,4.071801102623783,1168,24,3,138.9045,8800,87,76.01792,2325.0283
,,,,,,,,29852,61,106.10988624000001,106.1,56.5,9.118855933770181,0.0003,484,13.474474453324659,347,3.604085566589079,1172,25,3,146.32855,9800,97,72.6458,2713.2107
1,189.3,153.40761154203076,149.0738,130.1818181818182,39.200676,297.1322232727273,37.6128910307481,30001,,,,,,,,,,,,,,,,,,
,,,,,,,,30367,59,115.85876832,115.9,60.04,19.380656334087043,0.0003,507,20.733608449784374,358,5.717060009406373,1176,25,4,163.24525,10800,107,75.05467,2934.5403
,,,,,,,,31226,57,136.14867747999998,136.1,67.57,18.086075377016883,0.0003,546,22.298719154326296,379,0.222564317356302,1180,26,4,168.11237,12600,124,123.42296,4318.678
,,,,,,,,31897,55,153.70798117,153.7,73.47,40.23372031820856,0.0003,572,42.120973303898104,392,1.021584668888362,1184,26,4,181.98386,13800,136,123.316124,4729.7715
,,,,,,,,32784,53,178.18130293000002,178.2,81.48,24.080048096709127,0.0003,612,24.813588189745847,413,0.1670959113794276,1188,27,5,199.05173,15600,153,117.90751,4571.7637
,,,,,,,,33640,51,199.01539673000008,199.0,89.25,27.458757721120964,0.0003,652,54.38678434716405,434,0.9715333119306852,1192,28,5,242.16418,17400,170,132.44205,4770.4263
,,,,,,,,34290,50,215.93058634000002,215.9,95.24,87.39858376674874,0.0003,679,87.5527948871578,449,1.5045839054078733,1196,28,5,222.36868,18600,182,152.32286,5775.8726
,,,,,,,,34955,49,231.42842636999998,231.4,101.14,171.46865171932365,0.0003,709,171.46865171932365,465,0.5481363189546751,1200,29,6,261.1592,20000,195,149.80336,6222.571
,,,,,,,,35601,48,247.38850398,247.4,106.89,112.20814672001283,0.0003,741,112.23288115419784,483,1.0531361714032559,1204,30,6,229.09627,21400,208,146.57062,6539.1323
,,,,,,,,36280,47,266.37841957999996,266.4,112.8,24.873688813266085,0.0003,768,30.68145404768042,497,1.0322894183058084,1208,30,6,209.59076,22600,220,138.6434,5619.9233
,,,,,,,,36959,46,285.58460519,285.6,118.69,28.18634063689962,0.0003,800,31.28533674505581,515,1.1363876166203992,1212,31,7,217.79985,24000,233,142.01044,5959.596
,,,,,,,,37664,45,298.99025813000003,299.0,124.84,141.08404962971323,0.0003,833,141.15757542173864,533,1.1430188315512007,1216,31,7,257.41055,25400,247,157.86961,6382.252
,,,,,,,,38249,44,313.58764224,313.6,129.75,118.74245725979024,0.0003,861,119.62488505726684,548,1.6848439412425762,1220,32,7,231.56895,26600,259,124.49809,5735.942
,,,,,,,,38704,43,322.24985332,322.2,132.5,128.81007176824028,0.0003,884,128.81007176824028,561,7.207813514503256,1224,32,7,259.59805,27600,268,145.92506,6354.9707
,,,,,,,,39317,43,333.05150761000004,333.1,135.93,71.42721797019625,0.0003,912,71.69435172464262,577,2.3288753784522034,1228,33,8,242.38211,28800,280,149.97992,6377.1562
1,246.9,200.63215892926019,236.07684,172.72727272727272,80.946075,487.96770218181814,68.56362811507849,40001,,,,,,,,,,,,,,,,,,
,,,,,,,,40015,42,344.96244716,345.0,139.44,124.6437606312653,0.0003,947,124.6437606312653,595,0.7985871883177459,1232,33,8,243.47983,30200,293,155.4381,6357.9688
,,,,,,,,40650,41,356.03191944000014,356.0,142.31,62.70405052119801,0.0003,976,63.80679605274315,611,2.0059031392147797,1236,34,8,242.87445,31400,305,138.31812,5636.4434
,,,,,,,,41294,41,369.98053281000006,370.0,145.29,94.83152643673633,0.0003,1004,94.83152643673633,628,1.0072069215446764,1240,34,9,240.82736,32600,316,112.394394,5454.0464
,,,,,,,,41903,40,381.12913084,381.1,147.92,102.78224478656823,0.0003,1038,102.78224478656823,647,1.3132809033110329,1244,35,9,242.44011,34000,330,157.46057,6271.4893
,,,,,,,,42451,39,390.4096971899999,390.4,149.95,79.72405265672953,0.0003,1062,80.09922655591564,660,3.599683419946965,1248,35,9,246.79338,35000,340,149.56258,5971.2476
,,,,,,,,42957,39,399.32613868,399.3,152.08,134.83895270824863,0.0003,1086,134.83895270824863,674,3.117663957322867,1252,36,9,264.07074,36000,349,141.62547,6067.162
,,,,,,,,43441,39,408.93262433999996,408.9,154.64,202.10652470116375,0.0003,1111,202.10652470116375,688,2.960847243685499,1256,36,10,304.93362,37000,359,159.7731,7135.285
,,,,,,,,43998,38,418.30934007,418.3,156.64,256.67465186938335,0.0003,1135,256.67465186938335,702,0.3677164865010032,1260,36,10,293.94214,38000,368,182.7105,7362.7993
,,,,,,,,44483,38,421.12046247000006,421.1,156.5,256.6736276799192,0.0003,1160,256.6736276799192,717,0.5453853882002986,1264,37,10,286.39365,39000,378,160.88057,7024.0386
