eval_eplenmean,eval_ep_rewmean,eval_time_elapsed,eval_qs,eval_discount_q,eval_abs_qs_difference,total timesteps,eval_qs_difference,eval mean 100 episode reward,time_elapsed,qs_abs_difference,env_time,update_time,qs_difference,ep_rewmean,qs_mean,n_updates,current_lr,train_time,discount_q,fps,eplenmean,episodes,act_time,mean 100 episode reward,qfs_loss,q_grad_norm
,,,,,,5812,,,85,61.333373185933766,9,69,-61.333373185933766,55.83281848000001,0.4290198,0,0.0003,0,93.56900273987954,67,6.14,960,1,55.8,,
,,,,,,5840,,,85,43.63395486192324,10,69,-43.63395486192324,55.84125545,0.74196315,0,0.0003,0,65.6573644781366,67,6.14,964,1,55.8,,
,,,,,,5860,,,85,34.2397332352787,10,69,-34.2397332352787,54.80761978999999,0.81889474,0,0.0003,0,54.03400103028287,68,6.03,968,1,54.8,,
,,,,,,5891,,,86,29.871523683945735,10,69,-29.871523683945735,55.35587981,0.78307176,0,0.0003,0,40.986870057577725,68,6.09,972,1,55.4,,
,,,,,,5914,,,88,26.25193035894332,10,71,-26.25193035894332,55.17055931,0.073939204,0,0.0003,0,36.75813734807066,66,6.07,976,1,55.2,,
,,,,,,5939,,,88,30.848747634797167,10,71,-30.848747634797167,55.46149104,0.29954574,0,0.0003,0,44.15837085776036,66,6.1,980,1,55.5,,
,,,,,,5965,,,88,30.381721206202965,10,71,-30.381721206202965,54.69228847999999,0.28013042,0,0.0003,0,43.277375093357904,67,6.02,984,1,54.7,,
,,,,,,5991,,,88,34.46000175881274,10,71,-34.46000175881274,54.795049249999984,0.66757387,0,0.0003,0,50.978557930717336,67,6.03,988,1,54.8,,
,,,,,,6015,,,91,26.508688517017788,10,74,-26.508688517017788,55.27784872000001,0.21064734,0,0.0003,0,36.88160116647772,65,6.08,992,1,55.3,,
,,,,,,6038,,,91,30.004089639148408,10,74,-30.004089639148408,55.469596769999995,0.853605,0,0.0003,0,44.68060425870152,66,6.1,996,1,55.5,,
,,,,,,6065,,,91,35.449431740358136,10,74,-35.449431740358136,56.12602503,0.40520456,0,0.0003,0,51.09202368341011,66,6.17,1000,1,56.1,,
,,,,,,6086,,,91,21.299709197481665,10,74,-21.299709197481665,56.03696299999999,0.70681095,0,0.0003,0,29.744794290748644,66,6.16,1004,1,56.0,,
,,,,,,6112,,,94,34.87843365362453,10,76,-34.87843365362453,56.41169,0.28054473,0,0.0003,0,50.971461590051106,64,6.2,1008,1,56.4,,
,,,,,,6134,,,94,30.734002136406747,10,76,-30.734002136406747,56.225587420000004,0.19470435,0,0.0003,0,45.16906868624761,65,6.18,1012,1,56.2,,
,,,,,,6155,,,94,25.709942343429525,10,76,-25.709942343429525,56.39277079999999,0.78170687,0,0.0003,0,37.64229333425222,65,6.2,1016,1,56.4,,
,,,,,,6182,,,94,34.824683733389236,10,76,-34.824683733389236,56.85380075999999,0.71888644,0,0.0003,0,50.91131989607646,65,6.25,1020,1,56.9,,
,,,,,,6200,,,97,25.717279277980587,10,79,-25.717279277980587,56.48050529,0.73860097,0,0.0003,0,38.86477429918727,63,6.21,1024,1,56.5,,
,,,,,,6225,,,97,35.19599644764637,10,79,-35.19599644764637,56.84802854,0.30179152,0,0.0003,0,51.83235133723432,64,6.25,1028,1,56.8,,
,,,,,,6249,,,97,34.68403351256158,10,79,-34.68403351256158,56.65310194999999,0.8300342,0,0.0003,0,52.36089876068835,64,6.23,1032,1,56.7,,
,,,,,,6270,,,97,29.850064112122112,10,79,-29.850064112122112,56.46465914999999,0.77390844,0,0.0003,0,45.3658342171267,64,6.21,1036,1,56.5,,
,,,,,,6291,,,97,34.996077786705264,10,79,-34.996077786705264,55.42477514,0.6878993,0,0.0003,0,54.2172070720163,64,6.1,1040,1,55.4,,
,,,,,,6321,,,99,30.07697676695979,10,81,-30.07697676695979,56.16286033999999,0.82262903,0,0.0003,0,41.76644419321558,63,6.18,1044,1,56.2,,
,,,,,,6348,,,99,21.589381341817482,10,81,-21.589381341817482,56.443772480000014,0.73132735,0,0.0003,0,28.362291038051175,63,6.21,1048,1,56.4,,
,,,,,,6369,,,100,21.218042346875674,10,81,-21.218042346875674,55.878010440000004,0.7838045,0,0.0003,0,29.891221003914406,63,6.15,1052,1,55.9,,
,,,,,,6394,,,100,29.91304408728253,10,81,-29.91304408728253,55.78977048000001,0.77878183,0,0.0003,0,43.62533672910756,63,6.14,1056,1,55.8,,
,,,,,,6421,,,102,39.671412412453456,10,84,-39.671412412453456,55.33366480000001,0.48073366,0,0.0003,0,58.762571078169316,62,6.09,1060,1,55.3,,
,,,,,,6446,,,102,22.118490526204912,11,84,-22.118490526204912,55.053727800000004,0.17388466,0,0.0003,0,28.944568355323288,62,6.06,1064,1,55.1,,
,,,,,,6470,,,102,47.82200498432353,11,84,-47.82200498432353,55.430404079999995,0.67987895,0,0.0003,0,76.20969560627374,62,6.1,1068,1,55.4,,
,,,,,,6492,,,102,30.03848226192795,11,84,-30.03848226192795,54.59715071999999,0.6971803,0,0.0003,0,45.130901298857516,63,6.01,1072,1,54.6,,
,,,,,,6514,,,105,21.529577759470477,11,86,-21.529577759470477,54.50839074,0.7010561,0,0.0003,0,29.7494132855092,61,6.0,1076,1,54.5,,
,,,,,,6544,,,105,25.87474220837037,11,86,-25.87474220837037,54.97068155000001,0.8045529,0,0.0003,0,34.73610652428412,61,6.05,1080,1,55.0,,
,,,,,,6566,,,105,21.23993614656915,11,86,-21.23993614656915,54.60309402,0.6840976,0,0.0003,0,29.410794563613226,62,6.01,1084,1,54.6,,
,,,,,,6594,,,105,26.267305107361597,11,86,-26.267305107361597,54.78769377,0.21120982,0,0.0003,0,35.22565537459287,62,6.03,1088,1,54.8,,
,,,,,,6617,,,108,29.97724000794091,11,89,-29.97724000794091,54.67945379999999,0.77625823,0,0.0003,0,44.61062198839655,61,6.02,1092,1,54.7,,
,,,,,,6642,,,108,21.640334203247853,11,89,-21.640334203247853,54.87546743000001,0.15792212,0,0.0003,0,28.445353911460124,61,6.04,1096,1,54.9,,
,,,,,,6665,,,108,21.22316219939847,11,89,-21.22316219939847,54.49621389,0.6913245,0,0.0003,0,29.108645850480727,61,6.0,1100,1,54.5,,
,,,,,,6686,,,108,30.920533294203068,11,89,-30.920533294203068,54.49849937999999,0.21738726,0,0.0003,0,45.95846024043988,61,6.0,1104,1,54.5,,
,,,,,,6706,,,111,21.684304621806152,11,92,-21.684304621806152,53.92593397,0.17893563,0,0.0003,0,29.990512949961094,60,5.94,1108,1,53.9,,
,,,,,,6729,,,111,21.254806639431877,11,92,-21.254806639431877,54.00783390000001,0.674155,0,0.0003,0,29.093030138920003,60,5.95,1112,1,54.0,,
,,,,,,6748,,,111,26.43716469322585,11,92,-26.43716469322585,53.83361695000001,0.15511052,0,0.0003,0,38.63540666730124,60,5.93,1116,1,53.8,,
,,,,,,6771,,,111,34.96123023100987,11,92,-34.96123023100987,53.464317040000005,0.7042832,0,0.0003,0,53.10065274330292,60,5.89,1120,1,53.5,,
,,,,,,6795,,,111,21.41285017787636,11,92,-21.41285017787636,54.01810568999999,0.72500956,0,0.0003,0,29.047423343258593,60,5.95,1124,1,54.0,,
,,,,,,6813,,,114,25.80367157264488,11,94,-25.80367157264488,53.371175130000005,0.778422,0,0.0003,0,38.91928756702441,59,5.88,1128,1,53.4,,
,,,,,,6835,,,114,30.551330215328687,11,94,-30.551330215328687,53.18123,0.20517945,0,0.0003,0,45.05621970858658,59,5.86,1132,1,53.2,,
,,,,,,6855,,,114,30.4294055770652,11,94,-30.4294055770652,53.09146583999999,0.16927372,0,0.0003,0,45.81672007486417,59,5.85,1136,1,53.1,,
,,,,,,6877,,,114,26.070184198387004,11,94,-26.070184198387004,53.18054035,0.09788911,0,0.0003,0,36.96867404141288,59,5.86,1140,1,53.2,,
,,,,,,6899,,,114,30.638821715552336,11,94,-30.638821715552336,52.43247091000001,0.2622229,0,0.0003,0,45.31659679248161,60,5.78,1144,1,52.4,,
,,,,,,6923,,,117,30.531002491647097,11,97,-30.531002491647097,52.154721620000004,0.23918597,0,0.0003,0,44.15670133041126,58,5.75,1148,1,52.2,,
,,,,,,6947,,,117,25.83522411389813,11,97,-25.83522411389813,52.438610849999996,0.7874507,0,0.0003,0,36.692781061178685,59,5.78,1152,1,52.4,,
,,,,,,6973,,,117,26.406646494460894,11,97,-26.406646494460894,52.53507955,0.22236077,0,0.0003,0,36.03324547200555,59,5.79,1156,1,52.5,,
,,,,,,6996,,,117,30.75643664837878,11,97,-30.75643664837878,52.15088937,0.37372053,0,0.0003,0,45.095509374011826,59,5.75,1160,1,52.2,,
,,,,,,7024,,,120,26.401249396721504,11,100,-26.401249396721504,52.430628860000006,0.21454768,0,0.0003,0,35.31207078740143,58,5.78,1164,1,52.4,,
,,,,,,7048,,,120,30.44357641740096,11,100,-30.44357641740096,52.43215374,0.59192073,0,0.0003,0,44.452421332178666,58,5.78,1168,1,52.4,,
,,,,,,7073,,,121,30.25202589860821,12,100,-30.25202589860821,52.7087174,0.6575189,0,0.0003,0,43.92445353671086,58,5.81,1172,1,52.7,,
,,,,,,7108,,,123,35.21772977081124,12,103,-35.21772977081124,53.90492629000001,0.33176103,0,0.0003,0,46.9335400137342,57,5.94,1176,1,53.9,,
,,,,,,7129,,,123,21.496240892114113,12,103,-21.496240892114113,53.06636942,0.7800592,0,0.0003,0,30.140716188586634,57,5.85,1180,1,53.1,,
