eval_qs_difference,total timesteps,eval mean 100 episode reward,eval_discount_q,eval_time_elapsed,eval_eplenmean,eval_abs_qs_difference,eval_ep_rewmean,eval_qs,ep_rewmean,qs_difference,train_time,time_elapsed,current_lr,act_time,episodes,env_time,fps,mean 100 episode reward,discount_q,qs_abs_difference,n_updates,update_time,eplenmean,qs_mean,q_grad_norm,qfs_loss
-3.4060421425390683,1,9.0,8.573407374943606,0,21.727272727272727,3.4060423,9.027943909090908,-0.9187244,,,,,,,,,,,,,,,,,,
,187586,,,,,,,,834.6394935099999,215.06202304389578,3512,11063,0.0003,87,1800,174,16,834.6,0.04494869519218689,215.06202304389578,325200,7175,244.22,345.85852,4339.7314,73.83981
,188644,,,,,,,,821.5710559,24.158441843432445,3533,11133,0.0003,87,1804,175,16,821.6,0.2245178381379647,24.32444096574063,327400,7223,240.3,318.29608,4281.877,79.40733
,189754,,,,,,,,806.5206284,10.986851791569393,3556,11203,0.0003,88,1808,175,16,806.5,0.09964819317617464,13.607379099282705,329600,7268,235.21,303.1194,4701.251,65.82122
18.529299896887473,190001,1279.9,269.4055709673493,3,281.72727272727275,21.49877,1047.0175546363637,294.57687,,,,,,,,,,,,,,,,,,
,190165,,,,,,,,783.8384746700001,31.85140438107493,3565,11232,0.0003,88,1812,176,16,783.8,31.52687408010863,32.60003113541458,330400,7284,229.61,270.16684,4379.897,82.45797
,191025,,,,,,,,812.5668376499998,60.227522447821094,3582,11288,0.0003,88,1816,177,16,812.6,0.3713907138749283,60.74711009851827,332200,7322,237.85,286.92175,4471.085,69.74289
,191971,,,,,,,,845.5735188699999,36.58772944455148,3603,11346,0.0003,89,1820,177,16,845.6,0.23922349897779485,37.74171877133662,334000,7357,246.96,291.60303,5010.4346,70.134674
,193204,,,,,,,,858.40302836,23.008262294159938,3631,11428,0.0003,89,1824,179,16,858.4,0.036145980956844355,23.278954049396116,336600,7408,250.57,314.24786,5194.7417,79.89913
,194179,,,,,,,,864.88174028,26.303815061754275,3648,11484,0.0003,90,1828,179,16,864.9,0.13530362167093427,31.539370347876087,338400,7446,251.19,273.72018,4701.87,71.44119
,195246,,,,,,,,867.92795836,7.676352221290783,3669,11553,0.0003,90,1832,180,16,867.9,0.1285497079408319,10.881640903928705,340600,7493,251.05,301.1284,4420.8745,83.14447
,196222,,,,,,,,860.84679322,31.757067037366912,3691,11617,0.0003,91,1836,181,16,860.8,0.18069494685510154,32.27311037049576,342600,7533,248.52,290.31534,4553.334,65.02205
,197198,,,,,,,,866.04938416,27.068342957412344,3709,11674,0.0003,91,1840,182,16,866.0,0.14638769163412022,28.360736705490655,344400,7570,249.18,285.77124,4700.194,63.514248
,198136,,,,,,,,862.98476924,41.308849422226494,3729,11738,0.0003,92,1844,183,16,863.0,0.34131061765110166,41.32428858607222,346400,7614,248.12,301.15872,4165.126,77.51593
,199064,,,,,,,,850.05323226,18.071407691475915,3747,11795,0.0003,92,1848,184,16,850.1,0.24782652970297298,19.556968966162504,348200,7651,244.15,279.0609,4053.162,55.628708
81.91877752471815,200001,1254.0,260.9425295702462,4,352.72727272727275,83.617165,1212.3599593636366,343.3958,,,,,,,,,,,,,,,,,,
,200285,,,,,,,,859.2618443599999,21.06161379886641,3773,11875,0.0003,93,1852,185,16,859.3,0.04298026285030151,21.597084212584964,350600,7699,246.63,311.61993,3641.209,61.235058
,201214,,,,,,,,850.5444771900001,25.737451529518136,3791,11938,0.0003,93,1856,186,16,850.5,0.6008092623903244,25.737451529518136,352600,7742,244.09,313.57968,5079.6265,73.565834
,202191,,,,,,,,853.53087651,6.409581540246711,3812,11997,0.0003,94,1860,186,16,853.5,0.18365794779898673,14.749490728350134,354400,7779,244.48,282.08157,3723.6616,59.56215
,202914,,,,,,,,864.1302192200002,16.687389071573634,3829,12049,0.0003,94,1864,187,16,864.1,2.1916217158697195,17.678140060651785,356000,7812,246.39,285.8514,3388.2837,54.980717
,203904,,,,,,,,890.07686489,12.045348811567285,3848,12112,0.0003,95,1868,188,16,890.1,0.18831800550319405,17.22825145028756,358000,7855,251.59,292.73273,5436.0806,108.70176
,204896,,,,,,,,890.7514022600001,9.203126564000256,3868,12169,0.0003,95,1872,189,16,890.8,0.1639032684706181,14.630124153074293,359800,7890,250.69,284.78445,5452.1274,77.49122
,205906,,,,,,,,887.76556412,116.7079777624743,3891,12240,0.0003,96,1876,190,16,887.8,0.17412032281110607,116.7079777624743,362000,7936,249.4,366.14566,4224.5083,55.839508
,207134,,,,,,,,896.18292742,19.054883182685337,3914,12316,0.0003,96,1880,191,16,896.2,0.048439345849587326,22.159540872909325,364400,7988,249.64,335.8203,4183.6685,60.918964
,207938,,,,,,,,878.98186794,279.82293817983765,3931,12367,0.0003,96,1884,191,16,879.0,0.01776363240502119,279.82293817983765,366000,8021,244.51,305.11453,4026.7598,57.29032
,208989,,,,,,,,868.5423601700002,26.12988709437389,3952,12430,0.0003,97,1888,193,16,868.5,0.15158505698093167,29.189801169075903,368000,8060,241.62,316.90506,3582.8235,51.667973
,209999,,,,,,,,874.9960460299999,131.266183209126,3971,12493,0.0003,98,1892,193,16,875.0,0.10428285757877077,131.266183209126,370000,8103,242.7,367.91855,5123.45,72.72119
89.79907171439356,210001,1222.7,264.3523357287071,3,286.90909090909093,92.672386,1049.1310732727272,357.20178,,,,,,,,,,,,,,,,,,
,210538,,,,,,,,859.95029038,264.2800082587747,3984,12535,0.0003,98,1896,194,16,860.0,0.9183650062242424,264.2800082587747,371200,8128,238.94,333.46445,3894.475,70.672646
,211339,,,,,,,,853.5796679899998,173.79248208647553,4001,12586,0.0003,98,1900,195,16,853.6,0.4552903960844586,173.79248208647553,372800,8160,237.53,367.4693,3286.3027,47.811348
,212215,,,,,,,,847.2331492999999,136.64515050048638,4018,12643,0.0003,99,1904,195,16,847.2,0.4369498141150785,136.64515050048638,374600,8199,235.71,373.68372,3155.2312,49.226185
,213105,,,,,,,,838.9407908000001,33.88952610609172,4035,12698,0.0003,99,1908,196,16,838.9,0.27840722813226504,38.05978528775181,376400,8236,233.51,276.7551,4111.5957,63.524654
,213976,,,,,,,,860.0430616399999,14.875667787873004,4050,12749,0.0003,100,1912,197,16,860.0,0.9106680058897862,17.76640123664957,378000,8270,238.11,308.23834,3843.5654,63.37488
,214979,,,,,,,,869.01241486,15.446647562346206,4068,12811,0.0003,100,1916,198,16,869.0,0.18073125879665358,16.539678676230157,380000,8313,239.54,305.99982,5216.339,76.49689
,216097,,,,,,,,876.03355355,65.05113843223654,4093,12882,0.0003,101,1920,199,16,876.0,0.07062182372221358,65.05113843223654,382200,8357,241.26,335.76544,4839.5986,72.946785
,217092,,,,,,,,865.6853148,49.14789371281984,4112,12945,0.0003,101,1924,200,16,865.7,0.24855964475378908,49.3257542784823,384200,8399,238.88,326.5463,3633.4495,70.33997
,217958,,,,,,,,862.33061605,23.12790112833286,4130,13004,0.0003,101,1928,200,16,862.3,1.092787435353801,23.681587571970457,386000,8439,237.79,321.63214,4408.445,72.78054
,218687,,,,,,,,847.58552673,46.34505947492433,4144,13048,0.0003,102,1932,201,16,847.6,1.0188437526145504,46.69926148898241,387400,8468,234.41,261.8867,4808.185,98.79472
,219924,,,,,,,,859.9023446099999,22.954594859579185,4173,13132,0.0003,102,1936,202,16,859.9,0.01223320170188828,24.053477077595275,390000,8521,237.02,294.0319,4394.843,74.96123
21.606131816957216,220001,1218.1,272.010005387863,3,282.1818181818182,28.062248,1076.950751,307.0708,,,,,,,,,,,,,,,,,,
,221078,,,,,,,,864.70273299,157.94378304590694,4197,13208,0.0003,103,1940,203,16,864.7,0.023349683215247958,157.94378304590694,392200,8567,238.8,363.97305,4744.399,69.05239
,222155,,,,,,,,870.1201971,22.281091417963477,4220,13279,0.0003,104,1944,204,16,870.1,0.061986364222292686,23.877938501500324,394400,8613,240.19,291.34656,5819.1675,96.541405
,223053,,,,,,,,869.3522457500002,13.765608643845688,4238,13337,0.0003,104,1948,205,16,869.4,0.4949912691096308,16.21275890914416,396200,8653,239.89,295.29633,4528.506,77.89712
,224113,,,,,,,,865.05718703,33.90492792116272,4258,13405,0.0003,104,1952,206,16,865.1,0.06330727620863018,34.36559118207383,398400,8699,238.28,294.81268,4073.0264,72.3891
,225149,,,,,,,,872.3940781200002,17.2489422680815,4279,13474,0.0003,105,1956,207,16,872.4,0.14038446673495725,17.642413578041104,400400,8745,239.35,309.78552,3209.4075,55.728703
,226170,,,,,,,,876.0670410099999,23.09327761806715,4301,13537,0.0003,105,1960,208,16,876.1,0.11829852816737191,23.211010862684837,402400,8785,239.79,302.05264,4013.268,58.964977
,227173,,,,,,,,890.1266857300001,28.045185849034866,4319,13600,0.0003,106,1964,208,16,890.1,0.09702145303698645,28.391346723700213,404400,8827,242.59,276.83514,5478.8296,78.63219
,228091,,,,,,,,886.0169083600001,64.40178879659905,4336,13657,0.0003,106,1968,209,16,886.0,0.17877220377360592,64.92895326683218,406200,8866,241.87,293.4657,4653.701,70.71893
,229033,,,,,,,,884.7520468300002,27.514706133988103,4358,13721,0.0003,107,1972,210,16,884.8,0.22845063599961807,28.891651558447215,408200,8907,241.37,292.06204,4843.1113,81.687065
,229849,,,,,,,,876.2476337500001,288.64491441097033,4375,13773,0.0003,107,1976,211,16,876.2,0.010130835058929004,288.64491441097033,409800,8940,239.43,307.44595,5857.1045,87.30057
96.22830768922495,230001,1259.5,251.2076513911421,3,283.72727272727275,98.38752,1008.0023839090908,348.678,,,,,,,,,,,,,,,,,,
,230986,,,,,,,,870.9925428800001,8.386162430529644,4397,13849,0.0003,108,1980,212,16,871.0,0.12570482419739606,9.44361664545259,412000,8989,238.52,328.88705,2216.6313,45.33386
,231421,,,,,,,,853.2463632100001,241.24001065693642,4408,13881,0.0003,108,1984,212,16,853.2,4.666287455821432,241.24001065693642,413000,9009,234.83,343.82242,4741.002,74.70078
,232560,,,,,,,,860.4683512900001,-1.5957955126282246,4429,13949,0.0003,109,1988,213,16,860.5,0.06555898850623082,4.902659084700068,415200,9054,235.71,309.16318,4111.7427,78.00679
,233649,,,,,,,,865.1021608700003,-4.94885286949877,4453,14025,0.0003,109,1992,214,16,865.1,0.06755692041461323,9.71531304934657,417400,9105,236.5,291.85355,4399.767,70.33928
,234619,,,,,,,,885.5455189300001,3.4375847588401376,4473,14093,0.0003,110,1996,215,16,885.5,0.40126682333689173,5.96063905121941,419400,9151,240.81,315.80933,4664.191,85.41194
,235628,,,,,,,,895.2495986800001,27.69019326281144,4495,14158,0.0003,110,2000,216,16,895.2,0.261558593901751,28.230712587814935,421400,9193,242.89,313.8693,4454.502,74.26968
,236789,,,,,,,,908.32960003,20.925091404077815,4518,14231,0.0003,111,2004,217,16,908.3,0.030866124937093755,21.20874092891226,423600,9239,245.74,299.5154,4872.7397,73.6072
,237678,,,,,,,,908.0990535599998,40.38793598685785,4534,14286,0.0003,111,2008,218,16,908.1,0.32541673695539847,40.38793598685785,425400,9277,245.73,296.86887,4565.8296,74.751114
,238690,,,,,,,,915.2885541500001,9.773305058416582,4554,14350,0.0003,112,2012,219,16,915.3,0.14978210907696904,10.434671076548618,427400,9320,247.14,302.38297,3559.755,51.092793
,239505,,,,,,,,907.3812550799998,245.91449636943378,4573,14406,0.0003,112,2016,219,16,907.4,0.10121879069049501,245.91449636943378,429200,9356,245.26,347.97104,4970.3516,66.43723
20.080853622797516,240001,1090.0,262.9180165468999,2,224.72727272727272,31.691082,853.4724354545455,283.74884,,,,,,,,,,,,,,,,,,
,240486,,,,,,,,904.81243244,23.849126028775604,4591,14467,0.0003,113,2020,220,16,904.8,0.1391962383142439,23.849126028775604,431000,9394,243.89,289.63373,5263.6763,89.07405
,241557,,,,,,,,911.1563469900002,6.035565526338976,4614,14535,0.0003,113,2024,221,16,911.2,0.10727456492975151,6.539307000350709,433200,9437,244.65,311.88922,4112.11,77.76087
,242269,,,,,,,,904.5235470400002,275.1140901262002,4627,14577,0.0003,114,2028,222,16,904.5,0.09654658776040527,275.1140901262002,434600,9465,243.11,319.97913,5397.563,83.63832
,243196,,,,,,,,914.3313709500002,10.649951442677756,4643,14631,0.0003,114,2032,223,16,914.3,0.3770333030853408,11.393272529316825,436400,9503,245.09,305.58127,4028.9656,65.86929
,244085,,,,,,,,900.2629336,73.44677542684356,4659,14685,0.0003,114,2036,223,16,900.3,0.3861986467867202,73.44677542684356,438200,9539,241.61,334.58533,5556.7886,81.51185
,244896,,,,,,,,889.1233025500001,247.90761576240482,4673,14733,0.0003,115,2040,224,16,889.1,0.09738312770118378,247.90761576240482,439800,9572,238.18,345.41907,5315.209,75.56649
,245901,,,,,,,,889.2570777299999,88.31177891386491,4695,14800,0.0003,115,2044,225,16,889.3,0.10697777432626368,88.31177891386491,442000,9616,237.46,341.11304,5176.8525,71.17304
,246899,,,,,,,,892.2725105300001,135.31238866279747,4712,14854,0.0003,115,2048,226,16,892.3,0.2331074788789103,135.31238866279747,443800,9651,238.46,375.48462,3653.5557,66.21414
,247886,,,,,,,,884.9353882800001,128.62362096959197,4730,14914,0.0003,116,2052,226,16,884.9,0.44570165219429514,128.62362096959197,445800,9692,237.73,373.57437,4201.4004,65.3364
,249139,,,,,,,,892.1015539699999,31.665601545436534,4754,14993,0.0003,116,2056,227,16,892.1,0.023587565804153297,31.693526065541327,448400,9744,239.9,322.1753,4526.12,67.431244
,249567,,,,,,,,868.1944151400002,24.195821355789917,4762,15017,0.0003,117,2060,228,16,868.2,192.65108926273038,26.078668471247852,449200,9760,233.97,329.70422,4303.7627,71.38588
2.5458504096023375,250001,1054.3,269.36507600853463,2,233.0,14.1562,909.3971199090909,278.36877,,,,,,,,,,,,,,,,,,
,250656,,,,,,,,870.6398818999999,30.576877993871587,4784,15086,0.0003,117,2064,229,16,870.6,0.12519140860365077,31.21706542302366,451400,9803,234.83,317.78943,3999.8584,69.93007
,251644,,,,,,,,872.3106731099998,19.11092045500609,4802,15146,0.0003,118,2068,229,16,872.3,0.235051899335768,19.725547379420735,453400,9843,235.53,311.60867,5061.8853,93.362755
,252785,,,,,,,,878.4452895199997,32.008380556124415,4821,15212,0.0003,118,2072,230,16,878.4,0.033390196612247396,32.19302504488147,455600,9888,237.52,298.57758,2981.566,57.507984
,253964,,,,,,,,894.05373938,34.57851554829268,4845,15284,0.0003,119,2076,231,16,894.1,0.02078816675114778,34.88589319759078,458000,9935,241.15,296.85666,3645.4387,55.116776
,255263,,,,,,,,900.11431377,106.5582033313851,4870,15362,0.0003,119,2080,232,16,900.1,0.02874083603961329,106.5582033313851,460600,9987,242.77,380.25443,3334.5667,56.66244
,256897,,,,,,,,951.88082741,20.628696199729117,4899,15459,0.0003,120,2084,234,16,951.9,0.0029970451060731588,21.076648872500744,463800,10051,254.76,345.8507,4511.587,88.60476
,258121,,,,,,,,942.3780821099998,253.9419976885472,4924,15537,0.0003,120,2088,234,16,942.4,0.0003772751776818357,253.9419976885472,466400,10103,255.61,270.9998,4477.6045,78.745804
,259044,,,,,,,,929.4923665700001,169.04483872602142,4941,15591,0.0003,121,2092,235,16,929.5,0.17211377994745297,169.04483872602142,468200,10139,253.95,370.24615,3865.2798,53.9058
5.895819917331158,260001,1042.9,277.6996384685818,3,310.0,12.4539585,1221.232207818182,311.16486,,,,,,,,,,,,,,,,,,
,260259,,,,,,,,937.6031331300001,9.96464814581642,4962,15667,0.0003,121,2096,236,16,937.6,0.03822946546413533,10.390599482064063,470600,10188,256.4,321.23312,4332.5493,78.75294
,261584,,,,,,,,952.2601471199999,6.965910605198165,4986,15745,0.0003,122,2100,237,16,952.3,0.013745495932077507,8.010160020410225,473200,10240,259.56,323.07556,3326.9824,69.91525
,262670,,,,,,,,950.2537639399999,11.956533274297438,5006,15811,0.0003,122,2104,238,16,950.3,0.05161312630701478,17.415675462508577,475400,10285,258.81,287.71735,4785.936,83.48161
,263888,,,,,,,,966.3864899,3.2832101557581064,5030,15884,0.0003,123,2108,239,16,966.4,0.056757780347082655,5.962186203916462,477800,10332,262.1,333.30582,3338.1213,54.29346
,264514,,,,,,,,946.87812194,245.03839334589716,5043,15926,0.0003,123,2112,240,16,946.9,0.6583754693511996,245.03839334589716,479200,10360,258.24,344.54086,4413.483,72.29414
,265500,,,,,,,,951.1118289599998,53.66187540121496,5062,15986,0.0003,124,2116,241,16,951.1,0.2989006725049035,53.8489320696411,481200,10399,259.95,329.72934,4988.9424,82.777985
,266496,,,,,,,,949.73064798,34.50705114002631,5077,16040,0.0003,124,2120,241,16,949.7,0.41780596832051936,34.50933699107904,483000,10437,260.1,332.84424,3537.1938,64.62775
,267795,,,,,,,,957.60002263,-1.0457090266195703,5102,16119,0.0003,125,2124,242,16,957.6,0.020870267360082684,5.213364422122182,485600,10489,262.38,326.416,4044.33,67.19791
,269621,,,,,,,,1003.0396485800001,10.089178902577066,5137,16233,0.0003,125,2128,244,16,1003.0,0.0003388650607653714,11.933811222130755,489400,10566,273.52,339.72586,2837.8916,46.545757
18.57620058948992,270001,1086.8,280.55809453504054,4,372.0,25.02635,1442.378265818182,329.0601,,,,,,,,,,,,,,,,,,
,270998,,,,,,,,1021.3726608300001,32.161701657199,5161,16316,0.0003,126,2132,245,16,1021.4,0.00699021795666026,32.84893034369413,492000,10618,278.02,325.3473,4155.4155,63.19298
,272393,,,,,,,,1043.46917214,23.95614253524947,5186,16400,0.0003,127,2136,246,16,1043.5,0.0077427406027084575,28.11697424305959,494800,10676,283.08,323.27386,4319.0156,69.07166
,273459,,,,,,,,1054.9421821300002,18.222249210593063,5209,16472,0.0003,127,2140,247,16,1054.9,0.11009984895832488,19.120623740560436,497000,10722,285.63,315.93945,3500.57,50.864132
,274595,,,,,,,,1059.5207528700003,14.755403628886887,5230,16541,0.0003,128,2144,248,16,1059.5,0.413496732612724,15.985329306021725,499200,10769,286.94,346.9254,2673.5823,40.722397
,275859,,,,,,,,1074.46844881,0.685572935180684,5254,16625,0.0003,128,2148,249,16,1074.5,0.0246480432477421,6.7520279122730456,501800,10826,289.6,325.73383,4357.8433,63.72565
,276873,,,,,,,,1078.9985675,236.7659515142581,5279,16696,0.0003,129,2152,250,16,1079.0,0.015733243654747275,236.7659515142581,503800,10871,289.87,349.23154,3475.0378,52.4364
,277975,,,,,,,,1074.50797144,3.6113109226890567,5304,16773,0.0003,129,2156,251,16,1074.5,0.17261790529922827,7.758340717879774,506000,10921,288.36,334.6359,4758.569,68.630325
,279212,,,,,,,,1107.41409914,0.48533128943189113,5334,16868,0.0003,130,2160,252,16,1107.4,0.05518694953422951,4.50801486282963,508600,10984,296.45,335.98456,2629.1555,37.423424
45.603308243632675,280001,1094.7,269.1620367688919,4,296.3636363636364,47.216625,1087.5480837272726,322.59402,,,,,,,,,,,,,,,,,,
,280134,,,,,,,,1098.63688155,50.744361877341454,5356,16935,0.0003,131,2164,253,16,1098.6,0.4771241299437642,51.01412556309285,510400,11024,294.78,325.87592,3106.4854,45.401817
,281190,,,,,,,,1100.5666293000002,188.40522942409277,5380,17006,0.0003,131,2168,254,16,1100.6,0.03419237345694865,188.40522942409277,512400,11069,295.46,362.24277,4213.5874,78.69144
,282382,,,,,,,,1103.4097323899998,57.92985640363513,5408,17095,0.0003,132,2172,256,16,1103.4,0.025409409323235384,58.02321664842443,514800,11127,295.97,317.69946,3744.6394,59.235302
,283882,,,,,,,,1116.26385712,23.619877059138368,5443,17204,0.0003,133,2176,257,16,1116.3,0.008194245035763792,23.78356903729395,517800,11198,299.18,344.81424,6666.075,96.06438
,284918,,,,,,,,1103.28003643,6.991754594062424,5471,17285,0.0003,133,2180,258,16,1103.3,1.9158384060895262,11.53554152004225,520000,11249,296.55,347.56345,3507.7012,58.85983
,286093,,,,,,,,1084.1544943499998,29.48316380583119,5500,17368,0.0003,134,2184,259,16,1084.2,0.14989061521643438,30.46248923209065,522200,11302,291.96,336.8407,3802.2646,66.687004
,287521,,,,,,,,1098.6976198300001,170.18511473877808,5535,17477,0.0003,135,2188,261,16,1098.7,0.0010998035399687439,170.18511473877808,525200,11372,294.0,376.4981,4424.5327,70.16009
,288921,,,,,,,,1124.2636025800002,9.90648811788822,5568,17577,0.0003,136,2192,262,16,1124.3,0.008414582604143047,11.041725969257504,528000,11437,298.77,332.7306,3931.3975,57.854218
66.0880895245029,290001,1067.9,260.2350233262671,4,262.72727272727275,71.97417,992.9581794545452,331.11002,,,,,,,,,,,,,,,,,,
,290087,,,,,,,,1122.2406719299997,43.150663131816785,5592,17656,0.0003,136,2196,264,16,1122.2,0.042163090070623695,44.27745450325782,530200,11485,298.28,317.81824,3301.2441,53.498844
,291143,,,,,,,,1107.69133817,206.90622166146025,5618,17732,0.0003,137,2200,265,16,1107.7,0.023964852289634735,206.90622166146025,532400,11533,295.59,360.62006,4382.392,69.08657
,292285,,,,,,,,1108.66466517,34.99898045377557,5639,17803,0.0003,138,2204,266,16,1108.7,0.06994340934345825,35.518348668920595,534600,11581,296.15,325.9646,3642.4717,51.623695
,293397,,,,,,,,1101.2962029000003,34.09019554451589,5661,17873,0.0003,138,2208,267,16,1101.3,0.14068138210148806,34.1222153715445,536800,11628,295.09,331.37943,4574.76,62.105694
,294729,,,,,,,,1130.9700252300004,12.360275121312517,5689,17961,0.0003,139,2212,268,16,1131.0,0.010230237110438406,13.378652619714153,539600,11685,302.15,314.18695,5101.3193,90.14505
,296240,,,,,,,,1153.3606757700002,35.55766322873929,5718,18056,0.0003,140,2216,269,16,1153.4,0.0016209753973086874,36.338317820266255,542600,11750,307.4,327.26093,3535.5945,46.67788
,297468,,,,,,,,1163.55477821,14.538403099026844,5743,18132,0.0003,140,2220,270,16,1163.6,0.02695340769079894,16.402617065207856,545000,11798,309.72,327.45178,3747.394,55.273926
,298454,,,,,,,,1151.06491603,62.35178314151279,5761,18193,0.0003,141,2224,271,16,1151.1,0.21458623724632722,62.35178314151279,547000,11840,306.59,317.3617,5015.996,76.725784
,299491,,,,,,,,1121.00155889,21.86840669191101,5780,18253,0.0003,141,2228,272,16,1121.0,0.17827397443423723,23.14988167936199,549000,11879,298.7,324.9338,2744.5354,41.394833
32.300641190176655,300001,1080.3,277.94332938425197,3,303.3636363636364,35.306652,1168.962211727273,325.75568,,,,,,,,,,,,,,,,,,
,300638,,,,,,,,1114.1015804499998,6.283811277073863,5802,18328,0.0003,142,2232,273,16,1114.1,0.061377205463923216,7.528743213687848,551400,11927,296.4,321.5672,3418.9094,56.423428
,301712,,,,,,,,1101.07416889,13.338485417856937,5824,18394,0.0003,142,2236,274,16,1101.1,0.09056223938841562,14.35720754931732,553600,11970,293.19,312.9145,3696.1396,51.77696
,302720,,,,,,,,1099.41490587,18.428654589266326,5841,18454,0.0003,142,2240,274,16,1099.4,0.15054462215106415,20.264441842138186,555600,12011,292.61,300.93137,3728.1985,54.132046
,304133,,,,,,,,1111.77865571,15.579538407613306,5868,18538,0.0003,143,2244,276,16,1111.8,0.011679801960662234,15.95125632223703,558400,12066,295.38,337.08127,4601.5107,61.985153
,305358,,,,,,,,1110.4976362399998,27.362571447760274,5890,18610,0.0003,144,2248,277,16,1110.5,0.011768059177034024,27.49508679626708,560800,12115,294.99,294.69757,3392.9207,46.072178
,306347,,,,,,,,1107.9655589800002,30.475640196742468,5907,18670,0.0003,144,2252,277,16,1108.0,0.2070100782113224,30.57865041496795,562800,12155,294.74,315.6546,3540.0784,49.629593
,307696,,,,,,,,1115.13566249,18.841912508509864,5931,18747,0.0003,144,2256,278,16,1115.1,0.018191185879156545,21.233963657553126,565400,12208,297.21,326.63306,2407.2607,42.938908
,308821,,,,,,,,1109.28585449,159.12391154837246,5954,18819,0.0003,145,2260,279,16,1109.3,0.02740642302509093,159.12391154837246,567800,12255,296.09,375.6097,2901.8347,46.14543
,309723,,,,,,,,1108.3139633300002,84.21972670872532,5970,18873,0.0003,145,2264,280,16,1108.3,0.47226532442188873,84.21972670872532,569600,12292,295.89,360.93842,4518.7383,74.91509
5.838772624765418,310001,1094.9,282.46920595485676,3,300.1818181818182,10.049114,1215.1764786363638,317.2414,,,,,,,,,,,,,,,,,,
,310816,,,,,,,,1112.80923592,31.244178142617294,5991,18943,0.0003,146,2268,281,16,1112.8,0.14437207041863098,31.54274374864141,571800,12335,296.26,340.1946,3159.1665,40.69879
,311758,,,,,,,,1101.47817658,183.3715278438042,6007,18997,0.0003,146,2272,282,16,1101.5,0.11721540577196132,183.3715278438042,573600,12372,293.76,371.1028,4405.2124,85.93879
,312856,,,,,,,,1087.33121644,9.653940535965056,6027,19063,0.0003,147,2276,282,16,1087.3,0.05234193553647986,11.48432673483022,575800,12416,289.74,290.86002,3042.403,54.96392
,313951,,,,,,,,1091.86384858,20.89644385752838,6048,19129,0.0003,147,2280,283,16,1091.9,0.1430231285177609,21.578321209691453,578000,12459,290.33,324.8139,4886.12,79.10458
,315286,,,,,,,,1098.3253972399998,46.24827291279329,6071,19206,0.0003,148,2284,284,16,1098.3,0.027938138005978566,46.24827291279329,580600,12512,291.93,345.44232,3271.8137,51.274
,316722,,,,,,,,1103.01204758,38.89081668535202,6099,19296,0.0003,148,2288,286,16,1103.0,0.00159794803263325,38.97594566958451,583600,12571,292.01,297.80414,3102.96,68.70103
,318152,,,,,,,,1105.4862415399998,12.859128642850354,6127,19380,0.0003,149,2292,287,16,1105.5,0.02788779733929539,13.470145257829397,586400,12625,292.31,347.12692,2532.5186,55.863514
,319473,,,,,,,,1114.74419161,14.468103652689535,6150,19457,0.0003,150,2296,288,16,1114.7,0.0544695564024076,15.347286292319515,589000,12678,293.86,344.5044,3096.8716,43.19753
14.607239708746595,320001,1151.7,275.9487580835569,4,415.0,21.803694,1605.2003306363636,327.11902,,,,,,,,,,,,,,,,,,
,320901,,,,,,,,1133.02851899,10.155597510081492,6178,19552,0.0003,150,2300,289,16,1133.0,0.003845934812717823,12.688994712317767,592000,12737,297.58,323.29013,3896.9082,62.57251
,321985,,,,,,,,1133.0969633900002,20.80224289027652,6195,19611,0.0003,151,2304,290,16,1133.1,0.08939335882425294,24.76767020027696,594000,12778,297.0,313.39368,2475.6743,42.28578
,323138,,,,,,,,1136.68016784,31.785701441700315,6219,19685,0.0003,151,2308,291,16,1136.7,0.04304662425342969,32.5769943457011,596400,12826,297.41,317.79102,4304.449,74.40741
,324801,,,,,,,,1152.27494783,28.04085167177841,6253,19792,0.0003,152,2312,292,16,1152.3,0.00021243327786208996,28.872006465232293,599800,12897,300.72,308.11798,2917.258,40.234158
,325881,,,,,,,,1137.17483361,72.97481819837566,6272,19854,0.0003,153,2316,293,16,1137.2,0.054487183566142655,72.97481819837566,601800,12938,296.41,331.98425,3427.1475,37.537663
,327199,,,,,,,,1141.4384689800002,27.55513859585432,6299,19934,0.0003,153,2320,294,16,1141.4,0.06108315179343362,28.173891372789857,604400,12988,297.31,347.81253,4036.1506,50.403896
,327941,,,,,,,,1129.03035736,103.98489891416358,6316,19983,0.0003,154,2324,295,16,1129.0,0.7503396611372413,104.16181749782349,606000,13020,294.87,297.58057,3131.3223,49.098236
,329029,,,,,,,,1130.6526837400002,26.570473893610053,6335,20049,0.0003,154,2328,296,16,1130.7,0.06333364572017267,26.58469806814889,608200,13065,295.38,305.90863,3188.1763,47.62054
23.994690233313985,330001,1179.5,273.5246206770587,2,263.72727272727275,26.731997,1010.1448203636363,304.32883,,,,,,,,,,,,,,,,,,
,330044,,,,,,,,1123.1767606,40.92267689259009,6356,20115,0.0003,155,2332,297,16,1123.2,0.13855101934855782,41.13315046156473,610200,13106,294.06,312.34567,2469.56,36.615116
,331318,,,,,,,,1127.9955514699998,27.335479114016074,6380,20194,0.0003,155,2336,298,16,1128.0,0.01305230781635237,27.561490074381027,612800,13160,296.06,321.26556,2233.2458,36.21409
